2048,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.728123,0.015625,0.074319,0.074322,936241.000000,100.000000,3.124997,3.029609,0.000003,1.665889,0.000000,0.000000,1.000000,0.960087,1.000000,0.806130,0,0,8188,13759,45235,8416,10942,0,0.000000,1.441133,19.264541,3.584180,154.116328,28.673439,37.279559,0.000000,182.012968,27.896639,46.877120,0.000000,0.000000,12.500000,12.500000,53423,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,936241,936244,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,371000,0,83455,75598,377609,0,839412,105224,105224,75600,78196,0,0.000000,7.109822,17.116969,73.956006,0.000000,0.000000,1.659499,0.003131,0.154573,0.000000,0.000000,0,5,46891,22181,0,28.919861,0.162703,100.009381,100.000000,181.593905,75.550560,53300,22175,159.758346,75.571002,0.000000,17.443359,"Low (1)",0.000000,0,"Low (1)",0.000000,0.066636,0.000000,0.000000
2560,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.672788,0.015625,0.073334,0.073435,1257438.000000,100.000000,3.125000,3.036109,0.000002,1.650359,0.000000,0.000000,1.000000,0.965169,1.000000,0.806668,0,0,10236,17291,62274,10598,11622,24,0.000000,1.162564,19.340828,3.291487,154.726630,26.331901,28.876143,61.061523,180.159102,25.432472,42.961399,0.000000,0.000000,12.500000,12.500000,72510,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,1257438,1257441,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,492899,0,110291,100399,518082,0,1130380,137639,137639,100401,103565,0,0.000000,7.008302,16.665870,74.511453,0.000000,0.000000,1.669333,0.002286,0.142755,0.000000,0.000000,0,5,84028,27895,0,27.331472,0.120519,99.997237,81.408441,179.863434,69.293301,72391,27889,208.776846,69.308208,0.000000,12.720703,"Low (1)",0.000000,0,"Low (1)",0.000000,0.066014,0.000000,0.000000
3072,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.667268,0.015625,0.072201,0.072164,1645362.000000,100.000000,3.125000,3.044326,0.000002,1.627283,0.000000,0.000000,1.000000,0.970975,1.000000,0.804303,0,0,12284,20875,84056,12523,11616,4,0.000000,0.952458,19.790136,2.948414,158.321096,23.587312,21.878960,7.714844,181.458248,23.137151,39.318464,0.000000,0.000000,12.500000,12.500000,96340,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,1645362,1645365,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,636070,0,141220,129738,695858,0,1484112,173751,173751,129740,133411,0,0.000000,6.904922,16.114727,75.164669,0.000000,0.000000,1.686526,0.001719,0.127436,0.000000,0.000000,0,5,107858,33404,0,25.489697,11.433042,99.998961,100.000000,181.237876,62.905777,96223,33398,203.152623,62.917078,0.000000,9.643555,"Low (1)",0.000000,0,"Low (1)",0.000000,0.065091,0.000000,0.000000
3584,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.730385,0.015625,0.071500,0.071592,2096039.000000,100.000000,3.124999,3.051401,0.000001,1.619734,0.000000,0.000000,1.000000,0.975442,1.000000,0.803158,0,0,14332,24467,109212,14546,11638,4,0.000000,0.781468,19.965727,2.659245,159.725819,21.273960,17.020923,5.990234,180.686798,20.960979,35.783719,0.000000,0.000000,12.500000,12.500000,123544,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,2096039,2096042,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,807389,0,175818,162557,900910,0,1896869,213700,213700,162559,166740,0,0.000000,6.840551,15.649246,75.696027,0.000000,0.000000,1.697558,0.001336,0.115283,0.000000,0.000000,0,5,146109,39019,0,23.815445,0.068899,100.000000,100.000000,180.522994,57.057680,123432,39013,213.688786,57.066455,0.000000,7.487305,"Low (1)",0.000000,0,"Low (1)",0.000000,0.064789,0.000000,0.000000
4096,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.730169,0.015625,0.070707,0.070648,2493626.000000,100.000000,3.125000,3.054144,0.000001,1.599324,0.000000,0.000000,1.000000,0.979768,1.000000,0.804837,0,0,16380,28087,132232,16805,12290,0,0.000000,0.641026,20.108208,2.555496,160.865662,20.443973,14.951289,0.000000,180.792604,19.926943,34.168989,0.000000,0.000000,12.500000,12.500000,148612,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,2493626,2493629,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,945330,0,208825,193504,1089427,0,2258018,252395,252395,193506,198161,0,0.000000,6.743080,15.455761,75.987340,0.000000,0.000000,1.702491,0.001112,0.110216,0.000000,0.000000,0,5,160820,44898,0,22.938071,0.054262,100.000000,100.000000,180.664867,54.612963,148507,44892,195.644138,54.620261,0.000000,6.228516,"Low (1)",0.000000,0,"Low (1)",0.000000,0.063973,0.000000,0.000000
4608,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.730401,0.015625,0.070313,0.070435,3010425.000000,100.000000,3.124999,3.059292,0.000001,1.598547,0.000000,0.000000,1.000000,0.982140,1.000000,0.803248,0,0,18428,31675,161657,18743,12220,0,0.000000,0.558932,20.266467,2.349755,162.131741,18.798042,12.255886,0.000000,180.613858,18.482118,31.768020,0.000000,0.000000,12.500000,12.500000,180085,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,3010425,3010428,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,1140749,0,247467,230503,1328408,0,2732898,296256,296256,230505,235672,0,0.000000,6.729920,15.167369,76.284220,0.000000,0.000000,1.715187,0.001492,0.101812,0.000000,0.000000,0,5,192315,50424,0,21.701389,0.044685,90.399596,100.000000,180.510556,50.566063,179982,50418,192.879775,50.572081,0.000000,5.134766,"Low (1)",0.000000,0,"Low (1)",0.000000,0.063942,0.000000,0.000000
5120,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.667770,0.015625,0.069766,0.069692,3616253.000000,100.000000,3.124999,3.063893,0.000001,1.584659,0.000000,0.000000,1.000000,0.983815,1.000000,0.805725,0,0,20476,35255,197511,21139,23268,12,0.000000,0.507912,20.427777,2.186322,163.422221,17.490582,19.252133,10.166992,180.364232,16.942010,29.170276,0.000000,0.000000,12.500000,12.500000,217987,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,3616253,3616256,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,1357600,0,293633,274381,1619926,0,3289064,348308,348308,274383,280060,0,0.000000,6.648535,14.857983,76.678318,0.000000,0.000000,1.720301,0.000754,0.094110,0.000000,0.000000,0,5,252754,56400,0,20.281395,0.038268,100.000000,100.000000,180.277354,46.660858,217882,56394,209.130733,46.665822,0.000000,4.236328,"Low (1)",0.000000,0,"Low (1)",0.000000,0.063386,0.000000,0.000000
5632,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.669228,0.015625,0.069292,0.069277,4137560.000000,100.000000,3.125000,3.066413,0.000001,1.576676,0.000000,0.000000,1.000000,0.984779,1.000000,0.804580,0,0,22524,38819,228597,23118,34174,12,0.000000,0.483928,20.512462,2.074424,164.099696,16.595391,24.532005,8.820312,180.268682,16.168985,27.866446,0.000000,0.000000,12.500000,12.500000,251121,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,4137560,4137563,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,1540583,0,334046,313058,1872303,0,3766659,394005,394005,313060,319275,0,0.000000,6.596692,14.682641,76.906126,0.000000,0.000000,1.724442,0.000656,0.089444,0.000000,0.000000,0,5,286083,61943,0,19.566579,0.033221,99.999203,100.000000,180.192589,44.461838,251015,61937,205.366358,44.466146,0.000000,3.674805,"Low (1)",0.000000,0,"Low (1)",0.000000,0.063067,0.000000,0.000000
6144,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.730810,0.015625,0.068982,0.068984,4758440.000000,100.000000,3.125000,3.069547,0.000001,1.572369,0.000000,0.000000,1.000000,0.987443,1.000000,0.804572,0,0,24572,42463,264835,25200,23922,12,0.000000,0.415107,20.610283,1.961142,164.882267,15.689138,14.893476,7.649414,180.180423,15.298155,26.436821,0.000000,0.000000,12.500000,12.500000,289407,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,4758440,4758443,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,1770962,0,379836,357070,2166133,0,4338405,445215,445215,357072,363733,0,0.000000,6.583170,14.507303,77.093632,0.000000,0.000000,1.730741,0.000570,0.084584,0.000000,0.000000,0,5,324176,67669,0,18.750420,0.028566,100.000000,100.000000,180.116919,42.125960,289305,67663,201.827076,42.129696,0.000000,3.187500,"Low (1)",0.000000,0,"Low (1)",0.000000,0.062895,0.000000,0.000000
6656,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",7.731114,0.015625,0.068740,0.068765,5316637.000000,100.000000,3.124999,3.070862,0.000001,1.568098,0.000000,0.000000,1.000000,0.987378,1.000000,0.806738,0,0,26620,45999,297679,27705,34848,12,0.000000,0.383171,20.662397,1.923050,165.299181,15.384403,19.350863,6.823242,180.081091,14.781910,25.542940,0.000000,0.000000,12.500000,12.500000,324299,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,0,0,0,0,0,5316637,5316640,"Low (1)","Low (1)",0.000000,"Idle (0)",0,0,1969384,0,423287,398003,2433856,0,4849596,494730,494730,398005,405230,0,0.000000,6.556321,14.435068,77.191983,0.000000,0.000000,1.733504,0.000507,0.082615,0.000000,0.000000,0,5,370683,73710,0,18.224931,0.025879,99.996299,100.000000,180.023895,40.927343,324196,73704,205.837819,40.930676,0.000000,2.842773,"Low (1)",0.000000,0,"Low (1)",0.000000,0.062724,0.000000,0.000000
