131072,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",65.610237,0.302854,0.921025,0.966309,352.375000,100.000000,98.758425,97.339482,0.005676,20.638454,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,65536,32,1092,732,50.000000,0.000000,120.266318,15.033289,120.266318,120.266317,4.007899,2.686613,120.266318,0.000000,0.000000,11.744758,9.395806,100.000000,12.500000,32768,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,270304,8160,131072,0,0,90208,90720,"Low (1)","Low (2)",70.972222,"Low (1)",139232,0,1785920,0,335872,294880,253952,0,77504,11936,11936,37056,12480,0,0.000000,12.736019,17.840585,48.081504,0.000000,9.887215,2.789810,7.580192,0.427836,0.037318,0.619522,0,5,28479,38,0,0.000000,49.975598,99.987793,100.000000,120.266318,120.266317,32768,32,104.524672,142.816252,0.000000,18.791612,"Low (2)",0.000000,0,"Low (1)",0.000000,0.938178,0.668233,0.000000
262144,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",84.239615,0.305459,0.520531,0.518967,592.375000,100.000000,99.261448,98.417388,0.003376,11.148780,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,131072,32,44036,18317,50.000000,0.000000,94.655665,5.915978,94.655665,47.327832,63.602553,26.455808,94.655665,0.000000,0.000000,4.621859,3.697487,100.000000,12.500000,65536,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,532448,8160,262144,0,0,151648,152160,"Mid (5)","Low (1)",70.972222,"Low (1)",270304,0,3096640,0,466944,557024,385024,0,130752,16032,16032,69824,20672,0,0.000000,4.525105,8.473169,79.026361,0.000000,3.997788,1.178247,2.279162,0.204809,0.011332,0.304027,0,5,66147,38,0,0.000000,49.987796,28.710938,96.875000,94.655665,47.327832,65536,32,95.538152,56.201801,0.000000,7.394974,"Low (2)",0.000000,0,"Low (1)",0.000000,0.504696,0.592770,0.000000
524288,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",90.936251,0.307103,0.451650,0.449870,1072.375000,100.000000,99.592027,99.125772,0.001865,9.701379,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,262144,32,131264,25114,50.000000,0.000000,96.869188,3.027162,96.869188,24.217297,97.011086,18.560583,96.869188,0.000000,0.000000,2.364970,1.891976,100.000000,12.500000,131072,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1056736,8160,524288,0,0,274528,275040,"Mid (6)","Low (1)",70.972222,"Low (1)",532448,0,5718080,0,729088,1081312,647168,0,237248,24224,24224,135360,37056,0,0.000000,4.360281,7.069934,83.367001,0.000000,2.875854,0.853375,1.055689,0.151655,0.005453,0.260758,0,5,131787,38,0,0.000000,49.993897,0.000000,96.875000,96.869188,24.217297,131072,32,97.397611,28.758039,0.000000,3.783952,"Low (2)",0.000000,0,"Low (1)",0.000000,0.438191,0.607856,0.000000
1048576,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",91.952238,0.307851,0.472687,0.476265,2032.375000,100.000000,99.784735,99.538717,0.000984,10.293468,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,524288,32,263140,25108,50.000000,0.000000,109.923739,1.717558,109.923739,13.740467,110.341388,10.528432,109.923739,0.000000,0.000000,1.341843,1.073474,100.000000,12.500000,262144,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2105312,8160,1048576,0,0,520288,520800,"Mid (6)","Low (2)",70.972222,"Low (1)",1056736,0,10960960,0,1253376,2129888,1171456,0,450240,40608,40608,266432,69824,0,0.000000,3.882069,7.180289,85.455661,0.000000,1.627789,0.804842,0.612419,0.165018,0.003042,0.268872,0,5,263115,38,0,0.000000,57.137626,0.000000,96.875000,94.224182,13.740467,224704,32,110.330905,16.316805,0.000000,2.146948,"Low (3)",0.000000,0,"Low (1)",0.000000,0.464280,0.706423,0.000000
2097152,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",94.154099,0.308476,0.488496,0.492147,3952.375000,100.000000,99.889307,99.762801,0.000506,10.649575,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,1048576,32,525672,25114,50.000000,0.000000,117.801837,942.414062,117.801837,7.362615,118.112806,5.642844,117.801837,0.000000,0.000000,736.261478,589.009182,100.000000,12.500000,524288,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4202464,8160,2097152,0,0,1011808,1012320,"Mid (6)","Low (2)",70.972222,"Low (1)",2105312,0,21446720,0,2301952,4227040,2220032,0,876224,73376,73376,528576,135360,0,0.000000,3.702285,7.346758,85.778995,0.000000,1.645958,0.788311,0.310182,0.160970,0.001592,0.264949,0,5,524487,38,0,0.000000,49.998474,0.000000,96.875000,117.801837,7.362615,524288,32,117.846550,8.743105,0.000000,1.150408,"Low (3)",0.000000,0,"Low (1)",0.000000,0.477528,0.751407,0.000000
4194304,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",95.149513,0.308113,0.459128,0.496622,7792.375000,100.000000,99.943855,99.879690,0.000257,10.753166,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,2097152,32,1051592,25114,50.000000,0.000000,123.616484,494.465820,123.616484,3.863014,123.972040,2.960686,123.616484,0.000000,0.000000,386.301513,309.041210,100.000000,12.500000,1048576,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,8396768,8160,4194304,0,0,1994848,1995360,"High (7)","Low (2)",70.972222,"Low (1)",4202464,0,42418240,0,4399104,8421344,4317184,0,1728192,138912,138912,1052864,266432,0,0.000000,3.495273,7.475386,86.496312,0.000000,1.159929,0.783144,0.159914,0.163874,0.000832,0.265337,0,5,1048775,38,0,0.000000,49.999237,0.000000,96.875000,123.616484,3.863014,1048576,32,123.639944,4.587330,0.000000,618.082031,"Low (3)",0.000000,0,"Low (1)",0.000000,0.480936,0.790045,0.000000
8388608,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",95.925755,0.308389,0.497210,0.496316,15472.375000,100.000000,99.971724,99.939408,0.000129,10.749997,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,4194304,32,2100048,25120,50.000000,0.000000,124.209037,248.417969,124.209037,1.940765,124.380560,1.487794,124.209037,0.000000,0.000000,194.076619,155.261295,100.000000,12.500000,2097152,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,16785376,8160,8388608,0,0,3960928,3961440,"High (7)","Low (2)",70.972222,"Low (1)",8396768,0,84361280,0,8593408,16809952,8511488,0,3432128,269984,269984,2101440,528576,0,0.000000,3.461798,7.402855,87.195167,0.000000,0.673962,0.761241,0.083988,0.160827,0.000419,0.259743,0,5,2103963,6,0,0.000000,49.999619,0.000000,96.875000,124.209037,1.940765,2097152,32,124.612435,372.626953,0.000000,310.522461,"Low (3)",0.000000,0,"Low (1)",0.000000,0.480007,0.794335,0.000000
16777216,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",97.228692,0.308347,0.499446,0.461263,30832.375000,100.000000,99.985810,99.969594,0.000065,9.992404,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,8388608,32,4199352,25114,50.000000,0.000000,127.786382,127.786133,127.786382,0.998331,127.940178,783.502733,127.786382,0.000000,0.000000,99.833111,79.866488,100.000000,12.500000,4194304,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33562592,8160,16777216,0,0,7893088,7893600,"High (7)","Low (2)",70.972222,"Low (1)",16785376,0,168247360,0,16982016,33587168,16900096,0,6840000,532128,532128,4198592,1052864,0,0.000000,3.407264,7.408088,87.591586,0.000000,0.374758,0.751814,0.042828,0.159940,0.000210,0.263512,0,5,4210747,38,0,0.000000,49.999809,0.000000,0.000000,127.786382,0.998331,4194304,32,128.287345,1.185517,0.000000,159.732422,"Low (3)",0.000000,0,"Low (1)",0.000000,0.446721,0.806964,0.000000
33554432,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",97.609714,0.308316,0.504426,0.505568,61552.375000,100.000000,99.992892,99.984769,0.000032,10.953068,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,16777216,32,8412260,25114,50.000000,0.000000,128.921269,64.459961,128.921269,515.684570,129.284768,395.230561,128.921269,0.000000,0.000000,50.359870,40.287896,100.000000,12.500000,8388608,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,67117024,8160,33554432,0,0,15757408,15757920,"High (7)","Low (2)",70.972222,"Low (1)",33562592,0,336019520,0,33759232,67141600,33677312,0,13655744,1056416,1056416,8392896,2101440,0,0.000000,3.448985,7.510155,87.603988,0.000000,0.250866,0.757511,0.021732,0.160266,0.000108,0.246389,0,5,8406663,38,0,0.000000,49.999905,0.000000,0.000000,128.921269,515.684570,8388608,32,129.198750,612.375977,0.000000,80.575195,"Low (3)",0.000000,0,"Low (1)",0.000000,0.485617,0.811962,0.000000
67108864,"GeForce GTX 970 (1)","1","7","dotProd(float*, float*, float*, int)",98.238320,0.308519,0.470367,0.469324,122992.375000,100.000000,99.996443,99.992378,0.000016,10.168264,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,33554432,32,16863958,25106,50.000000,0.000000,132.501471,33.125000,132.501471,265.002930,133.186534,203.038448,132.501471,0.000000,0.000000,25.879193,20.703355,100.000000,12.500000,16777216,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,134225888,8160,67108864,0,0,31486048,31486560,"High (7)","Low (2)",70.972222,"Low (1)",67117024,0,671563840,0,67313664,134250464,67231744,0,27287232,2104992,2104992,16781504,4198592,0,0.000000,3.188606,6.933191,88.519001,0.000000,0.277518,0.697320,0.009885,0.147350,0.000049,0.227080,0,5,16834519,6,0,0.000000,49.999952,0.000000,93.750000,132.501471,265.002930,16777216,32,132.954034,49.687500,0.000000,41.406250,"Low (3)",0.000000,0,"Low (1)",0.000000,0.450729,0.765599,0.000000
