2048,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",75167,0,0,75049,0,11616,0,0,0,0,5856,5760,27990,24998,8864,13197,25299,27685,13173,8876,28348,25316,8864,8363,0,0,4,1,163172859,0,0,44918,0,0,0,0,8326,0,0,0,0,0,0,0,0,0,0,1,11670198,738862,96245,931349,931350,902860,14331,8188,0,0,0,0,0,0,0,44918,10355,0,82984,12504040,12504040,12496214,1,0,0,0,0
2560,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",0,101166,101049,0,48,11616,4,0,4,0,5904,5800,35547,37746,12206,15550,35546,37748,12198,10251,43554,41376,12211,15551,0,0,1,4,226051411,0,0,63174,0,0,0,0,10461,0,0,0,0,0,0,0,0,0,0,1,16186387,1019516,127529,1274571,1274570,1239030,17915,10236,0,0,0,0,0,0,0,63174,12997,0,110908,17332341,17332340,17384158,1,0,0,0,0
3072,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",0,128926,0,128816,0,11760,0,0,0,0,5856,5760,45191,50203,19468,13954,48722,46669,19464,13946,51058,55973,19469,13959,0,0,5,0,292093159,0,0,83220,0,0,0,0,12551,0,0,0,0,0,0,0,0,0,0,1,21148257,1314827,160531,1635886,1635886,1593340,21499,12284,0,0,0,0,0,0,0,83220,15604,0,140551,22632451,22632450,22637475,1,0,0,0,0
3584,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",160673,0,160562,0,314,11616,24,0,16,36,6128,5952,63565,57862,23222,15913,63565,57862,23222,15913,69429,63637,23226,15915,0,0,4,1,375566910,0,0,107206,0,0,0,0,14660,0,0,0,0,0,0,0,0,0,0,1,26926080,1663819,197491,2058798,2058798,2009278,25083,14332,0,0,0,0,0,0,0,107206,18224,0,174156,28789193,28789192,28779044,1,0,0,0,0
4096,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",191896,0,191790,0,0,23296,0,0,4,0,11712,11520,74529,72327,24568,20366,74529,72327,24568,20366,80739,78430,24569,20371,0,0,1,4,454427958,0,0,130582,0,0,0,0,16855,0,0,0,0,0,0,0,0,0,0,1,32630538,2004916,234105,2473123,2473122,2416514,28667,16380,0,0,0,0,0,0,0,130582,20925,0,207364,34874322,34874322,34863008,1,0,0,0,0
4608,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",231494,0,231387,0,48,11630,0,0,0,0,12106,11888,93370,87849,30978,19190,93370,87849,30978,19190,105114,99416,30983,17069,0,0,1,4,561170505,0,0,162898,0,0,0,0,18509,0,0,0,0,0,0,0,0,0,0,1,40352972,2466549,278051,3022648,3022648,2959696,32251,18428,0,0,0,0,0,0,0,162898,23096,0,248178,43052667,43052666,43098750,1,0,0,0,0
5120,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",268666,0,0,268558,0,34848,12,0,8,4,12046,11824,109916,102212,24894,31536,105233,88674,31379,25037,127572,119571,24899,31537,0,0,5,0,653173686,0,0,191760,0,0,0,0,21203,0,0,0,0,0,0,0,0,0,0,1,47310623,2881237,321621,3524476,3524476,3453634,35835,20476,0,0,0,0,0,0,0,191760,26300,0,288110,50494598,50494598,50495414,1,0,0,0,0
5632,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",308380,0,308278,0,0,23232,12,0,8,4,11712,11520,125986,120167,26204,32897,119390,126755,36007,26106,136961,144060,36015,26116,0,0,0,5,758710738,0,0,223731,0,0,0,0,23322,0,0,0,0,0,0,0,0,0,0,1,54937973,3337072,366614,4070297,4070296,3992434,39419,22524,0,0,0,0,0,0,0,223731,28928,0,329732,58656073,58656074,58655304,1,0,0,0,0
6144,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",0,358294,358187,0,0,46470,12,28,8,4,17568,17280,141325,116861,26393,41054,150675,140068,41094,26341,173921,162931,41098,26355,0,0,0,5,896578277,0,0,266275,0,0,0,0,25048,0,0,0,0,0,0,0,0,0,0,1,64963728,3931269,421010,4773286,4773286,4688992,43003,24572,0,0,0,0,0,0,0,266275,31171,0,380957,69316130,69316130,69215895,1,0,0,0,0
6656,"GeForce GTX 970 (1)","2","14","quicksort(int*, int)",0,402231,402125,0,0,46370,12,0,8,4,17686,17352,159892,168992,31908,41333,166270,162611,31900,41327,183854,179905,41417,31830,0,0,4,1,1014442306,0,0,302370,0,0,0,0,27262,0,0,0,0,0,0,0,0,0,0,1,73520290,4434579,470421,5375418,5375418,5283964,46587,26620,0,0,0,0,0,0,0,302370,33894,0,426945,78425492,78425492,78425416,1,0,0,0,0
