7168,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,12,14547,14565,7228,7315,7231,7335,44,4,8,0,7232,7315,7237,7335,84671,86170,86061,89125,84671,86170,86061,89109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,85712,86962,87629,90185,7232,7320,7231,7336,1335209176,0,0,346011,0,0,0,0,29113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3561541,1942583,1017770,3561540,0,0,28668,49591,346011,36257,95368494,95368494,1,3478708,28668,0,49566,0,0,0,346011,29113,0,0,0,0,28668,49591,0,0,346011,36257,0,0
7680,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,68,8,15553,15623,7773,7774,7864,7761,4,12,8,4,7775,7779,7864,7761,97701,99217,100328,100575,97701,99217,100328,100563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,98466,100028,101665,101615,7774,7774,7864,7762,1527951040,0,0,397809,0,0,0,0,31172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4063616,2216734,1167935,4063616,0,0,30716,53159,397809,38833,109135529,109135528,1,3974862,30716,0,53159,0,0,0,397809,31172,0,0,0,0,30716,53159,0,0,397809,38833,0,0
8192,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,4,16713,16870,8302,8405,8477,8393,8,12,12,8,8307,8410,8477,8393,111568,106617,109253,110506,111568,106601,109253,110490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,113344,108194,110342,112090,8306,8414,8477,8394,1680702464,0,0,437912,0,0,0,0,33582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4447388,2433613,1274539,4447388,0,0,32764,56755,437912,41753,120046542,120046542,1,4352210,32764,0,56755,0,0,0,437912,33582,0,0,0,0,32764,56755,0,0,437912,41753,0,0
8704,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,12,17889,17804,8948,8942,8919,8883,4,12,8,4,8951,8942,8920,8884,128641,112556,115157,127895,128641,112556,115157,127895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,130337,113588,117777,129532,8951,8942,8920,8884,1852524408,0,0,484249,0,0,0,0,35693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4912239,2680614,1418412,4912240,0,0,34812,60311,484249,44378,132319577,132319578,1,4811078,34812,0,60311,0,0,0,484249,35693,0,0,0,0,34812,60311,0,0,484249,44378,0,0
9216,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,4,19312,19377,9663,9651,9743,9631,28,4,12,0,9660,9652,9744,9633,131086,135642,132398,129198,131086,135642,132398,129198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,132667,137210,134554,130882,9661,9657,9748,9634,2030372904,0,0,528324,0,0,0,0,38689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5268490,2919386,1485812,5268490,0,0,36860,63903,528324,47882,145023049,145023048,1,5160038,36860,0,63903,0,0,0,528324,38689,0,0,0,0,36860,63903,0,0,528324,47882,0,0
9728,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,16,19976,19930,10055,9921,10019,9910,8,16,8,0,10055,9921,10019,9910,144428,145731,151344,148294,144428,145731,151344,148294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,145972,148518,153068,150746,10056,9921,10019,9912,2261041272,0,0,589797,0,0,0,0,39905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5817274,3238955,1636205,5817274,0,0,38908,67487,589797,49610,161499177,161499178,1,5704178,38908,0,67487,0,0,0,589797,39905,0,0,0,0,38908,67487,0,0,589797,49610,0,0
10240,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,56,4,21029,20863,10511,10502,10447,10418,4,8,8,4,10512,10508,10447,10418,165027,166736,159737,158641,165027,166736,159737,158641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,167122,169397,161392,162376,10513,10509,10447,10423,2488672536,0,0,650141,0,0,0,0,41885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6356014,3555544,1780058,6356014,0,0,40956,71071,650141,52105,177758499,177758498,1,6237124,40956,0,71071,0,0,0,650141,41885,0,0,0,0,40956,71071,0,0,650141,52105,0,0
10752,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,8,22041,22029,11069,10971,11008,11028,40,8,24,4,11069,10972,11002,11028,177261,180523,172094,173438,177261,180507,172094,173438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,182173,182810,175270,175218,11070,10973,11002,11030,2685555558,0,0,703300,0,0,0,0,44071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6879446,3836929,1940217,6879446,0,0,43004,74627,703300,54807,191821810,191821810,1,6754452,43004,0,74627,0,0,0,703300,44071,0,0,0,0,43004,74627,0,0,703300,54807,0,0
11264,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,20,12,23506,23459,11805,11688,11706,11747,4,4,4,8,11813,11694,11706,11744,183079,189262,193908,198823,183079,189262,193908,198823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185771,191594,195604,200651,11814,11698,11707,11748,2920501696,0,0,765072,0,0,0,0,46957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7415446,4163785,2072184,7415446,0,0,45052,78239,765072,58191,208603680,208603680,1,7283350,45040,12,78239,0,0,0,765072,46957,0,0,0,0,45052,78239,0,0,765072,58191,0,0
11776,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,12,24431,24139,12172,12257,12177,11957,4,8,12,0,12173,12257,12187,11957,204273,203781,214313,218429,204273,203781,214313,218429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,206628,207840,216712,220909,12173,12261,12181,11957,3209615346,0,0,840796,0,0,0,0,48568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8042973,4556017,2222758,8042972,0,0,47100,81835,840796,60320,229254654,229254654,1,7905618,47100,0,81835,0,0,0,840796,48568,0,0,0,0,47100,81835,0,0,840796,60320,0,0
12288,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,585,4,25348,25423,12551,12782,12727,12695,4,4,8,0,12560,12782,12727,12704,211174,223470,234512,227010,211174,223470,234512,227010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,217430,225954,237007,231062,12557,12782,12731,12700,3417916096,0,0,896166,0,0,0,0,50757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8549789,4848467,2361598,8549790,0,0,49148,85415,896166,63024,244133045,244133044,1,8406328,49148,0,85415,0,0,0,896166,50757,0,0,0,0,49148,85415,0,0,896166,63024,0,0
12800,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,20,20,26724,27104,13346,13373,13463,13636,44,4,12,8,13343,13380,13468,13635,235537,244840,238778,241249,235537,244856,238778,241249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,240505,247581,244058,243892,13343,13380,13468,13635,3660783420,0,0,960404,0,0,0,0,53826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9163032,5188329,2540726,9163032,0,0,51196,88951,960404,66609,261480953,261480954,1,9012146,51196,0,88932,0,0,0,960404,53826,0,0,0,0,51196,88951,0,0,960404,66609,0,0
13312,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,12,27294,27413,13627,13671,13742,13665,4,8,4,4,13626,13670,13754,13671,248734,253200,276922,264996,248734,253200,276906,264996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,251349,257832,281721,268545,13630,13671,13755,13671,3968486788,0,0,1043836,0,0,0,0,54721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9896408,5616537,2743255,9896408,0,0,53244,92595,1043836,68005,283459751,283459750,1,9741392,53244,0,92595,0,0,0,1043836,54721,0,0,0,0,53244,92595,0,0,1043836,68005,0,0
13824,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,4,28143,28477,14062,14080,14212,14258,8,8,4,4,14062,14080,14218,14264,283449,269667,275377,301190,283449,269667,275377,301190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,287705,274359,279864,304594,14066,14080,14217,14264,4291411796,0,0,1129683,0,0,0,0,56618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10634071,6060376,2934640,10634070,0,0,55292,96187,1129683,70418,306525825,306525824,1,10473374,55292,0,96187,0,0,0,1129683,56618,0,0,0,0,55292,96187,0,0,1129683,70418,0,0
14336,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,12,28884,28881,14396,14496,14435,14443,4,8,12,0,14400,14497,14436,14444,325755,304962,281934,302548,325755,304962,281934,302548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,329934,310042,286026,307615,14396,14502,14436,14448,4611404448,0,0,1215199,0,0,0,0,57773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11354191,6499915,3117695,11354190,0,0,57340,99743,1215199,72083,329382422,329382422,1,11188960,57340,0,99743,0,0,0,1215199,57773,0,0,0,0,57340,99743,0,0,1215199,72083,0,0
14848,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,8,29717,29935,14873,14849,14884,15048,32,8,8,0,14875,14849,14895,15053,343417,319402,307781,325403,343417,319386,307781,325419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,347434,323045,311377,328983,14875,14849,14891,15050,4921759850,0,0,1295987,0,0,0,0,59660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12037356,6918405,3288503,12037356,0,0,59388,103335,1295987,74484,351550634,351550634,1,11866468,59388,0,103335,0,0,0,1295987,59660,0,0,0,0,59388,103335,0,0,1295987,74484,0,0
15360,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,16,31459,31492,15655,15804,15755,15736,4,8,4,16,15655,15813,15756,15743,332188,329400,351577,355436,332188,329400,351577,355436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,340149,335569,356116,360931,15655,15809,15756,15747,5199157264,0,0,1368601,0,0,0,0,62950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12662392,7300938,3441941,12662392,0,0,61436,106931,1368601,78289,371364790,371364790,1,12483742,61436,0,106931,0,0,0,1368601,62950,0,0,0,0,61436,106931,0,0,1368601,78289,0,0
15872,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,28,32947,33055,16502,16443,16557,16499,24,4,8,0,16502,16444,16556,16499,369541,349697,348181,371674,369541,349697,348181,371674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,374582,357261,352564,377763,16502,16444,16568,16499,5462154544,0,0,1439093,0,0,0,0,66001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13306620,7672024,3619353,13306620,0,0,63484,110511,1439093,81854,390150265,390150264,1,13120570,63484,0,110488,0,0,0,1439093,66001,0,0,0,0,63484,110511,0,0,1439093,81854,0,0
16384,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,56,33646,33527,16749,16899,16753,16773,8,4,8,4,16748,16899,16754,16776,395501,388902,370001,396650,395501,388902,370001,396650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,401181,394078,377337,401121,16748,16899,16759,16776,5873182518,0,0,1551054,0,0,0,0,67177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14317344,8243845,3914483,14317344,0,0,65532,114063,1551054,83539,419509392,419509392,1,14126734,65518,14,114063,0,0,0,1551054,67177,0,0,0,0,65532,114063,0,0,1551054,83539,0,0
16896,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,12,16,35283,35268,17678,17605,17723,17546,4,4,12,0,17684,17606,17722,17546,410901,400894,409611,414526,410889,400894,409611,414526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,416430,406162,415876,420113,17690,17606,17722,17547,6198799138,0,0,1635920,0,0,0,0,70558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15034508,8687937,4087601,15034508,0,0,67580,117647,1635920,87429,442767770,442767770,1,14836022,67580,0,117647,0,0,0,1635920,70558,0,0,0,0,67580,117647,0,0,1635920,87429,0,0
17408,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,8,36464,36467,18204,18260,18218,18247,4,8,4,4,18204,18259,18219,18247,413407,438659,436427,425126,413407,438659,436427,425126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,418604,444332,441943,433590,18209,18259,18223,18248,6493533704,0,0,1713619,0,0,0,0,72929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15706963,9092672,4260509,15706962,0,0,69628,121243,1713619,90314,463820251,463820250,1,15502096,69628,0,121243,0,0,0,1713619,72929,0,0,0,0,69628,121243,0,0,1713619,90314,0,0
17920,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,8,37038,36951,18637,18395,18466,18491,4,8,28,0,18638,18400,18467,18491,457569,472912,447027,456599,457569,472912,447027,456599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,462468,478667,453898,461412,18642,18401,18467,18496,6938521702,0,0,1834107,0,0,0,0,73996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16796519,9706797,4581107,16796518,0,0,71676,124835,1834107,91893,495605056,495605056,1,16587230,71676,0,124835,0,0,0,1834107,73996,0,0,0,0,71676,124835,0,0,1834107,91893,0,0
18432,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,4,38074,37829,18991,19095,19062,18765,4,4,4,4,18996,19095,19065,18764,477486,473049,487199,495733,477486,473049,487199,495733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,484825,480732,494802,502836,18991,19099,19066,18768,7320731810,0,0,1933467,0,0,0,0,75915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17546418,10218233,4727572,17546418,0,0,73724,128387,1933467,94326,522905772,522905772,1,17331438,73724,0,128387,0,0,0,1933467,75915,0,0,0,0,73724,128387,0,0,1933467,94326,0,0
18944,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,8,16,38971,38944,19434,19547,19605,19334,8,4,4,4,19435,19547,19611,19335,517328,504188,498520,504538,517328,504188,498520,504538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524816,512632,509464,516265,19445,19551,19613,19336,7649887126,0,0,2024574,0,0,0,0,77928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18427835,10688742,5005242,18427834,0,0,75772,131959,2024574,96851,546416873,546416874,1,18207022,75772,0,131959,0,0,0,2024574,77928,0,0,0,0,75772,131959,0,0,2024574,96851,0,0
19456,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,20,8,40456,40509,20201,20260,20250,20260,4,8,4,4,20199,20260,20250,20260,565985,559226,492270,506586,565985,559226,492270,506586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,573016,566275,502703,514410,20199,20260,20257,20261,8036382214,0,0,2124067,0,0,0,0,80969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19210141,11204827,5170221,19210140,0,0,77820,135615,2124067,100401,574023709,574023710,1,18981938,77820,0,135594,0,0,0,2124067,80969,0,0,0,0,77820,135615,0,0,2124067,100401,0,0
19968,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,16,52,41256,40962,20662,20593,20457,20497,4,4,8,20,20666,20593,20457,20495,563397,561396,557266,566104,563397,561396,557266,566104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571669,573515,569250,572455,20666,20598,20458,20499,8491196056,0,0,2248163,0,0,0,0,82207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20320088,11837535,5490959,20320088,0,0,79868,139139,2248163,102150,606510422,606510422,1,20087234,79856,12,139139,0,0,0,2248163,82207,0,0,0,0,79868,139139,0,0,2248163,102150,0,0
20480,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int)",0,0,0,0,0,0,0,0,20,16,42233,42287,21145,21094,21263,21023,12,8,288,4,21145,21094,21263,21027,589408,608832,566274,569092,589408,608832,566274,569092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,597980,616323,573757,577015,21145,21094,21275,21028,8811827626,0,0,2333606,0,0,0,0,84529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21056276,12280827,5680907,21056276,0,0,81916,142735,2333606,104985,629412661,629412662,1,20817116,81916,0,142735,0,0,0,2333606,84529,0,0,0,0,81916,142735,0,0,2333606,104985,0,0
