256,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,97.467448,0.974215,0.478345,56.775239,908.403825,97.467448,0.974215,0.266410,0.056940,0.173488,0.000000,0.000000,0.000000,978.374871,1.001468,908.403825,56.775239,0.000000,64.285714,100.000000,100.000000,98.395538,0.000000,56.775239,0.000000,0.066812,1.233756,1124.000000,29.906749,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,786432,131072,524288,8192,0,10,0,8823,9248,524358,8798,0.000000,0.000000,681.302869,113.550478,56.782819,975.602643,0.000000,1.108891,208896,139264,1395148,1056768,33554432,0,0,16777216,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",2301952,2915216,2826640,0.000000,16777216,0,19922944,0,2097152,29425664,5308416,0,0.000000,0,0.000000,0,0.000000,524288,8548,0,947.880359,0,3.604433,0.000000,3.048029,0.000000
512,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.282512,0.957361,0.493123,56.425766,451.406130,99.282512,0.957361,0.278962,0.057866,0.174955,0.000000,0.000000,0.000000,24.531160,451.406130,451.406130,56.425766,0.000000,64.285714,100.000000,100.000000,56.515718,0.000000,56.425766,0.000000,0.000284,1.224428,2212.000000,29.798512,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,6291456,1048576,4194304,32768,0,1,0,1823478,32768,4194404,32770,0.000000,0.000000,677.109195,112.851533,56.427112,451.433681,0.000000,14.105469,1622016,1081344,11416308,8421376,268435456,0,0,134217728,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",18120704,23175690,22560778,0.000000,134217728,0,155189248,0,16777216,235143168,38010880,0,0.000000,0,0.000000,0,0.000000,4194304,32780,0,451.571440,0,3.666755,0.000000,2.898948,0.000000
768,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.898387,0.949939,0.496960,56.127582,299.347103,99.898387,0.949939,0.284345,0.058182,0.175455,0.000000,0.000000,0.000000,28.302416,299.347103,299.347103,56.127582,0.000000,64.285714,100.000000,100.000000,49.587561,0.000000,56.127582,0.000000,0.000337,1.220049,3300.000000,29.730995,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,21233664,3538944,14155776,73728,0,4,0,7138071,73728,14155956,73852,0.000000,0.000000,673.530984,112.255164,56.128296,299.850563,0.000000,16.629883,5419008,3612672,38574646,28385280,905969664,0,0,452984832,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",60825600,78121043,76148307,0.000000,452984832,0,519045120,0,56623104,793313280,123273216,0,0.000000,0,0.000000,0,0.000000,14155776,73776,0,299.541991,0,3.680867,0.000000,2.774919,0.000000
1024,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.943436,0.944615,0.498171,56.295082,225.180328,99.943436,0.944615,0.285207,0.058341,0.175706,0.000000,0.000000,0.000000,28.377215,225.180328,225.180328,56.295082,0.000000,64.285714,100.000000,100.000000,49.589291,0.000000,56.295082,0.000000,0.000012,1.214026,4388.000000,29.602491,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,50331648,8388608,33554432,131072,0,9,0,16914112,131072,33554532,131077,0.000000,0.000000,675.540986,112.590164,56.295250,225.188918,0.000000,15.832031,12779520,8519680,91289486,67239936,2147483648,0,0,1073741824,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",143785984,184794754,180239490,0.000000,1073741824,0,1224736768,0,134217728,1880096768,286261248,0,0.000000,0,0.000000,0,0.000000,33554432,131076,0,225.187201,0,3.671903,0.000000,2.758001,0.000000
1280,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.961640,0.928937,0.498814,55.843393,178.698855,99.961640,0.928937,0.286757,0.058437,0.175858,0.000000,0.000000,0.000000,28.152585,178.698855,178.698855,55.843393,0.000000,64.285714,100.000000,100.000000,49.604243,0.000000,55.843393,0.000000,0.000000,1.195316,5476.000000,29.157668,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,98304000,16384000,65536000,204800,0,4,0,33038964,204800,65536100,204807,0.000000,0.000000,670.120711,111.686785,55.843478,178.704964,0.000000,3.573242,24883200,16588800,178852374,131276800,4194304000,0,0,2097152000,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",280371200,360769624,352013912,0.000000,2097152000,0,2385510400,0,262144000,3671654400,552140800,0,0.000000,0,0.000000,0,0.000000,65536000,204800,0,178.698855,0,3.617554,0.000000,2.613275,0.000000
1536,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.947224,0.928540,0.499291,55.794492,148.785312,99.947224,0.928540,0.287568,0.058501,0.175960,0.000000,0.000000,0.000000,28.547325,148.785312,148.785312,55.794492,0.000000,64.285714,100.000000,100.000000,48.917007,0.000000,55.794492,0.000000,0.000000,1.195558,6564.000000,29.171018,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,169869312,28311552,113246208,294912,0,1,0,57942571,294912,113246314,294917,0.000000,0.000000,669.533903,111.588984,55.794544,148.787834,0.000000,529.000000,42909696,28606464,309034113,226787328,7247757312,0,0,3623878656,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",483950592,623119353,608152057,0.000000,3623878656,0,4114612224,0,452984832,6344146944,946077696,0,0.000000,0,0.000000,0,0.000000,113246208,294912,0,148.785312,0,3.619450,0.000000,2.599167,0.000000
1792,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.876708,0.935023,0.499654,55.877063,127.719002,99.876708,0.935023,0.286539,0.058547,0.176032,0.000000,0.000000,0.000000,28.716094,127.719002,127.719002,55.877063,0.000000,64.285714,100.000000,100.000000,48.610818,0.000000,55.877063,0.000000,0.000000,1.202944,7652.000000,29.355692,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,269746176,44957696,179830784,401408,0,5,0,92417843,401408,179830884,401417,0.000000,0.000000,670.524761,111.754127,55.877094,127.721865,0.000000,1.628906,68038656,45359104,489837354,360062976,11509170176,0,0,5754585088,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",767893504,987925210,964341978,0.000000,5754585088,0,6525288448,0,719323136,10073735168,1493237760,0,0.000000,0,0.000000,0,0.000000,179830784,401408,0,127.719002,0,3.645006,0.000000,2.666448,0.000000
2048,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.950012,0.931340,0.499658,56.631270,113.262541,99.950012,0.931340,0.287203,0.058581,0.176087,0.000000,0.000000,0.000000,29.412655,113.262541,113.262541,56.631270,0.000000,64.285714,100.000000,100.000000,48.086772,0.000000,56.631270,0.000000,0.000000,1.198823,8740.000000,29.259282,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,402653184,67108864,268435456,524288,0,1,0,139417665,524288,268435558,524297,0.000000,0.000000,679.575246,113.262541,56.631292,113.264484,0.000000,226.000000,101449728,67633152,730930806,537395200,17179869184,0,0,8589934592,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",1145569280,1474579958,1439583223,0.000000,8589934592,0,9730785280,0,1073741824,15036579840,2218786816,0,0.000000,0,0.000000,0,0.000000,268435456,524288,0,113.262541,0,3.635452,0.000000,2.655374,0.000000
2304,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.988953,0.916508,0.499559,55.180577,98.098804,99.988953,0.916508,0.287913,0.058608,0.176129,0.000000,0.000000,0.000000,28.688191,98.098804,98.098804,55.180577,0.000000,64.285714,100.000000,100.000000,47.923736,0.000000,55.180577,0.000000,0.000000,1.180382,9828.000000,28.812470,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,573308928,95551488,382205952,663552,0,5,0,198707551,663552,382206086,663554,0.000000,0.000000,662.166924,110.361154,55.180596,98.099099,0.000000,775.000000,144322560,96215040,1042433051,765075456,24461180928,0,0,12230590464,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",1630347264,2099745758,2050144734,0.000000,12230590464,0,13844348928,0,1528823808,21408841728,3147890688,0,0.000000,0,0.000000,0,0.000000,382205952,663552,0,98.098804,0,3.580587,0.000000,2.569106,0.000000
2560,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.995167,0.910900,0.499682,54.341484,86.946374,99.995167,0.910900,0.289358,0.058630,0.176163,0.000000,0.000000,0.000000,28.806285,86.946374,86.946374,54.341484,0.000000,64.285714,100.000000,100.000000,47.293135,0.000000,54.341484,0.000000,0.000000,1.174477,10916.000000,28.671400,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,786432000,131072000,524288000,819200,0,5,0,277923758,819200,524288066,819209,0.000000,0.000000,652.097812,108.682969,54.341491,86.947330,0.000000,556.000000,197836800,131891200,1433664170,1049395200,33554432000,0,0,16777216000,0,0,0,0,0,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",2235596800,2882485044,2814695732,0.000000,16777216000,0,18979225600,0,2097152000,29366681600,4305715200,0,0.000000,0,0.000000,0,0.000000,524288000,819200,0,86.946374,0,3.560206,0.000000,2.526038,0.000000
