2816,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.990371,0.570429,0.497872,18.986962,18.411599,99.990371,0.570429,0.950099,0.000000,0.608367,0.000000,0.000000,0.000000,8.962395,32.741721,36.823198,113.921772,0.000000,0.000000,16.666667,50.000000,91.923514,0.000000,113.921772,0.000000,0.000000,1.112393,32413.000000,25.284331,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,6280445952,1982464,0,10,0,494092018,1762728,6280446088,1982464,0.000000,0.000000,0.000000,0.000000,113.921775,36.823198,0.000000,194.000000,723274405,699809792,7642938500,1397637120,44660948992,0,0,22330474496,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",8032200704,15663590312,14241126811,0.000000,22330474496,0,"<OVERFLOW>",0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,0,0.000000,6280445952,1982464,0,36.823198,0,0.825890,0.000000,1.916310,0.000000
3072,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.995685,0.561791,0.497741,18.668922,16.594597,99.995685,0.561791,0.970844,0.000000,0.608394,0.000000,0.000000,0.000000,12.532944,25.268340,33.189195,112.013535,0.000000,0.000000,16.666667,50.000000,88.915845,0.000000,112.013535,0.000000,0.000000,1.107202,35357.000000,25.204589,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,8153726976,2359296,0,5,0,912302297,1796232,8153727106,2359296,0.000000,0.000000,0.000000,0.000000,112.013537,33.189195,0.000000,73.000000,925437061,908328960,9886502305,1814298968,57982058496,0,0,28991029248,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",10427203584,20550394642,18712549930,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,0,0.000000,8153726976,2359296,0,33.189195,0,0.813486,0.000000,1.735287,0.000000
3328,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.995121,0.570642,0.497889,18.995204,15.585808,99.995121,0.570642,0.951223,0.000000,0.608418,0.000000,0.000000,0.000000,9.646972,26.829075,31.171617,113.971225,0.000000,0.000000,16.666667,50.000000,91.545205,0.000000,113.971225,0.000000,0.000000,1.113450,38301.000000,25.308977,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,10366746624,2768896,0,2,0,877482126,2383159,10366746752,2768909,0.000000,0.000000,0.000000,0.000000,113.971226,31.171762,0.000000,23.000000,1196166563,1154629632,12615934715,2306490368,73719087104,0,0,36859543552,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",13256435712,25866265036,23517852339,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,0,0.000000,10366746624,2768896,0,31.171617,0,0.826351,0.000000,1.895312,0.000000
3584,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.996095,0.571560,0.497763,19.025938,14.495953,99.996095,0.571560,0.959552,0.000000,0.608437,0.000000,0.000000,0.000000,12.625069,22.658223,28.991905,114.155630,0.000000,0.000000,16.666667,50.000000,89.068083,0.000000,114.155630,0.000000,0.000000,1.120001,41245.000000,25.459871,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,12947816448,3211264,0,8,0,1431966804,2509719,12947816552,3211268,0.000000,0.000000,0.000000,0.000000,114.155631,28.991941,0.000000,75.000000,1503433814,1441857536,15665658305,2880503808,92073361408,0,0,46036680704,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",16556072960,32442488628,29499311225,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,0,0.000000,12947816448,3211264,0,28.991905,0,0.827733,0.000000,1.839318,0.000000
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.114639,13.592631,"<OVERFLOW>","<OVERFLOW>",0.954291,0.000000,0.608455,0.000000,0.000000,0.000000,11.018152,22.739016,27.185264,114.687832,0.000000,0.000000,16.666667,50.000000,90.578968,0.000000,114.687832,0.000000,0.000000,"<OVERFLOW>",44189.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,15925248000,3686400,0,3,0,1529951309,3083476,15925248134,3686401,0.000000,0.000000,0.000000,0.000000,114.687833,27.185270,0.000000,23.000000,1839329858,1773158400,19350692694,3542630406,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20362291200,39793840311,36182615992,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,0,0.000000,15925248000,3686400,0,27.185264,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.252653,12.835101,"<OVERFLOW>","<OVERFLOW>",0.961833,0.000000,0.608470,0.000000,0.000000,0.000000,13.275660,19.653278,25.670203,115.515917,0.000000,0.000000,16.666667,50.000000,88.937478,0.000000,115.515917,0.000000,0.000000,"<OVERFLOW>",47133.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,19327352832,4194304,0,6,0,2221194856,3211187,19327352902,4194305,0.000000,0.000000,0.000000,0.000000,115.515917,25.670209,0.000000,38.000000,2245653301,2151677952,23338680026,4299161600,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24711266304,48479389987,44083486982,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,"<OVERFLOW>",34594619392,0,0.000000,0,0.000000,0,0.000000,19327352832,4194304,0,25.670203,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.217574,12.058084,"<OVERFLOW>","<OVERFLOW>",0.953755,0.000000,0.608483,0.000000,0.000000,0.000000,11.478377,20.676963,24.116170,115.305442,0.000000,0.000000,16.666667,50.000000,90.190200,0.000000,115.305442,0.000000,0.000000,"<OVERFLOW>",50077.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,23182442496,4734976,0,9,0,2307755989,4059721,23182442570,4734984,0.000000,0.000000,0.000000,0.000000,115.305442,24.116211,0.000000,48.000000,2677175307,2580561920,28155130433,5156388864,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",29639174144,57907692847,52652585283,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,"<OVERFLOW>",41478389760,0,0.000000,0,0.000000,0,0.000000,23182442496,4734976,0,24.116170,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",18.894132,11.196522,"<OVERFLOW>","<OVERFLOW>",0.970128,0.000000,0.608495,0.000000,0.000000,0.000000,13.299857,16.517837,22.393044,113.364792,0.000000,0.000000,16.666667,50.000000,88.134399,0.000000,113.364792,0.000000,0.000000,"<OVERFLOW>",53021.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,27518828544,5308416,0,4,0,3228484514,3915660,27518828912,5308428,0.000000,0.000000,0.000000,0.000000,113.364793,22.393095,0.000000,17.000000,3143397313,3062956032,33241617235,6120604303,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35182190592,69313423020,63097677975,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,0,0.000000,27518828544,5308416,0,22.393044,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.214299,10.786975,"<OVERFLOW>","<OVERFLOW>",0.953818,0.000000,0.608505,0.000000,0.000000,0.000000,11.100536,17.969003,21.573950,115.285795,0.000000,0.000000,16.666667,50.000000,90.376676,0.000000,115.285795,0.000000,0.000000,"<OVERFLOW>",55965.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,32364822528,5914624,0,2,0,3116315214,4926307,32364822594,5914625,0.000000,0.000000,0.000000,0.000000,115.285795,21.573953,0.000000,7.000000,3737087275,3602006016,39350826988,7198097408,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",41376491520,80842149327,73505424732,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,0,0.000000,32364822528,5914624,0,21.573950,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.239958,10.261311,"<OVERFLOW>","<OVERFLOW>",0.964273,0.000000,0.608515,0.000000,0.000000,0.000000,13.416034,15.261743,20.522621,115.439749,0.000000,0.000000,16.666667,50.000000,88.105965,0.000000,115.439749,0.000000,0.000000,"<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",6553600,0,4,0,4387035791,4873615,37748736100,6553605,0.000000,0.000000,0.000000,0.000000,115.439749,20.522637,0.000000,13.000000,4384226018,4200857600,45544437632,8395161619,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,94792363042,86208539259,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,0,0.000000,37748736000,6553600,0,20.522621,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.110929,9.707138,"<OVERFLOW>","<OVERFLOW>",0.955225,0.000000,0.608523,0.000000,0.000000,0.000000,12.010926,16.110686,19.414277,114.665576,0.000000,0.000000,16.666667,50.000000,89.555224,0.000000,114.665576,0.000000,0.000000,"<OVERFLOW>",61853.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",7225344,0,5,0,4577345872,5995858,43698880586,7225354,0.000000,0.000000,0.000000,0.000000,114.665577,19.414304,0.000000,14.000000,5050843685,4862656512,53010394013,9718087680,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55863650304,109225994714,99315625272,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,0,0.000000,43698880512,7225344,0,19.414277,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.094928,9.258146,"<OVERFLOW>","<OVERFLOW>",0.963372,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,13.753212,13.966050,18.516294,114.569571,0.000000,0.000000,16.666667,50.000000,87.959834,0.000000,114.569571,0.000000,0.000000,"<OVERFLOW>",64797.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",7929856,0,0,0,6031361054,5981152,50243567748,7929866,0.000000,0.000000,0.000000,0.000000,114.569571,18.516317,0.000000,0.000000,5842769649,5590548480,60587196355,11173167115,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",64228859904,126105169172,114676101735,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,0,0.000000,50243567616,7929856,0,18.516294,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",19.188853,8.899178,"<OVERFLOW>","<OVERFLOW>",0.955085,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,12.069848,15.018343,17.798356,115.133121,0.000000,0.000000,16.666667,50.000000,89.789729,0.000000,115.133121,0.000000,0.000000,"<OVERFLOW>",67741.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",8667136,0,0,0,6018627260,7313373,57411108936,8667141,0.000000,0.000000,0.000000,0.000000,115.133121,17.798367,0.000000,0.000000,6634513655,6387679232,69717826852,12766691328,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",73390057472,143483832113,130467337087,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,102098862080,"<OVERFLOW>",102549553152,0,0.000000,0,0.000000,0,0.000000,57411108864,8667136,0,17.798356,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
6144,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",18.317627,8.141167,"<OVERFLOW>","<OVERFLOW>",0.992674,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,13.489520,11.907213,16.282334,109.905762,0.000000,0.000000,16.666667,50.000000,87.743280,0.000000,109.905762,0.000000,0.000000,"<OVERFLOW>",70685.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",8.000000,0,0,0,0,"<OVERFLOW>",9437184,0,1,0,8006121848,6901379,65229815938,9437189,0.000000,0.000000,0.000000,0.000000,109.905762,16.282343,0.000000,1.000000,7370427864,7257194496,79803314035,14504957761,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",83383418880,166155938768,151548933412,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,116001865728,"<OVERFLOW>",116492599296,0,0.000000,0,0.000000,0,0.000000,65229815808,9437184,0,16.282334,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
