240,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3607,3600,4465,4477,2223,2254,2223,2229,1804,1803,1808,1800,2330,2351,2339,2340,56256,56436,55644,56304,54456,54636,53844,54504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,56276,56452,55662,56320,2334,2351,2339,2341,1256736,0,0,1382400,0,0,0,0,57600,0,0,0,0,0,0,0,0,0,0,0,1872,57600,1437696,1412305,133744,561600,44928,0,0,44928,1872,1171177,57353638,144,24336,0,0,0,0,0,0,0,135360,5640,112320,0,90432,3768,0,0,673920,45018,136916,5640,0,0
480,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,354157,349512,17270,17392,8625,8742,8649,8678,177044,175086,174493,168332,9337,9371,9348,9384,447720,451248,447384,450768,285664,287234,270233,283711,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,447736,451312,447432,450788,9341,9371,9353,9384,9412416,0,0,11059200,0,0,0,0,230400,0,0,0,0,0,0,0,0,0,0,0,7488,230400,11232000,11220672,981760,4492800,359424,0,0,359424,7488,9322577,476580454,576,187200,0,0,0,0,0,0,0,1071360,22320,898560,0,711936,14832,0,0,5391360,359884,1088895,22325,0,0
720,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1269326,1267692,39075,39012,19560,19459,19530,19485,634454,633652,634822,636707,21065,21056,21083,21036,1515564,1517256,1514520,1517940,881974,883265,878413,882460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1515584,1517322,1514568,1517958,21065,21060,21231,21036,31545720,0,0,37324800,0,0,0,0,518400,0,0,0,0,0,0,0,0,0,0,0,16848,518400,37604736,37760247,3218800,15163200,1213056,0,0,1213056,16848,31320449,1620315464,1296,623376,0,0,0,0,0,0,0,3628800,50400,3032640,0,2415744,33552,0,0,18195840,1213147,3694425,50401,0,0
960,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3071252,3059223,69090,69179,34443,34622,34488,34655,1537895,1529385,1539682,1522786,37347,37423,37377,37613,3598464,3591792,3598224,3588480,2071738,2068950,2061993,2061103,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3598480,3591808,3598240,3588498,37348,37424,37378,37617,74412096,0,0,88473600,0,0,0,0,921600,0,0,0,0,0,0,0,0,0,0,0,29952,921600,88777728,89307106,7518784,35942400,2875392,0,0,2875392,29952,74231875,3842357882,2304,1467648,0,0,0,0,0,0,0,8570880,89280,7188480,0,5695488,59328,0,0,43130880,2877563,8759917,89288,0,0
1200,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5989093,5971739,107842,107917,53742,54125,53699,54151,2997798,2981297,2974162,2996469,58316,58671,58344,58669,7022880,7017540,7020420,7019160,4034602,4026925,4027577,4042273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7022896,7017560,7020436,7019176,58316,58671,58344,58669,145253040,0,0,172800000,0,0,0,0,1440000,0,0,0,0,0,0,0,0,0,0,0,46800,1440000,172972800,174300488,14555632,70200000,5616000,0,0,5616000,46800,145034212,7516733084,3600,2854800,0,0,0,0,0,0,0,16776000,139800,14040000,0,11160000,93000,0,0,84240000,5617723,17233536,139804,0,0
1440,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,10866301,10944157,155557,155633,77887,77773,77791,77648,5445297,5461554,5447963,5451329,84412,84154,84252,84142,12129192,12129624,12131928,12131496,6663086,6676976,6675080,6685065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12129208,12129712,12131946,12131512,84416,84154,84256,84146,250977104,0,0,298598400,0,0,0,0,2073600,0,0,0,0,0,0,0,0,0,0,0,67392,2073600,298411776,301036184,25003264,121305600,9704448,0,0,9704448,67392,250701017,13002169244,5184,4919616,0,0,0,0,0,0,0,28926720,200880,24261120,0,19222272,133488,0,0,145566720,9718300,29919108,200903,0,0
1680,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16992703,17482960,206654,209734,103441,104766,104366,104726,8494161,8745239,8733498,8849766,114747,114559,114724,114610,19259100,19263636,19256244,19272540,10482894,10391794,10467840,10719781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19259120,19263652,19256260,19272560,114751,114559,114725,114611,397584272,0,0,474163200,0,0,0,0,2822400,0,0,0,0,0,0,0,0,0,0,0,91728,2822400,473316480,477618355,39535600,192628800,15410304,0,0,15410304,91728,397494122,20627872814,7056,7796880,0,0,0,0,0,0,0,46005120,273840,38525760,0,30594816,182112,0,0,231154560,15416021,47937681,273848,0,0
1920,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,26456830,26393838,273860,273863,137203,136801,137032,136631,13257131,13170332,13403521,13282617,149878,150147,149981,149034,28750944,28676160,28740000,28848576,15547411,15466951,15567432,15631461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28750964,28676180,28740016,28848626,149878,150151,149981,149039,593192712,0,0,707788800,0,0,0,0,3686400,0,0,0,0,0,0,0,0,0,0,0,119808,3686400,705908736,712062814,58826560,287539200,23003136,0,0,23003136,119808,593046831,30786023108,9216,11621376,0,0,0,0,0,0,0,68567040,357120,57507840,0,45563904,237312,0,0,345047040,23064167,71779316,357153,0,0
2160,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,39226977,39569339,344001,343428,172267,171459,172118,170342,19623748,19782576,19510898,18767435,189849,189332,189761,189218,40918932,40951872,40925952,40965804,21341877,21233791,21188965,21212837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40918948,40951938,40925972,40965820,189849,189336,189762,189218,846233086,0,0,1007769600,0,0,0,0,4665600,0,0,0,0,0,0,0,0,0,0,0,151632,4665600,1004410368,1013485671,83550064,409406400,32752512,0,0,32752512,151632,845927564,43927359832,11664,16527888,0,0,0,0,0,0,0,97744320,452520,81881280,0,64991808,300888,0,0,491287680,32768463,102995579,452530,0,0
2400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,53078138,54646949,426847,425749,212949,213350,212879,213772,26570366,27285216,27209899,26933599,233534,234445,233573,234448,56164920,56153040,56160360,56161680,29055160,29865110,28668616,29427741,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,56164984,56153056,56160376,56161698,233538,234445,233574,234448,1157981402,0,0,1382400000,0,0,0,0,5760000,0,0,0,0,0,0,0,0,0,0,0,187200,5760000,1377043200,1390643545,114380032,561600000,44928000,0,0,44928000,187200,1157884935,60139344856,14400,22651200,0,0,0,0,0,0,0,133920000,558000,112320000,0,88992000,370800,0,0,673920000,45069652,140770124,558114,0,0
2640,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,71749618,73237175,506818,508413,253902,253485,253212,253656,35862703,36638384,36041814,36682842,283684,282543,283675,282658,74675040,74812716,74681112,74826972,37953330,38918221,38762617,38698799,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,74675104,74812732,74681128,74826988,283684,282543,283675,282659,1546707940,0,0,1839974400,0,0,0,0,6969600,0,0,0,0,0,0,0,0,0,0,0,226512,6969600,1832029056,1853431310,151990384,747489600,59799168,0,0,59799168,226512,1546340303,80328955000,17424,30126096,0,0,0,0,0,0,0,178421760,675840,149497920,0,118622592,449328,0,0,896987520,59823916,189861504,675862,0,0
2880,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,96176514,98515161,615402,614607,307258,307704,306972,307687,48072509,49259771,48372013,47825927,336473,337456,336517,337394,97018416,97058016,97014240,97087248,49222640,49034420,47578408,48721267,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,97018432,97058036,97014256,97087264,336474,337460,336521,337394,2005289654,0,0,2388787200,0,0,0,0,8294400,0,0,0,0,0,0,0,0,0,0,0,269568,8294400,2377589760,2403758248,197055040,970444800,77635584,0,0,77635584,269568,2005148149,104173466106,20736,39087360,0,0,0,0,0,0,0,231413760,803520,194088960,0,153778176,533952,0,0,1164533760,77896161,244362864,803619,0,0
3120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,125208535,122946207,709109,709402,354221,354884,355084,356264,62598241,61475040,62813930,63811276,395134,395824,395023,395859,123296004,123461364,123306768,123469944,60550393,60035498,60525126,60388274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,123296020,123461380,123306784,123469960,395134,395829,395027,395863,2552838124,0,0,3037132800,0,0,0,0,9734400,0,0,0,0,0,0,0,0,0,0,0,316368,9734400,3021947136,3060102399,250247920,1233835200,98706816,0,0,98706816,316368,2552569274,132626804678,24336,49669776,0,0,0,0,0,0,0,294465600,943800,246767040,0,195758784,627432,0,0,1480602240,98757127,314676825,943840,0,0
