240,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,94.183297,1.224403,0.768222,36.237396,1.509892,94.183297,1.224403,0.168626,0.078125,0.065522,0.000000,0.000000,0.000000,1.511359,1.861151,1.962859,47.108615,0.000000,63.092623,76.923077,76.923077,96.791311,0.000000,47.108615,0.000000,0.366176,1.430869,768.000000,32.924169,0.000000,0.000000,1.200000,1.002114,3.012821,3.012821,0,0,673920,45023,135360,5640,0,7,0,7207,8875,224776,9366,0.000000,0.000000,1130.606758,75.533161,47.137135,1.964117,0.000000,1.503181,78639,52416,780639,769459,27648000,0,0,13824000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1437696,1680129,1546385,0.000000,13824000,0,7142400,0,691200,20102400,2361600,0,0.000000,0,0.000000,0,0.000000,224640,10220,0,2.143207,0,5.775154,0.000000,6.072808,0.000000
480,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,98.491330,1.206899,0.800712,37.383518,797.515053,98.491330,1.206899,0.173974,0.080000,0.064705,0.000000,0.000000,0.000000,18.923459,973.716036,1.012470,48.598574,0.000000,63.096661,76.923077,76.923077,61.819578,0.000000,48.598574,0.000000,0.028337,1.416868,1500.000000,32.784403,0.000000,0.000000,1.200000,1.001091,2.980769,2.980769,0,0,5391360,359816,1071360,22320,0,6,0,699768,35163,1797190,37441,0.000000,0.000000,1166.365766,77.842523,48.600467,1.012497,0.000000,170.135742,584156,389376,6271161,6133227,221184000,0,0,110592000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",11232000,13186078,12204318,0.000000,110592000,0,53452800,0,5529600,160588800,14976000,0,0.000000,0,0.000000,0,0.000000,1797120,37960,0,1.026532,0,6.095850,0.000000,6.142918,0.000000
720,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.290808,1.199357,0.806464,37.772266,537.205554,99.290808,1.199357,0.175331,0.080645,0.065133,0.000000,0.000000,0.000000,20.559597,649.007316,698.367221,49.103945,0.000000,63.100766,76.923077,76.923077,58.094218,0.000000,49.103945,0.000000,0.000000,1.409641,2232.000000,32.674534,0.000000,0.000000,1.200000,1.000049,2.991453,2.991453,0,0,18195840,1213116,3628800,50400,0,2,0,2539505,78286,6065402,84341,0.000000,0.000000,1178.494686,78.570198,49.104933,699.204532,0.000000,16.977539,1920720,1280448,21165600,20672414,746496000,0,0,373248000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",37604736,44198005,40979205,0.000000,373248000,0,176256000,0,18662400,541728000,46137600,0,0.000000,0,0.000000,0,0.000000,6065280,84240,0,698.367221,0,6.156178,0.000000,6.177085,0.000000
960,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.744253,1.196653,0.808537,37.965831,404.968862,99.744253,1.196653,0.175379,0.080972,0.064823,0.000000,0.000000,0.000000,21.027716,486.447753,526.459520,49.355580,0.000000,63.097658,76.923077,76.923077,57.492884,0.000000,49.355580,0.000000,0.000000,1.406522,2964.000000,32.629362,0.000000,0.000000,1.200000,1.000838,2.980769,2.980769,0,0,43130880,2877801,8570880,89280,0,1,0,6125237,138378,14377030,149773,0.000000,0.000000,1184.533922,79.035088,49.355820,526.505219,0.000000,3.599609,4493737,2995200,50103677,48973027,1769472000,0,0,884736000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",88777728,104347510,96828726,0.000000,884736000,0,412876800,0,44236800,1283788800,104140800,0,0.000000,0,0.000000,0,0.000000,14376960,149760,0,526.459520,0,6.195334,0.000000,6.523104,0.000000
1200,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.907610,1.192550,0.809797,37.981972,324.112829,99.907610,1.192550,0.175948,0.081169,0.065056,0.000000,0.000000,0.000000,21.022009,388.425817,421.346678,49.376564,0.000000,63.099851,76.923077,76.923077,57.515965,0.000000,49.376564,0.000000,0.000000,1.402377,3696.000000,32.550606,0.000000,0.000000,1.200000,1.000282,2.987179,2.987179,0,0,84240000,5617581,16776000,139800,0,1,0,11955024,215717,28080152,234008,0.000000,0.000000,1185.037533,79.024743,49.376831,421.361083,0.000000,1.843750,8705629,5803200,97865948,95613269,3456000000,0,0,1728000000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",172972800,203407085,188851453,0.000000,1728000000,0,800640000,0,86400000,2507040000,197280000,0,0.000000,0,0.000000,0,0.000000,28080000,234000,0,421.346678,0,6.199259,0.000000,6.758557,0.000000
1440,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.880115,1.189965,0.810291,37.979564,270.076901,99.880115,1.189965,0.176417,0.081301,0.064863,0.000000,0.000000,0.000000,22.211231,324.048519,351.099972,49.373434,0.000000,63.095191,76.923077,76.923077,54.981281,0.000000,49.373434,0.000000,0.000000,1.399895,4428.000000,32.504764,0.000000,0.000000,1.200000,1.001463,2.980769,2.980769,0,0,145566720,9718648,28926720,200880,0,1,0,21828311,310998,48522400,336965,0.000000,0.000000,1184.962407,79.113087,49.373596,351.105182,0.000000,1.066406,14966042,9974016,169135235,165189193,5971968000,0,0,2985984000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",298411776,351056811,326053547,0.000000,2985984000,0,1376870400,0,149299200,4331750400,333849600,0,0.000000,0,0.000000,0,0.000000,48522240,336960,0,351.099972,0,6.194173,0.000000,6.813025,0.000000
1680,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.919778,1.189068,0.810904,37.998959,231.612704,99.919778,1.189068,0.175673,0.081395,0.065024,0.000000,0.000000,0.000000,22.455922,274.530643,301.096515,49.398647,0.000000,63.099453,76.923077,76.923077,54.490851,0.000000,49.398647,0.000000,0.000000,1.397955,5160.000000,32.465838,0.000000,0.000000,1.200000,1.000383,2.985348,2.985348,0,0,231154560,15416199,46005120,273840,0,9,0,35026525,418174,77051596,458641,0.000000,0.000000,1185.567530,79.068070,49.398696,301.097172,0.000000,6.049805,23668477,15777216,268109729,262254043,9483264000,0,0,4741632000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",473316480,556465328,516929728,0.000000,4741632000,0,2178892800,0,237081600,6878188800,522144000,0,0.000000,0,0.000000,0,0.000000,77051520,458640,0,301.096515,0,6.199165,0.000000,7.734035,0.000000
1920,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.973976,1.189948,0.811160,38.415366,204.881952,99.973976,1.189948,0.175485,0.081466,0.064883,0.000000,0.000000,0.000000,23.158017,243.322661,266.346538,49.939976,0.000000,63.091596,76.923077,76.923077,53.768104,0.000000,49.939976,0.000000,0.000000,1.398766,5892.000000,32.490062,0.000000,0.000000,1.200000,1.002375,2.980769,2.980769,0,0,345047040,23057769,68567040,357120,0,4,0,53334729,547257,115015794,599040,0.000000,0.000000,1198.559423,80.093735,49.940025,266.346538,0.000000,1.820312,35244524,23482368,400084702,391463925,14155776000,0,0,7077888000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",705908736,829785284,770958724,0.000000,7077888000,0,3244032000,0,353894400,10266624000,770457600,0,0.000000,0,0.000000,0,0.000000,115015680,599040,0,266.346538,0,6.212535,0.000000,8.168739,0.000000
2160,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.971470,1.187256,0.811389,38.316638,181.649247,99.971470,1.187256,0.176492,0.081522,0.065006,0.000000,0.000000,0.000000,23.824692,213.018315,236.144021,49.811630,0.000000,63.098967,76.923077,76.923077,52.786538,0.000000,49.811630,0.000000,0.000000,1.396797,6624.000000,32.450925,0.000000,0.000000,1.200000,1.000506,2.984330,2.984330,0,0,491287680,32769078,97744320,452520,0,1,0,78326940,683913,163762733,758173,0.000000,0.000000,1195.479109,79.738918,49.811682,236.148070,0.000000,326.000000,50046350,33359040,570368654,557260777,20155392000,0,0,10077696000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1004410368,1181680623,1098130559,0.000000,10077696000,0,4609612800,0,503884800,14617324800,1087084800,0,0.000000,0,0.000000,0,0.000000,163762560,758160,0,236.144021,0,6.202535,0.000000,8.118149,0.000000
2400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.989699,1.187038,0.811535,38.176567,162.886683,99.989699,1.187038,0.176402,0.081566,0.064895,0.000000,0.000000,0.000000,24.104945,193.131800,211.752688,49.629537,0.000000,63.088418,76.923077,76.923077,51.117259,0.000000,49.629537,0.000000,0.000000,1.396434,7356.000000,32.445903,0.000000,0.000000,1.200000,1.003181,2.980769,2.980769,0,0,673920000,45070921,133920000,558000,0,8,0,109107103,853691,224640102,936000,0.000000,0.000000,1191.108877,79.659862,49.629559,211.752688,0.000000,1.852539,68568985,45676800,781903471,764473485,27648000000,0,0,13824000000,0,0,0,0,0,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1377043200,1619955981,1505575949,0.000000,13824000000,0,6312960000,0,691200000,20050560000,1480320000,0,0.000000,0,0.000000,0,0.000000,224640000,936000,0,211.752688,0,6.205903,0.000000,8.223936,0.000000
