131072,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,8192,32,800,640,7168,0,111030,29100,9824,29086,9824,77216,256,8192,921600,311296,926720,311296,4671266,0,0,0,0,34,0,0,0,0,0,0,8704,34,0,0,0,0,0,0,0,0,0,8496,8488,20,0,0,18,16991,16972,0,32,16384,16384,0,0,0,0,0,0,8487,8488,0,0,119646,0,0,0,0,16392,16392,0,32,0,0,0,0,262144,0,0,0,0,32,0,0
262144,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,16384,32,800,640,11264,0,202188,49238,15968,49999,15968,122272,256,8192,1445888,507904,1451008,507904,8975168,0,0,0,0,32,0,0,0,0,0,0,17408,34,0,0,0,0,0,0,0,0,0,16924,16904,0,0,17,0,33847,33804,32,0,32768,32768,0,0,0,0,0,0,16915,16912,0,18,212552,0,0,0,0,32776,32776,32,0,0,0,0,0,524288,0,0,0,0,32,0,0
524288,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,32768,32,800,640,19456,0,406148,94557,28256,94224,28256,212384,256,8192,2494464,901120,2499584,901120,17777946,0,0,0,0,34,0,0,0,0,0,0,32768,32,0,0,0,0,0,0,0,0,0,33800,33808,0,0,16,0,67607,67612,32,0,65536,65536,0,0,0,0,0,0,33807,33816,15,0,412406,0,0,0,0,65544,65544,32,0,0,0,0,0,1048576,0,0,0,0,32,0,0
1048576,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,65536,32,800,640,35840,0,785798,183366,52832,184528,52832,392608,256,8192,4591616,1687552,4596736,1687552,34593187,0,0,0,0,34,0,0,0,0,0,0,65536,32,0,0,0,0,0,0,0,0,0,67536,67552,16,0,0,15,135081,135088,0,32,131072,131072,0,0,0,0,0,0,67543,67520,0,0,799428,0,0,0,0,131080,131080,0,32,0,0,0,0,2097152,0,0,0,0,32,0,0
2097152,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,131072,32,800,640,68608,0,1582782,358117,101984,357029,101984,753056,256,8192,8785920,3260416,8791040,3260416,69120580,0,0,0,0,32,0,0,0,0,0,0,139264,34,0,0,0,0,0,0,0,0,0,135072,135058,0,15,0,15,270147,270112,0,32,262144,262144,0,0,0,0,0,0,135127,135052,0,0,1600896,0,0,0,0,262152,262168,0,32,0,0,0,0,4194304,0,0,0,0,32,0,0
4194304,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,262144,32,800,640,134144,0,3113908,696814,200288,695906,200288,1473952,256,8192,17174528,6406144,17179648,6406144,137377475,0,0,0,0,32,0,0,0,0,0,0,278528,34,0,0,0,0,0,0,0,0,0,269976,269960,0,0,13,0,539955,539912,32,0,524288,524288,0,0,0,0,0,0,270011,269944,11,0,3131370,0,0,0,0,524296,524312,32,0,0,0,0,0,8388608,0,0,0,0,32,0,0
8388608,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,524288,32,800,640,265216,0,6228544,1444639,396896,1446059,396896,2915744,256,8192,33951744,12697600,33956864,12697600,273860278,0,0,0,0,34,0,0,0,0,0,0,557056,34,0,0,0,0,0,0,0,0,0,540040,540044,18,0,0,18,1080086,1080076,0,32,1048576,1048576,0,0,0,0,0,0,539935,540004,0,0,6299118,0,0,0,0,1048584,1048584,0,32,0,0,0,0,16777216,0,0,0,0,32,0,0
12582912,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,786432,32,800,640,396288,0,9477402,2118439,593504,2119429,593504,4357536,256,8192,50734080,18989056,50728960,18989056,415358042,0,0,0,0,32,0,0,0,0,0,0,786432,32,0,0,0,0,0,0,0,0,0,810128,810176,0,18,0,18,1620271,1620340,0,32,1572864,1572864,0,0,0,0,0,0,810199,807356,0,0,9480442,0,0,0,0,1572872,1572872,0,32,0,0,0,0,25165824,0,0,0,0,32,0,0
16777216,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,1048576,32,800,640,527360,0,12482764,2784011,790112,2782948,790112,5799328,256,8192,67506176,25280512,67511296,25280512,549130188,0,0,0,0,34,0,0,0,0,0,0,1048576,32,0,0,0,0,0,0,0,0,0,1077272,1077164,0,0,20,0,2154552,2154324,32,0,2097152,2097152,0,0,0,0,0,0,1077364,1077124,18,0,12552020,0,0,0,0,2097160,2097160,32,0,0,0,0,0,33554432,0,0,0,0,32,0,0
20971520,"GeForce GT 630 (1)","1","7","dotProd(float*, float*, float*, int)",0,0,1310720,32,800,640,658432,0,16343074,3561658,986720,3560245,986720,7241120,256,8192,84283392,31571968,84288512,31571968,716032737,0,0,0,0,34,0,0,0,0,0,0,1392640,34,0,0,0,0,0,0,0,0,0,1349072,1351652,0,0,31,0,2698152,2703292,32,0,2621440,2621440,0,0,0,0,0,0,1351735,1349720,0,28,16414136,0,0,0,0,2621448,2621448,32,0,0,0,0,0,41943040,0,0,0,0,32,0,0
