256,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,97.859256,0.893216,2.943933,1.471967,0.177654,97.859256,0.177654,25.000000,63488,31744,0,0,0,0,15.500000,15.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,65536,0,0,0,0,0,0,0,7.691713,41.031817,9.801727,0.000000,51200,0.000000,3.157951,65536,0,720896,0,65536,196608,524288,0,0.000000,0,0.000000,3.985801,0.000000,0.000000,0.000000,0.000000,3.448305,2.456632,5.887866,11.775733,100.000000,0.000000,25.000000,25.000000,0.000000,75.207520,0.000000,11.775733,0.000000,0.885749,42.122311,0,0,65560,32768,0,19191,13672,11.780045,5.887866,0.000000,0.000000,6240,6144,207706,6144,"Low (1)","Mid (4)","Idle (0)","Low (3)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",255273,242793,0.000000,65536,32768,0,5.887866,0,6.276472,0.000000,0.117989,0.000000,38.316793,0.004262
384,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.037513,0.869952,3.004294,1.502147,0.179081,99.037513,0.179081,25.000000,144384,72192,0,0,0,0,15.666667,15.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147456,147456,0,0,0,0,0,0,0,8.362444,46.217821,9.591384,0.000000,115200,0.000000,3.456159,147456,0,1622016,0,147456,442368,1179648,0,0.000000,0,0.000000,3.934991,0.000000,0.000000,0.000000,0.000000,3.522531,2.884331,6.008588,12.017175,100.000000,0.000000,25.000000,25.000000,0.000000,75.016276,0.000000,12.017175,0.000000,0.890704,42.349834,0,0,147480,73728,0,43223,35392,12.019131,6.008588,0.000000,0.000000,13920,13824,458256,13824,"Low (1)","Mid (4)","Idle (0)","Mid (4)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",567343,539503,0.000000,147456,73728,0,6.008588,0,6.110226,0.000000,0.121000,0.000000,32.372206,0.000351
512,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.392727,0.875246,2.980217,1.490109,0.180340,99.392727,0.180340,25.000000,256000,128000,0,0,0,0,15.625000,15.625000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,262144,262144,0,0,0,0,0,0,0,7.390879,41.946359,8.224774,0.000000,204800,0.000000,3.170569,262144,0,2883584,0,262144,786432,2097152,0,0.000000,0,0.000000,3.954434,0.000000,0.000000,0.000000,0.000000,3.500218,2.965847,5.960434,11.920869,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,11.920869,0.000000,0.895320,42.578982,0,0,262168,131072,0,76971,65220,11.921960,5.960434,0.000000,0.000000,24672,24576,834512,24576,"Low (1)","Mid (4)","Idle (0)","Mid (4)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",1010011,960667,0.000000,262144,131072,0,5.960434,0,6.236845,0.000000,0.119059,0.000000,39.267489,0.000812
640,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.598287,0.864991,3.016289,1.508145,0.183982,99.598287,0.183982,25.000000,398848,199424,0,0,0,0,15.580000,15.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,409600,409600,0,0,0,0,0,0,0,8.066486,44.930846,9.300178,0.000000,320000,0.000000,3.376961,409600,0,4505600,0,409600,1228800,3276800,0,0.000000,0,0.000000,3.865312,0.000000,0.000000,0.000000,0.000000,3.442193,2.907744,6.032578,12.065157,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,12.065157,0.000000,0.895132,42.543280,0,0,409624,204800,0,116859,98715,12.065864,6.032578,0.000000,0.000000,38496,38400,1291631,38400,"Low (1)","Mid (4)","Idle (0)","Low (3)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",1556900,1479908,0.000000,409600,204800,0,6.032578,0,6.249613,0.000000,0.121852,0.000000,34.325609,0.001656
768,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.748088,0.872413,3.016617,1.508308,0.181158,99.748088,0.181158,25.000000,571392,285696,0,0,0,0,15.500000,15.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,589824,589824,0,0,0,0,0,0,0,7.695603,43.083837,8.686224,0.000000,460800,0.000000,3.214858,589824,0,6488064,0,589824,1769472,4718592,0,0.000000,0,0.000000,3.935801,0.000000,0.000000,0.000000,0.000000,3.462739,2.827874,6.033234,12.066467,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,12.066467,0.000000,0.894158,42.530252,0,0,589840,294912,0,169263,138230,12.066795,6.033234,0.000000,0.000000,55392,55296,1866021,55296,"Low (1)","Mid (4)","Idle (0)","Low (3)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",2274417,2163633,0.000000,589824,294912,0,6.033234,0,6.315218,0.000000,0.120748,0.000000,37.319555,0.001130
896,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.810203,0.874771,2.986039,1.493020,0.179706,99.810203,0.179706,25.000000,784384,392192,0,0,0,0,15.632653,15.632653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,802816,802816,0,0,0,0,0,0,0,7.989201,45.302769,9.230963,0.000000,627200,0.000000,3.419870,802816,0,8830976,0,802816,2408448,6422528,0,0.000000,0,0.000000,3.978844,0.000000,0.000000,0.000000,0.000000,3.504308,2.942179,5.972078,11.944156,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,11.944156,0.000000,0.894727,42.577149,0,0,802840,401408,0,235539,197756,11.944513,5.972078,0.000000,0.000000,75360,75264,2565587,75264,"Low (1)","Mid (4)","Idle (0)","Mid (4)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",3122731,2972011,0.000000,802816,401408,0,5.972078,0,6.292829,0.000000,0.119735,0.000000,34.057207,0.000799
1024,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.809444,0.870486,3.008799,1.504400,0.181049,99.809444,0.181049,25.000000,1025024,512512,0,0,0,0,15.640625,15.640625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1048576,1048576,0,0,0,0,0,0,0,8.014651,44.897899,8.884663,0.000000,819200,0.000000,3.362304,1048576,0,11534336,0,1048576,3145728,8388608,0,0.000000,0,0.000000,3.930411,0.000000,0.000000,0.000000,0.000000,3.466930,2.747648,6.017599,12.035198,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,12.035198,0.000000,0.892648,42.457705,0,0,1048592,524288,0,302059,239391,12.035381,6.017599,0.000000,0.000000,98400,98304,3313419,98304,"Low (1)","Mid (4)","Idle (0)","Low (3)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",4038993,3842193,0.000000,1048576,524288,0,6.017599,0,6.284555,0.000000,0.120464,0.000000,34.840517,0.000895
1152,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.878162,0.869038,3.022654,1.511327,0.182077,99.878162,0.182077,25.000000,1291264,645632,0,0,0,0,15.567901,15.567901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1327104,1327104,0,0,0,0,0,0,0,7.928151,44.085630,8.816640,0.000000,1036800,0.000000,3.329736,1327104,0,14598144,0,1327104,3981312,10616832,0,0.000000,0,0.000000,3.919038,0.000000,0.000000,0.000000,0.000000,3.491855,2.970514,6.045307,12.090614,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,12.090614,0.000000,0.896336,42.619505,0,0,1327128,663552,0,383277,326053,12.090833,6.045307,0.000000,0.000000,124512,124416,4179090,124416,"Low (1)","Mid (4)","Idle (0)","Mid (4)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",5079205,4830181,0.000000,1327104,663552,0,6.045307,0,6.298596,0.000000,0.121242,0.000000,35.839878,0.000273
1280,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.900740,0.866389,2.998892,1.499446,0.180555,99.900740,0.180555,25.000000,1585664,792832,0,0,0,0,15.485000,15.485000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1638400,1638400,0,0,0,0,0,0,0,7.858392,44.403864,8.544466,0.000000,1280000,0.000000,3.338186,1638400,0,18022400,0,1638400,4915200,13107200,0,0.000000,0,0.000000,3.953508,0.000000,0.000000,0.000000,0.000000,3.464299,2.804982,5.997784,11.995568,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,11.995568,0.000000,0.894379,42.550947,0,0,1638428,819200,0,473167,383115,11.995773,5.997784,0.000000,0.000000,153696,153600,5224463,153600,"Low (1)","Mid (4)","Idle (0)","Low (3)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",6340490,6033098,0.000000,1638400,819200,0,5.997784,0,6.256486,0.000000,0.120555,0.000000,35.855147,0.000997
1408,"GeForce GT 630 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.926924,0.869805,3.009804,1.504902,0.181737,99.926924,0.181737,25.000000,1925120,962560,0,0,0,0,15.537190,15.537190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1982464,1982464,0,0,0,0,0,0,0,7.898201,44.437292,9.023494,0.000000,1548800,0.000000,3.351441,1982464,0,21807104,0,1982464,5947392,15859712,0,0.000000,0,0.000000,3.926284,0.000000,0.000000,0.000000,0.000000,3.529343,2.839546,6.019608,12.039217,100.000000,0.000000,25.000000,25.000000,0.000000,75.000000,0.000000,12.039217,0.000000,0.894833,42.569906,0,0,1982480,991232,0,581167,467580,12.039314,6.019608,0.000000,0.000000,185952,185856,6273734,185856,"Low (1)","Mid (4)","Idle (0)","Low (3)","Idle (0)","Mid (4)","Low (1)","Low (1)","Idle (0)",7661819,7289915,0.000000,1982464,991232,0,6.019608,0,6.230689,0.000000,0.120899,0.000000,35.289591,0.000392
