256,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",1081344,1081344,557056,557056,0,0,54,16,32,50,0,0,524288,524288,32768,32768,524288,524288,32768,32768,524480,524487,32773,32769,0,0,5,0,3770584,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,12084898,934709,533987,1998848,63963136,63832064,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,3394873,178827726,22345826,256,1572864,458752,2621440,524288
512,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",8519680,8519680,4325376,4325376,14496,10544,15989,19390,15991,15982,14484,14380,4194304,4194304,131072,131072,4184056,4183836,127000,127009,4194352,4194359,131076,131074,0,0,4,1,27203512,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,92406360,7275336,4228608,15728640,503316480,502792192,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,25994101,1589168764,199231781,1024,12582912,3670016,20971520,4194304
768,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",28606464,28606464,14450688,14450688,70288,86820,50273,52850,50094,50548,71176,70856,14155776,14155776,294912,294912,14083684,14083896,285696,285696,14155824,14155831,294916,294914,0,0,4,1,87521700,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,309915996,24331776,14231040,52789248,1689255936,1688076288,0,0,17694720,1769472,0,0,0,0,0,1769472,18432,0,921600,87107137,5526680500,691747516,2304,42467328,12386304,70778880,14155776
1024,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",67633152,67633152,34078720,34078720,1480304,1484972,88525,88467,88546,88616,1480236,1480264,33554432,33554432,524288,524288,32065904,32065748,502400,502401,33554624,33554631,524288,524294,0,0,0,5,211660820,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,733352201,57410359,33687040,124780544,3992977408,3990880256,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,206129734,13115644434,1639981916,4096,100663296,29360128,167772160,33554432
1280,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",131891200,131891200,66355200,66355200,5434208,5469310,124753,124821,124760,124880,5443266,5437738,65536000,65536000,819200,819200,60094160,60098846,776793,776810,65536088,65536095,819205,819201,0,0,5,0,406037384,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,1430630909,111821618,65742336,243302400,7785676800,7782400000,0,0,81920000,8192000,0,0,0,0,0,8192000,51200,0,4198400,401978723,25702487726,3213276273,6400,196608000,57344000,327680000,65536000
1536,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",227672064,227672064,114425856,114425856,8651014,8607238,169247,169259,169276,169116,8650546,8645272,113246208,113246208,1179648,1179648,104709008,104715820,1133067,1133251,113246256,113246263,1179652,1179650,0,0,0,5,697602532,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,2471821380,192873272,113542656,419954688,13438550016,13433831424,0,0,141557760,14155776,0,0,0,0,0,14155776,73728,0,7225344,694604537,44387013586,5549414376,9216,339738624,99090432,566231040,113246208
1792,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",361267200,361267200,181436416,181436416,21637980,20275758,223515,223883,223646,223402,21630264,21631312,179830784,179830784,1605632,1605632,159413746,159413516,1510588,1510604,179831512,179831535,1605636,1605634,0,0,4,1,1106969728,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,3928524201,305874432,180233728,666337280,21322792960,21316370432,0,0,224788480,22478848,0,0,0,0,0,22478848,100352,0,11440128,1103208250,70444368506,8802770194,12544,539492352,157351936,899153920,179830784
2048,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",538968064,538968064,270532608,270532608,32259796,32100608,285529,284717,285469,285575,32259844,32259736,268435456,268435456,2097152,2097152,236415328,236415330,1968910,1968908,268435712,268435727,2097152,2097158,0,0,0,5,1650800180,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,5860975586,456131402,268961280,994050048,31809601536,31801212928,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,1646580098,105116902558,13140967069,16384,805306368,234881024,1342177280,268435456
2304,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",767066112,767066112,384860160,384860160,46654166,46701788,354871,354863,354947,354841,46652372,46654984,382205952,382205952,2654208,2654208,335473018,335470282,2489335,2489348,382206144,382206151,2654208,2654214,0,0,0,5,2348658404,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,8344748339,648954680,382871040,1414692864,45270171648,45259554816,0,0,477757440,47775744,0,0,0,0,0,47775744,165888,0,24219648,2344206622,149735978356,18719593334,20736,1146617856,334430208,1911029760,382205952
2560,"Graphics Device (0)","2","14","matMul(float*, float*, float*, int)",1051852800,1051852800,527564800,527564800,65208004,65211084,432469,433235,432459,432557,65208786,65206742,524288000,524288000,3276800,3276800,459114064,459114208,3072592,3072591,524288720,524288767,3276805,3276801,0,0,5,0,3225605200,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,11445016171,889652736,525108736,1939865600,62075699200,62062592000,0,0,655360000,65536000,0,0,0,0,0,65536000,204800,0,33177600,3214834140,205533264862,25693302980,25600,1572864000,458752000,2621440000,524288000
