128,"GeForce GTX TITAN X (0)","2","14","matMul(float*, float*, float*, int, int)",1187840,1187840,565248,565248,0,0,12,138,4,10,0,0,557056,557056,8192,8192,557056,557056,8192,8192,557344,557307,8197,8193,0,0,1,4,1751488,0,0,4194304,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,512,4594432,1062912,150528,1362432,43597824,43548672,0,0,0,0,0,0,0,0,0,131072,512,0,18944,1460701,31584086,3996825,64,0,0,0,0
256,"GeForce GTX TITAN X (0)","2","14","matMul(float*, float*, float*, int, int)",9469952,9469952,4489216,4489216,0,0,30,2,12,20,0,0,4456448,4456448,32768,32768,4456448,4456448,32768,32768,4456496,4456503,32769,32773,0,0,1,4,18667532,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,52230861,8444759,1191414,10823680,346357760,346161152,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,15486584,916437842,116486182,256,0,0,0,0
512,"GeForce GTX TITAN X (0)","2","14","matMul(float*, float*, float*, int, int)",75628544,75628544,35782656,35782656,10304,10695,19561,19401,19488,19459,10128,10251,35651584,35651584,131072,131072,35641728,35641684,127009,127013,35651632,35651639,131073,131077,0,0,5,0,88259328,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,247545388,67331584,9479680,86286336,2761162752,2760376320,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,81172587,4972043664,639830718,1024,0,0,0,0
1024,"GeForce GTX TITAN X (0)","2","14","matMul(float*, float*, float*, int, int)",604504064,604504064,285736960,285736960,1540548,1550518,87427,88006,87082,87015,1541132,1541269,285212672,285212672,524288,524288,283676300,283676264,502374,502375,285212720,285212727,524293,524289,0,0,5,0,672342612,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,2048963464,537757184,75662848,689078272,22050504704,22047358976,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,664883669,41353957018,5287687855,4096,0,0,0,0
2048,"GeForce GTX TITAN X (0)","2","14","matMul(float*, float*, float*, int, int)",4833935360,4833935360,2283798528,2283798528,33177508,33047756,290331,289422,290016,289942,33171431,33171495,2281701376,2281701376,2097152,2097152,2248509806,2248509497,1963476,1963481,2281701904,2281701903,2097152,2097158,0,0,4,1,5369437508,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,16489791217,4298507110,604636672,5507776512,176248848384,176236265472,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,5357979423,336305216270,42836452757,16384,0,0,0,0
4096,"GeForce GTX TITAN X (0)","2","14","matMul(float*, float*, float*, int, int)",38663094272,38663094272,18261999616,18261999616,305512675,307194571,1516113,1523570,1518796,1518814,306191894,306188700,18253611008,18253611008,8388608,8388608,17947974172,17947975970,7275825,7275739,18253611600,18253611575,8388608,8388614,0,0,4,1,46834139728,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,149822094238,34373895680,4834461184,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,46814954381,2941409682354,374450639453,65536,0,0,0,0
8192,"GeForce GTX TITAN X (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7317408261,7357378388,12214902,12242078,12223445,12216373,7321792751,7320337006,"<OVERFLOW>","<OVERFLOW>",33554432,33554432,"<OVERFLOW>","<OVERFLOW>",21502908,21506788,"<OVERFLOW>","<OVERFLOW>",33554433,33554437,0,0,1,4,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,3350912622313,274934530905,38665192960,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,916312867681,57559120160394,7329970252706,262144,0,0,0,0
