256,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.313654,0.664101,0.245114,28.265119,226.120949,99.313654,0.664101,0.335678,0.039168,0.236842,0.000000,0.000000,0.000000,343.625451,767.767847,452.241899,56.530237,0.000000,31.250000,50.000000,50.000000,99.718285,0.000000,56.530237,0.000000,0.064684,50.000000,0.000000,0.887861,1634.000000,22.083794,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1572864,524288,2097152,16384,0,6,0,12449,27815,2098471,17301,0.000000,0.000000,339.181424,113.060475,56.565792,477.553533,0.000000,169.589844,49.938800,806912,794624,4605006,2363392,33554432,0,0,16777216,0,0,0,0,0,4.035746,35.756188,19.470444,0.000000,6.220248,0.207636,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",6692864,8938355,8892961,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,38797312,0,4194304,37814272,9371648,0,0.000000,0,0.000000,2097152,17752,0,490.002330,0,18311,505.432215,6.472795,0.061440,0.862015,0.000000,19.280054,8.495449,2.021941,0.000000
512,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.775881,0.667498,0.248392,28.834289,115.337153,99.775881,0.667498,0.338317,0.039579,0.238404,0.000000,0.000000,0.000000,450.817343,228.844007,230.674308,57.668577,0.000000,31.250000,50.000000,50.000000,99.609351,0.000000,57.668577,0.000000,0.004298,50.000000,0.000000,0.893333,3234.000000,22.276463,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,12582912,4194304,16777216,65536,0,4,0,128080,65016,16781450,65547,0.000000,0.000000,346.011462,115.337154,57.683131,230.713026,0.000000,14.416992,49.969079,6373376,6324224,36801515,18890752,268435456,0,0,134217728,0,0,0,0,0,4.041079,35.576775,19.528665,0.000000,6.217438,0.185576,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",52985856,70911872,70731301,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,306184192,0,33554432,302252032,71041024,0,0.000000,0,0.000000,16777216,66260,0,233.222651,0,92976,327.257911,6.543459,0.007804,0.878652,0.000000,19.307323,8.591879,2.059994,0.000000
768,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.963238,0.582133,0.248871,25.255382,67.347686,99.963238,0.582133,0.358221,0.039719,0.238933,0.000000,0.000000,0.000000,22.504368,105.795279,134.695373,50.510765,0.000000,31.250000,50.000000,50.000000,76.691486,0.000000,50.510765,0.000000,0.000592,50.000000,0.000000,0.790685,4834.000000,19.733980,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,42467328,14155776,56623104,147456,0,5,0,25227636,115818,56634611,147751,0.000000,0.000000,303.064589,101.021530,50.521030,134.964844,0.000000,4.676758,49.979313,21417984,21307392,127530931,63737856,905969664,0,0,452984832,0,0,0,0,0,3.425315,31.796978,31.995620,0.000000,5.371674,0.126723,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",178200576,242029300,241623452,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,1028653056,0,113246208,1019805696,235339776,0,0.000000,0,0.000000,56623104,147792,0,135.002295,0,12061537,10.759521,4.951556,0.001189,0.770475,0.000000,16.659244,5.671700,1.571495,0.000000
1024,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.950948,0.576297,0.249451,25.056812,50.113624,99.950948,0.576297,0.360015,0.039789,0.239198,0.000000,0.000000,0.000000,24.522217,90.603071,100.227248,50.113624,0.000000,31.250000,50.000000,50.000000,74.881434,0.000000,50.113624,0.000000,0.000202,50.000000,0.000000,0.783705,6434.000000,19.567976,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,100663296,33554432,134217728,262144,0,6,0,65677075,236972,134241460,263064,0.000000,0.000000,300.681747,100.227249,50.122485,100.578999,0.000000,2.348633,49.984458,50659328,50462720,302803652,151060480,2147483648,0,0,1073741824,0,0,0,0,0,3.379575,31.490159,33.265491,0.000000,5.311103,0.118756,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",421658624,573477339,572756186,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,2432696320,0,268435456,2416967680,552599552,0,0.000000,0,0.000000,134217728,262416,0,100.331244,0,32045023,11.964830,4.686276,0.000519,0.763874,0.000000,16.439477,5.308644,1.516904,0.000000
1280,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.968019,0.577643,0.249691,25.147099,40.235357,99.968019,0.577643,0.360296,0.039831,0.239358,0.000000,0.000000,0.000000,25.002195,75.021850,80.470716,50.294197,0.000000,31.250000,50.000000,50.000000,78.851261,0.000000,47.779488,0.000000,"<INVALID>",50.000000,0.000000,0.785775,8034.000000,19.624586,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,196608000,65536000,262144000,409600,0,1,0,130316732,381865,262200659,409908,0.000000,0.000000,301.765184,100.588395,50.305068,80.531225,0.000000,206.000000,49.987553,98816000,98508800,591316523,295014400,4194304000,0,0,2097152000,0,0,0,0,0,3.388366,31.511634,33.213901,0.000000,5.317036,0.118430,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",822681600,1119104982,1117978240,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,4744806400,0,524288000,4720230400,1073152000,0,0.000000,0,0.000000,249036800,409600,0,80.470716,0,64670419,12.407481,4.708491,0.000259,0.766685,0.000000,16.449773,5.292109,1.518585,0.000000
1536,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.987490,0.577064,0.249766,25.142714,33.523618,99.987490,0.577064,0.360430,0.039859,0.239464,0.000000,0.000000,0.000000,24.995652,62.798015,67.047235,50.285427,0.000000,31.250000,50.000000,50.000000,74.923124,0.000000,50.285427,0.000000,0.000000,50.000000,0.000000,0.785047,9634.000000,19.609705,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,339738624,113246208,452984832,589824,0,8,0,225167649,552443,453072420,590061,0.000000,0.000000,301.712563,100.570854,50.295150,67.074176,0.000000,953.000000,49.989620,170606592,170164224,1021633488,509755392,7247757312,0,0,3623878656,0,0,0,0,0,3.385285,31.487622,33.229532,0.000000,5.315419,0.117288,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",1420591104,1932614206,1930991833,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,8191475712,0,905969664,8156086272,1847328768,0,0.000000,0,0.000000,452984832,589824,0,67.047235,0,111747962,12.405038,4.704591,0.000176,0.766594,0.000000,16.454710,5.305378,1.519857,0.000000
1792,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.988178,0.576328,0.249822,25.124715,28.713960,99.988178,0.576328,0.360604,0.039879,0.239541,0.000000,0.000000,0.000000,25.012733,54.246842,57.427919,50.249430,0.000000,31.250000,50.000000,50.000000,74.931483,0.000000,50.249430,0.000000,0.000000,50.000000,0.000000,0.784157,11234.000000,19.589815,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,539492352,179830784,719323136,802816,0,4,0,358058535,758346,719429514,802832,0.000000,0.000000,301.496581,100.498860,50.256861,57.429064,0.000000,300.000000,49.991098,270749696,270147584,1622318329,809439232,11509170176,0,0,5754585088,0,0,0,0,0,3.381374,31.451942,33.326393,0.000000,5.310366,0.114767,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",2254708736,3067814198,3065606117,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,12999196672,0,1438646272,12951027712,2925461504,0,0.000000,0,0.000000,719323136,802816,0,57.427919,0,177929324,12.429528,4.688501,0.000093,0.766012,0.000000,16.448833,5.277731,1.515364,0.000000
2048,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993009,0.576564,0.249838,25.146052,25.146051,99.993009,0.576564,0.360738,0.039894,0.239598,0.000000,0.000000,0.000000,24.903951,46.783998,50.292103,50.292103,0.000000,31.250000,50.000000,50.000000,74.940286,0.000000,50.292103,0.000000,0.000017,50.000000,0.000000,0.784616,12834.000000,19.603034,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,805306368,268435456,1073741824,1048576,0,5,0,531702043,975433,1073933254,1048585,0.000000,0.000000,301.752621,100.584207,50.301070,50.292535,0.000000,251.000000,49.992208,403963904,403177472,2421622082,1208221696,17179869184,0,0,8589934592,0,0,0,0,0,3.382025,31.443420,33.408601,0.000000,5.309232,0.115122,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",3364356096,4578007257,4575123413,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,19394461696,0,2147483648,19331547136,4357881856,0,0.000000,0,0.000000,1073741824,1048764,0,50.301120,0,262831396,12.310542,4.670593,0.000103,0.766720,0.000000,16.422536,5.248367,1.512593,0.000000
2304,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.996219,0.576961,0.249864,25.170904,22.374136,99.996219,0.576961,0.360765,0.039906,0.239643,0.000000,0.000000,0.000000,25.108200,42.667557,44.748273,50.341807,0.000000,31.250000,50.000000,50.000000,74.940841,0.000000,50.341807,0.000000,0.000000,50.000000,0.000000,0.785098,14434.000000,19.616457,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1146617856,382205952,1528823808,1327104,0,2,0,762507667,1265396,1452658668,1327215,0.000000,0.000000,302.050844,100.683615,47.833807,44.752015,0.000000,70.000000,49.993072,574967808,573972480,3447655555,1720258560,24461180928,0,0,12230590464,0,0,0,0,0,3.386033,31.462485,33.327716,0.000000,5.313623,0.115057,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",4788854784,6516504866,6512854984,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,27603763200,0,3057647616,27524136960,6194921472,0,0.000000,0,0.000000,1528823808,1327104,0,44.748273,0,379741833,12.504312,4.694764,0.000049,0.767426,0.000000,16.436031,5.264242,1.515378,0.000000
2560,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.996414,0.577628,0.249886,25.208173,20.166538,99.996414,0.577628,0.360836,0.039915,0.239678,0.000000,0.000000,0.000000,25.162640,38.704786,40.333076,50.416346,0.000000,31.250000,50.000000,50.000000,74.945120,0.000000,50.416346,0.000000,0.000000,50.000000,0.000000,0.786107,16034.000000,19.642767,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1572864000,524288000,2097152000,1638400,0,9,0,1046681982,1572256,2097528785,1638412,0.000000,0.000000,302.498079,100.832693,50.425405,40.333372,0.000000,232.000000,49.993763,788480000,787251200,4729092695,2359705600,33554432000,0,0,16777216000,0,0,0,0,0,3.390555,31.480211,33.318344,0.000000,5.317037,0.115252,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (5)","Low (2)","Low (1)","Idle (0)",6567526400,8937328891,8932822943,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,37853593600,0,4194304000,37755289600,8486912000,0,0.000000,0,0.000000,2097152000,1638400,0,40.333076,0,521669233,12.541130,4.697762,0.000053,0.768568,0.000000,16.424810,5.255976,1.515868,0.000000
