2816,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.986689,1.363511,0.999246,31.621477,183.979503,99.986689,1.363511,0.129002,0.090535,0.000000,0.000000,0.000000,0.000000,17.241218,183.979503,183.979503,31.621477,0.000000,63.620774,100.000000,100.000000,44.415879,0.000000,31.621477,0.000000,0.000000,1.539407,7776.000000,34.206661,0.000000,0.000000,1.200000,1.934925,1.000000,1.000000,0,0,1046740992,84390223,43614208,247808,0,4,0,95120423,991232,174456944,991232,0.000000,0.000000,1517.830898,122.370375,31.621497,183.979503,0.000000,778.000000,69773644,44605440,1030231501,1175629186,44660948992,0,0,22330474496,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1926955008,2175536828,1933675196,0.000000,22330474496,0,6407323648,0,697827328,30712332288,1498742784,0,0.000000,0,0.000000,0,0.000000,174456832,991232,0,183.979503,0,8.228602,0.000000,12.192402,0.000000
3072,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.992310,1.362166,0.999339,31.748121,169.323314,99.992310,1.362166,0.128376,0.090566,0.000000,0.000000,0.000000,0.000000,17.206223,169.323314,169.323314,31.748121,0.000000,63.728007,100.000000,100.000000,45.709105,0.000000,31.748121,0.000000,0.000000,1.537036,8480.000000,34.153057,0.000000,0.000000,1.200000,1.891285,1.000000,1.000000,0,0,1358954496,107090435,56623104,294912,0,7,0,122749911,1179648,226492532,1179652,0.000000,0.000000,1523.909828,120.089500,31.748138,169.323888,0.000000,1.028320,90828919,57802752,1335187566,1515152679,57982058496,0,0,28991029248,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",2500853760,2821904407,2508117015,0.000000,28991029248,0,8304721920,0,905969664,39872102400,1934622720,0,0.000000,0,0.000000,0,0.000000,226492416,1179648,0,169.323314,0,8.223767,0.000000,12.219323,0.000000
3328,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.996129,1.361433,0.999470,31.495628,155.055400,99.996129,1.361433,0.128699,0.090592,0.000000,0.000000,0.000000,0.000000,17.815359,155.055400,155.055400,31.495628,0.000000,63.598382,100.000000,100.000000,45.408050,0.000000,31.495628,0.000000,0.000000,1.536648,9184.000000,34.146882,0.000000,0.000000,1.200000,1.944056,1.000000,1.000000,0,0,1727791104,139955129,71991296,346112,0,4,0,162886196,1384448,287965304,1384453,0.000000,0.000000,1511.790152,122.458546,31.495641,155.055960,0.000000,469.000000,115395072,73375744,1698892811,1937378120,73719087104,0,0,36859543552,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",3178692608,3587787537,3189065489,0.000000,36859543552,0,10543955968,0,1151860736,50692947968,2447704064,0,0.000000,0,0.000000,0,0.000000,287965184,1384448,0,155.055400,0,8.222039,0.000000,12.233613,0.000000
3584,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.977692,1.360574,0.999362,31.488878,143.949155,99.977692,1.360574,0.129754,0.090615,0.000000,0.000000,0.000000,0.000000,17.434629,143.949155,143.949155,31.488878,0.000000,63.655825,100.000000,100.000000,45.910162,0.000000,31.488878,0.000000,0.000000,1.537114,9888.000000,34.162282,0.000000,0.000000,1.200000,1.920644,1.000000,1.000000,0,0,2157969408,172695485,89915392,401408,0,2,0,199135895,1605632,359661694,1605637,0.000000,0.000000,1511.466132,120.957867,31.488889,143.949603,0.000000,188.000000,144138754,91521024,2122426417,2419034884,92073361408,0,0,46036680704,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",3969122304,4484131928,3986384984,0.000000,46036680704,0,13153337344,0,1438646272,63313281024,3044278272,0,0.000000,0,0.000000,0,0.000000,359661568,1605632,0,143.949155,0,8.217383,0.000000,12.255355,0.000000
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.997191,1.357984,0.999554,31.764741,135.529560,99.997191,1.357984,0.126606,0.090634,0.000000,0.000000,0.000000,0.000000,17.406375,135.529560,135.529560,31.764741,0.000000,64.030959,100.000000,100.000000,45.606741,0.000000,31.764741,0.000000,0.000000,1.529913,10592.000000,33.991305,0.000000,0.000000,1.200000,1.768785,1.000000,1.000000,0,0,2654208000,195613457,110592000,460800,0,2,0,242407871,1843200,442368072,1843208,0.000000,0.000000,1524.707552,112.369986,31.764746,135.530148,0.000000,154.000000,177075449,112435200,2599177731,2960120893,113246208000,0,0,56623104000,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",4880793600,5498733132,4886789708,0.000000,56623104000,0,16161177600,0,1769472000,77871513600,3730636800,0,0.000000,0,0.000000,0,0.000000,442368000,1843200,0,135.529560,0,8.205110,0.000000,12.257235,0.000000
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.997623,1.359657,0.999583,31.733667,126.934669,99.997623,1.359657,0.129750,0.090652,0.000000,0.000000,0.000000,0.000000,17.313398,126.934669,126.934669,31.733667,0.000000,63.461394,100.000000,100.000000,43.425748,0.000000,31.733667,0.000000,0.000000,1.536072,11296.000000,34.140826,0.000000,0.000000,1.200000,2.000059,1.000000,1.000000,0,0,3221225472,268443397,134217728,524288,0,1,0,292908467,2097152,536871130,2097153,0.000000,0.000000,1523.216029,126.938424,31.733680,126.934730,0.000000,63.000000,214753670,136314880,3171723641,3619297277,137438953472,0,0,68719476736,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",5922357248,6690782321,5948389489,0.000000,68719476736,0,19595788288,0,2147483648,94506057728,4513071104,0,0.000000,0,0.000000,0,0.000000,536870912,2097152,0,126.934669,0,8.216804,0.000000,12.263680,0.000000
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.977215,1.358219,0.999609,31.701484,119.346762,99.977215,1.358219,0.130244,0.090667,0.000000,0.000000,0.000000,0.000000,18.336950,119.346762,119.346762,31.701484,0.000000,64.063266,100.000000,100.000000,44.909638,0.000000,31.701484,0.000000,0.000000,1.535118,12000.000000,34.122199,0.000000,0.000000,1.200000,1.755790,1.000000,1.000000,0,0,3863740416,282663155,160989184,591872,0,7,0,372481071,2367488,643956808,2367493,0.000000,0.000000,1521.671220,111.322279,31.701487,119.347013,0.000000,370.000000,258098796,163356672,3781459426,4337549261,164852924416,0,0,82426462208,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",7102464000,8027515432,7137338920,0.000000,82426462208,0,23485480960,0,2575826944,113355325440,5397872640,0,0.000000,0,0.000000,0,0.000000,643956736,2367488,0,119.346762,0,8.207807,0.000000,12.279355,0.000000
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.979662,1.355944,0.999633,31.785333,113.014516,99.979662,1.355944,0.126786,0.090680,0.000000,0.000000,0.000000,0.000000,18.181861,113.014516,113.014516,31.785333,0.000000,64.176457,100.000000,100.000000,45.064264,0.000000,31.785333,0.000000,0.000000,1.527859,12704.000000,33.948476,0.000000,0.000000,1.200000,1.710363,1.000000,1.000000,0,0,4586471424,326855448,191102976,663552,0,4,0,437259251,2654208,764412022,2654212,0.000000,0.000000,1525.695977,108.728911,31.785338,113.014687,0.000000,178.000000,306005992,193757184,4481142126,5102438892,195689447424,0,0,97844723712,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",8429764608,9498541711,8442165903,0.000000,97844723712,0,27858567168,0,3057647616,134557728768,6391332864,0,0.000000,0,0.000000,0,0.000000,764411904,2654208,0,113.014516,0,8.195477,0.000000,12.267384,0.000000
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.997604,1.357996,0.999654,31.707176,106.803120,99.997604,1.357996,0.129442,0.090692,0.000000,0.000000,0.000000,0.000000,17.288567,106.803120,106.803120,31.707176,0.000000,64.013448,100.000000,100.000000,44.991223,0.000000,31.707176,0.000000,0.000000,1.533778,13408.000000,34.090589,0.000000,0.000000,1.200000,1.775834,1.000000,1.000000,0,0,5394137088,399128789,224755712,739328,0,5,0,490198691,2957312,899023014,2957316,0.000000,0.000000,1521.944461,112.613350,31.707182,106.803264,0.000000,189.000000,359154393,227713024,5284849536,6015372144,230149849088,0,0,115074924544,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",9912909824,11196060124,9953988060,0.000000,115074924544,0,32743358464,0,3596091392,"<OVERFLOW>",7499743232,0,0.000000,0,0.000000,0,0.000000,899022848,2957312,0,106.803120,0,8.210440,0.000000,12.270024,0.000000
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.998956,1.355873,0.999674,31.585715,101.074288,99.998956,1.355873,0.126183,0.090703,0.000000,0.000000,0.000000,0.000000,17.698112,101.074288,101.074288,31.585715,0.000000,63.648985,100.000000,100.000000,44.648041,0.000000,31.585715,0.000000,0.000000,1.526962,14112.000000,33.927326,0.000000,0.000000,1.200000,1.923430,1.000000,1.000000,0,0,6291456000,504215629,262144000,819200,0,5,0,587538243,3276800,1048576168,3276809,0.000000,0.000000,1516.114330,121.505823,31.585720,101.074566,0.000000,161.000000,420241804,265420800,6184566615,7064051403,268435456000,0,0,134217728000,0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",11560550400,13019300300,11570953676,0.000000,134217728000,0,38168166400,0,4194304000,"<OVERFLOW>",8729395200,0,0.000000,0,0.000000,0,0.000000,1048576000,3276800,0,101.074288,0,8.198692,0.000000,12.282344,0.000000
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.998375,1.355065,0.999691,31.747269,96.753582,99.998375,1.355065,0.126319,0.090713,0.000000,0.000000,0.000000,0.000000,17.169746,96.753582,96.753582,31.747269,0.000000,"<OVERFLOW>",100.000000,100.000000,45.294123,0.000000,31.747269,0.000000,0.000000,1.526235,14816.000000,33.912158,0.000000,0.000000,1.200000,1.800866,1.000000,1.000000,0,0,7283146752,546498664,303464448,903168,0,6,0,656485763,3612672,1213857912,3612677,0.000000,0.000000,1523.868921,114.345125,31.747272,96.753716,0.000000,168.000000,485953402,307077120,7165702891,8113915283,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",13381337088,15071649767,13395368935,0.000000,"<OVERFLOW>",0,44161302528,0,4855431168,"<OVERFLOW>",10086580224,0,0.000000,0,0.000000,0,0.000000,1213857792,3612672,0,96.753582,0,"<OVERFLOW>",0.000000,12.276521,0.000000
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.998509,1.354889,0.999707,31.597198,91.919122,99.998509,1.354889,0.125695,0.090722,0.000000,0.000000,0.000000,0.000000,17.054210,91.919122,91.919122,31.597198,0.000000,"<OVERFLOW>",100.000000,100.000000,45.188565,0.000000,31.597198,0.000000,0.000000,1.525192,15520.000000,33.887047,0.000000,0.000000,1.200000,1.936440,1.000000,1.000000,0,0,8373927936,675650396,348913664,991232,0,4,0,753287919,3964928,1395654774,3964929,0.000000,0.000000,1516.665524,122.372162,31.597201,91.919146,0.000000,97.000000,559039731,352878592,8193284817,9327247331,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",15383920640,17317606820,15390650788,0.000000,"<OVERFLOW>",0,50751078400,0,5582618624,"<OVERFLOW>",11577589760,0,0.000000,0,0.000000,0,0.000000,1395654656,3964928,0,91.919122,0,"<OVERFLOW>",0.000000,12.278182,0.000000
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.981076,1.354010,0.999690,31.759819,88.375148,99.981076,1.354010,0.127132,0.090730,0.000000,0.000000,0.000000,0.000000,17.906134,88.375148,88.375148,31.759819,0.000000,"<OVERFLOW>",100.000000,100.000000,43.439659,0.000000,31.759819,0.000000,0.000000,1.526149,16224.000000,33.914089,0.000000,0.000000,1.200000,1.824614,1.000000,1.000000,0,0,9568518144,727452276,398688256,1083392,0,13,0,899119127,4333568,1594753150,4333568,0.000000,0.000000,1524.471305,115.898837,31.759821,88.375148,0.000000,277.000000,639941724,403021824,9389926107,10687743194,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",17576951808,19811549230,17610095662,0.000000,"<OVERFLOW>",0,57965805568,0,6379012096,"<OVERFLOW>",13208715264,0,0.000000,0,0.000000,0,0.000000,1594753024,4333568,0,88.375148,0,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000
6144,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.976860,1.354428,0.999730,31.688119,84.501651,99.976860,1.354428,0.130040,0.090737,0.000000,0.000000,0.000000,0.000000,19.083564,84.501651,84.501651,31.688119,0.000000,"<OVERFLOW>",100.000000,100.000000,39.778151,0.000000,31.688119,0.000000,0.000000,1.530558,16928.000000,34.023362,0.000000,0.000000,1.200000,1.691118,1.000000,1.000000,0,0,10871635968,766050853,452984832,1179648,0,5,0,1091205824,4718592,1811939400,4718593,0.000000,0.000000,1521.029732,107.176705,31.688121,84.501669,0.000000,93.000000,726878950,457703424,10639433421,12131628898,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",19969081344,22565861262,20065006478,0.000000,"<OVERFLOW>",0,65833795584,0,7247757312,"<OVERFLOW>",14986248192,0,0.000000,0,0.000000,0,0.000000,1811939328,4718592,0,84.501651,0,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000
6400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.997760,1.353891,0.999742,31.745937,81.269599,99.997760,1.353891,0.126499,0.090744,0.000000,0.000000,0.000000,0.000000,17.403810,81.269599,81.269599,31.745937,0.000000,"<OVERFLOW>",100.000000,100.000000,45.013748,0.000000,31.745937,0.000000,0.000000,1.525157,17632.000000,33.890345,0.000000,0.000000,1.200000,1.753964,1.000000,1.000000,0,0,12288000000,898029436,512000000,1280000,0,8,0,1122757903,5120000,2048000168,5120000,0.000000,0.000000,1523.804991,111.362446,31.745940,81.269599,0.000000,133.000000,822263795,517120000,12019045572,13681771033,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",22568960000,25423921668,22597680644,0.000000,"<OVERFLOW>",0,74383360000,0,8192000000,"<OVERFLOW>",16916480000,0,0.000000,0,0.000000,0,0.000000,2048000000,5120000,0,81.269599,0,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000
6656,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.982754,1.353003,"<OVERFLOW>",31.732351,78.110402,99.982754,1.353003,0.128967,0.090750,0.000000,0.000000,0.000000,0.000000,19.837935,78.110402,78.110402,31.732351,0.000000,"<OVERFLOW>",100.000000,100.000000,38.057329,0.000000,31.732351,0.000000,0.000000,1.527496,18336.000000,33.951885,0.000000,0.000000,1.200000,1.979973,1.000000,1.000000,0,0,13822328832,1140326696,575930368,1384448,0,2,0,1440204535,5537792,2303721588,5537797,0.000000,0.000000,1523.152844,125.658409,31.732353,78.110473,0.000000,29.000000,925563357,581468160,13582822870,15460845161,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"High (9)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",25385238528,28659099306,25480405674,0.000000,"<OVERFLOW>",0,83642810368,0,9214885888,"<OVERFLOW>",19005702144,0,0.000000,0,0.000000,0,0.000000,2303721472,5537792,0,78.110402,0,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000
