256,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,91.551180,0.126881,0.818067,10.286969,5.143484,91.551180,0.126881,4.182943,0.000000,3.875000,0.000000,0.000000,0.000000,7.370528,21.304146,41.147874,82.295749,0.000000,0.000000,12.500000,12.500000,91.094971,0.000000,82.295749,0.000000,0.014240,0.657618,24.000000,16.275240,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,131072,65536,0,12,0,11739,33931,131174,65544,0.000000,0.000000,0.000000,0.000000,82.359791,41.152897,0.000000,7.715226,4096,8192,208104,69634,65536,65536,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",49152,254752,252192,0.000000,65536,0,720896,0,65536,196608,458752,0,0.000000,0,0.000000,0,0.000000,131072,65564,0,41.165455,0,0.040334,0.000000,4.315301,0.000000
512,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,96.620370,0.091600,0.797329,7.834374,3.917187,96.620370,0.091600,6.018957,0.000000,3.875000,0.000000,0.000000,0.000000,9.512280,12.500976,31.337494,62.674989,0.000000,0.000000,12.500000,12.500000,84.524345,0.000000,62.674989,0.000000,0.005086,0.642935,24.000000,15.972004,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,524288,262144,0,8,0,79572,104573,524358,262145,0.000000,0.000000,0.000000,0.000000,62.683357,31.337614,0.000000,0.979297,16384,32768,1100882,312903,262144,262144,0,0,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",196608,1379983,1371279,0.000000,262144,0,2883584,0,262144,786432,1835008,0,0.000000,0,0.000000,0,0.000000,524288,262184,0,31.342276,0,0.030731,0.000000,2.763184,0.000000
768,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,98.650348,0.095255,0.820724,7.982742,3.991371,98.650348,0.095255,6.167887,0.000000,3.875000,0.000000,0.000000,0.000000,8.669679,13.213404,31.930967,63.861934,0.000000,0.000000,12.500000,12.500000,86.399333,0.000000,63.861934,0.000000,0.000000,0.682776,24.000000,16.967417,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,1179648,589824,0,2,0,160145,244076,1179732,589842,0.000000,0.000000,0.000000,0.000000,63.866481,31.931941,0.000000,113.532227,36864,73728,2804852,818141,589824,589824,0,0,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",442368,3170844,3151900,0.000000,589824,0,6488064,0,589824,1769472,4128768,0,0.000000,0,0.000000,0,0.000000,1179648,589824,0,31.930967,0,0.032628,0.000000,2.977413,0.000000
1024,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,98.904772,0.111187,0.825138,9.506374,4.753187,98.904772,0.111187,5.075029,0.000000,3.875000,0.000000,0.000000,0.000000,10.262659,11.109712,38.025497,76.050994,0.000000,0.000000,12.500000,12.500000,86.545086,0.000000,76.050994,0.000000,0.000000,0.675463,24.000000,16.768955,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,2097152,1048576,0,6,0,282999,306357,2097272,1048581,0.000000,0.000000,0.000000,0.000000,76.055346,38.025678,0.000000,228.152344,65536,131072,4080173,1264824,1048576,1048576,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",786432,4777597,4744317,0.000000,1048576,0,11534336,0,1048576,3145728,7340032,0,0.000000,0,0.000000,0,0.000000,2097152,1048576,0,38.025497,0,0.038184,0.000000,3.668494,0.000000
1280,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.228382,0.129335,0.829002,11.038616,5.519308,99.228382,0.129335,4.266338,0.000000,3.875000,0.000000,0.000000,0.000000,11.091976,14.234424,44.154463,88.308927,0.000000,0.000000,12.500000,12.500000,87.453583,0.000000,88.308927,0.000000,0.000081,0.681120,24.000000,16.891923,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,3276800,1638400,0,4,0,411580,528184,3276872,1638401,0.000000,0.000000,0.000000,0.000000,88.310867,44.154490,0.000000,113.035156,102400,204800,5312154,1769394,1638400,1638400,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",1228800,6471276,6419564,0.000000,1638400,0,18022400,0,1638400,4915200,11468800,0,0.000000,0,0.000000,0,0.000000,3276800,1638404,0,44.154571,0,0.044561,0.000000,4.128776,0.000000
1536,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.882696,0.028002,0.779388,2.387143,1.193571,99.882696,0.028002,21.079361,0.000000,3.875000,0.000000,0.000000,0.000000,3.641993,6.919106,9.548571,19.097143,0.000000,0.000000,12.500000,12.500000,80.910619,0.000000,19.097143,0.000000,0.000000,0.618272,24.000000,15.427430,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,4718592,2359296,0,4,0,899877,1709598,4718698,2359306,0.000000,0.000000,0.000000,0.000000,19.097572,9.548612,0.000000,16.974609,147456,294912,37947313,10431060,2359296,2359296,0,0,0,0,0,0,0,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",1769472,39068811,38994571,0.000000,2359296,0,25952256,0,2359296,7077888,16515072,0,0.000000,0,0.000000,0,0.000000,4718592,2359296,0,9.548571,0,0.009712,0.000000,1.346514,0.000000
1792,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.640123,0.130822,0.829284,11.243091,5.621546,99.640123,0.130822,4.196316,0.000000,3.875000,0.000000,0.000000,0.000000,11.263608,13.687854,44.972364,89.944729,0.000000,0.000000,12.500000,12.500000,87.479603,0.000000,89.944729,0.000000,0.000000,0.679794,24.000000,16.857881,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,6422528,3211264,0,0,0,804281,977385,6422678,3211265,0.000000,0.000000,0.000000,0.000000,89.946829,44.972378,0.000000,0.000000,200704,401408,10276797,3414148,3211264,3211264,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Idle (0)","Mid (6)","Low (1)","Low (1)","Idle (0)",2408448,12515058,12414194,0.000000,3211264,0,35323904,0,3211264,9633792,22478848,0,0.000000,0,0.000000,0,0.000000,6422528,3211264,0,44.972364,0,0.045261,0.000000,4.153497,0.000000
2048,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.787882,0.082428,0.814743,6.986591,3.493295,99.787882,0.082428,7.143372,0.000000,3.875000,0.000000,0.000000,0.000000,8.541539,10.477747,27.946363,55.892725,0.000000,0.000000,12.500000,12.500000,84.629714,0.000000,55.892725,0.000000,0.000000,0.671238,24.000000,16.694756,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,8388608,4194304,0,8,0,1281949,1572543,8388728,4194309,0.000000,0.000000,0.000000,0.000000,55.893525,27.946396,0.000000,55.892578,262144,524288,23254506,6029328,4194304,4194304,0,0,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",3145728,25616832,25485248,0.000000,4194304,0,46137344,0,4194304,12582912,29360128,0,0.000000,0,0.000000,0,0.000000,8388608,4194304,0,27.946363,0,0.028560,0.000000,2.445127,0.000000
2304,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.784584,0.125679,0.828716,10.779617,5.389808,99.784584,0.125679,4.428921,0.000000,3.875000,0.000000,0.000000,0.000000,10.883018,14.162300,43.118468,86.236936,0.000000,0.000000,12.500000,12.500000,87.360344,0.000000,86.236936,0.000000,0.000000,0.682299,24.000000,16.926150,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,10616832,5308416,0,9,0,1339834,1743554,10616902,5308421,0.000000,0.000000,0.000000,0.000000,86.237505,43.118509,0.000000,76.654297,331776,663552,18018114,5959079,5308416,5308416,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",3981312,21614229,21447829,0.000000,5308416,0,58392576,0,5308416,15925248,37158912,0,0.000000,0,0.000000,0,0.000000,10616832,5308416,0,43.118468,0,0.043544,0.000000,4.044319,0.000000
2560,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,100.000000,0.000000,99.939713,0.046391,0.780748,3.994490,1.997245,99.939713,0.046391,12.843374,0.000000,3.875000,0.000000,0.000000,0.000000,5.290209,9.523595,15.977958,31.955916,0.000000,0.000000,12.500000,12.500000,83.420738,0.000000,31.955916,0.000000,0.000000,0.642205,24.000000,16.006690,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0,0,0,0,13107200,6553600,0,4,0,2169859,3906246,13107270,6553605,0.000000,0.000000,0.000000,0.000000,31.956087,15.977970,0.000000,10.225586,409600,819200,63302184,17135824,6553600,6553600,0,0,0,0,0,0,0,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",4915200,68042953,67837641,0.000000,6553600,0,72089600,0,6553600,19660800,45875200,0,0.000000,0,0.000000,0,0.000000,13107200,6553600,0,15.977958,0,0.016098,0.000000,1.527486,0.000000
