2816,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,52412571,50583201,3876085,3883450,1937856,1941390,1939595,1940074,26207061,25291272,25084645,25564583,1982464,1982464,1982464,1982464,5757075456,5757075456,5757075456,5757075456,5729513500,5732032658,5731351623,5732455746,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5757075472,5757075472,5757075476,5757075472,1982468,1982464,1982464,1982464,"<OVERFLOW>",0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,8032200704,28778468257,1058518452,0,0,0,0,1395654656,247808,"<OVERFLOW>","<OVERFLOW>",7744,359803071,0,0,0,0,0,0,0,23028301824,7929856,0,0,21632647168,7682048,0,0,0,0,23704831797,7929857,0,0
3072,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,77929579,75767752,4469177,4502896,2235230,2251948,2244859,2251158,38834995,38143659,37546564,37469041,2359296,2359296,2359296,2359296,7474249728,7474249728,7474249728,7474249728,7436596560,7435685037,7434778502,7437085978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7474249744,7474249744,7474249744,7474249744,2359296,2359296,2359296,2359300,"<OVERFLOW>",0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,10427203584,37365980951,1374152645,0,0,0,0,1811939328,294912,"<OVERFLOW>","<OVERFLOW>",9216,466516318,0,0,0,0,0,0,0,29896998912,9437184,0,0,28085059584,9142272,0,0,0,0,30783113018,9437186,0,0
3328,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,83509625,85873886,5433980,5408409,2717148,2704133,2713332,2695424,41751376,42938573,40438951,44534540,2768896,2768896,2768896,2768896,9502851072,9502851072,9502851072,9502851072,9461086644,9458432863,9461063169,9462161031,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,9502851088,9502851088,9502851088,9502851088,2768897,2768897,2768900,2768900,"<OVERFLOW>",0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,13256435712,47494652810,1746246693,0,0,0,0,2303721472,346112,"<OVERFLOW>","<OVERFLOW>",10816,593613151,0,0,0,0,0,0,0,"<OVERFLOW>",11075584,0,0,"<OVERFLOW>",10729472,0,0,0,0,"<OVERFLOW>",11075585,0,0
3584,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,116014540,114027479,6206209,6216524,3103236,3108656,3109553,3118727,57436307,57393226,56523172,55833207,3211264,3211264,3211264,3211264,11868831744,11868831744,11868831744,11868831744,11811323298,11811350947,11810636466,11811323251,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11868831764,11868831760,11868831762,11868831762,3211269,3211264,3211264,3211264,"<OVERFLOW>",0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,16556072960,59328178447,2181431165,0,0,0,0,2877292544,401408,"<OVERFLOW>","<OVERFLOW>",12544,740300773,0,0,0,0,0,0,0,"<OVERFLOW>",12845056,0,0,"<OVERFLOW>",12443648,0,0,0,0,"<OVERFLOW>",12845062,0,0
3840,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,151077254,152734998,7128223,7121594,3563070,3560281,3567752,3558595,75445877,76218438,73920629,75878093,3686400,3686400,3686400,3686400,14598144000,14598144000,14598144000,14598144000,14520511031,14522269718,14521821598,14521717669,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,14598144020,14598144018,14598144016,14598144018,3686400,3686400,3686400,3686405,"<OVERFLOW>",0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,20362291200,72983823251,2680908978,0,0,0,0,3538944000,460800,"<OVERFLOW>","<OVERFLOW>",14400,909770302,0,0,0,0,0,0,0,"<OVERFLOW>",14745600,0,0,"<OVERFLOW>",14284800,0,0,0,0,"<OVERFLOW>",14745603,0,0
4096,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,178833497,175611206,8096107,8106884,4048413,4053039,4045864,4056092,88549649,88381821,89450792,87445327,4194304,4194304,4194304,4194304,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4194305,4194304,4194308,4194304,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,24711266304,88552256192,3253699971,0,0,0,0,4294967296,524288,"<OVERFLOW>","<OVERFLOW>",16384,1103032574,0,0,0,0,0,0,0,"<OVERFLOW>",16777216,0,0,"<OVERFLOW>",16252928,0,0,0,0,"<OVERFLOW>",16777314,0,0
4352,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,248849671,246398499,9159035,9158296,4579802,4579041,4587232,4590166,124584009,122868019,119861993,120999246,4734976,4734976,4734976,4734976,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4734976,4734976,4734980,4734976,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,29639174144,106328920083,3901857212,0,0,0,0,5151653888,591872,"<OVERFLOW>","<OVERFLOW>",18496,1322676045,0,0,0,0,0,0,0,"<OVERFLOW>",18939904,0,0,"<OVERFLOW>",18348032,0,0,0,0,"<OVERFLOW>",18940268,0,0
4608,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,261546513,258425198,10136523,10135934,5069560,5072502,5065233,5104392,130248537,129556728,129999283,124402677,5308416,5308416,5308416,5308416,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5308416,5308416,5308416,5308417,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,35182190592,126095397169,4633119338,0,0,0,0,6115295232,663552,"<OVERFLOW>","<OVERFLOW>",20736,1571063474,0,0,0,0,0,0,0,"<OVERFLOW>",21233664,0,0,"<OVERFLOW>",20570112,0,0,0,0,"<OVERFLOW>",21233681,0,0
4864,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,301288921,304341013,11502406,11494747,5751030,5747253,5762377,5766507,150649111,152162074,145181277,144758533,5914624,5914624,5914624,5914624,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5914624,5914628,5914624,5914624,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,41376491520,"<OVERFLOW>",5447587109,0,0,0,0,7192182784,739328,"<OVERFLOW>","<OVERFLOW>",23104,1848720398,0,0,0,0,0,0,0,"<OVERFLOW>",23658496,0,0,"<OVERFLOW>",22919168,0,0,0,0,"<OVERFLOW>",23658507,0,0
5120,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,344301365,365507695,12669842,12556645,6333538,6278466,6333721,6280318,169837007,183387546,169587453,209456961,6553600,6553600,6553600,6553600,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6553604,6553600,6553600,6553600,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,48258252800,"<OVERFLOW>",6383443267,0,0,0,0,8388608000,819200,"<OVERFLOW>","<OVERFLOW>",25600,2155465742,0,0,0,0,0,0,0,"<OVERFLOW>",26214400,0,0,"<OVERFLOW>",25395200,0,0,0,0,"<OVERFLOW>",26214413,0,0
5376,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,387973012,400531040,14052527,14031437,7026199,7015465,7034112,7023358,193938572,200363300,190464378,193628725,7225344,7225344,7225344,7225344,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7225344,7225344,7225344,7225344,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,55863650304,"<OVERFLOW>",7356260588,0,0,0,0,9710862336,903168,"<OVERFLOW>","<OVERFLOW>",28224,2495674940,0,0,0,0,0,0,0,"<OVERFLOW>",28901376,0,0,"<OVERFLOW>",27998208,0,0,0,0,"<OVERFLOW>",28901381,0,0
5632,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,454418463,456436661,15307140,15313831,7653986,7656509,7678494,7655411,226255177,229692979,221328656,229862179,7929856,7929856,7929856,7929856,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7929860,7929861,7929857,7929857,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,64228859904,"<OVERFLOW>",8458414047,0,0,0,0,11165237248,991232,"<OVERFLOW>","<OVERFLOW>",30976,2870680401,0,0,0,0,0,0,0,"<OVERFLOW>",31719424,0,0,"<OVERFLOW>",30728192,0,0,0,0,"<OVERFLOW>",31719438,0,0
5888,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,497428037,501683367,16886731,16886103,8443310,8443631,8447023,8447515,248719006,250829514,248315846,250246205,8667136,8667136,8667136,8667136,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8667137,8667136,8667140,8667140,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,73390057472,"<OVERFLOW>",9666322500,0,0,0,0,12758024192,1083392,"<OVERFLOW>","<OVERFLOW>",33856,3282430011,0,0,0,0,0,0,0,"<OVERFLOW>",34668544,0,0,"<OVERFLOW>",33585152,0,0,0,0,"<OVERFLOW>",34668551,0,0
6144,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2223504970,2331952894,17775460,17750998,8884308,8874544,8870818,8885892,1111702706,1187766321,1201635532,1080638422,9437184,9437184,9437184,9437184,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9437189,9437184,9437189,9437185,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,83383418880,"<OVERFLOW>",11128140498,0,0,0,0,14495514624,1179648,"<OVERFLOW>","<OVERFLOW>",36864,3906478860,0,0,0,0,0,0,0,"<OVERFLOW>",37748736,0,0,"<OVERFLOW>",36569088,0,0,0,0,"<OVERFLOW>",37749016,0,0
6400,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,626951409,628378438,19981580,19974273,9991585,9985947,9969252,9984200,313462915,314172800,322532563,317824603,10240000,10240000,10240000,10240000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10240000,10240000,10240001,10240001,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,94245120000,"<OVERFLOW>",12413848349,0,0,0,0,16384000000,1280000,"<OVERFLOW>","<OVERFLOW>",40000,4214821115,0,0,0,0,0,0,0,"<OVERFLOW>",40960000,0,0,"<OVERFLOW>",39680000,0,0,0,0,"<OVERFLOW>",40960008,0,0
6656,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2407211418,2389212565,21025249,21027721,10514806,10513130,10509185,10625302,1197641224,1199485008,1185222034,381820833,11075584,11075584,11075584,11075584,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11075584,11075584,11075584,11075584,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,106011336704,"<OVERFLOW>",13960731744,0,0,0,0,18429771776,1384448,"<OVERFLOW>","<OVERFLOW>",43264,4738343486,0,0,0,0,0,0,0,"<OVERFLOW>",44302336,0,0,"<OVERFLOW>",42917888,0,0,0,0,"<OVERFLOW>",44302411,0,0
6912,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,891085074,854333565,23067361,23116009,11533716,11561282,11459367,11521871,444461591,429984547,457217948,594580918,11943936,11943936,11943936,11943936,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11943940,11943940,11943937,11943936,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,118718244864,"<OVERFLOW>",15709880055,0,0,0,0,20639121408,1492992,"<OVERFLOW>","<OVERFLOW>",46656,5304165556,0,0,0,0,0,0,0,"<OVERFLOW>",47775744,0,0,"<OVERFLOW>",46282752,0,0,0,0,"<OVERFLOW>",47775838,0,0
7168,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3939641124,4020577335,24464231,24482507,12236865,12233062,12243204,12243320,1956397241,2027632961,1802410173,1800927708,12845056,12845056,12845056,12845056,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12845056,12845057,12845060,12845060,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,0,1605632,51380224,132402020352,"<OVERFLOW>",17720689265,0,0,0,0,23018340352,1605632,"<OVERFLOW>","<OVERFLOW>",50176,6166667628,0,0,0,0,0,0,0,"<OVERFLOW>",51380224,0,0,"<OVERFLOW>",49774592,0,0,0,0,"<OVERFLOW>",51380230,0,0
7424,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1062092941,988984503,26796369,26897660,13398502,13450120,13405788,13431372,531046685,494506013,519944824,508099021,13778944,13778944,13778944,13778944,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13778944,13778949,13778948,13778944,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,0,1722368,55115776,"<OVERFLOW>","<OVERFLOW>",19367285711,0,0,0,0,25573720064,1722368,"<OVERFLOW>","<OVERFLOW>",53824,6570711992,0,0,0,0,0,0,0,"<OVERFLOW>",55115776,0,0,"<OVERFLOW>",53393408,0,0,0,0,"<OVERFLOW>",55115794,0,0
7680,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6349575217,6234191608,27517605,27468952,13759186,13759071,13725699,13708446,3153058191,3155498475,3331350506,3260505013,14745600,14745600,14745600,14745600,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14745600,14745600,14745605,14745601,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,1843200,58982400,"<OVERFLOW>","<OVERFLOW>",21667611797,0,0,0,0,28311552000,1843200,"<OVERFLOW>","<OVERFLOW>",57600,7456737397,0,0,0,0,0,0,0,"<OVERFLOW>",58982400,0,0,"<OVERFLOW>",57139200,0,0,0,0,"<OVERFLOW>",58998832,0,0
7936,"GeForce GTX 680 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1254198005,1323772653,30650443,30520954,15325280,15259950,15327782,15296457,626950868,661988508,635027281,648234964,15745024,15745024,15745024,15745024,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15745025,15745025,15745025,15745024,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,0,1968128,62980096,"<OVERFLOW>","<OVERFLOW>",23650009159,0,0,0,0,31238127616,1968128,"<OVERFLOW>","<OVERFLOW>",61504,8023822117,0,0,0,0,0,0,0,"<OVERFLOW>",62980096,0,0,"<OVERFLOW>",61011968,0,0,0,0,"<OVERFLOW>",62980124,0,0
