131072,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,75.296376,0.748911,0.820603,71.235138,35.617569,75.296376,0.748911,0.206692,0.000000,0.000000,0.000000,0.000000,0.000000,71.285138,35.617569,35.617569,71.235138,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,71.235138,0.000000,0.000000,0.903705,18.000000,22.592613,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,8192,4096,0,8,0,32791,16384,32860,16388,0.000000,0.000000,0.000000,0.000000,71.435138,35.626264,0.000000,17.808784,8192,16384,19129,12288,131072,131072,0,0,0,0,0,0,0,"Low (1)","Low (2)","Idle (0)","Mid (6)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",73728,88967,88967,0.000000,131072,0,1048576,0,131072,393216,524288,0,0.000000,0,0.000000,0,0.000000,32768,16384,0,35.617569,0,0.261066,0.000000,3.301319,0.000000
262144,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,83.425000,0.807429,0.800992,82.434685,41.217343,83.425000,0.807429,0.203091,0.000000,0.000000,0.000000,0.000000,0.000000,82.453553,41.302877,41.217343,82.434685,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,82.434685,0.000000,0.000000,0.971411,18.000000,24.285280,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,16384,8192,0,5,0,65551,32836,65660,32776,0.000000,0.000000,0.000000,0.000000,82.590659,41.227406,0.000000,6.440209,16384,32768,38244,24578,262144,262144,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",147456,177403,177403,0.000000,262144,0,2097152,0,262144,786432,1048576,0,0.000000,0,0.000000,0,0.000000,65536,32768,0,41.217343,0,0.311851,0.000000,3.462278,0.000000
524288,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,89.696506,0.841219,0.799670,88.778409,44.389205,89.696506,0.841219,0.184513,0.000000,0.000000,0.000000,0.000000,0.000000,88.783150,44.389205,44.389205,88.778409,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,88.778409,0.000000,0.000000,0.996434,18.000000,24.910861,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,32768,16384,0,1,0,131079,65536,131164,65540,0.000000,0.000000,0.000000,0.000000,88.840723,44.391914,0.000000,710.226562,32768,65536,74744,49152,524288,524288,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",294912,349327,349327,0.000000,524288,0,4194304,0,524288,1572864,2097152,0,0.000000,0,0.000000,0,0.000000,131072,65536,0,44.389205,0,0.349326,0.000000,3.394162,0.000000
1048576,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,93.805249,0.847296,0.797637,92.273259,46.136629,93.805249,0.847296,0.182788,0.000000,0.000000,0.000000,0.000000,0.000000,92.281355,46.136629,46.136629,92.273259,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,92.273259,0.000000,0.000000,1.002172,18.000000,25.054301,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,65536,32768,0,5,0,262167,131072,262236,131074,0.000000,0.000000,0.000000,0.000000,92.305642,46.137333,0.000000,1.802212,65536,131072,150215,98304,1048576,1048576,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",589824,697637,697637,0.000000,1048576,0,8388608,0,1048576,3145728,4194304,0,0.000000,0,0.000000,0,0.000000,262144,131072,0,46.136629,0,0.367967,0.000000,3.303204,0.000000
2097152,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,95.117337,0.860106,0.795730,94.430276,47.215138,95.117337,0.860106,0.180480,0.000000,0.000000,0.000000,0.000000,0.000000,94.432977,47.215138,47.215138,94.430276,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,94.430276,0.000000,0.000000,1.015339,18.000000,25.383463,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,131072,65536,0,1,0,524303,262144,524392,262153,0.000000,0.000000,0.000000,0.000000,94.449007,47.216759,0.000000,188.860352,131072,262144,300361,196609,2097152,2097152,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",1179648,1392551,1392551,0.000000,2097152,0,16777216,0,2097152,6291456,8388608,0,0.000000,0,0.000000,0,0.000000,524288,262144,0,47.215138,0,0.378755,0.000000,3.408822,0.000000
4194304,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,96.821954,0.855603,0.795821,95.633307,47.816653,96.821954,0.855603,0.181127,0.000000,0.000000,0.000000,0.000000,0.000000,95.634675,47.816653,47.816653,95.633307,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,95.633307,0.000000,0.000000,1.010576,18.000000,25.264400,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,262144,131072,0,4,0,1048591,524288,1048678,524293,0.000000,0.000000,0.000000,0.000000,95.642609,47.817109,0.000000,382.533203,262144,524288,600081,393219,4194304,4194304,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (9)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",2359296,2786629,2786629,0.000000,4194304,0,33554432,0,4194304,12582912,16777216,0,0.000000,0,0.000000,0,0.000000,1048576,524288,0,47.816653,0,0.383524,0.000000,3.186992,0.000000
8388608,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,96.729091,0.863770,0.796982,95.972827,47.986413,96.729091,0.863770,0.180450,0.000000,0.000000,0.000000,0.000000,0.000000,95.973513,47.986413,47.986413,95.972827,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,95.972827,0.000000,0.000000,1.019637,18.000000,25.490926,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,524288,262144,0,1,0,2097167,1048576,2097224,1048578,0.000000,0.000000,0.000000,0.000000,95.976122,47.986505,0.000000,47.986328,524288,1048576,1198252,786439,8388608,8388608,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (9)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",4718592,5570060,5570060,0.000000,8388608,0,67108864,0,8388608,25165824,33554432,0,0.000000,0,0.000000,0,0.000000,2097152,1048576,0,47.986413,0,0.386813,0.000000,3.404117,0.000000
12582912,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,97.299286,0.862700,0.785121,96.370705,48.185352,97.299286,0.862700,0.188838,0.000000,0.000000,0.000000,0.000000,0.000000,96.370919,48.185352,48.185352,96.370705,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,96.370705,0.000000,0.000000,1.025611,18.000000,25.640271,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,786432,393216,0,9,0,3145735,1572864,3145852,1572866,0.000000,0.000000,0.000000,0.000000,96.374504,48.185414,0.000000,289.111328,786432,1572864,1824977,1179652,12582912,12582912,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (9)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",7077888,8414460,8414460,0.000000,12582912,0,100663296,0,12582912,37748736,50331648,0,0.000000,0,0.000000,0,0.000000,3145728,1572864,0,48.185352,0,0.388612,0.000000,3.254636,0.000000
16777216,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,96.934564,0.862666,0.797343,96.364885,48.182443,96.934564,0.862666,0.180991,0.000000,0.000000,0.000000,0.000000,0.000000,96.365230,48.182443,48.182443,96.364885,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,96.364885,0.000000,0.000000,1.018800,18.000000,25.470012,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1048576,524288,0,1,0,4194319,2097152,4194392,2097156,0.000000,0.000000,0.000000,0.000000,96.366907,48.182535,0.000000,24.090820,1048576,2097152,2400258,1572879,16777216,16777216,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (9)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",9437184,11145225,11145225,0.000000,16777216,0,134217728,0,16777216,50331648,67108864,0,0.000000,0,0.000000,0,0.000000,4194304,2097152,0,48.182443,0,0.387140,0.000000,3.395533,0.000000
20971520,"GeForce GTX 680 (1)","1","7","vectorAdd(float const *, float const *, float*, int)",0.000000,100.000000,0.000000,97.136907,0.863598,0.797890,96.369239,48.184619,97.136907,0.863598,0.180209,0.000000,0.000000,0.000000,0.000000,0.000000,96.369367,48.184619,48.184619,96.369239,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,96.369239,0.000000,0.000000,1.019226,18.000000,25.480650,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1310720,655360,0,4,0,5242887,2621440,5242976,2621444,0.000000,0.000000,0.000000,0.000000,96.371003,48.184693,0.000000,77.094727,1310720,2621440,2988834,1966096,20971520,20971520,0,0,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","High (9)","Low (1)","Low (3)","Mid (4)","Low (1)","Idle (0)",11796480,13922312,13922312,0.000000,20971520,0,167772160,0,20971520,62914560,83886080,0,0.000000,0,0.000000,0,0.000000,5242880,2621440,0,48.184619,0,0.388367,0.000000,3.359275,0.000000
