256,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7291,5860,15523,16708,7851,8285,9165,7225,3644,2955,2932,2932,16384,16384,16384,16384,32768,32768,32768,32768,29888,29804,29852,29856,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,32820,32786,32786,32784,16384,16388,16384,16384,429246,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,2048,65536,49152,249524,2560,0,0,0,0,4096,2048,384736,20280106,64,2048,0,0,0,0,0,0,0,131072,65536,0,0,126976,63488,0,0,0,0,140559,65538,0,0
512,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,39621,39206,47279,47977,24335,23627,23214,24546,19677,19666,19199,19820,65536,65536,65536,65536,131072,131072,131072,131072,111972,111256,111742,110922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131092,131088,131090,131088,65536,65537,65536,65540,2133942,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,262144,196608,1337084,8704,0,0,0,0,16384,8192,2071737,105730432,256,8192,0,0,0,0,0,0,0,524288,262144,0,0,507904,253952,0,0,0,0,851817,296805,0,0
768,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,80684,80260,124929,128510,63261,64841,59119,65466,40425,40490,39140,40174,147456,147456,147456,147456,294912,294912,294912,294912,254819,254707,255387,255132,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,294928,294928,294928,294928,147457,147456,147456,147460,4701222,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,18432,589824,442368,3156822,18944,0,0,0,0,36864,18432,4643615,242077600,576,18432,0,0,0,0,0,0,0,1179648,589824,0,0,1142784,571392,0,0,0,0,2062883,833997,0,0
1024,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,140768,140390,154466,152300,78501,74451,79121,74278,69832,70551,70307,71107,262144,262144,262144,262144,524288,524288,524288,524288,454378,453988,454085,453507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,524304,524306,524304,524304,262144,262144,262144,262149,7113786,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,786432,4665089,33280,0,0,0,0,65536,32768,7040333,371480276,1024,32768,0,0,0,0,0,0,0,2097152,1048576,0,0,2031616,1015808,0,0,0,0,2803675,1141638,0,0
1280,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,205777,205478,260645,259476,130697,128164,132302,132918,103161,102521,103239,102579,409600,409600,409600,409600,819200,819200,819200,819200,716056,716568,715877,716629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819220,819218,819216,819218,409601,409601,409600,409601,9560600,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1228800,6385864,51712,0,0,0,0,102400,51200,9486571,502148374,1600,51200,0,0,0,0,0,0,0,3276800,1638400,0,0,3174400,1587200,0,0,0,0,3643543,1666239,0,0
1536,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,457375,457754,860154,868175,430839,432134,427209,424270,225175,232372,223911,229627,589824,589824,589824,589824,1179648,1179648,1179648,1179648,957242,955745,957258,947507,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1179668,1179666,1179664,1179664,589828,589824,589824,589825,65214352,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1769472,39324874,74240,0,0,0,0,147456,73728,65133747,3246445686,2304,73728,0,0,0,0,0,0,0,4718592,2359296,0,0,4571136,2285568,0,0,0,0,25823719,9814485,0,0
1792,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,401949,402072,484558,487477,241362,245212,243295,243141,200989,200927,201030,200952,802816,802816,802816,802816,1605632,1605632,1605632,1605632,1404667,1404688,1404554,1404685,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1605648,1605648,1605650,1605650,802816,802821,802817,802817,18455044,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2408448,12306121,100864,0,0,0,0,200704,100352,18396436,976155064,3136,100352,0,0,0,0,0,0,0,6422528,3211264,0,0,6221824,3110912,0,0,0,0,7046308,3211474,0,0
2048,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,644091,642453,786291,803863,397983,396941,402265,399762,320842,322394,320205,324244,1048576,1048576,1048576,1048576,2097152,2097152,2097152,2097152,1777135,1773294,1775000,1772131,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2097170,2097168,2097170,2097170,1048577,1048580,1048576,1048576,38486892,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3145728,25872255,131584,0,0,0,0,262144,131072,38400804,2013387798,4096,131072,0,0,0,0,0,0,0,8388608,4194304,0,0,8126464,4063232,0,0,0,0,17131250,5599556,0,0
2304,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,671547,670092,889475,878164,445369,437389,445049,445016,336140,335108,335100,335914,1327104,1327104,1327104,1327104,2654208,2654208,2654208,2654208,2317666,2319258,2318637,2318561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654228,2654258,2654224,2654226,1327105,1327105,1327104,1327108,31881488,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,3981312,21377418,166400,0,0,0,0,331776,165888,31789719,1688829308,5184,165888,0,0,0,0,0,0,0,10616832,5308416,0,0,10285056,5142528,0,0,0,0,12365744,5565209,0,0
2560,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1082889,1080022,1933015,1931579,970905,959126,982102,969505,545969,540125,539805,541160,1638400,1638400,1638400,1638400,3276800,3276800,3276800,3276800,2736333,2731786,2733707,2734287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,3276816,3276852,3276820,3276818,1638404,1638400,1638405,1638401,105366888,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,4915200,67069416,205312,0,0,0,0,409600,204800,105294465,5270108816,6400,204800,0,0,0,0,0,0,0,13107200,6553600,0,0,12697600,6348800,0,0,0,0,46836053,16745827,0,0
2816,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,993170,993239,1182086,1177952,590572,590818,592338,590248,496595,496538,496572,496442,1982464,1982464,1982464,1982464,3964928,3964928,3964928,3964928,3468562,3468538,3468247,3468411,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,3964948,3964944,3964944,3964946,1982464,1982464,1982465,1982465,45596842,0,0,15859712,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,5947392,30398552,248320,0,0,0,0,495616,247808,45501184,2419378242,7744,247808,0,0,0,0,0,0,0,15859712,7929856,0,0,15364096,7682048,0,0,0,0,17418768,7934776,0,0
3072,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1766571,1781814,3496565,3504791,1753181,1743675,1759524,1736409,878252,887025,886660,891579,2359296,2359296,2359296,2359296,4718592,4718592,4718592,4718592,3836713,3830857,3826735,3830346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4718608,4718608,4718608,4718626,2359297,2359296,2359296,2359297,241244720,0,0,18874368,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,7077888,148995990,295424,0,0,0,0,589824,294912,241159274,11928774162,9216,294912,0,0,0,0,0,0,0,18874368,9437184,0,0,18284544,9142272,0,0,0,0,107275000,37480903,0,0
3328,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1385325,1384962,1617903,1617011,808419,813182,807460,814225,692737,692508,692439,692440,2768896,2768896,2768896,2768896,5537792,5537792,5537792,5537792,4845158,4845238,4845282,4845316,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5537808,5537812,5537808,5537808,2768896,2768900,2768896,2768897,63775424,0,0,22151168,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,8306688,42627580,346624,0,0,0,0,692224,346112,63665925,3381091998,10816,346112,0,0,0,0,0,0,0,22151168,11075584,0,0,21458944,10729472,0,0,0,0,24489446,11081773,0,0
3584,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2002345,2006882,3125178,3134350,1567523,1564269,1566091,1556631,999696,1002564,1004644,1009585,3211264,3211264,3211264,3211264,6422528,6422528,6422528,6422528,5423501,5414489,5420622,5413002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6422544,6422544,6422548,6422544,3211265,3211264,3211264,3211264,150770728,0,0,25690112,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,9633792,99965650,401920,0,0,0,0,802816,401408,150664858,7846869940,12544,401408,0,0,0,0,0,0,0,25690112,12845056,0,0,24887296,12443648,0,0,0,0,67534334,24274818,0,0
3840,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2047019,2044623,4011065,3999202,2010393,2002087,2004320,1993185,1023369,1021441,1024929,1022527,3686400,3686400,3686400,3686400,7372800,7372800,7372800,7372800,6350028,6351207,6346636,6351987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,7372816,7372818,7372816,7372832,3686400,3686401,3686401,3686400,145913396,0,0,29491200,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,11059200,100386236,461312,0,0,0,0,921600,460800,145802146,7574757068,14400,460800,0,0,0,0,0,0,0,29491200,14745600,0,0,28569600,14284800,0,0,0,0,62646841,29060496,0,0
4096,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2444970,2444924,2928823,2952910,1470318,1471132,1481582,1457673,1221723,1223285,1225628,1223688,4194304,4194304,4194304,4194304,8388608,8388608,8388608,8388608,7164085,7165875,7167482,7167420,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,8388624,8388626,8388626,8388628,4194305,4194305,4194304,4194304,139816160,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,12582912,93233533,524800,0,0,0,0,1048576,524288,139666511,7402783640,16384,524288,0,0,0,0,0,0,0,33554432,16777216,0,0,32505856,16252928,0,0,0,0,62140189,20950459,0,0
4352,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2738488,2740486,4633084,4626806,2318279,2310730,2307975,2324522,1367910,1370641,1365186,1374813,4734976,4734976,4734976,4734976,9469952,9469952,9469952,9469952,8100918,8099620,8097302,8100346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9469972,9469968,9469968,9469968,4734976,4734976,4734976,4734980,164163584,0,0,37879808,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,14204928,112460044,592384,0,0,0,0,1183744,591872,164053219,8665454188,18496,591872,0,0,0,0,0,0,0,37879808,18939904,0,0,36696064,18348032,0,0,0,0,69774125,29200340,0,0
4608,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3828874,3826947,7575578,7557815,3790496,3777512,3796456,3784175,1914579,1914471,1904702,1907530,5308416,5308416,5308416,5308416,10616832,10616832,10616832,10616832,8702638,8704164,8705276,8704088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10616848,10616848,10616852,10616850,5308416,5308421,5308416,5308416,482580580,0,0,42467328,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,15925248,305606571,664064,0,0,0,0,1327104,663552,482499111,24285101494,20736,663552,0,0,0,0,0,0,0,42467328,21233664,0,0,41140224,20570112,0,0,0,0,211472553,80354973,0,0
4864,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2957723,2957578,3587324,3575263,1793693,1787382,1796008,1777994,1478881,1478895,1478887,1478862,5914624,5914624,5914624,5914624,11829248,11829248,11829248,11829248,10350366,10350456,10350417,10350410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11829268,11829268,11829280,11829266,5914628,5914624,5914628,5914624,135895832,0,0,47316992,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,17743872,90693674,739840,0,0,0,0,1478656,739328,135739789,7216974956,23104,739328,0,0,0,0,0,0,0,47316992,23658496,0,0,45838336,22919168,0,0,0,0,51969850,23659728,0,0
5120,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4112404,4116126,6922871,6929439,3468059,3456143,3459594,3445496,2053186,2065308,2051962,2062115,6553600,6553600,6553600,6553600,13107200,13107200,13107200,13107200,11057438,11051691,11050632,11037982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13107216,13107216,13107218,13107216,6553604,6553601,6553604,6553600,338984606,0,0,52428800,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,19660800,227717784,819712,0,0,0,0,1638400,819200,338851025,17425619114,25600,819200,0,0,0,0,0,0,0,52428800,26214400,0,0,50790400,25395200,0,0,0,0,152483290,59427444,0,0
5376,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3642607,3642645,4743674,4741665,2375802,2369482,2371644,2367249,1821860,1819711,1821556,1821497,7225344,7225344,7225344,7225344,14450688,14450688,14450688,14450688,12630192,12630057,12630000,12627363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14450706,14450704,14450708,14450704,7225344,7225345,7225344,7225344,171824174,0,0,57802752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,21676032,114997666,903680,0,0,0,0,1806336,903168,171636341,9141222058,28224,903168,0,0,0,0,0,0,0,57802752,28901376,0,0,55996416,27998208,0,0,0,0,66533277,30207130,0,0
5632,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4314297,4305143,5305298,5286366,2661971,2639895,2683263,2639006,2154442,2152443,2156347,2158763,7929856,7929856,7929856,7929856,15859712,15859712,15859712,15859712,13709257,13701286,13709442,13696789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15859730,15860172,15859728,15859732,7929856,7929856,7929856,7929860,250280070,0,0,63438848,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,23789568,169250950,991744,0,0,0,0,1982464,991232,250081634,13456502516,30976,991232,0,0,0,0,0,0,0,63438848,31719424,0,0,61456384,30728192,0,0,0,0,107290734,41601014,0,0
5888,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4334023,4333976,5238405,5237242,2623782,2623347,2620893,2615305,2167009,2167090,2167025,2166966,8667136,8667136,8667136,8667136,17334272,17334272,17334272,17334272,15167325,15167278,15167324,15167297,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,17334288,17334288,17334292,17334812,8667136,8667137,8667136,8667140,199609468,0,0,69337088,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,26001408,133134562,1083904,0,0,0,0,2166784,1083392,199423859,10610227358,33856,1083392,0,0,0,0,0,0,0,69337088,34668544,0,0,67170304,33585152,0,0,0,0,76451814,34670033,0,0
6144,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7051731,7087148,14050448,14058077,7030213,7012363,7023716,7030720,3531419,3549341,3518980,3545046,9437184,9437184,9437184,9437184,18874368,18874368,18874368,18874368,15342395,15341363,15323144,15329424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,18874384,18874384,18874384,18874384,9437185,9437184,9437184,9437184,965154908,0,0,75497472,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,28311552,623234538,1180160,0,0,0,0,2359296,1179648,965040549,48714464372,36864,1179648,0,0,0,0,0,0,0,75497472,37748736,0,0,73138176,36569088,0,0,0,0,426844701,173042924,0,0
6400,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5129974,5129634,6302025,6279336,3157236,3140728,3139937,3149189,2565086,2564793,2564906,2564355,10240000,10240000,10240000,10240000,20480000,20480000,20480000,20480000,17915542,17915564,17914906,17916028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20480016,20480018,20480020,20480016,10240004,10240001,10240001,10240000,236874194,0,0,81920000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,30720000,157973116,1280512,0,0,0,0,2560000,1280000,236660118,12597817902,40000,1280000,0,0,0,0,0,0,0,81920000,40960000,0,0,79360000,39680000,0,0,0,0,90761793,41234632,0,0
6656,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6120219,6116750,7903664,7934614,3962274,3957097,3960134,3931573,3057843,3057942,3057006,3062895,11075584,11075584,11075584,11075584,22151168,22151168,22151168,22151168,19095882,19093923,19096217,19092191,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22151184,22151186,22151188,22151188,11075584,11075584,11075585,11075584,405699840,0,0,88604672,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,33226752,276704686,1384960,0,0,0,0,2768896,1384448,405453457,21800306144,43264,1384448,0,0,0,0,0,0,0,88604672,44302336,0,0,85835776,42917888,0,0,0,0,179408783,69731735,0,0
6912,"GeForce GTX 680 (1)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6004615,6007232,7821959,7866030,3912050,3933133,3925143,3916464,3002157,3002982,3003357,3002143,11943936,11943936,11943936,11943936,23887872,23887872,23887872,23887872,20884052,20885428,20885129,20884334,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,23887890,23887888,23887892,23887890,11943937,11943940,11943936,11943937,285552420,0,0,95551488,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,35831808,191186313,1493504,0,0,0,0,2985984,1492992,285277846,15213192152,46656,1492992,0,0,0,0,0,0,0,95551488,47775744,0,0,92565504,46282752,0,0,0,0,110352264,50302045,0,0
