256,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,226,6122,30029,28990,7885,7553,7909,7890,64,1528,50,32,8192,8192,8192,8192,2228224,2228224,2228224,2228224,2227912,2228220,2228220,2228196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2228284,2228224,2228267,2228463,8197,8196,8194,8193,21372393,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,12129767,1361464,194838528,0,0,0,0,1048576,2048,18558637,1115370476,256,194641920,0,0,0,0,0,0,8912896,32768,0,0,7864320,30720,0,0,0,0,9344163,32768,0,0
512,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,47461,48229,33227,33430,8380,8421,8388,8440,12146,12345,12129,12440,32768,32768,32768,32768,17825792,17825792,17825792,17825792,17814274,17814370,17814420,17814322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,17826327,17826260,17826651,17826472,32854,32876,32885,32872,150405810,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,96945486,10848076,1551106048,0,0,0,0,8388608,8192,147789623,9002887406,1024,1550319616,0,0,0,0,0,0,71303168,131072,0,0,62914560,122880,0,0,0,0,74910402,131072,0,0
768,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,2176156,2083696,91039,92174,23465,23796,23675,23591,545016,520783,539888,541600,73728,73728,74068,73728,60162048,60162048,60162048,60162048,59656063,59617902,59628837,59601418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,60165080,60165504,60165172,60164908,76287,76291,76317,76579,504459378,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,327991620,36277597,5226430464,0,0,0,0,28311552,18432,499761503,30994101020,2304,5224660992,0,0,0,0,0,0,240648192,294912,0,0,212336640,276480,0,0,0,0,253918904,294912,0,0
1024,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,7294479,7377126,132153,132905,33750,33981,33871,33876,1826612,1847139,1826350,1818601,131072,131072,131072,131072,142606336,142606336,142606336,142606336,140771727,140821918,140807858,140769994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,142612391,142614027,142612575,142614404,131633,131535,131601,131556,1192486968,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,778718981,85215794,12378439680,0,0,0,0,67108864,32768,1186046986,74581320248,4096,12375293952,0,0,0,0,0,0,570425344,524288,0,0,503316480,491520,0,0,0,0,603573940,524288,0,0
1280,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,16201907,16116919,210531,210373,53065,53218,53023,53679,4056135,4030882,4038546,4035849,204800,205060,204800,204800,278528000,278528000,278528000,278528000,274499985,274495579,274479449,274493426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278540084,278541083,278540988,278542248,205780,205932,205733,205843,2324816004,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,1521822295,165665620,24164761600,0,0,0,0,131072000,51200,2317392667,146651850948,6400,24159846400,0,0,0,0,0,0,1114112000,819200,0,0,983040000,768000,0,0,0,0,1179951661,819200,0,0
1536,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,29727527,29703674,354950,352441,91945,91178,92047,91045,7441817,7435448,7450781,7436549,295140,294912,294912,294912,481296384,481296384,481296384,481296384,473896076,473898243,473900733,473889925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,481318345,481318393,481319831,481317740,307548,307677,308449,308348,4020484467,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,2629888417,287674715,41743024128,0,0,0,0,226492416,73728,4005023967,251537681616,9216,41735946240,0,0,0,0,0,0,1925185536,1179648,0,0,1698693120,1105920,0,0,0,0,2039767068,1179648,0,0
1792,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,46892033,46862357,493100,494819,127225,128017,128658,126602,11739451,11739534,11749843,11723072,401408,401408,401408,401408,764280832,764280832,764280832,764280832,752616608,752603861,752598869,752615873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764313265,764315272,764316384,764317685,417739,417704,417435,418479,6367705203,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,4172225314,456525474,66270855168,0,0,0,0,359661568,100352,6354676539,399657220498,12544,66261221376,0,0,0,0,0,0,3057123328,1605632,0,0,2697461760,1505280,0,0,0,0,3235646086,1605632,0,0
2048,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,69125381,69038509,606068,606130,157746,157950,157708,157090,17315817,17293261,17298049,17310040,524288,524288,524288,524288,1140850688,1140850688,1140850688,1140850688,1123624739,1123597220,1123598553,1123605378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1140898775,1140901043,1140903905,1140898699,537468,537694,537447,538493,9512829288,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,6234703681,679228637,98905882624,0,0,0,0,536870912,131072,9494689446,599607765044,16384,98893299712,0,0,0,0,0,0,4563402752,2097152,0,0,4026531840,1966080,0,0,0,0,4837122568,2097152,0,0
2304,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,107413961,107093162,854727,851812,222665,222229,221407,220713,26893237,26820263,26834239,26795468,663552,663552,663552,663552,1624375296,1624375296,1624375296,1624375296,1597659824,1597664989,1597706626,1597667150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1624448381,1624449453,1624453292,1624450541,704058,701513,701443,702379,13535724474,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,8871049400,964157983,140805734400,0,0,0,0,764411904,165888,13510191869,856433945420,20736,140789809152,0,0,0,0,0,0,6497501184,2654208,0,0,5733089280,2488320,0,0,0,0,6881208914,2654208,0,0
2560,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,140887820,140896913,889946,889420,227193,226398,225811,224544,35278410,35252623,35159288,35148990,819200,819200,819200,819200,2228224000,2228224000,2228224000,2228224000,2193122438,2193130257,2193087879,2193151331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2228330975,2228327016,2228324512,2228327857,833798,834254,833572,835482,18547488285,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,12167245210,1321420556,193128038400,0,0,0,0,1048576000,204800,18531030989,1176003142540,25600,193108377600,0,0,0,0,0,0,8912896000,3276800,0,0,7864320000,3072000,0,0,0,0,9438724135,3276800,0,0
