256,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,0,168,6130,6122,2048,2048,2048,2049,0,44,36,57,2048,2048,2048,2048,524288,524288,524288,524288,524288,524288,523928,523916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524356,524381,524331,524331,2052,2048,2048,2048,4429368,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,5500548,1370290,194838528,0,0,0,0,1048576,2048,4279598,235175140,256,194641920,0,0,0,0,0,0,1572864,4096,0,0,524288,2048,0,0,0,0,2306893,4096,0,0
512,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,59252,59078,24457,24430,8194,8193,8197,8192,17117,17085,16782,16809,8192,8192,8192,8192,4194304,4194304,4194304,4194304,4177540,4177600,4177516,4177484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,4194711,4194689,4194349,4194344,8195,8198,8196,8194,34023582,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,44601883,10723601,1551106048,0,0,0,0,8388608,8192,32519924,2030617030,1024,1550319616,0,0,0,0,0,0,12582912,16384,0,0,4194304,8192,0,0,0,0,19333837,16384,0,0
768,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,1494726,1713978,55224,55170,18450,18434,18438,18433,492198,566184,480756,549736,18432,18432,18432,18432,14155776,14155776,14155776,14155776,13675470,13685192,13691542,13632106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14156533,14157104,14157016,14156360,18440,18434,18438,18434,111399360,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,150190298,36013121,5226430464,0,0,0,0,28311552,18432,109533819,6830638014,2304,5224660992,0,0,0,0,0,0,42467328,36864,0,0,14155776,18432,0,0,0,0,65393949,36864,0,0
1024,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,5214097,5215468,96473,96514,32771,32769,32784,32769,1726191,1725530,1760168,1775273,32768,32768,32768,32768,33554432,33554432,33554432,33554432,31809130,31778206,31824164,31766438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33555768,33555308,33555659,33555652,32771,32770,32772,32769,262734336,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,355802270,84896490,12378439680,0,0,0,0,67108864,32768,259882283,16494218156,4096,12375293952,0,0,0,0,0,0,100663296,65536,0,0,33554432,32768,0,0,0,0,155620180,65536,0,0
1280,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,12052277,12128129,153972,153328,51551,51201,51204,51201,3999578,4025145,4015549,4024696,51200,51200,51436,51200,65536000,65536000,65536000,65536000,61526520,61511856,61509870,61508002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,65538268,65538527,65539241,65538555,51206,51203,51204,51206,508641462,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,694285390,165699947,24164761600,0,0,0,0,131072000,51200,507029994,32198231748,6400,24159846400,0,0,0,0,0,0,196608000,102400,0,0,65536000,51200,0,0,0,0,304064102,102400,0,0
1536,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,21354528,21393404,220063,219901,73729,73729,73730,73729,7085565,7096454,7083798,7077075,73728,73728,73728,73728,113246208,113246208,113246208,113246208,106166316,106165542,106129844,106139120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,113251080,113251997,113251712,113251540,73731,73734,73735,73729,879089550,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,1199665258,285937275,41743024128,0,0,0,0,226492416,73728,875924887,55802216670,9216,41735946240,0,0,0,0,0,0,339738624,147456,0,0,113246208,73728,0,0,0,0,526076420,147456,0,0
1792,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,34234730,34226224,300595,300891,100356,100489,100354,100360,11370305,11367638,11373843,11363412,100352,100352,100352,100352,179830784,179830784,179830784,179830784,168469496,168468584,168471358,168476084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,179837779,179839180,179840868,179837284,100362,100358,100356,100353,1394292684,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,1905348628,453954017,66270855168,0,0,0,0,359661568,100352,1391666540,88615774730,12544,66261221376,0,0,0,0,0,0,539492352,200704,0,0,179830784,100352,0,0,0,0,835637053,200704,0,0
2048,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,51049135,51033919,389027,388947,131074,131073,131076,131074,16965805,16962621,16969773,16964460,131072,131072,131072,131072,268435456,268435456,268435456,268435456,251490620,251478020,251475604,251469648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,268447388,268447001,268447740,268448060,131180,131073,131080,131073,2080435020,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,2844575184,677225891,98905882624,0,0,0,0,536870912,131072,2077157216,132432361694,16384,98893299712,0,0,0,0,0,0,805306368,262144,0,0,268435456,131072,0,0,0,0,1248094148,262144,0,0
2304,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,72919030,72868972,497020,497036,165891,165889,165890,165889,24217479,24206055,24209811,24196438,165888,165888,165888,165888,382205952,382205952,382205952,382205952,358014128,357992276,358016548,358007474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,382223393,382223187,382222356,382222676,165891,166017,165908,165889,2959282251,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,4051612227,964165883,140805734400,0,0,0,0,764411904,165888,2957411109,188539111970,20736,140789809152,0,0,0,0,0,0,1146617856,331776,0,0,382205952,165888,0,0,0,0,1777926301,331776,0,0
2560,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,100046178,99850850,613648,613582,204818,204802,204803,204800,33221516,33174862,33212376,33232842,204800,204800,204800,204800,524288000,524288000,524288000,524288000,491105026,491086658,491101400,491124252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524310493,524309721,524309481,524311767,204820,204803,204805,204801,4059260295,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,5557024925,1322353073,193128038400,0,0,0,0,1048576000,204800,4056986696,258723392802,25600,193108377600,0,0,0,0,0,0,1572864000,409600,0,0,524288000,204800,0,0,0,0,2439216576,409600,0,0
