"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.337469,4.720000e-05,,,,,,,,,,524.288000,11.107797,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.337569,2.656000e-06,256,1,1,256,1,1,8,0,0,,,"GeForce GTX TITAN (0)","2","14","transComplexFloat(float2*, int) [186]"
0.337579,4.636900e-05,,,,,,,,,,524.288000,11.306864,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.357899,9.139400e-05,,,,,,,,,,1.048576,11.473138,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.357995,3.680000e-06,512,1,1,256,1,1,8,0,0,,,"GeForce GTX TITAN (0)","2","14","transComplexFloat(float2*, int) [186]"
0.358003,9.113700e-05,,,,,,,,,,1.048576,11.505492,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.358417,2.684200e-04,,,,,,,,,,2.097152,7.812950,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.358691,5.344000e-06,1024,1,1,256,1,1,8,0,0,,,"GeForce GTX TITAN (0)","2","14","transComplexFloat(float2*, int) [186]"
0.358700,1.816660e-04,,,,,,,,,,2.097152,11.543998,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.374343,6.242320e-04,,,,,,,,,,4.194304,6.719143,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.374973,8.768000e-06,2048,1,1,256,1,1,8,0,0,,,"GeForce GTX TITAN (0)","2","14","transComplexFloat(float2*, int) [186]"
0.374986,5.329030e-04,,,,,,,,,,4.194304,7.870671,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.410067,1.319281e-03,,,,,,,,,,8.388608,6.358469,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.411392,1.539200e-05,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX TITAN (0)","2","14","transComplexFloat(float2*, int) [186]"
0.411412,1.149262e-03,,,,,,,,,,8.388608,7.299126,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.484762,2.706272e-03,,,,,,,,,,16.777216,6.199383,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.487490,2.873600e-05,8192,1,1,256,1,1,8,0,0,,,"GeForce GTX TITAN (0)","2","14","transComplexFloat(float2*, int) [186]"
0.487522,2.292988e-03,,,,,,,,,,16.777216,7.316748,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.634323,5.220762e-03,,,,,,,,,,33.554432,6.427114,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.639578,5.539300e-05,16384,1,1,256,1,1,8,0,0,,,"GeForce GTX TITAN (0)","2","14","transComplexFloat(float2*, int) [186]"
