0.337563,1.040000e-05,,,,,,,,,,65.536000,6.301538,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.337597,1.043200e-05,,,,,,,,,,65.536000,6.282209,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.338970,2.441600e-05,,,,,,,,,,262.144000,10.736566,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.339047,2.448100e-05,,,,,,,,,,262.144000,10.708059,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.336322,8.985700e-05,,,,,,,,,,1.048576,11.669386,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.336589,9.014500e-05,,,,,,,,,,1.048576,11.632104,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.350826,6.275900e-04,,,,,,,,,,4.194304,6.683191,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.351626,6.112380e-04,,,,,,,,,,4.194304,6.861982,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.395375,2.685399e-03,,,,,,,,,,16.777216,6.247569,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.398392,2.515478e-03,,,,,,,,,,16.777216,6.669594,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.588854,0.010546,,,,,,,,,,67.108864,6.363731,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.599737,0.010391,,,,,,,,,,67.108864,6.458150,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
1.356862,0.041969,,,,,,,,,,268.435456,6.395969,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
1.399000,0.041770,,,,,,,,,,268.435456,6.426486,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
