"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.338569,1.376000e-05,,,,,,,,,,131.072000,9.525581,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.338898,0.502466,1,1,1,1,1,1,23,0,128,,,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int) [188]"
0.841385,1.305600e-05,,,,,,,,,,131.072000,10.039216,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.333560,2.441600e-05,,,,,,,,,,262.144000,10.736566,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.333850,1.828183,1,1,1,1,1,1,23,0,128,,,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int) [188]"
2.162053,2.393600e-05,,,,,,,,,,262.144000,10.951872,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.333973,4.656000e-05,,,,,,,,,,524.288000,11.260481,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy HtoD]"
0.334278,7.013060,1,1,1,1,1,1,23,0,128,,,"GeForce GTX TITAN (0)","2","14","quicksort(int*, int) [188]"
7.347358,4.582500e-05,,,,,,,,,,524.288000,11.441091,"GeForce GTX TITAN (0)","2","14","[CUDA memcpy DtoH]"
