252,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,94.599615,1.057405,0.799570,53.701297,1.278602,94.599615,1.057405,0.216095,0.067452,0.115754,0.000000,0.000000,0.000000,36.121723,2.782224,1.806279,75.863737,0.000000,58.500000,70.786517,70.786517,99.992356,0.000000,75.863737,0.000000,0.000000,90.000000,0.000000,1.287591,934.000000,30.080994,0.000000,0.000000,1.200000,1.000000,3.514286,3.514286,0,0,833490,92610,325458,7749,0,1,0,219,17273,471176,11220,0.000000,0.000000,1074.025940,119.336216,75.894019,1.807246,0.000000,168.897461,89.807281,143325,143325,1321196,882000,32006016,0,0,16003008,0,0,0,0,0,2.260056,11.987910,4.415157,0.000000,33.590351,0.634060,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2059470,2504512,2340442,0.000000,0,0.000000,0.000000,0.000000,0.000000,16003008,0,13018320,0,1333584,25401600,3429216,0,0.000000,0,0.000000,470988,11214,0,1.806279,0,6504,1.047623,23.300033,0.246779,4.053681,0.000000,4.797556,18.768098,10.567503,0.000000
504,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.805221,1.066638,0.895948,56.928512,693.985664,98.805221,1.066638,0.217041,0.068590,0.117000,0.000000,0.000000,0.000000,2.401113,1.184111,983.146358,80.648725,0.000000,58.500000,70.588235,70.588235,98.318798,0.000000,80.648725,0.000000,0.002615,90.000000,0.000000,1.298386,1837.000000,30.469111,0.000000,0.000000,1.200000,1.000000,3.528571,3.528571,0,0,6667920,740880,2614248,31122,0,4,0,112495,55477,3778613,45048,0.000000,0.000000,1138.570232,126.507804,80.651393,984.588883,0.000000,89.523438,89.902014,1128960,1128960,10551970,7047180,256048128,0,0,128024064,0,0,0,0,0,2.201800,10.957141,4.156099,0.000000,38.737457,0.578266,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",16202340,19718990,18509750,0.000000,0,0.000000,0.000000,0.000000,0.000000,128024064,0,100082304,0,10668672,202958784,24385536,0,0.000000,0,0.000000,3778488,45082,0,985.332003,0,72447,1.546322,21.302334,0.028948,4.338000,0.000000,4.558685,17.479270,10.925930,0.000000
756,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.475830,1.042445,0.923274,56.187348,456.633688,99.475830,1.042445,0.226676,0.068978,0.116979,0.000000,0.000000,0.000000,48.502320,869.784845,646.293712,79.524422,0.000000,58.500000,70.654206,70.654206,65.933029,0.000000,79.524422,0.000000,0.000000,90.000000,0.000000,1.277645,2740.000000,30.040012,0.000000,0.000000,1.200000,1.000000,3.523810,3.523810,0,0,22504230,2500470,8811180,69930,0,2,0,7770485,136081,12741984,121911,0.000000,0.000000,1123.746968,124.860774,79.533747,779.214882,0.000000,13.089844,89.934307,3790395,3790395,36076399,23774310,864162432,0,0,432081216,0,0,0,0,0,2.139783,10.696068,7.423535,0.000000,38.134003,0.535808,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",54375300,66699016,62729116,0.000000,0,0.000000,0.000000,0.000000,0.000000,432081216,0,333205488,0,36006768,684700128,78871968,0,0.000000,0,0.000000,12740490,101115,0,646.293712,0,3464857,21.627170,19.981387,0.007884,4.288176,0.000000,4.353892,16.727640,10.749093,0.000000
1008,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.752148,1.035972,0.928665,56.116197,342.041582,99.752148,1.035972,0.227398,0.069174,0.116970,0.000000,0.000000,0.000000,53.067151,689.630891,484.558908,79.497946,0.000000,58.500000,70.588235,70.588235,61.724852,0.000000,79.497946,0.000000,0.000000,90.000000,0.000000,1.272548,3643.000000,29.942347,0.000000,0.000000,1.200000,1.000000,3.521429,3.521429,0,0,53343360,5927040,20871648,124236,0,6,0,20177990,256076,30230733,233547,0.000000,0.000000,1122.323943,124.702660,79.505386,628.958691,0.000000,16.545898,89.950590,8961120,8961120,85528985,56342160,2048385024,0,0,1024192512,0,0,0,0,0,2.116607,10.562333,7.710963,0.000000,39.176149,0.518967,"Mid (6)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",128525040,157754797,148475257,0.000000,0,0.000000,0.000000,0.000000,0.000000,1024192512,0,784401408,0,85349376,1622654208,182891520,0,0.000000,0,0.000000,30227904,179928,0,484.558908,0,8681773,22.832649,19.468225,0.004839,4.292343,0.000000,4.205874,16.236043,10.562238,0.000000
1260,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.871252,1.024783,0.932331,55.611874,271.174089,99.871252,1.024783,0.228167,0.069292,0.117096,0.000000,0.000000,0.000000,56.236344,555.738125,383.948075,78.739352,0.000000,58.500000,70.627803,70.627803,58.755987,0.000000,78.739352,0.000000,0.000000,90.000000,0.000000,1.258445,4546.000000,29.624041,0.000000,0.000000,1.200000,1.000000,3.522830,3.522830,0,0,104186250,11576250,40781160,194196,0,4,0,42142466,406699,59010716,375758,0.000000,0.000000,1112.237477,123.581942,78.745912,513.458470,0.000000,5.596680,89.960405,17474625,17474625,167150147,110029500,4000752000,0,0,2000376000,0,0,0,0,0,2.086705,10.415659,7.870017,0.000000,41.246111,0.507281,"Mid (6)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",250598250,307776548,289804898,0.000000,0,0.000000,0.000000,0.000000,0.000000,2000376000,0,1525683600,0,166698000,3168849600,352447200,0,0.000000,0,0.000000,59005800,280980,0,383.948075,0,17942636,23.943265,18.391853,0.001692,4.254512,0.000000,4.204265,15.276418,10.033167,0.000000
1512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.844410,1.024318,0.933823,55.655056,226.153879,99.844410,1.024318,0.228596,0.069371,0.117403,0.000000,0.000000,0.000000,60.455951,495.057053,320.384663,78.844663,0.000000,58.500000,70.588235,70.588235,55.120894,0.000000,78.844663,0.000000,0.000000,90.000000,0.000000,1.258617,5449.000000,29.637013,0.000000,0.000000,1.200000,1.000000,3.528571,3.528571,0,0,180033840,20003760,70584696,280098,0,7,0,78225539,625554,102029577,555139,0.000000,0.000000,1113.101127,123.677903,78.852701,439.331341,0.000000,5.671875,89.966966,30164400,30164400,288910249,190115100,6913299456,0,0,3456649728,0,0,0,0,0,2.084547,10.409694,8.113136,0.000000,41.076664,0.501049,"Mid (6)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",432541620,531414561,500534841,0.000000,0,0.000000,0.000000,0.000000,0.000000,3456649728,0,2629065600,0,288054144,5475314880,603542016,0,0.000000,0,0.000000,102019176,404838,0,320.384663,0,32541957,25.149778,18.321527,0.000988,4.257337,0.000000,4.216011,15.276385,10.042906,0.000000
1764,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.711141,1.001308,0.935261,54.442077,189.621384,99.711141,1.001308,0.228615,0.069427,0.117243,0.000000,0.000000,0.000000,60.183024,355.663555,268.522799,77.095413,0.000000,58.500000,70.616493,70.616493,54.085950,0.000000,77.095413,0.000000,0.000000,90.000000,0.000000,1.230683,6352.000000,28.985038,0.000000,0.000000,1.200000,1.000000,3.524504,3.524504,0,0,285887070,31765230,111956670,380805,0,5,0,126413608,729557,161951328,686110,0.000000,0.000000,1088.841540,120.982393,77.101831,334.482874,0.000000,2.495117,89.971662,47863935,47863935,458660470,301877730,10978063488,0,0,5489031744,0,0,0,0,0,2.022952,10.147921,7.888257,0.000000,44.689063,0.484565,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",686301840,843184534,794347294,0.000000,0,0.000000,0.000000,0.000000,0.000000,5489031744,0,4166560944,0,457419312,8694078624,952178976,0,0.000000,0,0.000000,161937846,550809,0,268.522799,0,52206843,24.854648,16.878737,0.000860,4.160654,0.000000,3.920189,13.967455,9.286786,0.000000
2016,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.904062,1.010669,0.935337,55.303335,168.543497,99.904062,1.010669,0.228542,0.069469,0.117288,0.000000,0.000000,0.000000,58.993947,299.481934,238.769954,78.346391,0.000000,58.500000,70.588235,70.588235,55.580227,0.000000,78.346391,0.000000,0.000000,90.000000,0.000000,1.241185,7255.000000,29.236703,0.000000,0.000000,1.200000,1.000000,3.525000,3.525000,0,0,426746880,47416320,167142528,497448,0,4,0,182090161,902713,241846873,859453,0.000000,0.000000,1106.066701,122.896300,78.354051,285.130098,0.000000,1.358398,89.975190,71406720,71406720,684410344,450596160,16387080192,0,0,8193540096,0,0,0,0,0,2.048334,10.247605,7.891084,0.000000,43.462194,0.486541,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1023825600,1257812463,1185134763,0.000000,0,0.000000,0.000000,0.000000,0.000000,8193540096,0,6210183168,0,682795008,12977169408,1414361088,0,0.000000,0,0.000000,241823232,719712,0,238.769954,0,74594588,24.167309,17.405014,0.000408,4.207018,0.000000,4.033907,14.424912,9.550213,0.000000
2268,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.908419,1.007945,0.935622,56.267375,152.428021,99.908419,1.007945,0.228758,0.069502,0.117250,0.000000,0.000000,0.000000,60.038528,307.021638,215.872489,79.687306,0.000000,58.500000,70.610212,70.610212,55.991158,0.000000,79.687306,0.000000,0.000000,90.000000,0.000000,1.238850,8158.000000,29.185387,0.000000,0.000000,1.200000,1.000000,3.523810,3.523810,0,0,607614210,67512690,237901860,629370,0,8,0,259335094,1295091,344240552,1190446,0.000000,0.000000,1125.347505,125.038612,79.694945,282.213900,0.000000,1.941406,89.977936,101626245,101626245,974651346,641549160,23332385664,0,0,11666192832,0,0,0,0,0,2.038955,10.197865,8.073307,0.000000,43.565875,0.482913,"Mid (5)","Low (2)","Idle (0)","Low (3)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1457059590,1790342039,1687107449,0.000000,0,0.000000,0.000000,0.000000,0.000000,11666192832,0,8831945808,0,972182736,18476615808,2006091360,0,0.000000,0,0.000000,344207556,910602,0,215.872489,0,108106862,25.027761,17.242048,0.000284,4.200613,0.000000,4.049111,14.349641,9.534238,0.000000
2520,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.959591,1.003071,0.935952,56.045545,136.644376,99.959591,1.003071,0.228941,0.069529,0.117352,0.000000,0.000000,0.000000,60.157138,288.187258,193.579533,79.397855,0.000000,58.500000,70.588235,70.588235,55.784494,0.000000,79.397855,0.000000,0.000037,90.000000,0.000000,1.232786,9061.000000,29.045535,0.000000,0.000000,1.200000,1.000000,3.525714,3.525714,0,0,833490000,92610000,326516400,777420,0,0,0,357854475,1674149,472356280,1526758,0.000000,0.000000,1120.910898,124.545655,79.405467,262.815437,0.000000,0.000000,89.980135,139356000,139356000,1337199131,880015500,32006016000,0,0,16003008000,0,0,0,0,0,2.034904,10.175485,8.043496,0.000000,43.807870,0.481480,"Mid (5)","Low (2)","Idle (0)","Low (3)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",1997950500,2455365585,2314024185,0.000000,0,0.000000,0.000000,0.000000,0.000000,16003008000,0,12103862400,0,1333584000,25344446400,2743372800,0,0.000000,0,0.000000,472311000,1124726,0,193.609829,0,149506669,25.132823,17.115267,0.000305,4.183082,0.000000,4.092633,14.248560,9.447389,0.000000
