256,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4103,4328,6689,6977,3357,3519,3210,3476,2051,2164,2552,2048,8192,8192,8192,8192,127396,129184,127516,128684,126052,126120,126464,125868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,126920,126412,127532,126649,8193,8197,8197,8193,3562962,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1767424,3666808,187136,56557568,655360,65536,0,0,65536,2048,3381184,194973792,256,56426496,0,0,0,0,919882,128694,0,32768,917504,196608,983040,30720,0,0,1572864,262144,1131689,32770,0,0
512,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,192083,201265,27325,26711,13672,13317,13652,13354,98839,98568,98960,91660,32768,33068,32768,32768,1029384,1028864,492920,1030808,928804,935448,929804,929120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,1030373,1030120,1031940,1032096,32769,32768,32772,32772,26963853,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,13885440,29151525,1401600,444334080,5242880,524288,0,0,524288,8192,26561987,1664122696,1024,443809792,0,0,0,0,7359484,1029124,0,131072,7340032,1572864,7864320,122880,0,0,12582912,2097161,9104418,131088,0,0
768,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1739767,1690256,54043,53325,27009,26718,26781,26329,869911,847021,847052,862169,73728,73728,73728,73728,3526372,3518912,3480272,3464216,2648124,2668696,2639928,2635148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3522900,3531323,3483909,1729600,74017,73728,73730,73729,90470560,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,46577664,98456199,4627200,1490485248,17694720,1769472,0,0,1769472,18432,89802486,5692197254,2304,1489305600,0,0,0,0,24825273,3486279,0,294912,24772608,5308416,26542080,276480,0,0,42467328,7077905,31026297,294938,0,0
1024,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4546799,4547048,106342,105025,53241,52485,53363,52796,2254903,2288533,2248789,2284060,131072,131304,131072,131312,8149000,8152332,8132332,8130504,3015704,5854952,5878076,5862184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8150413,8154584,8131493,8131887,131077,131072,131077,131076,211430866,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,110067712,232303170,10846976,3522166784,41943040,4194304,0,0,4194304,32768,210800665,13408338024,4096,3520069632,0,0,0,0,58971105,8137759,0,524288,58720256,12582912,62914560,491520,0,0,100663415,16777316,72668856,524351,0,0
1280,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,9237011,9228704,146915,148979,73383,74509,74393,74388,4616487,4618953,4627768,4615928,204800,204800,204800,204800,16858556,16705604,16815212,16708852,12140632,12102308,12185480,12166816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,16831633,16777636,16763456,16700255,204800,204800,204800,204800,419661555,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,214579200,457062052,21043968,6866534400,81920000,8192000,0,0,8192000,51200,417785608,26661073530,6400,6863257600,0,0,0,0,114279645,16792355,0,819200,114688000,24576000,122880000,768000,0,0,196608126,32768194,145496594,819281,0,0
1536,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,21302043,21138696,214298,214106,107410,106405,107482,106808,10594603,10636993,10498168,10645044,294912,294912,294912,294912,28833160,28588372,28289072,28465684,18239624,17975832,17720944,17725868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28792784,28628600,28290183,28442113,294912,294913,294913,294913,721416943,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,370335744,789264163,36201216,11850743808,141557760,14155776,0,0,14155776,73728,719989057,45952501414,9216,11846025216,0,0,0,0,197953475,28538941,0,1179648,198180864,42467328,212336640,1105920,0,0,339739243,56623292,251468116,1179788,0,0
1792,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,25108412,25124357,343184,340905,171776,170824,171236,171668,12556528,12554768,12584976,12559612,401480,401408,401408,401408,46883308,46874752,46887404,46872772,34372376,34367832,34323340,34286124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,46864565,46893880,46925937,46857169,401409,401408,401413,401414,1148630552,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,587560960,1252957881,57301760,18801950720,224788480,22478848,0,0,22478848,100352,1146531101,73239949770,12544,18795528192,0,0,0,0,312793572,46867996,0,1605632,314703872,67436544,337182720,1505280,0,0,539492751,89915660,399421986,1605825,0,0
2048,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,50117800,50304060,342634,342931,171868,170890,171882,170468,24838683,25367504,24829029,25137769,524288,524288,524288,524288,63993104,64046484,63831216,64004832,39296560,38625432,39280496,38770428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64015712,64001927,63914184,63871697,524288,524292,524289,524288,1685551100,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,876478464,1857115862,85328640,28047310848,335544320,33554432,0,0,33554432,131072,1683721841,107575839470,16384,28038922240,0,0,0,0,472817986,64052926,0,2097152,469762048,100663296,503316480,1966080,0,0,805307187,134218520,583076905,2097422,0,0
2304,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,65266473,65092800,541664,542681,271075,270624,271181,270516,32598279,32657956,32602632,32488856,663552,663552,663552,663552,100354340,100453464,99977768,99819644,68081968,67985504,67444752,67253296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,100503660,100481367,49946164,99833201,663553,663552,663557,663554,2445046991,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1247311872,2667157578,121264896,39913979904,477757440,47775744,0,0,47775744,165888,2442960529,156126753326,20736,39903363072,0,0,0,0,664193537,100218367,0,2654208,668860416,143327232,716636160,2488320,0,0,1146619675,191103762,854212816,2654510,0,0
2560,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,116266136,116615769,492855,490998,247040,244339,123121,246371,57758300,58743656,28942892,58543992,819200,819200,819200,819200,140845640,140967740,140748448,140841832,82043128,82158700,82779704,82391632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,140698220,141324929,140199328,140969313,819205,819201,819200,819200,3383999234,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1710284800,3679163506,166093568,54729113600,655360000,65536000,0,0,65536000,204800,3381519167,216211125302,25600,54716006400,0,0,0,0,908318812,140257188,0,3276800,917504000,196608000,983040000,3072000,0,0,1572866337,262144894,1192766248,3277122,0,0
2816,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,119135136,119173025,776376,776049,388395,387250,387337,387224,59577800,59570720,59634612,59609764,991232,991232,991232,991232,180983600,180918920,180633436,180424208,121451332,121278688,121224164,121001388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180918884,180780419,180658656,180606752,991233,991232,991237,991233,4448571851,0,0,2791309312,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,2275620864,4862335762,220797696,72819867648,872284160,87228416,0,0,87228416,247808,4446402332,284285936110,30976,72804007936,0,0,0,0,1214869809,180784847,0,3964928,1221197824,261685248,1308426240,3717120,0,0,2093483832,348915297,1553714567,3965421,0,0
3072,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,228222672,228618181,814994,813579,409698,404432,406830,405499,113685971,114868538,113890672,115025013,1179648,1179648,1179648,1179648,235173080,234157264,232219772,233476920,121539520,119355444,118920796,119049308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,235355195,234225271,232936221,233461517,1179652,1179648,1179648,1179648,5788775356,0,0,3623878656,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,2953543680,6330861049,286360320,94513397760,1132462080,113246208,0,0,113246208,294912,5786588449,370045810520,36864,94494523392,0,0,0,0,1577870721,234068607,0,4718592,1585446912,339738624,1698693120,4423680,0,0,2717912589,452986969,2035278818,4719297,0,0
3328,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,220990001,220637696,1021603,1025980,510081,514140,511636,510682,110521679,110263180,110104936,110097464,692224,1384448,1384448,1384448,317295328,316734296,316373768,316339376,207502152,207049576,206312728,206287276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,317431912,317170664,316482079,316099907,1384448,1384452,1384448,1384448,7443246863,0,0,4607442944,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,3754276864,8081919349,363764480,120136859648,1439825920,143982592,0,0,143982592,346112,7441136472,475860589104,43264,120114708480,0,0,0,0,1986903312,316818160,0,5537792,2015756288,431947776,2159738880,5191680,0,0,3455585227,575932930,2621998304,5538367,0,0
3584,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,379244966,380167673,1120238,1119140,562323,557974,561765,563147,188899072,190702588,189563352,190391937,1605632,1605632,1605632,1605632,399336468,398906612,398364624,397957924,210485500,208475628,209801432,101937344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,399344889,398751761,398806189,397914720,1605633,1605632,1605632,1605632,9318977255,0,0,5754585088,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,4688044032,10115914147,453993216,150017409024,1798307840,179830784,0,0,179830784,401408,9315884167,595788318664,50176,149991718912,0,0,0,0,2478832068,398460476,0,6422528,2517630976,539492352,2697461760,6021120,0,0,4315944628,719326036,3302075047,6423364,0,0
3840,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,400061378,398991837,1164769,1164952,582234,583195,583961,586215,200168686,199369394,201508620,200242265,1843200,1843200,1843200,1843200,484813380,484514780,483159828,482620556,285988500,284759200,283205888,283837640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,484646715,483949507,483182495,482088096,921600,1843200,1843200,1843205,11437211276,0,0,7077888000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,5765068800,12425251004,558029568,184482201600,2211840000,221184000,0,0,221184000,460800,11434153496,731412565178,57600,184452710400,0,0,0,0,3054876366,484067634,0,7372800,3096576000,663552000,3317760000,6912000,0,0,5308422359,884739519,4039065218,7373548,0,0
4096,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,590030839,590568609,1313370,1312645,658136,654759,657941,654607,294056347,296215648,294498085,296072168,2097152,2097152,2097152,2097152,518082452,517932708,517435008,517664992,223849876,222365564,223508048,221693400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,518229855,517946159,517697607,517382040,2097156,2097152,2097153,2097152,13479631617,0,0,8589934592,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,6995574784,14871137771,676856576,223858393088,2684354560,268435456,0,0,268435456,524288,13476847474,861980531772,65536,223824838656,0,0,0,0,3777002816,517964480,0,8388608,3758096384,805306368,4026531840,7864320,0,0,6442459887,1073749040,4695145392,8390052,0,0
4352,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,608970411,608339393,1746359,1747536,873130,872925,871355,873441,304315935,304282900,304389184,304411145,2367488,1183744,2367488,2367488,716813916,716752772,715095220,714499960,412941040,412673128,411725884,410117336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,716999568,716848096,715196648,714819723,2367489,2367493,2367492,2367488,16680332701,0,0,10303307776,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,8389785600,18107305199,811457280,268473139200,3219783680,321978368,0,0,321978368,591872,16675632277,1066757373876,73984,268435259392,0,0,0,0,4436028303,715625585,0,9469952,4507697152,965935104,4829675520,8878080,0,0,7727489589,1287918802,5898934832,9472316,0,0
4608,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,904202711,903460372,1679149,1679058,841894,839172,843052,838710,450876355,452882280,450614020,451200432,2654208,2654208,2654208,2654208,849512912,847294496,845335544,845624692,399765040,395204276,396132900,393366500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,849839073,847229288,845314549,845942788,2654212,2654212,2654208,2654209,19896808344,0,0,12230590464,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,9957924864,21584847270,962814720,318653595648,3822059520,382205952,0,0,382205952,663552,19890325951,1272365750430,82944,318611128320,0,0,0,0,5268225100,847070132,0,10616832,5350883328,1146617856,5733089280,9953280,0,0,9172957164,1528828494,7096582545,10618113,0,0
4864,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,858480835,859895636,2264717,2257325,1133717,1129124,1128634,1129517,429242243,429915596,429266132,430411528,2957312,2957312,2957312,2957312,911894560,911188496,910716368,910224980,482666288,482405832,481579016,482129360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911695896,911511913,910375015,909887516,2957312,2957312,2957313,2957312,22817516146,0,0,14384365568,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,11710216192,25029867698,1131911936,374726918144,4495114240,449511424,0,0,449511424,739328,22812697526,1459359775876,92416,374679601152,0,0,0,0,6281606746,910576038,0,11829248,6293159936,1348534272,6742671360,11089920,0,0,10788286577,1798053773,7992206818,11830937,0,0
5120,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1227646527,1229090489,1840751,1839334,923519,917975,922951,917428,612862843,615532050,613476856,615597689,3276800,3276800,3276800,3276800,1114219220,1112923456,1111074184,1111657808,499162136,496586288,497416928,494655028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1113949203,1114241784,1111507888,1110459151,3276801,3276800,3276800,3276800,26940024829,0,0,16777216000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,13656883200,29412335192,1319731968,"<OVERFLOW>",5242880000,524288000,0,0,524288000,819200,26934666695,"<OVERFLOW>",102400,"<OVERFLOW>",0,0,0,0,7276357761,1112250239,0,13107200,7340032000,1572864000,7864320000,12288000,0,0,12582932723,2097159359,9541458007,13108817,0,0
5376,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1264681931,1264877453,2725521,2726082,1363292,1364219,1360436,1361896,631939531,632916256,632572728,631922936,3612672,3612672,3612672,3612672,1439314096,1437147356,1433775108,1430872972,806249372,805501964,399701108,800244696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1439384359,1437406068,1432758287,1429408719,3612676,3612673,3612672,3612673,31996622777,0,0,19421724672,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,15808149504,34481406535,1527257856,"<OVERFLOW>",6069288960,606928896,0,0,606928896,903168,31993972465,"<OVERFLOW>",112896,"<OVERFLOW>",0,0,0,0,8275985901,1434876435,0,14450688,8497004544,1820786688,9103933440,13547520,0,0,14566309848,2427724060,11478015283,14452425,0,0
5632,"Quadro K5200 (1)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1702715063,1700899549,2448043,2444150,1226985,1219757,1226474,1219115,849834859,851919840,847187212,851125628,3964928,3964928,3964928,3964928,1513567664,1511182116,1509597168,1507970172,663791992,660066508,662304628,657448256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,758403569,1511258640,1509464521,1508040209,3964928,3964932,3964929,3964929,36061328466,0,0,22330474496,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,18174238720,39260931368,1755472640,"<OVERFLOW>",6978273280,697827328,0,0,697827328,991232,36054723638,"<OVERFLOW>",123904,"<OVERFLOW>",0,0,0,0,9655624006,1509613242,0,15859712,9769582592,2093481984,10467409920,14868480,0,0,16747881505,2791319404,12808420577,15861774,0,0
