256,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4103,4096,4097,4097,2048,2048,2048,2049,2051,2054,2048,2048,2048,2048,2048,2048,7792,8160,8160,8128,6080,6080,6144,6052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8212,8155,8148,8212,2049,2049,2053,2054,89758,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,51200,57438,4864,1638400,0,0,0,0,4096,2048,46036,2351192,256,1572864,0,0,0,0,32,8160,0,4096,0,0,4096,2048,0,0,0,0,9095,4096,0,0
384,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,18264,18140,9217,9216,4609,4609,4608,4608,9143,9076,9224,9112,4608,4608,4608,4608,17256,17312,17124,17236,7944,8208,8336,8236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,17281,16848,17115,17272,4613,4608,4608,4608,174733,0,0,294912,0,0,0,0,147456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608,147456,115200,138769,9984,3686400,0,0,0,0,9216,4608,128321,6371734,576,3538944,0,0,0,0,1446,16986,0,9216,0,0,9216,4608,0,0,0,0,28983,9216,0,0
512,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32776,32769,16385,16385,8193,8192,4096,8192,16387,16388,8200,16384,8192,8192,8192,8192,31344,31048,30980,31344,15176,14944,14908,14548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31424,31164,31641,31497,8193,8192,8194,8469,265848,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,204800,247121,17152,6553600,0,0,0,0,16384,8192,219841,11709724,1024,6291456,0,0,0,0,2123,30645,0,16384,0,0,16384,8192,0,0,0,0,51959,16384,0,0
640,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,51207,51313,25600,25601,12800,12800,12800,12800,25603,25668,25600,25668,12800,12800,12800,12800,46700,47108,23348,46568,21416,21780,21528,21020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,46580,45952,46800,46275,12800,12800,12800,12802,380605,0,0,819200,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,409600,320000,384844,26368,10240000,0,0,0,0,25600,12800,334875,16740672,1600,9830400,0,0,0,0,4392,46808,0,25600,0,0,25600,12800,0,0,0,0,83032,25600,0,0
768,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,73735,73745,36864,36865,18432,18432,18432,18433,36867,36872,36865,36868,18432,18432,18432,18432,66684,67580,67300,67560,30892,30556,30660,30596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,68068,67135,67023,67855,18434,18433,18432,18432,522564,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,460800,555698,37632,14745600,0,0,0,0,36864,18432,478035,24325444,2304,14155776,0,0,0,0,6205,67523,0,36864,0,0,36864,18432,0,0,0,0,120768,36864,0,0
896,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,100359,100352,50176,50176,25088,25089,25089,25088,50179,50180,50312,50176,25088,25088,25088,25088,91924,91892,91056,91384,42092,40652,41556,41664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,91313,91608,91892,91827,25088,25088,25088,25089,687093,0,0,1605632,0,0,0,0,802816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25088,802816,627200,753302,50944,20070400,0,0,0,0,50176,25088,642462,32397392,3136,19267584,0,0,0,0,8403,91949,0,50176,0,0,50176,25088,0,0,0,0,161939,50176,0,0
1024,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,131079,131072,65536,65536,32768,32769,32768,32768,65539,65540,65536,65536,32768,32768,32768,32768,122980,124420,123912,123724,56532,58064,57532,57568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,123645,123129,122827,123979,32768,32768,32773,32770,864411,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,819200,979381,66304,26214400,0,0,0,0,65536,32768,819634,43509498,4096,25165824,0,0,0,0,7820,123252,0,65536,0,0,65536,32768,0,0,0,0,207460,65536,0,0
1152,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,165896,165888,82945,82944,41472,41472,41472,41472,82948,82949,82944,82973,41472,41472,20736,41472,151964,151400,150984,151672,68512,68424,68056,69556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150497,151005,151912,152159,41477,41477,41473,41473,1098622,0,0,2654208,0,0,0,0,1327104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41472,1327104,1036800,1245009,83712,33177600,0,0,0,0,82944,41472,1051662,53162296,5184,31850496,0,0,0,0,15138,150750,0,82944,0,0,82944,41472,0,0,0,0,268331,82944,0,0
1280,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,204807,204800,102400,102400,51200,51201,51200,51200,102403,102404,102460,102400,51312,51200,51200,51200,186348,186768,186416,186596,83576,83840,83564,84748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186097,186877,186420,186820,51200,51200,51204,51204,1349128,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1280000,1531523,103168,40960000,0,0,0,0,102400,51200,1302697,66069634,6400,39321600,0,0,0,0,17995,186805,0,102400,0,0,102400,51200,0,0,0,0,330786,102400,0,0
1408,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,247816,247824,123905,123904,61953,61952,61952,61952,123907,123913,123920,123904,61952,61952,61952,61952,223652,223648,223092,221816,49920,100624,100680,100928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,222644,224193,223159,223569,61954,61952,61956,61952,1625487,0,0,3964928,0,0,0,0,1982464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61952,1982464,1548800,1855025,124672,49561600,0,0,0,0,123904,61952,1580315,78897858,7744,47579136,0,0,0,0,25111,222697,0,123904,0,0,123904,61952,0,0,0,0,404604,123904,0,0
