256,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1759,1724,7455,7552,4007,4022,3676,3771,859,888,856,1885,8192,8192,8572,8192,16384,16384,16384,16384,15544,15524,15516,15532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16424,16427,16384,16407,8192,8192,8193,8193,251983,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,51200,143914,4992,1638400,0,0,0,0,4096,2048,195153,9695872,256,1572864,0,0,0,0,0,0,65536,32768,0,0,61440,30720,0,0,0,0,68982,32768,0,0
384,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12243,12188,12455,12633,6312,6478,6526,6502,6127,6108,7652,6080,18432,18432,18432,18432,36864,36864,36864,36864,30768,30780,30824,30748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36909,36904,36867,36884,18432,18436,18432,18432,478310,0,0,294912,0,0,0,0,147456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608,147456,115200,325041,10112,3686400,0,0,0,0,9216,4608,421685,22878286,576,3538944,0,0,0,0,0,0,147456,73728,0,0,138240,69120,0,0,0,0,156704,73729,0,0
512,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,29647,31497,27267,25568,13325,13449,13411,12948,14819,14940,14796,14820,32768,32768,32768,32768,65536,65536,65536,65536,50680,50648,50692,50764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,65579,65579,65536,65536,32768,32772,32768,32769,806862,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,204800,584531,17280,6553600,0,0,0,0,16384,8192,745816,40771086,1024,6291456,0,0,0,0,0,0,262144,131072,0,0,245760,122880,0,0,0,0,283516,131072,0,0
640,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,49140,49201,34101,33895,17269,16981,17308,17182,24599,24581,24636,24560,51200,51200,51200,51200,102400,102400,102400,102400,77792,77804,77752,77828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,102440,102440,102400,102400,51200,51576,51201,51201,1215816,0,0,819200,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,409600,320000,912009,26496,10240000,0,0,0,0,25600,12800,1156553,64462638,1600,9830400,0,0,0,0,0,0,409600,204800,0,0,384000,192000,0,0,0,0,445643,204800,0,0
768,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,72528,72651,53532,54774,27124,26782,27003,26721,36304,36324,36332,36282,73728,73728,73728,73728,147456,147456,147456,147456,111160,111207,111118,111130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,147496,147499,147461,147479,73730,73728,73729,73730,1769796,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,460800,1351818,37760,14745600,0,0,0,0,36864,18432,1708145,93829680,2304,14155776,0,0,0,0,0,0,589824,294912,0,0,552960,276480,0,0,0,0,683464,294912,0,0
896,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,99383,99405,76806,74270,36805,36671,36071,36536,49671,49684,49692,49684,100352,100352,100352,100352,200704,200704,200704,200704,151020,151004,150996,151016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200747,200747,200704,200780,100356,100353,100352,100353,2323720,0,0,1605632,0,0,0,0,802816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25088,802816,627200,1792651,51072,20070400,0,0,0,0,50176,25088,2256914,122965622,3136,19267584,0,0,0,0,0,0,802816,401408,0,0,752640,376320,0,0,0,0,881559,401409,0,0
1024,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,130684,130676,117517,116119,57624,57768,58978,59803,65347,65341,65332,65347,131072,131072,131272,131072,262144,262144,262144,262144,196816,196812,196800,196804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,262184,262184,262144,262144,131072,131072,131072,131072,2984142,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,819200,2328809,66432,26214400,0,0,0,0,65536,32768,2926322,157806404,4096,25165824,0,0,0,0,0,0,1048576,524288,0,0,983040,491520,0,0,0,0,1133796,524289,0,0
1152,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,165394,165370,152503,156164,78516,76815,76850,78475,82701,82689,82694,82675,165888,165888,165888,165888,331776,331776,331776,331776,249084,249100,249094,249094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,331816,331819,331776,331779,165888,165889,165889,165888,3817755,0,0,2654208,0,0,0,0,1327104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41472,1327104,1036800,2986027,83840,33177600,0,0,0,0,82944,41472,3754803,198859792,5184,31850496,0,0,0,0,0,0,1327104,663552,0,0,1244160,622080,0,0,0,0,1476204,663554,0,0
1280,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,204462,204694,195702,199089,98989,101024,97595,98487,102255,102237,102195,102218,204800,204800,204800,204800,409600,409600,409600,409600,307351,307341,307432,307400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409645,409643,409600,409600,204801,204804,204801,204801,4705890,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1280000,3703425,103296,40960000,0,0,0,0,102400,51200,4645795,242797298,6400,39321600,0,0,0,0,0,0,1638400,819200,0,0,1536000,768000,0,0,0,0,1837447,819201,0,0
1408,"GeForce GTX TITAN (0)","2","14","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,247477,247671,240367,250065,123571,123225,125649,122514,123734,123738,123751,123820,247808,247808,247808,247808,495616,495616,495616,495616,371868,371868,371762,371793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,495656,495661,495616,495621,247808,247809,247809,247808,5640415,0,0,3964928,0,0,0,0,1982464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61952,1982464,1548800,4469348,124800,49561600,0,0,0,0,123904,61952,5584055,291897052,7744,47579136,0,0,0,0,0,0,1982464,991232,0,0,1858560,929280,0,0,0,0,2217823,991233,0,0
