131072,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,62.455002,0.263772,0.115760,6.687893,1.337672,62.455002,0.263772,0.884845,0.735266,0.021008,0.000000,0.000000,0.000000,0.000000,5.702996,6.688639,10.700629,0.000000,4.626614,62.500000,19.999163,100.000000,0.000000,6.114645,0.000000,"<INVALID>",99.570865,0.000000,0.497170,1332.851562,10.480041,0.000000,0.000000,16.113994,1.000000,0.914286,4.991091,0,0,134149,4224,4096,4482,0,4,0,0,15281,16825,17924,0.000000,0.000000,400.524171,12.611455,6.279230,6.689386,0.000000,1.492833,91.543514,39484,35016,151976,17927,0,0,0,0,0,0,0,0,4096,6.351045,32.543738,13.093866,0.000000,0.188864,0.051772,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (3)","Low (1)","Low (1)","Idle (0)",170605,321564,271135,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,3232171,12288,524347,569472,503761,0,0.000000,0,0.000000,16384,17922,0,6.688639,0,80,29.856664,0.444727,0.900212,0.000000,0.000000,45.708533,0.717242,0.464354,0.000000
262144,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,66.494961,0.256168,0.109686,7.700923,804.573994,66.494961,0.256168,0.753299,0.633922,0.012009,0.000000,0.000000,0.000000,2.653253,3.756175,4.022870,10.114644,0.000000,5.136754,76.136364,20.000000,64.514160,0.000000,7.356105,0.000000,"<INVALID>",99.892124,0.000000,0.460721,2331.515625,9.650055,0.000000,0.000000,16.111040,1.000000,0.955224,5.000000,0,0,202113,8448,8192,4480,0,3,0,11819,16732,32858,17926,0.000000,0.000000,362.979606,15.171967,7.376309,4.024217,0.000000,673.471000,91.057361,73277,64702,232063,30465,0,0,0,0,0,0,0,0,4096,5.940989,33.070389,19.501056,0.000000,0.661882,0.040399,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (3)","Low (1)","Low (1)","Idle (0)",298434,523244,438385,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,5550200,12288,925758,974848,937870,0,0.000000,0,0.000000,32768,17920,0,4.022870,0,0,0.000000,0.311317,0.699249,0.000000,0.000000,39.203182,0.571538,0.421853,0.000000
393216,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,65.150722,0.256076,0.110593,7.599329,537.326299,65.150722,0.256076,0.702852,0.592768,0.008400,0.000000,0.000000,0.000000,5.639527,2.503875,2.686631,9.211308,0.000000,5.384596,82.500000,20.000000,19.213867,0.000000,7.369046,0.000000,"<INVALID>",99.924550,0.000000,0.436060,3333.515625,9.109857,0.000000,0.000000,15.991537,1.000000,0.969697,5.000000,0,0,270209,12672,12288,4480,0,2,0,37616,16701,49240,17925,0.000000,0.000000,324.085719,15.198658,7.382240,2.687381,0.000000,299.847000,90.775534,107043,94398,312605,43137,0,0,0,0,0,0,0,0,4096,5.708192,32.014071,25.069550,0.000000,0.690455,0.029607,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",426690,726590,607176,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,7868536,12288,1327166,1380352,1372046,0,0.000000,0,0.000000,49152,17920,0,2.686631,0,0,0.000000,0.276956,0.463317,0.000000,0.000000,35.200525,0.547326,0.399209,0.000000
524288,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,64.635828,0.253180,0.110956,7.577821,404.921708,64.635828,0.253180,0.675040,0.570307,0.006455,0.000000,0.000000,0.000000,6.705047,1.893551,2.024609,8.792586,0.000000,5.531516,86.184211,20.000000,9.619141,0.000000,7.404283,0.000000,"<INVALID>",99.884391,0.000000,0.424973,4338.015625,8.863369,0.000000,0.000000,15.920985,1.000000,0.977099,5.000000,0,0,338305,16896,16384,4480,0,5,0,59347,16760,65829,17923,0.000000,0.000000,305.774639,15.271333,7.437386,2.024947,0.000000,564.901000,90.572109,140908,124158,393242,55809,0,0,0,0,0,0,0,0,4096,5.604059,31.665487,27.251780,0.000000,1.006963,0.023441,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",555266,930093,775933,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,10187000,12288,1728638,1785856,1806094,0,0.000000,0,0.000000,65536,17920,0,2.024609,0,0,0.000000,0.269022,0.348133,0.000000,0.000000,33.293086,0.538029,0.388996,0.000000
655360,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,64.361334,0.254707,0.111225,7.656492,328.829332,64.361334,0.254707,0.658540,0.556907,0.005247,0.000000,0.000000,0.000000,7.166126,1.530546,1.644215,8.642911,0.000000,5.628664,88.586957,19.999163,4.599609,0.000000,7.515575,0.000000,"<INVALID>",99.969706,0.000000,0.422441,5336.617188,8.803163,0.000000,0.000000,15.871514,1.000000,0.981595,4.991091,0,0,406406,21120,20480,4482,0,2,0,78111,16683,82085,17931,0.000000,0.000000,298.278778,15.500873,7.530712,1.645041,0.000000,183.485000,90.544405,174615,153768,473700,68488,0,0,0,0,0,0,0,0,4096,5.757926,31.745419,28.257915,0.000000,0.681740,0.019924,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",683087,1132927,944353,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,12505141,12288,2129949,2191361,2240460,0,0.000000,0,0.000000,81920,17922,0,1.644215,0,0,0.000000,0.259075,0.279197,0.000000,0.000000,32.454369,0.544435,0.387176,0.000000
786432,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,64.265633,0.253861,0.111161,7.666473,275.206726,64.265633,0.253861,0.648477,0.547358,0.004417,0.000000,0.000000,0.000000,7.374450,1.292335,1.376034,8.492093,0.000000,5.697801,90.277778,20.000000,2.351888,0.000000,7.548527,0.000000,"<INVALID>",99.959949,0.000000,0.418821,6339.539062,8.722862,0.000000,0.000000,15.840889,1.000000,0.984615,5.000000,0,0,474498,25344,24576,4480,0,4,0,96037,16830,98673,17923,0.000000,0.000000,291.484467,15.568838,7.576862,1.376264,0.000000,307.150000,90.464252,208422,183486,554372,81154,0,0,0,0,0,0,0,0,4096,5.568248,31.804667,28.872640,0.000000,0.753585,0.017454,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",811461,1337675,1114399,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,14823549,12288,2531389,2596864,2674569,0,0.000000,0,0.000000,98304,17920,0,1.376034,0,25,1.919689,0.245260,0.244655,0.000000,0.000000,31.928463,0.565028,0.385180,0.000000
917504,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,64.252608,0.253832,0.111126,7.695855,237.317104,64.252608,0.253832,0.638736,0.540394,0.003813,0.000000,0.000000,0.000000,7.505485,1.105339,1.186586,8.407806,0.000000,5.749421,91.532258,20.000000,1.189314,0.000000,7.594147,0.000000,"<INVALID>",99.948398,0.000000,0.415929,7342.789062,8.657714,0.000000,0.000000,15.816300,1.000000,0.986784,5.000000,0,0,542594,29568,28672,4480,0,0,0,113349,16693,114861,17924,0.000000,0.000000,287.425976,15.662929,7.605603,1.186850,0.000000,0.000000,90.401949,242264,213214,634774,93826,0,0,0,0,0,0,0,0,4096,5.573213,31.823710,29.354393,0.000000,0.767132,0.015295,"Low (2)","Low (1)","Idle (0)","Low (1)","Idle (0)","Low (2)","Low (1)","Low (1)","Idle (0)",939877,1540210,1282401,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,17141949,12288,2932829,3002368,3108681,0,0.000000,0,0.000000,114688,17920,0,1.186586,0,0,0.000000,0.251556,0.203514,0.000000,0.000000,31.474613,0.536574,0.380716,0.000000
1048576,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,60.700552,0.268113,0.117386,7.716567,208.555867,60.700552,0.268113,0.634098,0.535104,0.003355,0.000000,0.000000,0.000000,7.588315,975.452569,1.042779,8.342235,0.000000,5.789456,92.500000,20.000000,0.390625,0.000000,7.627186,0.000000,"<INVALID>",99.939629,0.000000,0.438123,8346.039062,9.116944,0.000000,0.000000,15.797248,1.000000,0.988417,5.000000,0,0,610690,33792,32768,4480,0,5,0,130404,16763,131531,17931,0.000000,0.000000,284.292372,15.731071,7.653896,1.043419,0.000000,290.954000,90.354624,276064,242942,715507,106498,0,0,0,0,0,0,0,0,4096,5.565600,31.871604,29.469505,0.000000,0.836973,0.016314,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",1068293,1745695,1453053,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,19460349,12288,3334269,3407872,3542793,0,0.000000,0,0.000000,131072,17920,0,1.042779,0,96,5.586317,0.279078,0.184162,0.000000,0.000000,31.160115,0.616648,0.406455,0.000000
1179648,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,60.967469,0.268556,0.117448,7.764524,186.775497,60.967469,0.268556,0.628528,0.530949,0.002995,0.000000,0.000000,0.000000,7.663632,878.532738,933.877487,8.324851,0.000000,5.821412,93.269231,20.000000,0.282118,0.000000,7.684478,0.000000,"<INVALID>",99.932737,0.000000,0.437553,9349.289062,9.102209,0.000000,0.000000,15.782051,1.000000,0.989691,5.000000,0,0,678786,38016,36864,4480,0,4,0,147056,16858,147745,17925,0.000000,0.000000,282.992395,15.849235,7.699538,934.138055,0.000000,208.454000,90.317456,309873,272670,795830,119170,0,0,0,0,0,0,0,0,4096,5.572134,31.914443,29.706696,0.000000,0.822523,0.014778,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",1196709,1948874,1621659,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,21778749,12288,3735709,3813376,3976905,0,0.000000,0,0.000000,147456,17920,0,933.877487,0,0,0.000000,0.247995,0.165196,0.000000,0.000000,30.964521,0.591715,0.404235,0.000000
1310720,"GeForce GTX TITAN (0)","2","14","subSeqMax(int*, int*, int, int)",0.000000,0.000000,60.842845,0.268825,0.111011,7.782503,168.661055,60.842845,0.268825,0.623770,0.527600,0.002705,0.000000,0.000000,0.000000,7.701796,785.845695,843.305279,8.288486,0.000000,5.847512,93.895349,20.000000,0.124512,0.000000,7.710220,0.000000,"<INVALID>",99.927177,0.000000,0.436510,10352.539062,9.077489,0.000000,0.000000,15.769647,1.000000,0.990712,5.000000,0,0,746882,42240,40960,4480,0,9,0,163661,16699,164253,17926,0.000000,0.000000,281.182827,15.902328,7.729655,843.587635,0.000000,423.535000,90.287487,343698,302398,876370,131842,0,0,0,0,0,0,0,0,4096,5.567549,32.000449,29.832438,0.000000,0.831675,0.014200,"Low (2)","Low (1)","Idle (0)","Low (1)","Low (1)","Low (2)","Low (1)","Low (1)","Idle (0)",1325125,2151698,1789835,0.000000,0,0.000000,0.000000,0.000000,0.000000,4096,0,24097149,12288,4137149,4218880,4411017,0,0.000000,0,0.000000,163840,17920,0,843.305279,0,0,0.000000,0.252414,0.149149,0.000000,0.000000,30.761247,0.590878,0.403180,0.000000
