256,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,93.425865,1.136488,0.851460,59.806278,1.868946,93.425865,1.136488,0.138117,0.074246,0.038283,0.000000,0.000000,0.000000,1.023677,2.109865,1.868946,59.806278,0.000000,65.383618,100.000000,100.000000,98.364258,0.000000,59.806278,0.000000,0.221455,100.000000,0.000000,1.301709,862.000000,30.063822,0.000000,0.000000,1.200000,1.000198,2.000000,2.000000,0,0,786432,65549,131072,4096,0,4,0,4487,9248,262290,8349,0.000000,0.000000,1435.350677,119.636283,59.839587,1.904765,0.000000,912.571000,99.883991,103019,102400,1026065,788480,33554432,0,0,16777216,0,0,0,0,0,4.128632,12.048104,5.142572,0.000000,24.706295,0.430302,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1765376,2009205,1856156,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,10485760,0,1114112,25231360,2818048,0,0.000000,0,0.000000,262144,8792,0,2.005832,0,0,0.000000,30.398250,0.422075,0.377787,0.000000,2.745783,19.977986,10.828544,0.000000
512,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,98.385333,1.167451,0.965578,65.108534,1.017321,98.385333,1.167451,0.138201,0.075561,0.038371,0.000000,0.000000,0.000000,2.035884,1.021605,1.017321,65.108534,0.000000,65.381747,100.000000,100.000000,96.875000,0.000000,65.108534,0.000000,0.002254,100.000000,0.000000,1.328794,1694.000000,30.834880,0.000000,0.000000,1.200000,1.000570,2.000000,2.000000,0,0,6291456,524587,1048576,16384,0,1,0,65576,32906,2097359,33090,0.000000,0.000000,1562.604828,130.291331,65.114961,1.027318,0.000000,31.046000,99.940968,805616,802816,8202194,6299648,268435456,0,0,134217728,0,0,0,0,0,4.075733,10.833866,4.592469,0.000000,28.018276,0.405781,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",13877248,15795098,14661112,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,79691776,0,8650752,201588736,19660800,0,0.000000,0,0.000000,2097152,32816,0,1.018811,0,113,3.508217,30.128072,0.040812,0.413282,0.000000,2.501530,19.403460,11.903227,0.000000
768,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.233580,1.126661,0.984092,63.772315,664.294951,99.233580,1.126661,0.148798,0.076010,0.038401,0.000000,0.000000,0.000000,29.408927,664.303961,664.294951,63.772315,0.000000,65.384345,100.000000,100.000000,54.006760,0.000000,63.772315,0.000000,0.000000,100.000000,0.000000,1.294305,2526.000000,30.101006,0.000000,0.000000,1.200000,1.000054,2.000000,2.000000,0,0,21233664,1769567,3538944,36864,0,8,0,3264004,73729,7077971,74485,0.000000,0.000000,1530.535569,127.551478,63.773063,671.115579,0.000000,72.080000,99.960412,2697136,2691072,28150625,21252096,905969664,0,0,452984832,0,0,0,0,0,3.988353,10.533906,6.245644,0.000000,27.792371,0.378872,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",46559232,53487138,49756938,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,264241152,0,28901376,680067072,63111168,0,0.000000,0,0.000000,7077888,73728,0,664.294951,0,3855,34.733846,29.232439,0.011227,0.404669,0.000000,2.396282,19.420905,12.121864,0.000000
1024,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.629108,1.123271,0.992066,63.626898,497.085139,99.629108,1.123271,0.149405,0.076236,0.038416,0.000000,0.000000,0.000000,31.020249,497.088932,497.085139,63.626898,0.000000,65.384457,100.000000,100.000000,51.429296,0.000000,63.626898,0.000000,0.003856,100.000000,0.000000,1.291249,3358.000000,30.053517,0.000000,0.000000,1.200000,1.000031,2.000000,2.000000,0,0,50331648,4194436,8388608,65536,0,8,0,8179456,131073,16777546,131461,0.000000,0.000000,1527.045550,127.257801,63.628149,498.560406,0.000000,30.339000,99.970220,6367831,6356992,66751098,50364416,2147483648,0,0,1073741824,0,0,0,0,0,4.023062,10.453496,6.366898,0.000000,28.073602,0.372434,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",110034944,126474715,117746756,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,620756992,0,68157440,1611661312,145752064,0,0.000000,0,0.000000,16777216,131724,0,499.557823,0,11722,44.455200,29.026047,0.004644,0.406315,0.000000,2.381068,19.298750,12.126040,0.000000
1280,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.705877,1.120971,0.995238,63.746799,398.417491,99.705877,1.120971,0.149941,0.076372,0.038425,0.000000,0.000000,0.000000,32.337215,399.872649,398.417491,63.746799,0.000000,65.384443,100.000000,100.000000,49.266748,0.000000,63.746799,0.000000,0.000000,100.000000,0.000000,1.288839,4190.000000,30.011831,0.000000,0.000000,1.200000,1.000034,2.000000,2.000000,0,0,98304000,8192280,16384000,102400,0,1,0,16622417,205548,32768155,205122,0.000000,0.000000,1529.923168,127.497955,63.747100,399.043909,0.000000,1.945000,99.976134,12407636,12390400,130443290,98355200,4194304000,0,0,2097152000,0,0,0,0,0,4.036743,10.411035,6.414003,0.000000,28.235857,0.367965,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",214528000,246694621,229780686,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,1205862400,0,132710400,3147366400,280166400,0,0.000000,0,0.000000,32768000,204800,0,398.417491,0,5289,10.289209,28.911106,0.002332,0.406406,0.000000,2.373288,19.247671,12.128167,0.000000
1536,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.626613,1.119306,0.996408,62.993529,328.091298,99.626613,1.119306,0.150124,0.076464,0.038431,0.000000,0.000000,0.000000,32.097477,329.682182,328.091298,62.993529,0.000000,65.384457,100.000000,100.000000,49.021491,0.000000,62.993529,0.000000,0.000000,100.000000,0.000000,1.287340,5022.000000,29.986238,0.000000,0.000000,1.200000,1.000032,2.000000,2.000000,0,0,169869312,14156222,28311552,147456,0,0,0,28851515,296342,56625951,295278,0.000000,0.000000,1511.844705,125.991028,62.996697,328.498476,0.000000,0.000000,99.980088,21405412,21381120,225400864,169943040,7247757312,0,0,3623878656,0,0,0,0,0,4.043566,10.381734,6.368739,0.000000,28.470218,0.364705,"Mid (6)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",370262016,425847231,396773337,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,2076180480,0,228851712,5438177280,478937088,0,0.000000,0,0.000000,56623104,294912,0,328.091298,0,0,0.000000,28.833385,0.001647,0.406031,0.000000,2.368755,19.167251,12.103374,0.000000
1792,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.871641,1.119171,0.997194,63.142619,281.886693,99.871641,1.119171,0.150265,0.076529,0.038435,0.000000,0.000000,0.000000,32.211287,281.888098,281.886693,63.142619,0.000000,65.384496,100.000000,100.000000,49.003514,0.000000,63.142619,0.000000,0.000000,100.000000,0.000000,1.286732,5854.000000,29.978691,0.000000,0.000000,1.200000,1.000024,2.000000,2.000000,0,0,269746176,22479382,44957696,200704,0,1,0,45869027,401410,89918780,401742,0.000000,0.000000,1515.422867,126.288239,63.144999,282.121243,0.000000,702.000000,99.982918,33952618,33918976,357948818,269846528,11509170176,0,0,5754585088,0,0,0,0,0,4.047774,10.384415,6.399755,0.000000,28.326302,0.363531,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",587460608,675735652,629740320,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,3288334336,0,362872832,8635088896,754647040,0,0.000000,0,0.000000,89915392,401408,0,281.886693,0,12198,8.565982,28.898377,0.001044,0.407135,0.000000,2.370343,19.208459,12.122064,0.000000
2048,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.912497,1.117627,0.997869,63.330300,247.383985,99.912497,1.117627,0.150379,0.076578,0.038439,0.000000,0.000000,0.000000,32.258153,247.384928,247.383985,63.330300,0.000000,65.384491,100.000000,100.000000,49.061114,0.000000,63.330300,0.000000,0.000205,100.000000,0.000000,1.285695,6686.000000,29.959509,0.000000,0.000000,1.200000,1.000025,2.000000,2.000000,0,0,402653184,33555264,67108864,262144,0,1,0,68365633,524290,134220712,524582,0.000000,0.000000,1519.927205,126.663741,63.331708,247.522708,0.000000,471.000000,99.985043,50638055,50593792,534234550,402784256,17179869184,0,0,8589934592,0,0,0,0,0,4.044429,10.351500,6.435218,0.000000,28.556745,0.362958,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",876347392,1008132064,939667620,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,4898947072,0,541065216,12889096192,1119879168,0,0.000000,0,0.000000,134217728,524564,0,247.514215,0,0,0.000000,28.720699,0.000578,0.407193,0.000000,2.363684,19.164190,12.124060,0.000000
2304,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.906783,1.118093,0.998178,63.615575,220.887412,99.906783,1.118093,0.150294,0.076616,0.038441,0.000000,0.000000,0.000000,32.575444,221.282881,220.887412,63.615575,0.000000,65.384480,100.000000,100.000000,48.806385,0.000000,63.615575,0.000000,0.000000,100.000000,0.000000,1.285941,7518.000000,29.968804,0.000000,0.000000,1.200000,1.000027,2.000000,2.000000,0,0,573308928,47777029,95551488,331776,0,13,0,97857549,664740,191107336,663838,0.000000,0.000000,1526.773796,127.234572,63.617026,220.982618,0.000000,4.327000,99.986699,72051744,71995392,760644789,573474816,24461180928,0,0,12230590464,0,0,0,0,0,4.055598,10.350348,6.412006,0.000000,28.505849,0.361254,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1247145984,1434584978,1337317953,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,6964641792,0,769720320,18351194112,1587216384,0,0.000000,0,0.000000,191102976,663552,0,220.887412,0,0,0.000000,28.824551,0.000410,0.407481,0.000000,2.364515,19.125469,12.101948,0.000000
2560,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.908284,1.117755,0.998698,63.721417,199.129428,99.908284,1.117755,0.150285,0.076647,0.038443,0.000000,0.000000,0.000000,32.777937,199.129428,199.129428,63.721417,0.000000,65.384469,100.000000,100.000000,48.555936,0.000000,63.721417,0.000000,0.000090,100.000000,0.000000,1.285764,8350.000000,29.967648,0.000000,0.000000,1.200000,1.000029,2.000000,2.000000,0,0,786432000,65537903,131072000,409600,0,6,0,134845393,819200,262151136,819473,0.000000,0.000000,1529.314012,127.446535,63.723152,199.195788,0.000000,1.458000,99.988024,98782733,98713600,1043290251,786636800,33554432000,0,0,16777216000,0,0,0,0,0,4.054623,10.342415,6.419143,0.000000,28.595945,0.359901,"Mid (6)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",1710080000,1967080106,1833890950,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,9542041600,0,1055129600,25172377600,2169241600,0,0.000000,0,0.000000,262144000,819436,0,199.186794,0,0,0.000000,28.759534,0.000306,0.407597,0.000000,2.363691,19.104443,12.098952,0.000000
