256,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,95.435704,1.483901,0.844099,380.540364,743.242898,95.435704,1.483901,0.306876,0.000000,0.090429,0.000000,0.000000,0.000000,391.037218,743.333626,743.242898,190.270182,0.000000,0.000000,200.000000,100.000000,99.787140,0.000000,190.270182,0.000000,0.000000,100.000000,0.000000,1.939274,2842.000000,35.576679,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,1572864,4096,0,6,0,4310,8193,2097318,8199,0.000000,0.000000,0.000000,0.000000,190.285243,743.877993,0.000000,544.367000,99.894441,714528,270336,1579910,1050624,33554432,0,0,16777216,0,0,0,0,0,5.641464,22.995365,12.588198,0.000000,0.000000,2.414952,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (7)","Low (1)","Idle (0)",5820416,7606560,5581803,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,126484480,0,8454144,33619968,720896,0,0.000000,0,0.000000,2097152,8192,0,743.242898,0,0,0.000000,33.181607,0.116560,0.151863,0.000000,7.746660,15.315195,8.924726,0.000000
512,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.421390,1.538844,0.953918,414.534521,404.818867,99.421390,1.538844,0.313127,0.000000,0.090668,0.000000,0.000000,0.000000,809.823046,415.221012,404.818867,207.267260,0.000000,0.000000,200.000000,100.000000,99.609351,0.000000,207.267260,0.000000,0.002498,100.000000,0.000000,2.020720,5658.000000,37.047019,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,12582912,16384,0,2,0,65551,33610,16777322,32774,0.000000,0.000000,0.000000,0.000000,207.268570,404.892992,0.000000,24.708000,99.946978,5733823,2129920,12630087,8396800,268435456,0,0,134217728,0,0,0,0,0,5.490797,21.302276,12.072454,0.000000,0.000000,2.471900,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (7)","Low (1)","Idle (0)",46350336,60863886,44634096,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,1009254400,0,67371008,268697600,2883584,0,0.000000,0,0.000000,16777216,33188,0,410.007586,0,833,10.290958,34.405116,0.010649,0.164819,0.000000,7.259787,16.987020,10.863683,0.000000
768,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.077119,1.560511,0.978717,418.247640,272.296640,99.077119,1.560511,0.295259,0.000000,0.090748,0.000000,0.000000,0.000000,7.198650,274.634474,272.296640,209.123820,0.000000,0.000000,200.000000,100.000000,96.602447,0.000000,209.123820,0.000000,0.000698,100.000000,0.000000,2.021265,8474.000000,37.307532,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,42467328,36864,0,9,0,1949132,74361,56623249,74098,0.000000,0.000000,0.000000,0.000000,209.124356,273.663146,0.000000,33.239000,99.964598,17503983,7151616,42736660,28329984,905969664,0,0,452984832,0,0,0,0,0,5.292755,20.647730,16.252175,0.000000,0.000000,2.288302,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",156192768,202310090,149365641,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,3403284480,0,227082240,906559488,6488064,0,0.000000,0,0.000000,56623104,74124,0,273.759171,0,0,0.000000,32.541390,0.004312,0.166814,0.000000,7.236851,15.736486,10.527839,0.000000
1024,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.315896,1.559371,0.991061,418.798664,204.491535,99.315896,1.559371,0.275699,0.000000,0.090788,0.000000,0.000000,0.000000,12.501807,205.591438,204.491535,209.399332,0.000000,0.000000,200.000000,100.000000,94.000187,0.000000,209.399332,0.000000,0.000000,100.000000,0.000000,1.989288,11290.000000,36.915806,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,100663296,65536,0,1,0,8013226,131777,134219578,131082,0.000000,0.000000,0.000000,0.000000,209.402218,204.507136,0.000000,1.560000,99.973428,37931324,16908288,101642778,67141632,2147483648,0,0,1073741824,0,0,0,0,0,5.027938,19.978052,19.776551,0.000000,0.000000,2.150085,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",369950720,471945764,350321572,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,8063549440,0,537919488,2148532224,11534336,0,0.000000,0,0.000000,134217728,131072,0,204.491535,0,133132,207.705437,30.806426,0.001716,0.167223,0.000000,7.236662,15.022569,10.226585,0.000000
1280,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.708143,1.560642,0.994320,417.805242,163.205172,99.708143,1.560642,0.275088,0.000000,0.090812,0.000000,0.000000,0.000000,12.625635,163.205172,163.205172,208.902621,0.000000,0.000000,200.000000,100.000000,94.057281,0.000000,208.902621,0.000000,0.000131,100.000000,0.000000,1.990401,14106.000000,36.937971,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,196608000,102400,0,11,0,15843432,204800,262145946,204806,0.000000,0.000000,0.000000,0.000000,208.904172,163.209954,0.000000,8.765000,99.978732,73759701,32972800,198544226,131123200,4194304000,0,0,2097152000,0,0,0,0,0,5.021933,19.945022,19.658267,0.000000,0.000000,2.154323,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",722227200,920902963,683606685,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,15745024000,0,1050214400,4195942400,18022400,0,0.000000,0,0.000000,262144000,205144,0,163.479306,0,0,0.000000,30.873573,0.000905,0.168135,0.000000,7.260911,15.085066,10.276082,0.000000
1536,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.839117,1.559656,0.995008,416.181917,135.475884,99.839117,1.559656,0.273299,0.000000,0.090829,0.000000,0.000000,0.000000,13.120860,136.108447,135.475884,208.090959,0.000000,0.000000,200.000000,100.000000,93.704036,0.000000,208.090959,0.000000,0.000000,100.000000,0.000000,1.987019,16922.000000,36.887874,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,339738624,147456,0,6,0,28562272,296289,452991777,295214,0.000000,0.000000,0.000000,0.000000,208.094149,135.614616,0.000000,2.756000,99.982272,125702200,56918016,343264873,226566144,7247757312,0,0,3623878656,0,0,0,0,0,4.968371,19.819033,20.040443,0.000000,0.000000,2.128946,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",1247625216,1588599884,1179657981,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,27202682880,0,1814298624,7250116608,25952256,0,0.000000,0,0.000000,452984832,294912,0,135.475884,0,0,0.000000,30.711056,0.000405,0.168358,0.000000,7.250579,15.081167,10.297250,0.000000
1792,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.845754,1.559749,0.997230,419.066916,116.927152,99.845754,1.559749,0.272908,0.000000,0.090840,0.000000,0.000000,0.000000,13.281898,116.927735,116.927152,209.533458,0.000000,0.000000,200.000000,100.000000,93.662225,0.000000,209.533458,0.000000,0.000052,100.000000,0.000000,1.985333,19738.000000,36.868716,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,539492352,200704,0,0,0,45596426,401410,719327972,401414,0.000000,0.000000,0.000000,0.000000,209.534867,116.928900,0.000000,0.000000,99.984801,198796012,90316800,545059348,359761920,11509170176,0,0,5754585088,0,0,0,0,0,4.972015,19.787901,20.292052,0.000000,0.000000,2.128576,"Low (1)","Mid (4)","Idle (0)","Low (1)","Idle (0)","Mid (5)","High (8)","Low (1)","Idle (0)",1980747776,2521310183,1872883735,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,43191500800,0,2880503808,11512381440,35323904,0,0.000000,0,0.000000,719323136,401780,0,117.035513,0,22682,6.607097,30.636600,0.000382,0.168315,0.000000,7.233948,14.948527,10.240764,0.000000
2048,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.930925,1.559641,0.996825,420.977492,102.777708,99.930925,1.559641,0.272963,0.000000,0.090849,0.000000,0.000000,0.000000,13.305610,102.777904,102.777708,210.488746,0.000000,0.000000,200.000000,100.000000,93.684087,0.000000,210.488746,0.000000,0.000000,100.000000,0.000000,1.985365,22554.000000,36.868005,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,805306368,262144,0,13,0,67874363,524289,1073749641,524299,0.000000,0.000000,0.000000,0.000000,210.490279,102.779864,0.000000,2.548000,99.986699,296629492,134742016,812196479,537001984,17179869184,0,0,8589934592,0,0,0,0,0,4.957077,19.778449,20.315936,0.000000,0.000000,2.126414,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",2956197888,3763130408,2795236848,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,64466452480,0,4299161600,17184063488,46137344,0,0.000000,0,0.000000,1073741824,524288,0,102.777708,0,52883,10.366808,30.636775,0.000176,0.168481,0.000000,7.236866,14.948307,10.235792,0.000000
2304,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.861314,1.560025,0.998438,420.927229,91.347054,99.861314,1.560025,0.272737,0.000000,0.090855,0.000000,0.000000,0.000000,13.400273,91.419741,91.347054,210.463614,0.000000,0.000000,200.000000,100.000000,93.629420,0.000000,210.463614,0.000000,0.000000,100.000000,0.000000,1.985693,25370.000000,36.874566,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,1146617856,331776,0,6,0,97340611,664080,1528833524,663556,0.000000,0.000000,0.000000,0.000000,210.464952,91.347605,0.000000,825.000000,99.988175,421987967,191766528,1158489577,764577792,24461180928,0,0,12230590464,0,0,0,0,0,4.991225,19.861764,19.947239,0.000000,0.000000,2.138279,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","High (8)","Low (1)","Idle (0)",4208578560,5356413184,3978770177,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,91782512640,0,6120603648,24466489344,58392576,0,0.000000,0,0.000000,1528823808,663552,0,91.347054,0,0,0.000000,30.756753,0.000149,0.168443,0.000000,7.270761,15.033829,10.258121,0.000000
2560,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0.000000,0.000000,99.935291,1.559750,0.997607,422.240159,82.468781,99.935291,1.559750,0.272887,0.000000,0.090861,0.000000,0.000000,0.000000,13.378476,82.468781,82.468781,211.120079,0.000000,0.000000,200.000000,100.000000,93.662041,0.000000,211.120079,0.000000,0.000000,100.000000,0.000000,1.985386,28186.000000,36.871538,0.000000,0.000000,0.000000,0.000000,1.500000,2.000000,0,0,0,0,1572864000,409600,0,0,0,132894505,819200,2097167897,819208,0.000000,0.000000,0.000000,0.000000,211.121680,82.469586,0.000000,0.000000,99.989356,578466541,262963200,1589354948,1048780800,33554432000,0,0,16777216000,0,0,0,0,0,4.959533,19.774906,20.367889,0.000000,0.000000,2.129325,"Low (1)","Mid (4)","Idle (0)","Low (1)","Idle (0)","Mid (5)","High (8)","Low (1)","Idle (0)",5772492800,7347730445,5458326851,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,125894656000,0,8395161600,33560985600,72089600,0,0.000000,0,0.000000,2097152000,819200,0,82.468781,0,0,0.000000,30.590973,0.000089,0.168539,0.000000,7.245114,14.932170,10.226691,0.000000
