256,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,1826,1644,15613,15622,7845,7841,7869,7896,850,984,836,812,8192,8192,8192,8192,2228224,2228224,2228224,2228224,2227112,2227384,2227392,2227384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2228324,2228264,2228227,2228224,8192,8196,8196,8197,20143270,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,5820416,10562335,1912816,186253312,0,0,0,0,1048576,2048,18481991,1058548360,256,186056704,0,0,0,0,0,0,8912896,32768,0,0,7864320,30720,0,0,0,0,8920575,32768,0,0
512,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,23238,23160,64800,64716,32424,32469,32451,32403,11542,11496,11545,11561,32768,32768,32768,32768,17825792,17825792,17825792,17825792,17814180,17814300,17814264,17814208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17825832,17825847,17825792,17825795,32772,32772,32769,32769,148950175,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,46350336,84208926,15256444,1483210752,0,0,0,0,8388608,8192,147029215,8970261604,1024,1482424320,0,0,0,0,0,0,71303168,131072,0,0,62914560,122880,0,0,0,0,71350782,131072,0,0
768,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,1156830,1150265,146093,146368,73193,73220,73227,73194,569143,559832,580093,561815,73728,73728,73728,73728,60162048,60162048,60162048,60162048,59609834,59583059,59576920,59588891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60164675,60162751,60162089,60162073,73728,73728,73729,73728,499697814,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,156192768,284480613,51438149,4998168576,0,0,0,0,28311552,18432,496227397,30530444158,2304,4996399104,0,0,0,0,0,0,240648192,294912,0,0,212336640,276480,0,0,0,0,241393673,294912,0,0
1024,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,3455923,3409042,260859,260908,130301,130371,130362,130382,1698080,1766462,1728604,1707922,131072,131072,131072,131072,142606336,142606336,142606336,142606336,140880089,140942208,140901723,140901481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,142607437,142608517,142607928,142607383,131072,131072,131073,131076,1180598765,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,369950720,674587332,121884683,11838423040,0,0,0,0,67108864,32768,1176610488,72777419358,4096,11835277312,0,0,0,0,0,0,570425344,524288,0,0,503316480,491520,0,0,0,0,572736092,524288,0,0
1280,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,8290242,8481444,408100,408114,204306,204287,204134,204096,4169102,4197357,4152527,4161891,204800,204800,204800,204800,278528000,278528000,278528000,278528000,274325959,274405996,274359141,274337013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,278531651,278530497,278530679,278531156,204805,204800,204800,204801,2307900028,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,722227200,1317984296,237976930,23111270400,0,0,0,0,131072000,51200,2299044576,142198135916,6400,23106355200,0,0,0,0,0,0,1114112000,819200,0,0,983040000,768000,0,0,0,0,1119461361,819200,0,0
1536,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,20617217,20902369,587563,588011,293797,293947,294013,294122,10103967,10338081,10351855,10120227,294912,294912,294912,294912,481296384,481296384,481296384,481296384,471045758,470919143,471172323,470975004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,481302701,481299072,481299717,481300664,294912,294912,294916,294916,3986180117,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1247625216,2280814700,411013712,39924006912,0,0,0,0,226492416,73728,3977198067,243486465090,9216,39916929024,0,0,0,0,0,0,1925185536,1179648,0,0,1698693120,1105920,0,0,0,0,1938616116,1179648,0,0
1792,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,37972365,38610354,801083,801280,400638,400578,400578,400640,19096806,19679262,19928203,19327109,401408,401408,401408,401408,764280832,764280832,764280832,764280832,744760439,744930983,744650537,744798035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,764287244,764287845,764291376,764287639,401408,401408,401408,401409,6339217528,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,1980747776,3624641936,652403870,63383928832,0,0,0,0,359661568,100352,6319493728,380858216514,12544,63374295040,0,0,0,0,0,0,3057123328,1605632,0,0,2697461760,1505280,0,0,0,0,3083360081,1605632,0,0
2048,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,64263698,71514973,1047017,1047369,523712,523737,523730,523748,33624117,35552270,36425194,35833887,524288,524288,524288,524288,1140850688,1140850688,1140850688,1140850688,1105625327,1103758497,1105356995,1104276234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,1140860557,1140862272,1140863804,1140858752,524288,524560,524288,524288,9456569139,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,2956197888,5424457166,973407784,94598332416,0,0,0,0,536870912,131072,9443649061,561437880548,16384,94585749504,0,0,0,0,0,0,4563402752,2097152,0,0,4026531840,1966080,0,0,0,0,4615020152,2097152,0,0
2304,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,121551733,123315330,1324688,1325146,662460,662275,662615,662712,57624965,59172581,61086132,58560368,663552,663552,663552,663552,1624375296,1624375296,1624375296,1624375296,1563544165,1562579226,1561094427,1564544305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1624388411,1624389768,1624392352,1624389404,663552,663553,663552,663556,13490913828,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4208578560,7733537194,1385682460,134674513920,0,0,0,0,764411904,165888,13473529691,785818365924,20736,134658588672,0,0,0,0,0,0,6497501184,2654208,0,0,5733089280,2488320,0,0,0,0,6583607657,2654208,0,0
2560,"GeForce GTX TITAN (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,130234624,137672489,1634605,1634665,817243,817657,817518,817482,68643686,66901238,67814828,73843243,819200,819200,819200,819200,2228224000,2228224000,2228224000,2228224000,2161790236,2163531249,2159364353,2163978361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2228248835,2228244837,2228248120,2228245969,819204,819201,819205,819200,18458436010,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,5772492800,10582380493,1901577663,184719769600,0,0,0,0,1048576000,204800,18438598382,"<OVERFLOW>",25600,184700108800,0,0,0,0,0,0,8912896000,3276800,0,0,7864320000,3072000,0,0,0,0,8997026595,3276800,0,0
