2816,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.943246,0.988098,1.451719,1.452494,57761.000000,100.000000,100.000000,99.994806,0.000000,32.325975,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,13956546560,3964928,354519635,1210402,55.000000,0.000000,72.310625,70.119393,433.863750,280.477575,24.490812,85.623401,385.656667,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,5582618624,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,44660948992,0,22330474496,0,0,14313637888,14313639217,"Low (1)","Low (3)",0.000000,"Idle (0)",22330474496,0,323894968320,0,5598478336,44668878848,61519822848,0,12742288135,175695872,175695872,5584601088,1396893696,0,0.000000,0.705784,29.903553,4.096427,4.448499,0.000000,59.087784,0.000051,1.077777,0.048005,0.632121,0,5,6280446663,3964934,0,0.000000,54.984379,94.350627,71.119930,433.863750,280.477575,6280445952,3964928,433.863799,280.478000,0.000000,370.000000,"High (7)",0.000000,0,"Low (1)",0.000000,1.682129,1.767437,0.000000
3072,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.952774,0.986478,1.523992,1.526571,63009.000000,100.000000,100.000000,99.995239,0.000000,33.974667,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,18119393280,4718592,464501264,1438864,55.000000,0.000000,76.160316,67.698058,456.961897,270.792234,26.032191,82.574039,406.188353,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,7247757312,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,57982058496,0,28991029248,0,0,18582110208,18582112397,"Low (1)","Low (3)",0.000000,"Idle (0)",28991029248,0,420492607488,0,7266631680,57991495680,79857451008,0,16542205257,227966976,227966976,7250116608,1813413888,0,0.000000,0.743611,29.637247,4.994996,4.094445,0.000000,58.687148,0.000021,1.112413,0.043521,0.686599,0,5,8153727511,4718598,0,0.000000,54.985681,94.322270,70.647981,456.961897,270.792234,8153726976,4718592,456.961927,270.792579,0.000000,300.000000,"High (7)",0.000000,0,"Low (1)",0.000000,1.784081,1.860842,0.000000
3328,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.948335,0.990135,1.332195,1.334606,68257.000000,100.000000,100.000000,99.995605,0.000000,29.702449,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,23037214720,5537792,594277520,1742867,55.000000,0.000000,66.608299,54.652963,399.649791,218.611851,22.910070,68.802039,355.244259,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,9214885888,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,73719087104,0,36859543552,0,0,23624566784,23624568070,"Low (1)","Low (3)",0.000000,"Idle (0)",36859543552,0,534607364096,0,9237037056,73730162688,101518802944,0,21031150322,289695744,289695744,9217654784,2305452032,0,0.000000,0.633526,29.324741,3.650230,4.859260,0.000000,59.935549,0.000014,1.008851,0.040394,0.547436,0,5,10366747247,5537798,0,0.000000,54.986782,94.262100,69.181147,399.649791,218.611851,10366746624,5537792,399.649815,218.612088,0.000000,206.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.529045,1.625771,0.000000
3584,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.927484,0.991730,1.287620,1.287009,73505.000000,100.000000,100.000000,99.995919,0.000000,28.643195,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,28772925440,6422528,756128033,2104888,55.000000,0.000000,64.165113,48.887705,384.990679,195.550820,22.482729,64.088872,342.213937,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,11509170176,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,92073361408,0,46036680704,0,0,29505495040,29505496336,"Low (1)","Low (3)",0.000000,"Idle (0)",46036680704,0,667698855936,0,11534860288,92086206464,126780702720,0,26266534645,361668608,361668608,11512381440,2879299584,0,0.000000,0.605931,29.436143,3.258768,5.123860,0.000000,60.047014,0.000011,0.980796,0.038338,0.509139,0,5,12947817359,6422534,0,0.000000,54.987726,94.153525,67.918334,384.990679,195.550820,12947816448,6422528,384.990706,195.551003,0.000000,159.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.462505,1.567809,0.000000
3840,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.960256,0.989692,1.222408,1.222656,78753.000000,100.000000,100.000000,99.996191,0.000000,27.211025,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,35389440000,7372800,965634515,2579749,55.000000,0.000000,62.115533,44.171045,372.693195,176.684181,22.598418,61.821945,331.282840,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,14155776000,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,113246208000,0,56623104000,0,0,36289382400,36289384580,"Low (1)","Low (3)",0.000000,"Idle (0)",56623104000,0,821226700800,0,14185267200,113260953600,155919974400,0,32305767750,444672000,444672000,14159462400,3541248000,0,0.000000,0.569524,29.298500,3.112282,5.435381,0.000000,60.162251,0.000008,0.929465,0.035790,0.456799,0,5,15925249031,7372806,0,0.000000,54.988544,93.963782,65.892090,372.693195,176.684181,15925248000,7372800,372.693220,176.684325,0.000000,125.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.372760,1.490404,0.000000
4096,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.938271,0.992437,1.360074,1.359237,84001.000000,100.000000,100.000000,99.996429,0.000000,30.250759,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,42949672960,8388608,1158774181,2901089,55.000000,0.000000,67.758875,45.172583,406.553250,180.690332,24.374958,62.489359,361.380666,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,17179869184,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,137438953472,0,68719476736,0,0,44040716288,44040718484,"Low (1)","Low (3)",0.000000,"Idle (0)",68719476736,0,996650516480,0,17213423616,137455730688,189213442048,0,39206257998,539492352,539492352,17184063488,4297588736,0,0.000000,0.654744,29.513744,3.517918,4.782195,0.000000,59.892018,0.000008,1.026381,0.033044,0.579950,0,5,19327353879,8388614,0,0.000000,54.989260,93.997529,66.270638,406.553250,180.690332,19327352832,8388608,406.553272,180.690462,0.000000,112.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.570511,1.654342,0.000000
4352,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.968766,0.989370,1.131371,1.133329,89249.000000,100.000000,100.000000,99.996639,0.000000,25.223034,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,51516538880,9469952,1412285709,3359803,55.000000,0.000000,58.224536,36.533042,349.347218,146.132169,21.282403,51.845595,310.530860,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,20606615552,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,164852924416,0,82426462208,0,0,52823984128,52823985386,"Low (1)","Low (3)",0.000000,"Idle (0)",82426462208,0,1195429920768,0,20644495360,164871864320,226937929728,0,47025414880,646916096,646916096,20611350528,5154613248,0,0.000000,0.524324,29.314048,2.921637,5.813378,0.000000,60.139136,0.000011,0.856205,0.031896,0.399366,0,5,23182444575,9469958,0,0.000000,54.989892,93.876358,64.857868,349.347218,146.132169,23182442496,9469952,349.347249,146.132261,0.000000,80.000000,"Mid (5)",0.000000,0,"Low (1)",0.000000,1.257057,1.377946,0.000000
4608,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.968175,0.991826,1.066360,1.065124,94497.000000,100.000000,100.000000,99.996825,0.000000,23.705117,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,61152952320,10616832,1739018348,3856617,55.000000,0.000000,54.916715,32.543238,329.500287,130.172953,20.822363,47.285972,292.889144,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,24461180928,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,195689447424,0,97844723712,0,0,62703673344,62703677725,"Low (1)","Low (3)",0.000000,"Idle (0)",97844723712,0,1419024531456,0,24503648256,195710681088,269370261504,0,55820651293,767729664,767729664,24466489344,6118612992,0,0.000000,0.492540,29.230337,2.779627,6.165965,0.000000,60.144135,0.000008,0.799799,0.030035,0.357554,0,5,27518830519,10616838,0,0.000000,54.990453,93.609894,63.728625,329.500287,130.172953,27518828544,10616832,329.500311,130.173026,0.000000,64.000000,"Mid (5)",0.000000,0,"Low (1)",0.000000,1.169346,1.311425,0.000000
4864,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.984227,0.987909,0.948207,0.944735,99745.000000,100.000000,100.000000,99.996992,0.000000,21.025779,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,71921827840,11829248,2073666445,4487060,55.000000,0.000000,50.135865,28.146450,300.815193,112.585803,19.273715,42.705948,267.391282,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,28768731136,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,230149849088,0,115074924544,0,0,73744271360,73744272624,"Low (1)","Low (2)",0.000000,"Idle (0)",115074924544,0,1668893966336,0,28816048128,230173507584,316787261440,0,65649369827,902719488,902719488,28774645760,7195879424,0,0.000000,0.432863,29.193116,2.756716,6.696141,0.000000,59.918950,0.000006,0.689266,0.029042,0.283901,0,5,32364825567,11829254,0,0.000000,54.990955,93.590883,62.542336,300.815193,112.585803,32364822528,11829248,300.815221,112.585859,0.000000,49.000000,"Mid (5)",0.000000,0,"Low (1)",0.000000,1.016585,1.162667,0.000000
5120,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.983572,0.989247,0.946341,0.944621,104993.000000,100.000000,100.000000,99.997143,0.000000,21.023265,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,83886080000,13107200,2475655608,5041207,55.000000,0.000000,50.702426,27.041293,304.214558,108.165175,19.951144,41.601794,270.412941,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,33554432000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456000,0,134217728000,0,0,86010265600,86010267780,"Low (1)","Low (2)",0.000000,"Idle (0)",134217728000,0,1946497843200,0,33606860800,268461670400,369465753600,0,76568986947,1052672000,1052672000,33560985600,8392704000,0,0.000000,0.429473,29.039433,2.794355,6.717406,0.000000,60.029299,0.000003,0.684374,0.027549,0.278108,0,5,37748740191,13107206,0,0.000000,54.991408,93.443399,62.127495,304.214558,108.165175,37748736000,13107200,304.214592,108.165225,0.000000,43.000000,"Mid (5)",0.000000,0,"Low (1)",0.000000,1.013921,1.153602,0.000000
5376,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.988816,0.811233,0.805386,110241.000000,100.000000,100.000000,99.997279,0.000000,17.924495,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,97108623360,14450688,2943108479,5715025,55.000000,0.000000,44.124964,22.412680,264.749782,89.650720,17.830830,35.455482,235.333140,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,38843449344,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566144822,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636908299,1218373632,1218373632,38850674688,9715378176,0,0.000000,0.364628,28.872232,2.645130,7.362413,0.000000,59.963799,0.000002,0.558569,0.026346,0.206882,0,5,43698885335,14450694,0,0.000000,54.991817,93.232919,61.115907,264.749782,89.650720,43698880512,14450688,264.749811,89.650757,0.000000,32.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.846175,"<OVERFLOW>","<OVERFLOW>"
5632,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.990230,0.735419,0.734122,115489.000000,100.000000,100.000000,99.997402,0.000000,16.338465,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,111652372480,15859712,3508493387,6457089,55.000000,0.000000,39.856619,19.324421,239.139714,77.297685,16.699055,31.470813,212.568634,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,44660948992,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476394683,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910545766,1400610816,1400610816,44668878848,11170193408,0,0.000000,0.332884,28.720441,2.552251,7.640211,0.000000,60.058031,0.000002,0.497628,0.025198,0.173354,0,5,50243574583,15859718,0,0.000000,54.992189,93.068102,59.609456,239.139714,77.297685,50243567616,15859712,239.139747,77.297714,0.000000,25.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.762153,"<OVERFLOW>","<OVERFLOW>"
5888,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.989268,0.663407,0.660807,120737.000000,100.000000,100.000000,99.997515,0.000000,14.706789,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,127580241920,17334272,4162646544,7221447,55.000000,0.000000,36.867405,17.097926,221.204430,68.391707,16.038636,28.491942,196.626160,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,51032096768,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805501209,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447306489,1600169984,1600169984,51040763904,12763441152,0,0.000000,0.302334,28.509430,2.458937,8.023156,0.000000,60.101562,0.000002,0.438903,0.024176,0.141499,0,5,57411116863,17334278,0,0.000000,54.992528,92.825863,57.707667,221.204430,68.391707,57411108864,17334272,221.204461,68.391731,0.000000,20.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.676940,"<OVERFLOW>","<OVERFLOW>"
6144,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.991012,0.660448,0.666299,125985.000000,100.000000,100.000000,99.997619,0.000000,14.829030,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,144955146240,18874368,4706897312,7818802,55.000000,0.000000,36.980968,16.435986,221.885810,65.743943,16.010987,27.234759,197.231831,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,57982058496,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617955471,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304602444,1817837568,1817837568,57991495680,14501412864,0,0.000000,0.302697,28.575550,2.473927,8.024832,0.000000,60.018361,0.000002,0.439782,0.023251,0.141597,0,5,65229842175,18874374,0,0.000000,54.992839,92.628886,57.625177,221.885810,65.743943,65229815808,18874368,221.885900,65.743964,0.000000,18.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.682481,"<OVERFLOW>","<OVERFLOW>"
6400,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.990123,0.546442,0.544452,131233.000000,100.000000,100.000000,99.997714,0.000000,12.117244,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,163840000000,20480000,5630494202,8758048,55.000000,0.000000,31.245703,13.331499,187.474217,53.325999,14.317118,22.804280,166.643748,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,65536000000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,524288000000,0,262144000000,0,0,167978240000,167978241322,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",262144000000,0,3801620480000,0,65617920000,524328960000,721469440000,0,149539840771,2054400000,2054400000,65546240000,16390400000,0,0.000000,0.256650,28.470336,2.413130,8.600698,0.000000,59.790508,0.000002,0.348712,0.022565,0.097399,0,5,73728012223,20480006,0,0.000000,54.993126,92.313330,58.144453,187.474217,53.325999,73728000000,20480000,187.474248,53.326015,0.000000,13.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.546181,"<OVERFLOW>","<OVERFLOW>"
