256,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",139264,139264,73728,73728,0,0,2,4,0,2,0,0,0,0,0,0,32768,32768,32768,32768,2048,2048,2048,2048,32768,32768,32768,32768,2048,2048,2048,2048,32768,32768,32776,32784,2048,2049,2048,2053,0,0,0,0,0,1,0,4,997632,0,0,1048576,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,2844824,540928,532736,1605632,51380224,51249152,0,0,655360,32768,0,0,0,0,0,32768,2048,0,20480,980892,60971504,1899474,64,0,0,786432,32768
512,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",1081344,1081344,557056,557056,31557,31341,28124,28724,14070,14054,14168,14106,15761,15796,15716,15752,262144,262144,262144,262144,8192,8192,8192,8192,246444,246420,246440,246440,0,0,0,0,262144,262144,262152,262160,8193,8193,8192,8196,0,0,0,0,1,0,4,0,7768476,0,0,8388608,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,22644604,4129024,4227328,12582912,402653184,402128896,0,0,5242880,262144,0,0,0,0,0,262144,8192,0,147456,7750094,492311742,15386700,256,0,0,6291456,262144
768,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",3612672,3612672,1843200,1843200,1050643,1050356,54944,54862,27435,27509,27544,27534,525315,525328,525312,525292,884736,884736,884736,884736,18432,18432,18432,18432,424008,424008,424048,424056,0,0,0,0,884736,884736,884744,884752,18438,18432,18432,18432,0,0,0,0,5,0,0,0,26518108,0,0,28311552,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,77922196,13713664,14229760,42172416,1349517312,1348337664,0,0,17694720,884736,0,0,0,0,0,884736,18432,0,479232,26499510,1687140520,52845352,576,0,0,21233664,884736
1024,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",8519680,8519680,4325376,4325376,2292490,2292529,83694,83700,41837,41857,41958,41922,1146250,1146240,1146257,1146264,2097152,2097152,2097152,2097152,32768,32768,32768,32768,1015808,1015808,1015808,1015808,0,0,0,0,2162026,2162024,2162056,2162040,32769,32768,32769,32772,0,0,0,0,0,0,5,0,62615416,0,0,67108864,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,184311872,32243968,33685760,99614720,3187671040,3185573888,0,0,41943040,2097152,0,0,0,0,0,2097152,32768,0,1114112,62598043,3991968148,124827271,1024,0,0,50331648,2097152
1280,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",16588800,16588800,8396800,8396800,4458284,4458020,121418,121054,60701,60717,60522,60522,2229128,2229156,2229153,2229168,4096000,4096000,4096000,4096000,51200,51200,51200,51200,1996628,1996612,1996580,1996588,0,0,0,0,4160882,4160880,4160888,4160896,51201,51205,51200,51200,0,0,0,0,4,1,0,0,122342808,0,0,131072000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,360888867,62669056,65741056,194150400,6212812800,6209536000,0,0,81920000,4096000,0,0,0,0,0,4096000,51200,0,2150400,122216978,7809096786,244315061,1600,0,0,98304000,4096000
1536,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",28606464,28606464,14450688,14450688,7615518,7620929,166458,166432,83240,83218,83176,83240,3807754,3807764,3807728,3807737,7077888,7077888,7077888,7077888,73728,73728,73728,73728,3464364,3464352,3464372,3464440,0,0,0,0,7272518,7272532,7272595,7272552,73734,73728,73728,73728,0,0,0,0,5,0,0,0,211034900,0,0,226492416,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,621997602,107938048,113541376,335020032,10720641024,10715922432,0,0,141557760,7077888,0,0,0,0,0,7077888,73728,0,3686400,210871471,13475836792,421150337,2304,0,0,169869312,7077888
1792,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",45359104,45359104,22880256,22880256,12098014,11974797,219882,218356,109945,109937,109758,109774,6049050,6048964,6048901,6049132,11239424,11239424,11239424,11239424,100352,100352,100352,100352,5514592,5514512,5514328,5514404,0,0,0,0,11563770,11563752,11563784,11563784,100352,100352,100353,100357,0,0,0,0,0,0,5,0,333796660,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,983983498,171000064,180232448,531464192,17006854144,17000431616,0,0,224788480,11239424,0,0,0,0,0,11239424,100352,0,5820416,333434317,21316167144,667663373,3136,0,0,269746176,11239424
2048,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",67633152,67633152,34078720,34078720,17953002,17900139,281122,281378,140568,140554,140638,140642,8976522,8976480,8976589,8976532,16777216,16777216,16777216,16777216,131072,131072,131072,131072,8247976,8247964,8247956,8247940,0,0,0,0,17166444,17166416,17166424,17166432,131072,131072,131072,131078,0,0,0,0,0,0,4,1,496992020,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1464192162,254804224,268960000,792723456,25367150592,25358761984,0,0,335544320,16777216,0,0,0,0,0,16777216,131072,0,8650752,496679482,31752018768,992778201,4096,0,0,402653184,16777216
2304,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",96215040,96215040,48439296,48439296,25489351,25569601,353984,349484,177001,176983,176888,176853,12744485,12744840,12744560,12744414,23887872,23887872,23887872,23887872,165888,165888,165888,165888,11673720,11673920,11674668,11674028,0,0,0,0,24471834,24471800,24471824,24471840,165889,165888,165892,165889,0,0,0,0,0,0,4,1,711577916,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,2089126792,362299648,382869760,1128038400,36097228800,36086611968,0,0,477757440,23887872,0,0,0,0,0,23887872,165888,0,12275712,710779040,45444252306,1418126489,5184,0,0,573308928,23887872
2560,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",131891200,131891200,66355200,66355200,35076051,35123416,428788,428786,214402,214386,214416,214362,17538235,17537816,17538472,17538492,32768000,32768000,32768000,32768000,204800,204800,204800,204800,16054444,16054416,16053060,16053048,0,0,0,0,33611434,33611408,33611392,33611400,204801,204801,204800,204804,0,0,0,0,0,1,0,4,971520180,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,2861551828,496435456,525107456,1546649600,49492787200,49479680000,0,0,655360000,32768000,0,0,0,0,0,32768000,204800,0,16793600,971201680,62104963536,1955630711,6400,0,0,786432000,32768000
