256,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",98.362215,0.970530,1.637757,1.637890,784.000000,100.000000,100.000000,99.744898,0.000478,27.367773,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,32768,786432,0,0,262144,8192,0,5,131096,8198,0,134,50.000000,0.000000,18.383997,1.149000,18.383997,1.149000,0.000000,50.000000,100.000000,100.000000,0.000000,19.245746,18.383997,18.383997,1.149000,18.387363,1.149841,0.000000,735.359375,0.000000,0.000000,441.215920,18.383997,100.000000,100.000000,131072,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432,0,16777216,0,0,1605632,1606400,"Low (1)","Low (1)","Low (1)","Low (1)",4.253761,36.527814,4.808603,0.000000,16.766390,36.114934,0.077772,0.772397,132.000000,"High (9)",16777216,0,9175040,0,524288,23134208,1638400,0,1073664,20480,20480,868352,763904,0,0.000000,0.000000,0,0.000000,1.461335,0,131072,8192,13.131256,0.000000,0.084466,0.593864
512,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.772002,0.991148,1.622351,1.621861,1536.000000,100.000000,100.000000,99.869792,0.000061,26.925436,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,262144,6291456,0,0,2097152,32768,0,5,1048656,32774,63170,55816,50.000000,0.000000,18.784643,601.108564,18.784643,601.108564,0.000000,50.000000,94.009018,0.000000,1.131655,0.999912,18.784643,18.784643,601.108564,18.786076,601.218630,0.000000,93.922852,0.000000,0.000000,450.831423,18.784643,100.000000,100.000000,1048576,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456,0,134217728,0,0,12582912,12583680,"Low (1)","Low (1)","Low (1)","Low (1)",4.095345,36.799200,5.860621,0.000000,16.628398,35.248817,0.020655,0.745340,132.000000,"High (9)",134217728,0,68157440,0,4194304,184811520,10747904,0,8356352,147456,147456,6881280,6070272,0,0.000000,0.000000,0,0.000000,1.426770,0,1048576,32768,13.502506,0.000000,0.041577,0.560048
768,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.909636,0.996514,1.586086,1.587197,2288.000000,100.000000,100.000000,99.912587,0.000018,26.291415,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,884736,21233664,0,0,7077888,73728,0,5,3798482,73734,1842905,109386,50.000000,0.000000,18.518091,395.052607,18.518091,395.052607,0.000000,50.000000,47.929778,0.000000,9.643295,586.116868,18.518091,18.518091,395.052607,19.876165,395.084756,0.000000,27.433594,0.000000,0.000000,444.434183,18.518091,100.000000,100.000000,3538944,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,905969664,0,452984832,0,0,42172416,42173184,"Low (2)","Low (1)","Low (1)","Low (1)",3.995142,35.887266,9.933737,0.000000,14.563844,34.408927,0.005779,0.650412,132.000000,"High (9)",452984832,0,224133120,0,14155776,623443968,33619968,0,27943424,479232,479232,23150592,20441088,0,0.000000,0.000000,0,0.000000,1.382662,0,3538944,73728,13.302366,0.000000,0.027463,0.527430
1024,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.957077,0.997824,1.587954,1.588414,3040.000000,100.000000,100.000000,99.934211,0.000008,26.281981,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,2097152,50331648,0,0,16777216,131072,0,5,8648146,131078,4455115,167062,50.000000,0.000000,18.614317,297.829079,18.614317,297.829079,0.000000,50.000000,48.437500,0.000000,9.885898,379.607555,18.614317,18.614317,297.829079,19.190232,297.842712,0.000000,11.633789,0.000000,0.000000,446.743619,18.614317,100.000000,100.000000,8388608,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,2147483648,0,1073741824,0,0,99614720,99615488,"Low (2)","Low (1)","Low (1)","Low (1)",3.996574,36.275656,9.527043,0.000000,14.483844,34.496019,0.002436,0.668320,132.000000,"High (9)",1073741824,0,524288000,0,33554432,1477443584,76546048,0,65929728,1114112,1114112,54788096,48398336,0,0.000000,0.000000,0,0.000000,1.383430,0,8388608,131072,13.363808,0.000000,0.021121,0.528987
1280,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.821072,0.997813,1.587706,1.587629,3792.000000,100.000000,100.000000,99.947257,0.000004,26.251140,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,4096000,98304000,0,0,32768000,204800,0,5,16902940,204806,8916426,242428,50.000000,0.000000,18.628998,238.451170,18.628998,238.451170,0.000000,50.000000,48.747412,0.000000,10.138188,282.261915,18.628998,18.628998,238.451170,19.219045,238.458157,0.000000,5.960938,0.000000,0.000000,447.095945,18.628998,100.000000,100.000000,16384000,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,4194304000,0,2097152000,0,0,194150400,194151168,"Low (2)","Low (1)","Low (1)","Low (1)",4.020765,35.952527,9.830641,0.000000,14.818390,34.179103,0.001226,0.655561,132.000000,"High (9)",2097152000,0,1015808000,0,65536000,2885222400,145817600,0,128410112,2150400,2150400,106905600,94464000,0,0.000000,0.000000,0,0.000000,1.378188,0,16384000,204800,13.376156,0.000000,0.016764,0.525024
1536,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.892509,0.998613,1.590889,1.588378,4544.000000,100.000000,100.000000,99.955986,0.000002,26.251578,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,7077888,169869312,0,0,56623104,294912,0,5,28830492,294918,15232004,332680,50.000000,0.000000,18.674962,199.199589,18.674962,199.199589,0.000000,50.000000,48.882294,0.000000,10.047386,224.710149,18.674962,18.674962,199.199589,19.017266,199.203642,0.000000,3.458008,0.000000,0.000000,448.199076,18.674962,100.000000,100.000000,28311552,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,7247757312,0,3623878656,0,0,335020032,335020800,"Low (2)","Low (1)","Low (1)","Low (1)",4.011429,36.123049,9.652696,0.000000,14.555491,34.466100,0.000706,0.654227,132.000000,"High (9)",3623878656,0,1745879040,0,113246208,4985192448,247726080,0,221479424,3686400,3686400,184614912,163160064,0,0.000000,0.000000,0,0.000000,1.377893,0,28311552,294912,13.433224,0.000000,0.013968,0.522334
1792,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.939231,0.998752,1.591782,1.591453,5296.000000,100.000000,100.000000,99.962236,0.000001,26.293839,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,11239424,269746176,0,0,89915392,401408,0,5,46106966,401414,24223519,439674,50.000000,0.000000,18.698715,170.959681,18.698715,170.959681,0.000000,50.000000,49.075113,0.000000,10.074998,187.257171,18.698715,18.698715,170.959681,19.176717,170.962235,0.000000,2.179688,0.000000,0.000000,448.769161,18.698715,100.000000,100.000000,44957696,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,11509170176,0,5754585088,0,0,531464192,531464960,"Low (2)","Low (1)","Low (1)","Low (1)",4.007933,36.085150,9.698206,0.000000,14.720903,34.288107,0.000446,0.671503,132.000000,"High (9)",5754585088,0,2761687040,0,179830784,7915765760,388562944,0,351232512,5820416,5820416,293027840,259008512,0,0.000000,0.000000,0,0.000000,1.376709,0,44957696,401408,13.458928,0.000000,0.011825,0.515928
2048,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.926751,0.999081,1.595727,1.596632,6048.000000,100.000000,100.000000,99.966931,0.000001,26.372935,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,16777216,402653184,0,0,134217728,524288,0,5,68665812,524294,35652726,561420,50.000000,0.000000,18.781136,150.249090,18.781136,150.249090,0.000000,50.000000,49.193299,0.000000,9.977798,160.890283,18.781136,18.781136,150.249090,19.216865,150.250810,0.000000,1.466797,0.000000,0.000000,450.747273,18.781136,100.000000,100.000000,67108864,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,17179869184,0,8589934592,0,0,792723456,792724224,"Low (2)","Low (1)","Low (1)","Low (1)",4.032875,36.000724,9.553373,0.000000,14.958276,34.272571,0.000313,0.653830,132.000000,"High (9)",8589934592,0,4110417920,0,268435456,11815354368,574619648,0,523764224,8650752,8650752,437256192,386531328,0,0.000000,0.000000,0,0.000000,1.380034,0,67108864,524288,13.503399,0.000000,0.010383,0.517656
2304,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.981725,0.999057,1.591267,1.589741,6800.000000,100.000000,100.000000,99.970588,0.000001,26.254106,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,23887872,573308928,0,0,191102976,663552,0,5,97887226,663558,51094178,701660,50.000000,0.000000,18.722483,133.137658,18.722483,133.137658,0.000000,50.000000,49.074430,0.000000,10.011460,140.783796,18.722483,18.722483,133.137658,19.180151,133.138863,0.000000,1.026367,0.000000,0.000000,449.339599,18.722483,100.000000,100.000000,95551488,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,24461180928,0,12230590464,0,0,1128038400,1128039168,"Low (2)","Low (1)","Low (1)","Low (1)",4.008255,35.979870,9.750091,0.000000,14.867425,34.222524,0.000215,0.647443,132.000000,"High (9)",12230590464,0,5839257600,0,382205952,16822370304,812187648,0,745169408,12275712,12275712,622411776,550250496,0,0.000000,0.000000,0,0.000000,1.374369,0,95551488,663552,13.453102,0.000000,0.009252,0.514925
2560,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.974673,0.999203,1.590212,1.586849,7552.000000,100.000000,100.000000,99.973517,0.000000,26.202336,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,32768000,786432000,0,0,262144000,819200,0,5,134445938,819206,70235968,856242,50.000000,0.000000,18.743798,119.960304,18.743798,119.960304,0.000000,50.000000,49.056595,0.000000,10.044012,125.384583,18.743798,18.743798,119.960304,19.226284,119.961183,0.000000,767.000000,0.000000,0.000000,449.851142,18.743798,100.000000,100.000000,131072000,"Low (1)","Low (1)","Mid (4)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,33554432000,0,16777216000,0,0,1546649600,1546650368,"Low (2)","Low (1)","Low (1)","Low (1)",4.015592,36.003004,9.732575,0.000000,14.987007,34.076779,0.000153,0.657235,132.000000,"High (9)",16777216000,0,7995392000,0,524288000,23075225600,1107558400,0,1021542912,16793600,16793600,853606400,754688000,0,0.000000,0.000000,0,0.000000,1.373818,0,131072000,819200,13.444669,0.000000,0.008280,0.519374
