256,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",93.691985,0.899042,4.071584,4.067766,5281.000000,100.000000,100.000000,99.943193,0.000071,90.504457,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,6291456,8192,0,5,2621536,8198,0,0,58.333333,0.000000,112.011354,434.468280,135.771338,434.468280,0.000000,58.311688,100.000000,100.000000,0.000000,0.000000,217.234140,135.771338,434.468280,135.776310,434.786494,0.000000,271.541992,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,4194304,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,33554432,0,16777216,0,0,10815488,10816256,"Idle (0)","Low (1)","High (8)","Mid (5)",4.070212,2.624613,3.893741,0.003533,0.000000,74.871813,0.033638,4.296202,0.000000,"Idle (0)",16777216,0,244121600,0,4325376,33619968,47054848,0,9626112,141312,141312,4210688,1058816,0,0.000000,0.000000,0,0.000000,9.102386,0,2621440,8192,4.894092,0.000000,0.038762,10.167487
512,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.884711,0.909512,4.083828,4.079445,10529.000000,100.000000,100.000000,99.971507,0.000009,90.778970,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,50331648,32768,0,5,21231074,32774,64641,56587,58.333333,0.000000,113.480180,220.082772,137.551733,220.082772,0.000000,58.322497,99.695740,0.000000,434.154374,380.060543,220.082773,137.551733,220.082772,139.254142,220.123071,0.000000,34.387695,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,33554432,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,268435456,0,134217728,0,0,86253568,86254336,"Low (1)","Low (1)","High (8)","Mid (5)",4.102478,2.510518,5.462545,0.003716,0.000000,73.601775,0.008045,4.264589,0.000000,"Idle (0)",134217728,0,1949564928,0,34078720,268697600,372768768,0,76775936,1089536,1089536,33619968,8429568,0,0.000000,0.000000,0,0.000000,9.120239,0,20971520,32768,4.881868,0.000000,0.019653,10.026681
768,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.947975,0.914714,4.048998,4.050158,15777.000000,100.000000,100.000000,99.980985,0.000003,90.131801,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,169869312,73728,0,5,71038434,73734,1959283,109426,58.333333,0.000000,113.084093,146.209736,137.071628,146.209736,0.000000,58.326106,97.627213,0.000000,3.794382,217.002315,219.314605,137.071628,146.209736,137.574285,146.221635,0.000000,10.153320,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,113246208,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,905969664,0,452984832,0,0,290801664,290802432,"Low (1)","Low (1)","High (8)","Mid (5)",4.242480,2.501855,10.416135,0.004054,0.000000,68.865406,0.002309,4.205816,0.000000,"Idle (0)",452984832,0,6575947776,0,114425856,906559488,1253965824,0,258859520,3631104,3631104,113393664,28403712,0,0.000000,0.000000,0,0.000000,8.951297,0,70778880,73728,4.926979,0.000000,0.012812,9.749134
1024,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.697910,0.912140,4.063338,4.064860,21025.000000,100.000000,100.000000,99.985731,0.000001,90.461243,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,402653184,131072,0,5,168291180,131078,4974197,168522,58.333333,0.000000,112.200494,108.800479,136.000599,108.800479,0.000000,58.327912,97.421875,0.000000,4.032217,139.887041,217.600958,136.000599,108.800479,136.421330,108.805459,0.000000,4.250000,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,268435456,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,2147483648,0,1073741824,0,0,688947200,688947968,"Low (1)","Low (1)","High (8)","Mid (5)",4.230372,2.487266,9.899752,0.003895,0.000000,69.319175,0.001046,4.228670,0.000000,"Idle (0)",1073741824,0,15582887936,0,270532608,2148532224,2967470080,0,613286400,8552448,8552448,268697600,67272704,0,0.000000,0.000000,0,0.000000,9.010840,0,167772160,131072,4.939247,0.000000,0.009708,9.820115
1280,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.814388,0.910764,4.059447,4.058717,26273.000000,100.000000,100.000000,99.988581,0.000001,90.325860,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,786432000,204800,0,5,328977658,204806,9435862,239872,58.333333,0.000000,111.414076,86.430313,135.047365,86.430313,0.000000,58.328995,97.437308,0.000000,3.888819,101.231504,216.075784,135.047365,86.430313,135.582171,86.432845,0.000000,2.160156,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,524288000,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,4194304000,0,2097152000,0,0,1345177600,1345178368,"Low (1)","Low (1)","High (8)","Mid (5)",4.274924,2.500008,10.116307,0.004004,0.000000,69.017365,0.000518,4.248847,0.000000,"Idle (0)",2097152000,0,30430003200,0,527564800,4195942400,5790105600,0,1197466112,16640000,16640000,524697600,131328000,0,0.000000,0.000000,0,0.000000,8.974021,0,327680000,204800,4.940960,0.000000,0.007880,9.830147
1536,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.890791,0.911472,4.063112,4.062273,31521.000000,100.000000,100.000000,99.990483,0.000000,90.405897,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,1358954496,294912,0,5,568307104,294918,16401507,331690,58.333333,0.000000,110.046167,71.140956,133.389293,71.140956,0.000000,58.329718,97.446860,0.000000,3.863768,80.012830,213.422869,133.389293,71.140956,133.878360,71.142404,0.000000,1.234375,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,905969664,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,7247757312,0,3623878656,0,0,2323980288,2323981056,"Low (1)","Low (1)","High (8)","Mid (5)",4.242530,2.474039,9.749505,0.003860,0.000000,69.427424,0.000307,4.246325,0.000000,"Idle (0)",3623878656,0,52576911360,0,910688256,7250116608,9998696448,0,2068808192,28680192,28680192,906559488,226861056,0,0.000000,0.000000,0,0.000000,9.002288,0,566231040,294912,4.945302,0.000000,0.006493,9.849517
1792,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.938073,0.900610,4.064637,4.065068,36769.000000,100.000000,100.000000,99.991841,0.000000,90.468729,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,2157969408,401408,0,5,902268640,401414,26030092,438488,58.333333,0.000000,110.815708,61.404375,134.322071,61.404375,0.000000,58.330234,97.450620,0.000000,3.888562,67.076594,214.915313,134.322071,61.404375,134.787370,61.405293,0.000000,802.000000,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,1438646272,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,11509170176,0,5754585088,0,0,3689842688,3689843456,"Low (1)","Low (1)","High (8)","Mid (5)",4.313187,2.510846,10.381013,0.004098,0.000000,68.590391,0.000193,4.274424,0.000000,"Idle (0)",5754585088,0,83483230208,0,1445068800,11512381440,15870066688,0,3284722176,45459456,45459456,1439449088,360163328,0,0.000000,0.000000,0,0.000000,8.993147,0,899153920,401408,4.948132,0.000000,0.005759,9.920090
2048,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.926230,0.909931,4.067519,4.068113,42017.000000,100.000000,100.000000,99.992860,0.000000,90.536984,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,3221225472,524288,0,5,1346589114,524294,38813021,561322,58.333333,0.000000,110.030988,53.348357,133.370895,53.348357,0.000000,58.330622,97.455653,0.000000,3.856813,57.116713,213.393432,133.370895,53.348357,133.809295,53.348969,0.000000,533.000000,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,2147483648,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,17179869184,0,8589934592,0,0,5507252224,5507252992,"Low (1)","Low (1)","High (8)","Mid (5)",4.267548,2.468662,9.723830,0.003798,0.000000,69.390202,0.000128,4.272248,0.000000,"Idle (0)",8589934592,0,124608577536,0,2155872256,17184063488,23681040384,0,4902617600,67764224,67764224,2148532224,537526272,0,0.000000,0.000000,0,0.000000,9.009961,0,1342177280,524288,4.954744,0.000000,0.004930,9.868655
2304,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.993019,0.902082,4.067211,4.066422,47265.000000,100.000000,100.000000,99.993653,0.000000,90.499719,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,4586471424,663552,0,5,1917517594,663558,55354684,699356,58.333333,0.000000,110.187540,47.488233,133.560655,47.488233,0.000000,58.330923,97.440210,0.000000,3.868704,50.050607,213.697048,133.560655,47.488233,134.014086,47.488662,0.000000,375.000000,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,3057647616,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,24461180928,0,12230590464,0,0,7840696320,7840697088,"Low (1)","Low (1)","High (8)","Mid (5)",4.343099,2.498840,10.434805,0.003940,0.000000,68.472043,0.000094,4.302416,0.000000,"Idle (0)",12230590464,0,177412571136,0,3068264448,24466489344,33708441600,0,6979904000,96380928,96380928,3058974720,765241344,0,0.000000,0.000000,0,0.000000,8.989178,0,1911029760,663552,4.955612,0.000000,0.004462,9.940301
2560,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.982545,0.911504,4.063812,4.063205,52513.000000,100.000000,100.000000,99.994287,0.000000,90.428409,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,6291456000,819200,0,5,2630522986,819206,76391934,854948,58.333333,0.000000,109.718999,42.557672,132.992726,42.557672,0.000000,58.331164,97.431000,0.000000,3.875569,44.414790,212.788361,132.992726,42.557672,133.453530,42.557983,0.000000,272.000000,0.000000,0.000000,0.000000,0.000000,82.500000,100.000000,4194304000,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,33554432000,0,16777216000,0,0,10754662400,10754663168,"Low (1)","Low (1)","High (8)","Mid (5)",4.264033,2.465293,10.207595,0.003923,0.000000,68.978530,0.000069,4.250775,0.000000,"Idle (0)",16777216000,0,243354828800,0,4207411200,33560985600,46229094400,0,9573990912,132096000,132096000,4195942400,1049600000,0,0.000000,0.000000,0,0.000000,8.993050,0,2621440000,819200,4.951266,0.000000,0.003952,9.825830
