256,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",66.200742,0.739937,2.438183,2.393011,33.000000,100.000000,100.000000,96.969697,0.011349,58.032494,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,32768,8192,0,5,16432,8198,0,454,50.000000,0.000000,53.299995,26.649997,53.299995,26.649997,0.000000,50.000000,100.000000,100.000000,0.000000,1.476941,53.299995,53.299995,26.649997,53.456147,26.669516,0.000000,16.656248,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,16384,"Low (1)","Mid (5)","Low (2)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,65536,65536,0,0,0,67584,68342,"Low (1)","Low (1)","Low (2)","Low (3)",8.085827,19.539739,34.552814,0.000000,0.000000,26.873778,3.544039,0.375081,0.000000,"Idle (0)",65536,0,1376256,0,65536,196608,393216,0,66294,4096,4096,32768,14336,0,0.000000,0.000000,0,0.000000,3.665499,0,16384,8192,0.596904,0.000000,3.907330,3.121392
512,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",92.220239,0.817885,1.399074,1.433154,33.000000,100.000000,100.000000,96.969697,0.003377,34.746790,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,131072,32768,0,5,65560,32774,53866,42556,50.000000,0.000000,40.195201,20.097600,40.195201,20.097600,0.000000,50.000000,17.083740,0.000000,33.037639,26.100875,40.195201,40.195201,20.097600,40.209921,20.101280,0.000000,3.140249,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65536,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,262144,262144,0,0,0,270336,271249,"High (8)","Low (1)","Low (2)","Low (3)",3.376113,11.133552,68.884957,0.000000,0.000000,11.435287,0.995689,0.221015,0.000000,"Idle (0)",262144,0,5505024,0,262144,786432,1572864,0,263057,16384,16384,131072,57344,0,0.000000,0.000000,0,0.000000,2.111523,0,65536,32768,0.491693,0.000000,2.298444,1.654942
768,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",96.569417,0.800681,1.307538,1.290640,33.000000,100.000000,100.000000,96.969697,0.001542,31.289738,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,294912,73728,0,5,147504,73734,147489,90426,50.000000,0.000000,38.287893,19.143947,38.287893,19.143947,0.000000,50.000000,0.000000,0.000000,38.296462,23.479689,38.287893,38.287893,19.143947,38.300357,19.145505,0.000000,1.329440,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,147456,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,589824,589824,0,0,0,608256,609194,"High (9)","Low (1)","Low (2)","Low (3)",2.710197,8.728601,74.056160,0.000000,0.000000,10.961291,0.374892,0.178330,0.000000,"Idle (0)",589824,0,12386304,0,589824,1769472,3538944,0,590762,36864,36864,294912,129024,0,0.000000,0.000000,0,0.000000,1.913534,0,147456,73728,0.470900,0.000000,1.639968,1.350560
1024,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",98.185532,0.810917,1.380715,1.372050,33.000000,100.000000,100.000000,96.969697,0.000855,33.262721,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,524288,131072,0,5,262192,131078,262152,148488,50.000000,0.000000,40.590320,20.295160,40.590320,20.295160,0.000000,50.000000,0.000000,0.000000,40.591558,22.991849,40.590320,40.590320,20.295160,40.597752,20.296089,0.000000,811.805664,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,262144,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,1048576,1048576,0,0,0,1081344,1082269,"High (9)","Low (1)","Low (2)","Low (3)",2.924533,9.191971,74.192308,0.000000,0.000000,10.154652,0.208604,0.186351,0.000000,"Idle (0)",1048576,0,22020096,0,1048576,3145728,6291456,0,1049501,65536,65536,524288,229376,0,0.000000,0.000000,0,0.000000,2.027437,0,262144,131072,0.512223,0.000000,1.753972,1.387608
1280,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",98.820512,0.792780,1.341859,1.331256,33.000000,100.000000,100.000000,96.969697,0.000544,32.273419,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,819200,204800,0,5,409648,204806,409610,220308,50.000000,0.000000,39.928273,19.964136,39.928273,19.964136,0.000000,50.000000,0.000000,0.000000,39.929248,21.475874,39.928273,39.928273,19.964136,39.932952,19.964721,0.000000,511.081055,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,409600,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,1638400,1638400,0,0,0,1689600,1690519,"High (9)","Low (1)","Low (2)","Low (3)",2.907276,9.153970,73.014875,0.000000,0.000000,11.465611,0.130099,0.186585,0.000000,"Idle (0)",1638400,0,34406400,0,1638400,4915200,9830400,0,1639319,102400,102400,819200,358400,0,0.000000,0.000000,0,0.000000,1.973113,0,409600,204800,0.498084,0.000000,1.722060,1.419522
1536,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",98.978469,0.785725,1.330652,1.323569,33.000000,100.000000,100.000000,96.969697,0.000378,32.086906,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,1179648,294912,0,5,589872,294918,589861,311806,50.000000,0.000000,39.827182,19.913591,39.827182,19.913591,0.000000,50.000000,0.000000,0.000000,39.829680,21.054339,39.827182,39.827182,19.913591,39.830423,19.913996,0.000000,354.018555,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,589824,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,2359296,2359296,0,0,0,2433024,2433942,"High (9)","Low (1)","Low (2)","Low (3)",2.887624,9.189231,73.001451,0.000000,0.000000,11.477539,0.099960,0.187393,0.000000,"Idle (0)",2359296,0,49545216,0,2359296,7077888,14155776,0,2360214,147456,147456,1179648,516096,0,0.000000,0.000000,0,0.000000,1.964849,0,589824,294912,0.499766,0.000000,1.730734,1.426068
1792,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.354783,0.781657,1.294716,1.294651,33.000000,100.000000,100.000000,96.969697,0.000275,31.385765,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,1605632,401408,0,5,802864,401414,802850,417284,50.000000,0.000000,38.839041,19.419520,38.839041,19.419520,0.000000,50.000000,0.000000,0.000000,38.840686,20.187578,38.839041,38.839041,19.419520,38.841363,19.419811,0.000000,253.642578,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,802816,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,3211264,3211264,0,0,0,3311616,3312547,"High (8)","Low (1)","Low (2)","Low (3)",2.822121,9.110275,73.776993,0.000000,0.000000,10.925653,0.069191,0.185826,0.000000,"Idle (0)",3211264,0,67436544,0,3211264,9633792,19267584,0,3212195,200704,200704,1605632,702464,0,0.000000,0.000000,0,0.000000,1.919460,0,802816,401408,0.491881,0.000000,1.702881,1.407060
2048,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.479253,0.811423,1.412752,1.415866,33.000000,100.000000,100.000000,96.969697,0.000214,34.324241,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,2097152,524288,0,5,1048600,524294,1048609,538758,50.000000,0.000000,42.048806,21.024403,42.048806,21.024403,0.000000,50.000000,0.000000,0.000000,42.050130,21.604663,42.048806,42.048806,21.024403,42.049769,21.024644,0.000000,210.243164,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,1048576,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304,4194304,0,0,0,4325376,4326303,"High (9)","Low (1)","Low (2)","Low (3)",2.887877,9.592927,73.711544,0.000000,0.000000,10.236391,0.064450,0.195487,0.000000,"Idle (0)",4194304,0,88080384,0,4194304,12582912,25165824,0,4195231,262144,262144,2097152,917504,0,0.000000,0.000000,0,0.000000,2.095505,0,1048576,524288,0.532478,0.000000,1.849555,1.461769
2304,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.651959,0.780330,1.152022,1.261050,33.000000,100.000000,100.000000,96.969697,0.000170,30.571059,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,2654208,663552,0,5,1327152,663558,1327113,679626,50.000000,0.000000,37.750354,18.875177,37.750354,18.875177,0.000000,50.000000,0.000000,0.000000,37.750610,19.332412,37.750354,37.750354,18.875177,37.751719,18.875347,0.000000,149.136719,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,1327104,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,5308416,5308416,0,0,0,5474304,5475220,"High (8)","Low (1)","Low (2)","Low (3)",2.625452,8.578629,74.829786,0.000000,0.000000,10.834849,0.039126,0.174681,0.000000,"Idle (0)",5308416,0,111476736,0,5308416,15925248,31850496,0,5309332,331776,331776,2654208,1161216,0,0.000000,0.000000,0,0.000000,1.869757,0,1327104,663552,0.468397,0.000000,1.587981,1.329496
2560,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",99.735222,0.787517,1.204296,1.180749,33.000000,100.000000,100.000000,96.969697,0.000136,28.624343,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,3276800,819200,0,5,1638448,819206,1638408,834608,50.000000,0.000000,39.425180,19.712590,39.425180,19.712590,0.000000,50.000000,0.000000,0.000000,39.425373,20.083356,39.425180,39.425180,19.712590,39.426335,19.712734,0.000000,126.160156,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,1638400,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,6553600,6553600,0,0,0,6758400,6759317,"High (8)","Low (1)","Low (2)","Low (3)",2.511424,8.136656,75.765900,0.000000,0.000000,10.610611,0.033160,0.166005,0.000000,"Idle (0)",6553600,0,137625600,0,6553600,19660800,39321600,0,6554517,409600,409600,3276800,1433600,0,0.000000,0.000000,0,0.000000,1.750315,0,1638400,819200,0.451137,0.000000,1.507880,1.268364
