131072,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",32784,32784,16400,16400,4,8,1030,998,513,517,506,484,0,4,0,4,8192,8192,8192,8192,32,0,0,0,8192,8188,8192,8188,32,0,0,0,8192,8200,8200,8200,32,4,1,1,0,0,0,0,4,0,1,0,116276,0,0,262144,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,244683,130336,31904,193632,6160384,5996544,0,0,2336,2176,0,0,0,0,0,8192,32,0,29856,101848,6015864,192225,32,0,0,2336,2176
262144,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",65552,65552,32784,32784,20013,28592,7516,12688,3673,3843,3700,3814,10044,9969,10008,9968,16384,16384,16384,16384,32,0,0,0,6508,6604,6632,6660,31,0,0,0,16384,16392,16392,16392,36,0,1,1,0,0,0,0,0,4,1,0,178780,0,0,524288,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,470620,175392,40096,255072,8126464,7962624,0,0,2336,2176,0,0,0,0,0,16384,32,0,33952,161423,9791226,373462,32,0,0,2336,2176
524288,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",131088,131088,65552,65552,58369,58505,19224,17928,9662,9562,9648,9650,29237,29132,29196,29160,32768,32768,32768,32768,0,0,32,0,3544,3628,3576,3652,0,0,31,0,32776,32768,32792,32792,0,4,32,2,0,0,0,0,0,4,0,1,361072,0,0,1048576,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,1055489,265504,56480,377952,12058624,11894784,0,0,2336,2176,0,0,0,0,0,32768,32,0,42144,337267,21086838,645618,32,0,0,2336,2176
1048576,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",262160,262160,131088,131088,125416,131116,19454,18319,9717,9737,9700,9724,62744,62672,62704,62773,65536,65536,65536,65536,0,32,0,0,2520,2544,2448,2412,0,31,0,0,65536,65544,65560,65560,5,32,1,0,0,0,0,0,0,4,1,0,609360,0,0,2097152,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,1840207,445728,89248,623712,19922944,19759104,0,0,2336,2176,0,0,0,0,0,65536,32,0,58528,590143,37280206,1170407,32,0,0,2336,2176
2097152,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",524304,524304,262160,262160,259200,259553,20218,20083,10105,10113,10163,10124,129572,129628,129564,129545,131072,131072,131072,131072,0,0,32,0,1552,1556,1568,1532,0,0,28,0,131080,131072,131080,131080,0,4,33,1,0,0,0,0,0,4,0,1,1095384,0,0,4194304,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,3292798,806176,154784,1115232,35651584,35487744,0,0,2336,2176,0,0,0,0,0,131072,32,0,91296,1079058,68530348,2137184,32,0,0,2336,2176
4194304,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",1048592,1048592,524304,524304,524264,524296,19490,19345,9740,9750,9707,9760,262132,262132,262132,262145,262144,262144,262144,262144,0,0,32,0,12,12,8,16,0,0,28,0,262144,262152,262168,262168,1,4,32,1,0,0,0,0,4,0,0,1,2054096,0,0,8388608,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,6382040,1527072,285856,2098272,67108864,66945024,0,0,2336,2176,0,0,0,0,0,262144,32,0,156832,2032153,129239726,4046189,32,0,0,2336,2176
8388608,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",2097168,2097168,1048592,1048592,1048577,1048585,19887,18424,9907,9980,10032,9978,524288,524289,524288,524296,524288,524288,524288,524288,32,0,0,0,0,0,0,0,28,0,0,0,524296,524288,524312,524312,32,0,1,5,0,0,0,0,0,0,5,0,3942836,0,0,16777216,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,12163608,2968864,548000,4064352,130023424,129859584,0,0,2336,2176,0,0,0,0,0,524288,32,0,287904,3920704,249769810,7779717,32,0,0,2336,2176
12582912,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",3145744,3145744,1572880,1572880,1572864,1572872,19605,19574,9791,9814,9788,9764,786432,786432,786432,786441,786432,786432,786432,786432,32,0,0,0,0,0,0,0,28,0,0,0,786440,786432,786456,786456,32,0,1,5,0,0,0,0,0,0,4,1,5826228,0,0,25165824,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,18050778,4410656,810144,6030432,192937984,192774144,0,0,2336,2176,0,0,0,0,0,786432,32,0,418976,5796564,369136222,11543965,32,0,0,2336,2176
16777216,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",4194320,4194320,2097168,2097168,2226883,2226889,19348,19159,9676,9672,9671,9654,1113442,1113441,1113440,1113448,1048576,1048576,1048576,1048576,0,0,32,0,0,0,0,0,0,0,28,0,1048576,1048576,1048592,1048584,1,0,37,0,0,0,0,0,0,0,1,4,8203892,0,0,33554432,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,23899155,5852448,1072288,7996512,255852544,255688704,0,0,2336,2176,0,0,0,0,0,1048576,32,0,550048,8178249,520658238,16360459,32,0,0,2336,2176
20971520,"GeForce GTX 750 (0)","1","7","dotProd(float*, float*, float*, int)",5242896,5242896,2621456,2621456,2621441,2621448,19484,18393,9768,9716,9740,9733,1310720,1310721,1310736,1310744,1310720,1310720,1310720,1310720,0,0,0,32,0,0,0,0,0,0,0,28,1310728,1310720,1310744,1310744,4,0,0,34,0,0,0,0,4,0,0,1,9705204,0,0,41943040,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1024,29922432,7294240,1334432,9962592,318767104,318603264,0,0,2336,2176,0,0,0,0,0,1310720,32,0,681120,9661286,615200542,19238451,32,0,0,2336,2176
