5376,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",4869881856,4869881856,4869881856,4869881856,447541859,448333061,1829040,1831815,914535,914505,914408,914412,223769429,223772430,223760316,223763180,2427715584,2427715584,2427715584,2427715584,7225344,7225344,7225344,7225344,2250116160,2250110836,2250122176,2250120628,6999552,6999552,6999552,6999552,2473261594,2473259898,2473260712,2473260872,7225347,7225345,7225391,7225377,0,0,0,0,0,1,4,0,"<OVERFLOW>",0,0,9710862336,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,209048761419,4573643264,4859044352,14291730432,457335373824,457277571072,0,0,6069288960,303464448,0,0,0,0,0,303464448,903168,0,153538560,54612412139,3494011755378,109243536902,28224,33988018176,9407397888,43698880512,9710862336
5632,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",5598478336,5598478336,5598478336,5598478336,515086972,514805038,2011922,2012194,1005970,1005952,1005970,1005903,257538200,257548745,257537905,257552112,2791309312,2791309312,2791309312,2791309312,7929856,7929856,7929856,7929856,2584363676,2584356964,2584363428,2584368872,7682048,7682048,7682048,7682048,2843733735,2843731308,2843732102,2843732268,7929862,7929856,7929868,7929868,0,0,0,0,5,0,0,0,"<OVERFLOW>",0,0,11165237248,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,240777071084,5257495296,5586584320,16430661632,525781172224,525717733376,0,0,6978273280,348913664,0,0,0,0,0,348913664,991232,0,176439296,62907027889,4024703277296,125799605320,30976,39078330368,10816323584,50243567616,11165237248
5888,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",6396346368,6396346368,6396346368,6396346368,588715898,590746420,2196385,2193129,1098157,1098228,1098095,1098197,294360687,294355211,294355081,294358264,3189506048,3189506048,3189506048,3189506048,8667136,8667136,8667136,8667136,2954822032,2954822404,2954824168,2954811744,8396288,8396288,8396288,8396288,3249390794,3249388244,3249389160,3249389360,8667138,8667136,8667160,8667164,0,0,0,0,0,0,4,1,"<OVERFLOW>",0,0,12758024192,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,274838653913,6006326272,6383346688,18773016576,600736530432,600667193344,0,0,7973765120,398688256,0,0,0,0,0,398688256,1083392,0,201510912,71783724222,4592454777480,143575447693,33856,44653084672,12359335936,57411108864,12758024192
6144,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",7266631680,7266631680,7266631680,7266631680,670283661,669787746,2385794,2388900,1192914,1192880,1192828,1192833,335141150,335142511,335137888,335136944,3623878656,3623878656,3623878656,3623878656,9437184,9437184,9437184,9437184,3356677640,3356683644,3356677796,3356686920,9142272,9142272,9142272,9142272,3691872372,3691869164,3691870520,3691871032,9437191,9437184,9437220,9437219,0,0,0,0,4,0,0,1,"<OVERFLOW>",0,0,14495514624,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,312018446108,6823084800,7252476672,21328035840,682497146880,682421649408,0,0,9059696640,452984832,0,0,0,0,0,452984832,1179648,0,228851712,81524298178,5216113511896,163028679824,36864,50734301184,14042529792,65229815808,14495514624
6400,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",8212480000,8212480000,8212480000,8212480000,758176297,757924565,2592912,2590590,1296463,1296449,1296424,1296418,379093429,379082868,379089585,379091621,4096000000,4096000000,4096000000,4096000000,10240000,10240000,10240000,10240000,3792586292,3792583880,3792588040,3792578016,9920000,9920000,9920000,9920000,4173011670,4173008478,4173010066,4173010256,10240007,10240000,10240024,10240023,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,16384000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,353675090369,7710721024,8197121024,24104960000,771358720000,771276800000,0,0,10240000000,512000000,0,0,0,0,0,512000000,1280000,0,258560000,92366062412,5909667918666,184711520666,40000,57344000000,15872000000,73728000000,16384000000
6656,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",9237037056,9237037056,9237037056,9237037056,852985918,852823402,2798310,2801783,1399157,1399153,1399168,1399123,426496167,426489751,426485972,426490001,4607442944,4607442944,4607442944,4607442944,11075584,11075584,11075584,11075584,4267540936,4267542720,4267552528,4267546440,10729472,10729472,10729472,10729472,4693992162,4693988688,4693990466,4693990608,11075591,11075586,11075620,11075617,0,0,0,0,4,1,0,0,"<OVERFLOW>",0,0,18429771776,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,397285162257,8672183296,9220424704,27113029632,867616948224,867528343552,0,0,11518607360,575930368,0,0,0,0,0,575930368,1384448,0,290734080,103795500952,6641012301960,207568884172,43264,64504201216,17853841408,82933972992,18429771776
6912,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",10343448576,10343448576,10343448576,10343448576,963112065,959937446,3022103,3018694,1511043,1511060,1511004,1510971,481555200,481556865,481560673,481548049,5159780352,5159780352,5159780352,5159780352,11943936,11943936,11943936,11943936,4776755552,4776757324,4776763816,4776765652,11570688,11570688,11570688,11570688,5256905844,5256901790,5256903768,5256904136,11943939,11943941,11943973,11943969,0,0,0,0,4,0,1,0,"<OVERFLOW>",0,0,20639121408,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,445955945331,9710421248,10325533952,30361485312,971567529984,971471978496,0,0,12899450880,644972544,0,0,0,0,0,644972544,1492992,0,325472256,116491522664,7453440696420,232980112976,46656,72236924928,19994148864,92876046336,20639121408
7168,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",11534860288,11534860288,11534860288,11534860288,1072642739,1080995409,3240945,3238902,1620482,1620463,1620468,1620396,536319723,536323016,536364224,536349480,5754585088,5754585088,5754585088,5754585088,12845056,12845056,12845056,12845056,5325385780,5325376728,5325414156,5325419100,12443648,12443648,12443648,12443648,5863000630,5862996192,5862998632,5862998672,12845060,12845056,12845123,12845117,0,0,0,0,0,0,0,5,"<OVERFLOW>",0,0,23018340352,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,497907317568,10828383744,11515594240,33859567616,1083506163712,1083403403264,0,0,14386462720,719323136,0,0,0,0,0,719323136,1605632,0,362872832,130062154725,8321771847844,260094030773,50176,80564191232,22299017216,103582531584,23018340352
7424,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",12814417920,12814417920,12814417920,12814417920,1193923364,1199822729,3458632,3475307,1729323,1729309,1729271,1729234,596965120,596958244,596953993,596955648,6393430016,6393430016,6393430016,6393430016,13778944,13778944,13778944,13778944,5919464988,5919463264,5919465556,5919466600,13348352,13348352,13348352,13348352,6513845874,6513841008,6513843850,6513843808,13778950,13778944,13778996,13778988,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,25573720064,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,553082503266,12029019648,12793751040,37616517120,1203728547840,1203618316288,0,0,15983575040,799178752,0,0,0,0,0,799178752,1722368,0,403034112,144489977816,9244741615656,288992802002,53824,89508020224,24774541312,115081740288,25573720064
7680,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",14185267200,14185267200,14185267200,14185267200,1317315333,1317572876,3723239,3722234,1861633,1861606,1861649,1861650,658662216,658653157,658660809,658664886,7077888000,7077888000,7077888000,7077888000,14745600,14745600,14745600,14745600,6551732536,6551733172,6551731776,6551730204,14284800,14284800,14284800,14284800,7211542084,7211536538,7211538946,7211539048,14745610,14745600,14745679,14745667,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,28311552000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,613594219936,13315278336,14163150336,41641574400,1332530380800,1332412416000,0,0,17694720000,884736000,0,0,0,0,0,884736000,1843200,0,446054400,160261712823,10253905101756,320496666310,57600,99090432000,27426816000,127401984000,28311552000
7936,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",15650553856,15650553856,15650553856,15650553856,1462970253,1464518437,3975565,3975440,1987788,1987777,1987774,1987733,731491059,731479194,731550173,731548269,7809531904,7809531904,7809531904,7809531904,15745024,15745024,15745024,15745024,7229459720,7229464968,7229447052,7229458036,15252992,15252992,15252992,15252992,7956873452,7956866474,7956869352,7956870224,15745034,15745024,15745104,15745090,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,31238127616,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,676470778154,14690109184,15626938112,45943980032,1470207361024,1470081400832,0,0,19523829760,976191488,0,0,0,0,0,976191488,1968128,0,492032000,176699491984,11305426894518,353377382032,61504,109333446656,30261936128,140571574272,31238127616
8192,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1628014844,1628695254,4211350,4233451,2105667,2105683,2105604,2105597,814011387,814003457,814008153,814007852,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777216,16777216,16777216,16777216,7950448904,7950450368,7950447768,7950449412,16252928,16252928,16252928,16252928,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777221,16777217,16777280,16777272,0,0,0,0,0,1,0,4,"<OVERFLOW>",0,0,34359738368,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,750224882312,16156461056,17188259840,50532974592,1617055186944,1616920969216,0,0,21474836480,1073741824,0,0,0,0,0,1073741824,2097152,0,541065216,195692736043,12521001824592,391968439288,65536,120259084288,33285996544,154618822656,34359738368
