2816,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",12564856832,12564856832,11518115840,11518115840,83976024,83697381,520076,517810,260036,260040,259989,260016,41988073,41987976,41979706,41977634,5757075456,5757075456,5757075456,5757075456,1982464,1982464,1982464,1982464,5734560205,5734560980,5734564171,5734564947,1920474,1920485,1920496,1920496,5776345016,5776344330,5776344680,5776344736,1982464,1982469,1982464,1982465,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,79609953472,11170937088,1571350784,14313637888,458036412416,458012622848,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,23089728922,1358840921302,46169575459,7744,0,0,0,0
3072,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",16312172544,16312172544,14953218048,14953218048,108602641,109147919,610923,611035,305454,305469,305511,305484,54300068,54302573,54296881,54300603,7474249728,7474249728,7474249728,7474249728,2359296,2359296,2359296,2359296,7444792046,7444782454,7444805449,7444808676,2285556,2285536,2285553,2285552,7499293578,7499292634,7499293104,7499293160,2359301,2359296,2359309,2359308,0,0,0,0,4,0,1,0,"<OVERFLOW>",0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,103362791402,14502298112,2039906816,18582110208,594627526656,594599215104,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,29965763355,1770770160908,59939575920,9216,0,0,0,0
3328,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",141394599,141333975,714003,713861,356995,357008,356973,357029,70695061,70699538,70693451,70695461,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2768896,2768896,2768896,2768896,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2682065,2682078,2682162,2682104,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2768897,2768897,2768908,2768912,0,0,0,0,0,0,4,1,"<OVERFLOW>",0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,131446881292,18437732864,2593417728,23624566784,755986137088,755952910336,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,38117878356,2259579647526,76227063309,10816,0,0,0,0
3584,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",177825247,177970307,828823,825546,414381,414442,414447,414512,88908294,88916953,88922629,88911928,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3211264,3211264,3211264,3211264,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3110170,3110073,3110095,3110051,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3211265,3211269,3211277,3211275,0,0,0,0,0,5,0,0,"<OVERFLOW>",0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,164314707689,23027573504,3238961920,29505495040,944175841280,944137306112,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,47643521686,2832081930126,95285436055,12544,0,0,0,0
3840,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",219777634,220036577,957730,957134,478941,478789,478706,478766,109886229,109891384,109873058,109866265,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3686400,3686400,3686400,3686400,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3566477,3566530,3566540,3566530,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3686407,3686400,3686425,3686422,0,0,0,0,5,0,0,0,"<OVERFLOW>",0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,202204785989,28322150912,3983616512,36289382400,1161260236800,1161216000000,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,58631740343,3494280688544,117262242660,14400,0,0,0,0
4096,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",262282649,262657355,1077678,1074187,538844,538834,538921,538890,131142190,131140459,131141626,131142155,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4194304,4194304,4194304,4194304,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4063204,4063204,4063209,4063202,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4194307,4194305,4194340,4194342,0,0,0,0,0,1,4,0,"<OVERFLOW>",0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,245099883380,34371797760,4834460416,44040716288,1409302921216,1409252589568,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,71075258416,4239272389284,142150853133,16384,0,0,0,0
4352,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",328743631,328602833,1234153,1232163,617101,617052,616717,617015,164387995,164355636,164408665,164409978,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4734976,4734976,4734976,4734976,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4575932,4576306,4576279,4575994,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4734979,4734977,4735012,4735014,0,0,0,0,0,0,0,5,"<OVERFLOW>",0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,294715878514,41226844928,5798570752,52823984128,1690367492096,1690310672384,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,85454113207,5105556950924,170876271207,18496,0,0,0,0
4608,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",390112782,390344171,1384826,1379250,692378,692448,692409,692422,195075451,195037331,195064878,195057908,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5308416,5308416,5308416,5308416,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5130115,5130307,5130554,5130544,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5308419,5308416,5308453,5308454,0,0,0,0,0,0,5,0,"<OVERFLOW>",0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,350069702415,48937624576,6883025920,62703673344,2006517547008,2006453846016,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,101483052258,6067468663008,202964257882,20736,0,0,0,0
4864,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",460683896,461447352,1535110,1541323,767660,767450,768011,767563,230357157,230326739,230432604,230407387,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5914624,5914624,5914624,5914624,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5715384,5715456,5715024,5715073,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5914628,5914626,5914676,5914668,0,0,0,0,0,1,0,4,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,411699791300,57554468096,8094903552,73744271360,2359816683520,2359745708032,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,119357763127,7144165103624,238694892986,23104,0,0,0,0
5120,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",545277903,544423014,1719168,1713230,859284,859884,860238,860447,272630181,272647721,272566387,272590788,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6553600,6553600,6553600,6553600,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6328286,6328582,6328290,6328454,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6553605,6553605,6553648,6553644,0,0,0,0,5,0,0,0,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,480494878431,67127706880,9441281280,86010265600,2752328499200,2752249856000,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,139283980047,8339536562890,278539305376,25600,0,0,0,0
5376,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",639420198,648637432,1923741,1909723,962112,961629,961196,962004,319696094,319724104,319604593,319545291,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7225344,7225344,7225344,7225344,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6968643,6968806,6968942,6968839,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7225353,7225344,7225424,7225412,0,0,0,0,4,0,0,1,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,557296771871,77707673088,10929237504,99566143488,3186116591616,3186029887488,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,161506448814,9682111316040,323014247884,28224,0,0,0,0
5632,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",756705445,756318067,2119744,2136914,1059894,1059850,1060231,1059824,378301214,378404231,378299237,378253264,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7929856,7929856,7929856,7929856,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7628230,7628037,7628299,7628480,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7929865,7929857,7929917,7929911,0,0,0,0,4,0,1,0,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,642178231621,89344698112,12565849856,114476392448,3663244558336,3663149400064,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,186085283545,11167472306500,372121671100,30976,0,0,0,0
5888,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",918867579,916700666,2458662,2451648,1229475,1229187,1229366,1229568,459409360,459458219,459436500,459486271,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8667136,8667136,8667136,8667136,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8269257,8272474,8270761,8271984,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8667144,8667140,8667227,8667213,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,740902800018,102089113344,14358195968,130805499904,4185775996928,4185671991296,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,214400128401,12874026627414,428660614803,33856,0,0,0,0
6144,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1018629638,1014715954,2612396,2602012,1306706,1305690,1305459,1306786,509415474,509214164,509561426,509546213,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9437184,9437184,9437184,9437184,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9034237,9034510,9034618,9034580,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9437191,9437184,9437272,9437263,0,0,0,0,0,0,4,1,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,837194136164,115991250944,16313354240,148617953280,4755774504960,4755661258752,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,242468924350,14574906683970,484813761934,36864,0,0,0,0
6400,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1193489066,1191740848,2823106,2800059,1411719,1411387,1410509,1410640,596804120,596684946,596258243,596300981,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10240000,10240000,10240000,10240000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9787903,9789440,9788420,9788048,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10240008,10240001,10240139,10240110,0,0,0,0,0,0,5,0,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,1028227823078,131101442560,18438402560,167978240000,5375303680000,5375180800000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,295198541775,17852282017132,590906330016,40000,0,0,0,0
6656,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1376643113,1377046477,3021117,3041877,1510592,1510525,1510728,1511072,688387450,688255689,688281147,688421523,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11075584,11075584,11075584,11075584,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10575204,10576217,10574599,10573350,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11075595,11075588,11075737,11075716,0,0,0,0,0,4,1,0,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,1251199733521,147470019584,20740418560,188950847488,6046427119616,6046294212608,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,354555097730,21435352958188,712294035890,43264,0,0,0,0
6912,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1612143291,1619540637,3273491,3283192,1636859,1636632,1637668,1637517,806138760,806004541,806395091,806496798,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11943936,11943936,11943936,11943936,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11399611,11399369,11397161,11396977,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11943954,11943936,11944125,11944101,0,0,0,0,0,4,1,0,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,1636708252548,165147313920,23226480384,211600263168,6771208421376,6771065094144,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,460509041183,27748330332562,918122233386,46656,0,0,0,0
7168,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1782443737,1789600139,3508224,3506691,1754054,1754170,1756181,1756287,891252726,891191011,891513975,891621948,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12845056,12845056,12845056,12845056,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12287051,12286438,12284037,12283995,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12845071,12845061,12845275,12845243,0,0,0,0,4,1,0,0,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,1829719525099,184183656704,25903665408,235990974464,7551711182848,7551557042176,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,509974249726,30763211377118,1020339772454,50176,0,0,0,0
7424,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2128132823,2150322426,3861542,3880591,1931172,1930370,1930325,1930252,1064003348,1064129475,1065615049,1065532749,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13778944,13778944,13778944,13778944,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13105290,13105078,13106805,13106902,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13778966,13778944,13779187,13779153,0,0,0,0,0,4,1,0,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,2302703825248,204629380352,28779052288,262187468800,8389999001600,8389833654272,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,634447391625,38207872551800,1267659461143,53824,0,0,0,0
7680,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2653232891,2613450015,4326338,4305939,2163688,2162650,2164814,2163928,1326567030,1326665861,1325307194,1325268613,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14745600,14745600,14745600,14745600,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13881284,13881678,13880219,13880999,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14745622,14745600,14745922,14745880,0,0,0,0,0,0,4,1,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,2774571323617,226534815744,31859718144,290254233600,9288135475200,9287958528000,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,758517173184,45590489529022,1517238504255,57600,0,0,0,0
7936,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3129505988,3138826741,4664212,4678020,2332199,2332013,2332419,2331495,1564720231,1564785761,1564699407,1564444795,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15745024,15745024,15745024,15745024,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14803263,14803920,14807120,14806741,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15745052,15745024,15745412,15745358,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,3313281896774,249950296064,35152742400,320255756288,10248184201216,10247995260928,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,899070788315,54150404689124,1799842599621,61504,0,0,0,0
8192,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4137034389,4119105565,5228680,5182631,2614352,2614328,2613536,2613987,2068546219,2068488197,2068537060,2068544682,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777216,16777216,16777216,16777216,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15667368,15667323,15667458,15667714,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777264,16777217,16777829,16777744,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,5432126809291,274926153472,38665203456,352256524288,11272208777216,11272007450624,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,1436467550817,85318800506924,2872154442778,65536,0,0,0,0
