3328,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",6912548864,6912548864,2881036288,2881036288,88897350,88702798,710142,710328,355056,355086,355180,355216,44444606,44452744,44451573,44450401,1439825920,1439825920,1439825920,1439825920,346112,346112,346112,346112,1400413640,1400417544,1400409516,1400413296,0,0,0,0,1444886716,1444886500,1444886560,1444886608,346112,346112,346113,346117,0,0,0,0,0,0,5,0,5812854480,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,2218657056,18437732608,2593417472,23624566784,755986137088,755952910336,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,5812180881,337736196740,11622549520,10816,0,0,0,0
3584,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",8633483264,8633483264,3598221312,3598221312,112188616,111972101,824095,823849,412032,412063,411939,411938,56097227,56091389,56100392,56105253,1798307840,1798307840,1798307840,1798307840,401408,401408,401408,401408,1748586356,1748589472,1748584200,1748581148,0,0,0,0,1804666140,1804665888,1804666024,1804666048,401409,401409,401412,401408,0,0,0,0,1,0,4,0,7277482512,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,2834710486,23027572992,3238961408,29505495040,944175841280,944137306112,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,7275129564,426145448098,14546856148,12544,0,0,0,0
3840,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",10618675200,10618675200,4425523200,4425523200,140954475,141430401,940960,939600,470504,470456,470452,470430,70478188,70476265,70486668,70493127,2211840000,2211840000,2211840000,2211840000,460800,460800,460800,460800,2149143408,2149145484,2149148788,2149133320,0,0,0,0,2219560758,2219560440,2219560576,2219560600,460804,460801,460800,460801,0,0,0,0,4,1,0,0,8934884084,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,3431551277,28322150656,3983616256,36289382400,1161260236800,1161216000000,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,8934355891,522042050486,17868060912,14400,0,0,0,0
4096,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",12886999040,12886999040,5370806272,5370806272,176496976,176150617,1066935,1069706,533474,533461,533465,533469,88248436,88248540,88247992,88247976,2684354560,2684354560,2684354560,2684354560,524288,524288,524288,524288,2605616716,2605618492,2605618344,2605616692,0,0,0,0,2693762242,2693761760,2693761928,2693762016,524288,524288,524292,524290,0,0,0,0,0,0,4,1,10841546776,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,4150064429,34371797504,4834460160,44040716288,1409302921216,1409252589568,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,10840144059,633592115344,21675040775,16384,0,0,0,0
4352,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",15457329152,15457329152,6441934848,6441934848,218447816,218350724,1203134,1203006,601544,601590,601520,601572,109223920,109223896,109220336,109213237,3219783680,3219783680,3219783680,3219783680,591872,591872,591872,591872,3121962936,3121967184,3121966497,3121957624,0,0,0,0,3231072956,3231072432,3231072656,3231072656,591873,591873,591872,591876,0,0,0,0,1,0,4,0,13015269108,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,5020870615,41226844416,5798570240,52823984128,1690367492096,1690310672384,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,13013885633,761520579322,26022812637,18496,0,0,0,0
4608,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",7646773248,7646773248,265376417,265512043,1349612,1349772,674847,674765,674797,674819,132693020,132683397,132662372,132667448,3822059520,3822059520,3822059520,3822059520,663552,663552,663552,663552,3703169870,3703164176,3703161784,3703177656,0,0,0,0,3835489870,3835489192,3835489392,3835489424,663553,663557,663552,663552,0,0,0,0,4,1,0,0,15454754832,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,5993589631,48937624064,6883025408,62703673344,2006517547008,2006453846016,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,15452767485,903365021480,30902031569,20736,0,0,0,0
4864,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",8993185792,8993185792,322650462,323918928,1497570,1499821,748765,748805,748884,748864,161344039,161306423,161248849,161228081,4495114240,4495114240,4495114240,4495114240,739328,739328,739328,739328,4348793086,4348842648,4348853781,4348877998,0,0,0,0,4510880478,4510879704,4510879992,4510880024,739330,739328,739328,739332,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,7078498860,57554467072,8094902528,73744271360,2359816683520,2359745708032,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,18179711246,1064594913396,36365749846,23104,0,0,0,0
5120,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",10489036800,10489036800,381478111,382515719,1660744,1659917,830340,830404,830301,830275,190742259,190735852,190744412,190764844,5242880000,5242880000,5242880000,5242880000,819200,819200,819200,819200,5070881708,5070861944,5070852964,5070869452,0,0,0,0,5261241092,5261240258,5261240664,5261240656,819201,819204,819212,819213,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,8196267855,67127705856,9441280256,86010265600,2752328499200,2752249856000,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,21193866167,1237272168366,42384373424,25600,0,0,0,0
5376,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",12142190592,12142190592,456116254,459289333,1828954,1825681,914499,914455,914468,914430,228068429,228047825,228073000,228099949,6069288960,6069288960,6069288960,6069288960,903168,903168,903168,903168,5862161936,5862176248,5862129363,5862157348,0,0,0,0,6090526710,6090525708,6090526278,6090526338,903169,903169,903180,903184,0,0,0,0,0,1,4,0,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,9557613148,77707672064,10929236480,99566143488,3186116591616,3186029887488,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,24551363191,1434952228326,49104756404,28224,0,0,0,0
5632,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",13960511488,13960511488,538402609,541026497,2003748,2000693,1001873,1001875,1001904,1001880,269202707,269199902,269236463,269220346,6978273280,6978273280,6978273280,6978273280,991232,991232,991232,991232,6733502976,6733450808,6733472517,6733471672,0,0,0,0,7003481528,7003480510,7003481000,7003481144,991233,991233,991249,991243,0,0,0,0,0,0,5,0,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,10977878909,89344696576,12565848320,114476392448,3663244558336,3663149400064,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,28222118695,1648347815018,56439502616,30976,0,0,0,0
5888,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",15951863808,15951863808,642256264,642497181,2188165,2188060,1094105,1094060,1094033,1094051,321138955,321117309,321115270,321064358,7973765120,7973765120,7973765120,7973765120,1083392,1083392,1083392,1083392,7681564596,7681597261,7681610026,7681635426,0,0,0,0,8002571985,8002570890,8002571404,8002571368,1083394,1083392,1083408,1083404,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,12561630496,102089112320,14358194944,130805499904,4185775996928,4185671991296,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,32257712363,1887261665862,64500183806,33856,0,0,0,0
6144,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",737665668,736529433,2382649,2380488,1191337,1191312,1191248,1191220,368860930,368804738,368829085,368797536,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1179648,1179648,1179648,1179648,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1179649,1179653,1179660,1179660,0,0,0,0,0,5,0,0,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,14313407660,115991249408,16313352704,148617953280,4755774504960,4755661258752,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,36660598591,2146336673156,73302416295,36864,0,0,0,0
6400,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",869786382,868794813,2583413,2584461,1291747,1291666,1291685,1291691,434958931,434827451,434894945,434828073,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1280000,1280000,1280000,1280000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1280002,1280000,1280024,1280028,0,0,0,0,0,0,4,1,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,16229429188,131101440768,18438400768,167978240000,5375303680000,5375180800000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,41451556401,2427310193376,82876573299,40000,0,0,0,0
6656,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1035682584,1036638491,2792271,2790272,1396159,1396112,1396147,1396139,517868860,517813724,517840341,517954753,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1384448,1384448,1384448,1384448,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1384451,1384453,1384472,1384470,0,0,0,0,4,1,0,0,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,18328469122,147470017280,20740416256,188950847488,6046427119616,6046294212608,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,46634694077,2728805380834,93265115465,43264,0,0,0,0
6912,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1171602119,1180146146,2993625,3007200,1496825,1496800,1496783,1496756,585745545,585856574,585753946,585812291,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1492992,1492992,1492992,1492992,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1492995,1492993,1493020,1493014,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,20500631197,165147310848,23226477312,211600263168,6771208421376,6771065094144,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,52212269128,3054823970026,104413169809,46656,0,0,0,0
7168,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1335590423,1327774956,3237682,3218831,1618855,1618827,1618844,1618813,667900357,667690066,667919356,667645551,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1605632,1605632,1605632,1605632,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1605635,1605633,1605656,1605658,0,0,0,0,0,1,0,4,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,22817754197,184183653120,25903661824,235990974464,7551711182848,7551557042176,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,58245741175,3407555925592,116440711762,50176,0,0,0,0
7424,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1543572883,1547266074,3469076,3474505,1734532,1734544,1734592,1734531,771766437,771806446,771685294,771698895,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1722368,1722368,1722368,1722368,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1722374,1722369,1722392,1722391,0,0,0,0,0,5,0,0,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,25532808573,204629375744,28779047680,262187468800,8389999001600,8389833654272,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,64731982473,3790446562622,129425542158,53824,0,0,0,0
7680,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1736558170,1739566715,3716262,3712891,1858110,1858152,1858136,1858119,868300599,868257571,868456095,868343246,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1843200,1843200,1843200,1843200,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1843203,1843204,1843243,1843234,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,28243347014,226534810368,31859712768,290254233600,9288135475200,9287958528000,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,71638750896,4193755681936,143255192854,57600,0,0,0,0
7936,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2049300996,2049224091,3964118,3962501,1982053,1982065,1982020,1982025,1024598115,1024702881,1024608151,1024679224,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1968128,1968128,1968128,1968128,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1968135,1968128,1968166,1968161,0,0,0,0,4,0,1,0,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,31148421552,249950288640,35152734976,320255756288,10248184201216,10247995260928,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,79095769272,4623482405936,158165388382,61504,0,0,0,0
8192,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2080922510,2081040199,4220875,4223924,2110450,2110425,2110407,2110398,1040467806,1040454704,1040465971,1040477612,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2097152,2097152,2097152,2097152,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2097155,2097153,2097180,2097174,0,0,0,0,0,1,0,4,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,34095805303,274926142464,38665192448,352256524288,11272208777216,11272007450624,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,86901158104,5080353544326,173789692608,65536,0,0,0,0
