256,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",24552,24600,16416,16352,0,0,4104,519,4109,4093,8,12,8192,8192,8192,8192,8192,8192,8192,8192,8240,8247,8196,8194,0,0,4,1,192952,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,215986,65976,2048,67584,2162688,2097152,0,0,0,0,0,0,0,0,0,4096,2048,0,4096,98162,3391182,752790,1024,0,0,0,0
512,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",98328,98280,65520,65552,12172,12904,19349,19350,19377,19351,11972,12068,32768,32768,32768,32768,19676,19584,28687,28695,32912,32875,32768,32774,0,0,4,1,351060,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,769607,255724,8192,270336,8650752,8388608,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,256440,11893866,6161688,4096,0,0,0,0
768,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",221112,221256,147520,147392,70936,70896,40137,40290,40139,40204,70856,70800,73728,73728,73728,73728,3948,4032,64512,64512,73872,73835,73732,73730,0,0,4,1,727984,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,2182203,573248,18432,608256,19464192,18874368,0,0,0,0,0,0,0,0,0,36864,18432,0,36864,628871,31870790,19102219,9216,0,0,0,0
1024,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",393240,393192,262160,262128,131080,131080,68505,68606,68547,68640,131088,131088,131072,131072,131072,131072,0,0,114688,114688,131120,131127,131073,131077,0,0,5,0,1271052,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,3659682,1018788,32768,1081344,34603008,33554432,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,1169385,61688478,36894925,16384,0,0,0,0
1280,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",614376,614424,409600,409600,204800,204808,105401,105422,105339,105164,204800,204808,204800,204800,204800,204800,0,0,179200,179200,204848,204855,204805,204801,0,0,5,0,2112908,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,6475327,1588988,51200,1689600,54067200,52428800,0,0,0,0,0,0,0,0,0,102400,51200,0,102400,2016455,108695004,56109655,25600,0,0,0,0
1536,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",884736,884736,589840,589808,294928,294920,147190,150278,147217,147201,294956,294965,294912,294912,294912,294912,0,0,258048,258048,294960,294967,294912,294918,0,0,0,5,2803548,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,9659380,2287421,73728,2433024,77856768,75497472,0,0,0,0,0,0,0,0,0,147456,73728,0,147456,2706841,145142572,83614011,36864,0,0,0,0
1792,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",1204320,1204128,802816,802816,401408,401416,203663,203852,203535,203556,401408,401416,401408,401408,401408,401408,0,0,351232,351232,401552,401511,401413,401409,0,0,5,0,4395628,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,14052752,3112778,100352,3311616,105971712,102760448,0,0,0,0,0,0,0,0,0,200704,100352,0,200704,4297158,234477358,124417277,50176,0,0,0,0
2048,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",1572816,1572912,1048576,1048576,524288,524312,264789,262652,265039,264840,524288,524296,524288,524288,524288,524288,0,0,458752,458752,524336,524343,524288,524294,0,0,4,1,5393484,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,17463688,4065092,131072,4325376,138412032,134217728,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,5286432,287483770,155529926,65536,0,0,0,0
2304,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",1990608,1990704,1327088,1327120,663552,663560,334390,334868,334556,334551,663552,663560,663552,663552,663552,663552,0,0,580608,580608,663600,663607,663552,663558,0,0,0,5,7121048,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,20091700,5144325,165888,5474304,175177728,169869312,0,0,0,0,0,0,0,0,0,331776,165888,0,331776,7020588,386532510,201326057,82944,0,0,0,0
2560,"GeForce GTX TITAN X (0)","1","7","matSum(float*, float*, float*, int)",2457552,2457648,1638400,1638400,819200,819208,412171,412582,412174,412205,819200,819208,819200,819200,819200,819200,0,0,716800,716800,819444,819408,819204,819202,0,0,4,1,8117740,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,25457865,6351808,204800,6758400,216268800,209715200,0,0,0,0,0,0,0,0,0,409600,204800,0,409600,8012990,437018212,257425562,102400,0,0,0,0
