256,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",3163160,3144680,1321488,1316336,0,0,16,2,8,10,0,0,1310720,1310720,8192,8192,1310720,1310720,8192,8192,1310768,1310775,8193,8197,0,0,5,0,4118956,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,4081626,8435934,1190296,10815488,346095616,345899008,0,0,0,0,0,0,0,0,0,1048576,2048,0,141312,3503887,176156448,88771944,1024,0,0,0,0
512,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",25186288,25210896,10518528,10518528,6772,21572,19577,18931,19548,19560,6996,6964,10485760,10485760,32768,32768,10479404,10479448,28710,28713,10485808,10485815,32769,32773,0,0,5,0,29859588,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,36954416,67297502,9478702,86253568,2760114176,2759327744,0,0,0,0,0,0,0,0,0,8388608,8192,0,1089536,28584357,1742296888,877834365,4096,0,0,0,0
768,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",85008384,85008384,35463168,35463168,75376,75441,56831,53303,56931,56928,75328,75312,35389440,35389440,73728,73728,35314516,35314484,64512,64512,35389488,35389495,73733,73729,0,0,1,4,121172084,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,219916290,226916572,31943206,290801664,9305653248,9303883776,0,0,0,0,0,0,0,0,0,28311552,18432,0,3631104,119989389,7565029742,3778990066,9216,0,0,0,0
1024,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",201457664,201457664,84006896,84027408,2034877,2143085,86111,88839,86603,85900,2035809,2035893,83886080,83886080,131072,131072,81781909,81782826,114299,114296,83886128,83886135,131072,131078,0,0,0,5,277433420,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,500349182,537624797,75661861,688947200,22046310400,22043164672,0,0,0,0,0,0,0,0,0,67108864,32768,0,8552448,275628257,17431169110,8548434693,16384,0,0,0,0
1280,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",393436168,393405432,164064024,164025576,10591390,9439181,125633,125034,125529,125564,10593487,10591648,163840000,163840000,204800,204800,152368302,152368192,173359,173335,163840048,163840055,204800,204806,0,0,4,1,608786568,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,1187025002,1049753818,147712534,1345177600,43045683200,43040768000,0,0,0,0,0,0,0,0,0,131072000,51200,0,16640000,604747082,38348751406,19129149295,25600,0,0,0,0
1536,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",679753720,679790600,283379680,283441184,19692479,19959391,170933,167885,171028,171057,19691197,19690796,283115520,283115520,294912,294912,261961971,261961751,249392,249537,283115568,283115575,294912,294918,0,0,4,1,1023335744,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,2027694899,1813635607,255173474,2323980288,74367369216,74360291328,0,0,0,0,0,0,0,0,0,226492416,73728,0,28680192,1018468353,64667320828,32138648515,36864,0,0,0,0
1792,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1079321576,1079450648,449969400,449987336,40605726,43100319,223952,224370,224098,224061,40601873,40600709,449576960,449576960,401408,401408,407689273,407689295,340450,340511,449577024,449577031,401409,401413,0,0,1,4,1660066848,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,3092276245,2879600861,405121572,3689842688,118074966016,118065332224,0,0,0,0,0,0,0,0,0,359661568,100352,0,45459456,1652906123,105079029600,50532525346,50176,0,0,0,0
2048,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",1611087856,1611186192,671582184,671643672,63577471,63414889,285712,285864,285788,285847,63576046,63576173,671088640,671088640,524288,524288,610447724,610448094,424838,424829,671088688,671088695,524293,524289,0,0,5,0,2332836112,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,4140030019,4297982171,604635688,5507252224,176232071168,176219488256,0,0,0,0,0,0,0,0,0,536870912,131072,0,67764224,2327811519,147224557476,72906717883,65536,0,0,0,0
2304,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",2293843952,2293954576,956155376,956201488,94052611,92652341,355476,355241,355388,355292,94055418,94054802,955514880,955514880,663552,663552,861894280,861895613,528337,528439,955515000,955514999,663552,663558,0,0,4,1,3383585256,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,6473741841,6119111917,860794368,7840696320,250902282240,250886356992,0,0,0,0,0,0,0,0,0,764411904,165888,0,96380928,3377547770,214178026810,108940095700,82944,0,0,0,0
2560,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",3146332104,3146762296,1311526392,1311552008,131293694,130714315,433320,433336,433285,433279,131294261,131289390,1310720000,1310720000,819200,819200,1179720902,1179722458,644785,644699,1310720048,1310720055,819204,819202,0,0,0,5,4324466848,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,7754044379,8393318618,1180672549,10754662400,344149196800,344129536000,0,0,0,0,0,0,0,0,0,1048576000,204800,0,132096000,4317358693,272449817024,136251149035,102400,0,0,0,0
