256,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,58.665543,1.115541,0.797452,68.367579,34.183790,58.665543,1.115541,0.293184,0.000000,0.120000,0.000000,0.000000,0.000000,36.153363,34.187962,34.183790,68.367579,0.000000,0.000000,100.000000,100.000000,57.142857,0.000000,59.821632,0.000000,"<INVALID>",100.000000,0.000000,1.097152,25.000000,25.530104,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,8192,4096,0,9,0,8664,8193,16473,8619,0.000000,0.000000,0.000000,0.000000,68.738961,35.965586,0.000000,38.456762,96.000000,4096,4096,14042,6144,65536,65536,0,0,0,0,0,0,0,2.013741,21.468908,35.587560,0.000000,0.000000,2.287421,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Low (3)","Mid (5)","Low (1)","Idle (0)",51200,70266,65402,0.000000,0,0.000000,0.000000,0.000000,0.000000,65536,0,720896,0,65536,196608,524288,0,0.000000,0,0.000000,14336,8192,0,34.183790,0,0,0.000000,12.748646,12.290540,0.156334,0.000000,4.847621,8.755562,3.747642,0.000000
384,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,75.698745,0.923499,0.792232,57.405832,28.702916,75.698745,0.923499,0.430026,0.000000,0.120000,0.000000,0.000000,0.000000,57.309284,28.706030,28.702916,57.405832,0.000000,0.000000,100.000000,100.000000,1.698909,0.000000,50.230103,0.000000,"<INVALID>",100.000000,0.000000,1.144879,25.000000,26.885769,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,18432,9216,0,2,0,36802,18434,36952,18439,0.000000,0.000000,0.000000,0.000000,57.542868,28.713817,0.000000,3.189213,96.000000,9216,9216,48350,13824,147456,147456,0,0,0,0,0,0,0,1.448243,15.889505,48.150451,0.000000,0.000000,2.294194,"Low (1)","Low (3)","Idle (0)","Mid (5)","Low (1)","Mid (4)","Mid (4)","Low (1)","Idle (0)",115200,164589,154605,0.000000,0,0.000000,0.000000,0.000000,0.000000,147456,0,1622016,0,147456,442368,1179648,0,0.000000,0,0.000000,32256,18432,0,28.702916,0,0,0.000000,6.974281,3.999774,0.202199,0.000000,16.713284,4.530268,3.019783,0.000000
512,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,82.424768,0.942458,0.841837,77.850965,38.925482,82.424768,0.942458,0.434277,0.000000,0.120000,0.000000,0.000000,0.000000,77.887790,38.925482,38.925482,77.850965,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,77.850965,0.000000,"<INVALID>",100.000000,0.000000,1.348558,25.000000,31.744236,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,32768,16384,0,3,0,65567,32768,65708,32774,0.000000,0.000000,0.000000,0.000000,78.055285,38.932610,0.000000,3.649263,96.000000,16384,16384,88909,24576,262144,262144,0,0,0,0,0,0,0,6.801385,15.151825,48.235777,0.000000,0.000000,2.207371,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Mid (5)","Mid (4)","Low (1)","Idle (0)",204800,293740,276588,0.000000,0,0.000000,0.000000,0.000000,0.000000,262144,0,2883584,0,262144,786432,2097152,0,0.000000,0,0.000000,65536,28672,0,34.059797,0,0,0.000000,5.995175,2.158120,0.258472,0.000000,16.048807,3.401541,3.056537,0.000000
640,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,87.854308,0.967299,0.812709,68.706977,34.353489,87.854308,0.967299,0.426231,0.000000,0.120000,0.000000,0.000000,0.000000,68.723752,34.354831,34.353489,68.706977,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,68.706977,0.000000,0.137831,100.000000,0.000000,1.383297,25.000000,32.574696,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,51200,25600,0,0,0,102425,51202,102590,51205,0.000000,0.000000,0.000000,0.000000,68.834461,34.356844,0.000000,0.000000,96.000000,25600,25600,136906,38400,409600,409600,0,0,0,0,0,0,0,1.528371,16.934469,52.593965,0.000000,0.000000,2.380568,"Low (1)","Mid (4)","Idle (0)","Mid (6)","Idle (0)","Mid (5)","Mid (4)","Low (1)","Idle (0)",320000,456394,430026,0.000000,0,0.000000,0.000000,0.000000,0.000000,409600,0,4505600,0,409600,1228800,3276800,0,0.000000,0,0.000000,102400,51412,0,34.495734,0,0,0.000000,5.391346,1.782964,0.285418,0.000000,15.861714,3.526605,3.017300,0.000000
768,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,90.925315,0.983325,0.821208,86.140255,43.070128,90.925315,0.983325,0.423542,0.000000,0.120000,0.000000,0.000000,0.000000,86.150186,43.071296,43.070128,86.140255,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,86.140255,0.000000,0.072286,100.000000,0.000000,1.395359,25.000000,32.885533,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,73728,36864,0,4,0,147473,73730,147544,73769,0.000000,0.000000,0.000000,0.000000,86.191663,43.094079,0.000000,2.392784,96.000000,36864,36864,197307,55296,589824,589824,0,0,0,0,0,0,0,1.517820,16.717054,54.940223,0.000000,0.000000,2.368581,"Low (1)","Mid (4)","Idle (0)","High (8)","Low (1)","Mid (5)","Mid (4)","Low (1)","Idle (0)",460800,655968,618336,0.000000,0,0.000000,0.000000,0.000000,0.000000,589824,0,6488064,0,589824,1769472,4718592,0,0.000000,0,0.000000,147456,73888,0,43.163596,0,0,0.000000,5.054766,1.064863,0.296669,0.000000,15.280474,3.056219,2.826561,0.000000
896,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,93.338509,0.990984,0.808937,72.818355,36.409177,93.338509,0.990984,0.417773,0.000000,0.120000,0.000000,0.000000,0.000000,72.946066,36.409540,36.409177,72.818355,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,72.818355,0.000000,0.000000,100.000000,0.000000,1.407042,25.000000,33.162061,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,100352,50176,0,8,0,201056,100353,200979,100358,0.000000,0.000000,0.000000,0.000000,72.918129,36.411354,0.000000,2.972178,96.000000,50176,50176,269102,75264,802816,802816,0,0,0,0,0,0,0,1.564083,17.346923,54.419394,0.000000,0.000000,2.543335,"Low (1)","Mid (4)","Idle (0)","High (7)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",627200,889777,838833,0.000000,0,0.000000,0.000000,0.000000,0.000000,802816,0,8830976,0,802816,2408448,6422528,0,0.000000,0,0.000000,200704,100352,0,36.409177,0,0,0.000000,5.078702,0.931369,0.308583,0.000000,14.987516,3.128678,2.835476,0.000000
1024,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,94.792770,0.995116,0.829034,73.828897,36.914448,94.792770,0.995116,0.423087,0.000000,0.120000,0.000000,0.000000,0.000000,73.830868,36.914448,36.914448,73.828897,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,73.828897,0.000000,0.004069,100.000000,0.000000,1.427366,25.000000,33.659987,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,131072,65536,0,6,0,262151,131072,262277,131078,0.000000,0.000000,0.000000,0.000000,73.866354,36.916138,0.000000,1.730364,96.000000,65536,65536,357132,98304,1048576,1048576,0,0,0,0,0,0,0,1.960117,16.949656,53.445030,0.000000,0.000000,2.446912,"Low (1)","Mid (4)","Idle (0)","High (7)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",819200,1168884,1102580,0.000000,0,0.000000,0.000000,0.000000,0.000000,1048576,0,11534336,0,1048576,3145728,8388608,0,0.000000,0,0.000000,262144,131088,0,36.918954,0,0,0.000000,4.893775,0.602775,0.316088,0.000000,16.489817,3.211918,2.939637,0.000000
1152,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,95.902433,1.004031,0.807984,91.592594,45.796297,95.902433,1.004031,0.414372,0.000000,0.120000,0.000000,0.000000,0.000000,91.601428,45.797677,45.796297,91.592594,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,91.592594,0.000000,0.000000,100.000000,0.000000,1.420711,25.000000,33.491573,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,165888,82944,0,5,0,331808,165893,331942,165892,0.000000,0.000000,0.000000,0.000000,91.638421,45.797401,0.000000,1.413465,96.000000,82944,82944,443601,124416,1327104,1327104,0,0,0,0,0,0,0,1.724758,15.765372,50.205709,0.000000,0.000000,2.295394,"Low (1)","Mid (4)","Idle (0)","High (8)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",1036800,1467415,1383703,0.000000,0,0.000000,0.000000,0.000000,0.000000,1327104,0,14598144,0,1327104,3981312,10616832,0,0.000000,0,0.000000,331776,165888,0,45.796297,0,0,0.000000,5.651392,0.477561,0.320890,0.000000,21.198637,2.681178,2.768687,0.000000
1280,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,96.507784,1.005206,0.814488,92.304090,46.152045,96.507784,1.005206,0.414970,0.000000,0.120000,0.000000,0.000000,0.000000,92.305892,46.152270,46.152045,92.304090,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,92.304090,0.000000,0.009114,100.000000,0.000000,1.318801,25.000000,31.086240,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,204800,102400,0,10,0,409608,204801,409708,204807,0.000000,0.000000,0.000000,0.000000,92.328428,46.153622,0.000000,2.307602,96.000000,102400,102400,552622,153600,1638400,1638400,0,0,0,0,0,0,0,1.827259,17.314770,55.318421,0.000000,0.000000,2.339393,"Low (1)","Mid (4)","Idle (0)","High (8)","Low (1)","Mid (4)","Mid (5)","Low (1)","Idle (0)",1280000,1811162,1707994,0.000000,0,0.000000,0.000000,0.000000,0.000000,1638400,0,18022400,0,1638400,4915200,13107200,0,0.000000,0,0.000000,409600,204856,0,46.164665,0,0,0.000000,4.613445,0.456447,0.300745,0.000000,14.500884,3.629381,2.894593,0.000000
1408,"Quadro K5200 (1)","2","14","matSum(float*, float*, float*, int)",0.000000,0.000000,97.216646,1.007342,0.807769,75.795558,37.897779,97.216646,1.007342,0.403913,0.000000,0.120000,0.000000,0.000000,0.000000,75.798005,37.897932,37.897779,75.795558,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,75.795558,0.000000,0.000000,100.000000,0.000000,1.417249,25.000000,33.407415,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,247808,123904,0,1,0,495632,247809,495712,247811,0.000000,0.000000,0.000000,0.000000,75.810240,37.898238,0.000000,160.360352,96.000000,123904,123904,652155,185856,1982464,1982464,0,0,0,0,0,0,0,1.565789,17.733356,56.367055,0.000000,0.000000,2.534797,"Low (1)","Mid (4)","Idle (0)","High (7)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",1548800,2174380,2049708,0.000000,0,0.000000,0.000000,0.000000,0.000000,1982464,0,21807104,0,1982464,5947392,15859712,0,0.000000,0,0.000000,495616,247808,0,37.897779,0,0,0.000000,4.522286,0.330689,0.325891,0.000000,14.031999,2.914028,2.730364,0.000000
