0.463456,8.288200e-05,,,,,,,,,,512.000000,5.891282,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.445729,1.582760e-04,,,,,,,,,,1.000000,6.169997,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.454456,6.427040e-04,,,,,,,,,,2.000000,3.038918,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.456226,1.092857e-03,,,,,,,,,,4.000000,3.574347,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.456009,5.186349e-03,,,,,,,,,,16.000000,3.012717,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.463180,0.010240,,,,,,,,,,32.000000,3.051673,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.467989,0.020332,,,,,,,,,,64.000000,3.073987,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.482739,0.041052,,,,,,,,,,128.000000,3.044909,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.524911,0.083082,,,,,,,,,,256.000000,3.009072,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.597552,0.161805,,,,,,,,,,512.000000,3.090138,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.745511,0.322197,,,,,,,,,,1.000000,3.103692,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
