0.488961,9.209800e-05,,,,,,,,,,512.000000,5.301757,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
0.476826,1.799720e-04,,,,,,,,,,1.000000,5.426191,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
0.483123,3.882320e-04,,,,,,,,,,2.000000,5.030819,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
0.523222,9.595720e-04,,,,,,,,,,4.000000,4.070825,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
0.595694,2.284111e-03,,,,,,,,,,8.000000,3.420368,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
0.737780,4.840671e-03,,,,,,,,,,16.000000,3.227858,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
1.021382,9.716985e-03,,,,,,,,,,32.000000,3.216018,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
1.601432,0.020252,,,,,,,,,,64.000000,3.086039,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
2.763673,0.039401,,,,,,,,,,128.000000,3.172529,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
4.975714,0.081301,,,,,,,,,,256.000000,3.074984,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
9.643755,0.159246,,,,,,,,,,512.000000,3.139788,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
18.305508,0.319616,,,,,,,,,,1.000000,3.128755,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
38.326042,0.639369,,,,,,,,,,2.000000,3.128082,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
