"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.456084,4.243300e-05,,,,,,,,,,256.000000,5.753556,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.456240,1.536000e-06,256,1,1,256,1,1,8,0,0,,,"GeForce GTX 980 (0)","2","14","transFloat(float*, int) [99]"
0.456260,4.547300e-05,,,,,,,,,,256.000000,5.368914,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
0.457929,8.310600e-05,,,,,,,,,,512.000000,5.875403,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.458112,2.176000e-06,512,1,1,256,1,1,8,0,0,,,"GeForce GTX 980 (0)","2","14","transFloat(float*, int) [99]"
0.458136,8.742600e-05,,,,,,,,,,512.000000,5.585081,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.474189,1.802280e-04,,,,,,,,,,1.000000,5.418484,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.474374,3.424000e-06,1024,1,1,256,1,1,8,0,0,,,"GeForce GTX 980 (0)","2","14","transFloat(float*, int) [99]"
0.474380,1.743080e-04,,,,,,,,,,1.000000,5.602511,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.489762,5.152120e-04,,,,,,,,,,2.000000,3.790915,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.490282,5.920000e-06,2048,1,1,256,1,1,8,0,0,,,"GeForce GTX 980 (0)","2","14","transFloat(float*, int) [99]"
0.490315,3.737040e-04,,,,,,,,,,2.000000,5.226396,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.518649,1.149496e-03,,,,,,,,,,4.000000,3.398228,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.519906,1.091200e-05,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 980 (0)","2","14","transFloat(float*, int) [99]"
0.519973,9.706130e-04,,,,,,,,,,4.000000,4.024519,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.584184,2.466645e-03,,,,,,,,,,8.000000,3.167258,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.586741,2.080000e-05,8192,1,1,256,1,1,8,0,0,,,"GeForce GTX 980 (0)","2","14","transFloat(float*, int) [99]"
0.586798,2.206415e-03,,,,,,,,,,8.000000,3.540812,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
0.731198,4.946471e-03,,,,,,,,,,16.000000,3.158818,"GeForce GTX 980 (0)","2","14","[CUDA memcpy HtoD]"
0.736229,4.060800e-05,16384,1,1,256,1,1,8,0,0,,,"GeForce GTX 980 (0)","2","14","transFloat(float*, int) [99]"
0.736283,8.426510e-03,,,,,,,,,,16.000000,1.854267,"GeForce GTX 980 (0)","2","14","[CUDA memcpy DtoH]"
