"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,KB,GB/s,,,,
0.259263,8.438700e-05,,,,,,,,,,512.000000,5.786214,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.259439,9.149000e-05,,,,,,,,,,512.000000,5.336990,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.259548,6.752000e-06,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.259598,2.336000e-06,,,,,,,,,,0.125000,0.051031,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.249206,1.678130e-04,,,,,,,,,,1.000000,5.819350,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.249607,1.426610e-04,,,,,,,,,,1.000000,6.845336,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.249759,1.174400e-05,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.249809,1.792000e-06,,,,,,,,,,1.220703e-04,0.066523,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.253161,5.612630e-04,,,,,,,,,,2.000000,3.479875,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.253987,4.884930e-04,,,,,,,,,,2.000000,3.998266,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.254497,3.692900e-05,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.254560,1.792000e-06,,,,,,,,,,1.220703e-04,0.066523,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.279131,1.191650e-03,,,,,,,,,,4.000000,3.278018,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.280544,1.049950e-03,,,,,,,,,,4.000000,3.720415,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.281629,6.589000e-05,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.281697,1.696000e-06,,,,,,,,,,1.220703e-04,0.070288,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.263138,2.529114e-03,,,,,,,,,,8.000000,3.089026,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.265890,2.256948e-03,,,,,,,,,,8.000000,3.461533,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.268215,1.252190e-04,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.268342,1.568000e-06,,,,,,,,,,1.220703e-04,0.076026,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.275007,5.073642e-03,,,,,,,,,,16.000000,3.079642,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.280311,4.995977e-03,,,,,,,,,,16.000000,3.127516,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.285356,2.510790e-04,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.285609,1.824000e-06,,,,,,,,,,1.220703e-04,0.065356,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.281454,0.010301,,,,,,,,,,32.000000,3.033629,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.291986,9.923104e-03,,,,,,,,,,32.000000,3.149216,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.301954,4.667960e-04,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.302423,1.824000e-06,,,,,,,,,,1.220703e-04,0.065356,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.307377,0.020150,,,,,,,,,,64.000000,3.101765,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.327758,0.020418,,,,,,,,,,64.000000,3.061013,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.348253,9.034780e-04,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.349159,2.080000e-06,,,,,,,,,,1.220703e-04,0.057312,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.373681,0.040626,,,,,,,,,,128.000000,3.076843,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.414542,0.040592,,,,,,,,,,128.000000,3.079450,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.455196,1.774278e-03,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.456972,1.824000e-06,,,,,,,,,,1.220703e-04,0.065356,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.489614,0.080445,,,,,,,,,,256.000000,3.107710,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.570292,0.080697,,,,,,,,,,256.000000,3.097992,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.651051,3.706223e-03,32,1,1,256,1,1,11,1.024000e+03,0.000000,,,"GeForce GTX 980 (0)","1","7","dotProd(float*, float*, float*, int) [101]"
0.654759,1.952000e-06,,,,,,,,,,1.220703e-04,0.061070,"GeForce GTX 980 (0)","1","7","[CUDA memcpy DtoH]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,KB,MB,GB/s,,,,
0.723809,0.160142,,,,,,,,,,512.000000,3.122227,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
0.884300,0.161028,,,,,,,,,,512.000000,3.105054,"GeForce GTX 980 (0)","1","7","[CUDA memcpy HtoD]"
