256,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",1081344,1081344,557056,557056,0,0,4,37,17,22,0,0,524288,524288,32768,32768,523304,376068,32768,32768,524320,524327,32768,32774,0,0,0,5,3514551,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,11707347,901877,533312,1966080,62914560,62783488,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,3284556,189575586,23720306,256,1572864,458752,2621440,524288
512,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",8519680,8519680,4325376,4325376,19828,14672,22310,17076,19767,19783,17368,17504,4194304,4194304,131072,131072,4177384,4177340,126973,126973,4194336,4194343,131072,93701,0,0,4,1,26063328,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,91922207,7013105,4227904,15466496,494927872,494403584,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,25784621,1625846018,203427860,1024,12582912,3670016,20971520,4194304
768,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",28606464,28606464,14450688,14450688,978630,744700,55894,42206,49027,49067,856600,856632,14155776,14155776,294912,210688,13305424,13304986,281267,281246,14155904,14155911,294917,294913,0,0,5,0,88511058,0,0,56623104,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,310225628,23446336,14230336,51904512,1660944384,1659764736,0,0,17694720,1769472,0,0,0,0,0,1769472,18432,0,921600,87007583,5523849192,691478210,2304,42467328,12386304,70778880,14155776
1024,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",67633152,67633152,34078720,34078720,3269812,2415430,88954,67726,78239,78131,2867512,2867470,33554432,33554432,524288,524288,30739300,30739200,497145,497148,33554810,33554799,524293,524289,0,0,5,0,207897459,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,734458284,55313140,33686336,122683392,3925868544,3923771392,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,205864853,13135476080,1642408849,4096,100663296,29360128,167772160,33554432
1280,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",131891200,131891200,66355200,66355200,8763198,6582658,131514,99102,115343,115145,7670432,7671472,65536000,65536000,819200,819200,57881006,57878924,769994,549978,65542330,65542223,819200,819206,0,0,4,0,403912187,0,0,262144000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,1434047728,107725548,65741632,239206400,7654604800,7651328000,0,0,81920000,8192000,0,0,0,0,0,8192000,51200,0,4198400,401870444,25678412012,3210681103,6400,196608000,57344000,327680000,65536000
1536,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",227672064,227672064,114425856,114425856,16313980,12317142,182388,137848,160083,160013,14293552,14293142,113246208,113246208,1179648,1179648,98977092,98977358,1106267,1106270,113263832,113263559,1179648,1179654,0,0,4,1,695548745,0,0,452984832,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,2478589262,185795392,113541952,412876800,13212057600,13207339008,0,0,141557760,14155776,0,0,0,0,0,14155776,73728,0,7225344,694072828,44364498964,5546482984,9216,339738624,99090432,566231040,113246208
1792,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",361267200,361267200,181436416,181436416,26078614,19617546,242237,183680,211971,151420,22847915,16328054,179830784,179830784,1605632,1605632,156973600,156973356,1505280,1505280,179854586,179854191,1605632,1605638,0,0,4,1,1103496134,0,0,719323136,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,3934416168,294634304,180233024,655097856,20963131392,20956708864,0,0,224788480,22478848,0,0,0,0,0,22478848,100352,0,11440128,1102121278,70450473886,8808505024,12544,539492352,157351936,899153920,179830784
2048,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",538968064,538968064,270532608,270532608,38834800,29206164,314692,236170,275376,275550,34009230,34008744,268435456,268435456,2097152,2097152,234472294,167496480,1966080,1966080,268470720,268470151,2097156,2097154,0,0,4,1,1648055677,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,5871934378,439354094,268960576,977272832,31272730624,31264342016,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,1645326243,105149307244,13146051519,16384,805306368,234881024,1342177280,268435456
2304,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",767066112,767066112,384860160,384860160,55345902,41603994,394482,295780,345156,345240,48467416,48466076,382205952,382205952,2654208,2654208,333764304,333763872,2488320,1777440,382252044,382251431,2654208,2654214,0,0,4,1,2344323734,0,0,1528823808,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,8361731292,625066816,382870336,1390804992,44505759744,44495142912,0,0,477757440,47775744,0,0,0,0,0,47775744,165888,0,24219648,2342395290,149738736264,18719561482,20736,1146617856,334430208,1911029760,382205952
2560,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int)",1051852800,1051852800,527564800,527564800,76891524,57782688,483076,362414,422841,422895,67350142,67348836,524288000,524288000,3276800,3276800,456900592,456900958,3072000,3072000,524352776,524351719,3276805,3276801,0,0,5,0,3217569002,0,0,2097152000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,11471024144,856884032,525108032,1907097600,61027123200,61014016000,0,0,655360000,65536000,0,0,0,0,0,65536000,204800,0,33177600,3212856536,205461944136,25686414713,25600,1572864000,458752000,2621440000,524288000
