256,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",98304,98304,65536,65536,8,12,1246,1309,1216,1256,12,8,32768,32768,32768,32768,32768,32768,32768,23040,32800,32807,32769,32773,0,0,1,4,307138,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,874664,61402,4928,67584,2162688,2097152,0,0,0,0,0,0,0,0,0,4096,2048,0,4096,237258,11397110,1765744,256,0,0,0,0
384,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",221184,221184,147456,147456,7128,5536,12012,9071,10678,10669,6232,6192,73728,73728,73728,73728,67608,67560,71539,71542,73760,73767,73732,73730,0,0,0,5,562129,0,0,294912,0,0,0,0,147456,0,0,0,0,0,0,0,0,0,0,4608,1827694,135659,10048,152064,4866048,4718592,0,0,0,0,0,0,0,0,0,9216,4608,0,9216,494560,25289374,3853813,576,0,0,0,0
512,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",393216,393216,262144,262144,30636,22832,23414,17920,20645,20705,26812,26804,131072,131072,131072,131072,104468,104344,126976,126976,131193,93807,131073,131077,0,0,1,4,925478,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,3158701,239567,17216,270336,8650752,8388608,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,856967,44277046,6813822,1024,0,0,0,0
640,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",614400,614400,409600,409600,54236,40440,34262,25886,30029,30041,47432,47280,204800,204800,204800,204800,157499,157572,198400,141608,204864,204903,204801,204805,0,0,5,0,1489727,0,0,819200,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,12800,5233409,373203,26432,422400,13516800,13107200,0,0,0,0,0,0,0,0,0,25600,12800,0,25600,1414973,73367698,11394672,1600,0,0,0,0
768,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",884736,884736,589824,589824,81384,61016,46932,35978,41349,41357,71232,71252,294912,294912,294912,294912,223748,223764,285696,285696,294944,294951,294913,294917,0,0,5,0,2163959,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,7732550,536622,37696,608256,19464192,18874368,0,0,0,0,0,0,0,0,0,36864,18432,0,36864,2084753,109742258,16878035,2304,0,0,1,1
896,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",1204224,1204224,802816,802816,112592,84400,62236,46676,54841,54649,98416,98460,401408,401408,401408,401408,301864,215628,388864,388864,401440,401447,401408,401414,0,0,0,5,2796745,0,0,1605632,0,0,0,0,802816,0,0,0,0,0,0,0,0,0,0,25088,10194191,729665,51008,827904,26492928,25690112,0,0,0,0,0,0,0,0,0,50176,25088,0,50176,2734817,144640298,22142065,3136,0,0,0,0
1024,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",1572864,1572864,1048576,1048576,148584,112025,79428,58597,69765,69773,129972,129984,524288,374528,524288,524288,394284,394296,507904,507904,524320,524327,524289,524293,0,0,1,4,3589394,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,12982463,952269,66368,1081344,34603008,33554432,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,3501367,185063732,28598613,4096,0,0,0,0
1152,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",1990656,1990656,1327104,1327104,188368,141357,99333,75492,87364,87261,164820,164864,663552,663552,663552,663552,498716,498656,642816,642816,663749,474339,663556,663554,0,0,4,1,4648104,0,0,2654208,0,0,0,0,1327104,0,0,0,0,0,0,0,0,0,0,41472,16926202,1204778,83776,1368576,43794432,42467328,0,0,0,0,0,0,0,0,0,82944,41472,0,82944,4559112,241929064,37015664,5184,0,0,0,0
1280,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",2457600,2457600,1638400,1638400,232975,175094,121914,91530,106457,106269,209460,209373,819200,819200,819200,819200,615288,615304,793600,793600,824959,590915,819205,819201,0,0,5,0,5784012,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,21170662,1486908,103232,1689600,54067200,52428800,0,0,0,0,0,0,0,0,0,102400,51200,0,102400,5699149,302628278,46256428,6400,0,0,0,0
1408,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",2973696,2973696,1982464,1982464,282944,211736,144423,110555,126720,90387,247597,176840,991232,991232,991232,991232,744111,744128,960256,960256,991264,991271,991237,991233,0,0,1,4,6733808,0,0,3964928,0,0,0,0,1982464,0,0,0,0,0,0,0,0,0,0,61952,24488192,1798597,124736,2044416,65421312,63438848,0,0,0,0,0,0,0,0,0,123904,61952,0,123904,6641324,351938508,53847292,7744,0,0,0,0
1536,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",3538944,3538944,2359296,2359296,336388,252288,172950,129910,151557,151449,294316,294309,1179648,1179648,1179648,1179648,885328,885308,1142784,1142784,1179680,1179687,1179648,842245,0,0,4,1,8051090,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,29623885,2140103,148288,2433024,77856768,75497472,0,0,0,0,0,0,0,0,0,147456,73728,0,147456,7980185,425981638,64818165,9216,0,0,0,0
1664,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",4153344,4153344,2768896,2768896,394955,296291,202217,152360,177357,177259,345617,345607,1384448,1384448,1384448,1384448,1038802,1038848,1341184,957776,1384480,1384487,1384452,1384450,0,0,0,5,9711063,0,0,5537792,0,0,0,0,2768896,0,0,0,0,0,0,0,0,0,0,86528,35710135,2511289,173888,2855424,91373568,88604672,0,0,0,0,0,0,0,0,0,173056,86528,0,173056,9615199,512426432,78199508,10816,0,0,0,0
1792,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",4816896,4816896,3211264,3211264,458253,343705,233996,175850,204989,205022,400984,400961,1605632,1605632,1605632,1605632,1204623,1204659,1555454,1555456,1605696,1605735,1605632,1605638,0,0,0,5,10982026,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,40632349,2912218,201536,3311616,105971712,102760448,0,0,0,0,0,0,0,0,0,200704,100352,0,200704,10913909,580829594,88950925,12544,0,0,0,0
1920,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",5529600,5529600,3686400,3686400,526260,405691,267962,201453,234617,234655,460626,460644,1843200,1843200,1843200,1316352,1382667,1382703,1785590,1785582,1843232,1843239,1843200,1843206,0,0,4,1,13673826,0,0,7372800,0,0,0,0,3686400,0,0,0,0,0,0,0,0,0,0,115200,51061036,3342995,231232,3801600,121651200,117964800,0,0,0,0,0,0,0,0,0,230400,115200,0,230400,13602965,724120014,111307782,14400,0,0,0,0
2048,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",6291456,6291456,4194304,4194304,599036,449300,304098,228526,266352,266354,524414,524420,2097152,2097152,2097152,2097152,1572992,1573004,2031614,2031613,2097613,1498655,2097153,2097157,0,0,5,0,13633254,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,50057322,3803188,262976,4325376,138412032,134217728,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,13540562,721393628,110347621,16384,0,0,0,0
2176,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",7102464,7102464,4734976,4734976,676166,507135,342674,257082,299733,299993,591626,591662,2367488,2367488,2367488,2367488,1775863,1775841,2293473,2293480,2367552,2367591,2367492,2367490,0,0,0,1,17109634,0,0,9469952,0,0,0,0,4734976,0,0,0,0,0,0,0,0,0,0,147968,63382149,4293049,296768,4882944,156254208,151519232,0,0,0,0,0,0,0,0,0,295936,147968,0,295936,17019515,906624350,138663724,18496,0,0,0,0
2304,"GeForce GTX 970 (1)","2","14","matSum(float*, float*, float*, int)",7962624,7962624,5308416,5308416,758135,568600,383181,288292,335588,335575,663387,663368,2654208,2654208,2654208,2654208,1990840,1990871,2571160,2571145,2654272,2654311,2654213,2654209,0,0,5,0,18216754,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,67257381,4812729,332608,5474304,175177728,169869312,0,0,0,0,0,0,0,0,0,331776,165888,0,331776,18122686,965319238,147496598,20736,0,0,0,0
