2816,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",4187955200,4187955200,1396645888,1396645888,154628313,111377717,580862,436536,508894,508426,135159073,135356654,1395654656,1395654656,495616,495616,1273921894,1273733400,40372,29048,1395736800,1395735455,495621,495617,0,0,1,4,3478957222,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,1133449009,11171928807,1571351360,14314629120,458068131840,458044342272,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,3477585366,213309058210,27831527804,30976,0,0,0,0
3072,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",5436997632,5436997632,1813118976,1813118976,191524861,155953501,688476,517074,603059,602237,167182520,167319216,1811939328,1811939328,589824,589824,1631721060,1631623658,46594,46390,1812050760,1812048927,589828,589826,0,0,0,5,4515215257,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,1470342508,14503478080,2039907136,18583289856,594665275392,594636963840,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,4512689288,279735915298,36005458086,36864,0,0,0,0
3328,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",6912548864,6912548864,2305105920,2305105920,228517110,162868684,806254,603493,705580,705618,200345797,200226620,2303721472,1645576192,692224,692224,2111003469,2111014488,157178,155816,2303856458,2303854183,692225,692229,0,0,1,4,5726641936,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,1857476706,18439117554,2593418048,23625951232,756030439424,755997212672,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,5723414564,359671225444,46014595407,43264,0,0,0,0
3584,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",8633483264,8633483264,2878898176,2878898176,415335358,295439059,932900,700046,816338,816418,364442957,363836057,2877292544,2877292544,802816,802816,2483488434,2484002847,68244,67776,2877463345,2055376783,802820,802818,0,0,4,1,7182872130,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,2448320023,23029179133,3238961984,29507100672,944227221504,944188686336,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,7181107177,442509681966,57504221589,50176,0,0,0,0
3840,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",10618675200,10618675200,3540787200,3540787200,501075658,379370165,1068286,801776,934910,935062,438647016,438532989,3538944000,3538944000,921600,921600,3121457445,2229520091,69490,69444,3539161466,3539157887,921601,921605,0,0,5,0,8918209600,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,3400355260,28323994432,3983616832,36291225600,1161319219200,1161274982400,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,8916812306,546903152132,71348426361,57600,0,0,0,0
4096,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",12886999040,12886999040,4297064448,4297064448,811540236,559683650,1214394,910760,1062551,1062591,709677938,709669528,4294967296,4294967296,1048576,1048576,3617872699,3617873991,52160,52108,4295231768,4295227383,1048581,748993,0,0,1,4,10834999788,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,4185373680,34373894976,4834460480,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,10833548101,618718389736,86583923470,65536,0,0,0,0
4352,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",15457329152,15457329152,5154021376,5154021376,792650559,564266517,1368456,1024811,1197457,1197405,694110132,693816501,5151653888,3679772672,1183744,1183744,4467911750,4468233346,76140,75746,5151970656,5151965455,1183744,1183750,0,0,0,5,12956594727,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,4722554390,41229212480,5798570816,52826351616,1690443251712,1690386432000,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,12954036158,793301768576,103764126290,73984,0,0,0,0
4608,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",18348539904,18348539904,6117949440,6117949440,952286835,702785764,1532130,1149136,1340690,1340808,833039793,833423481,6115295232,6115295232,1327104,1327104,5278386276,5277973035,83634,83674,6115665277,4368452795,1327104,1327110,0,0,0,5,15394053216,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,5624018713,48940278521,6883025728,62706327552,2006602481664,2006538780672,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,15391230895,942305259194,123171324073,82944,0,0,0,0
4864,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",21579505664,21579505664,7195140096,7195140096,1122618504,883628910,1705394,1279158,1492332,1492318,981911739,981681170,7192182784,7192182784,1478656,1478656,6223828925,6224010343,107064,76328,7192636168,7192628703,1478661,1478657,0,0,1,4,18124670419,0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,6892876930,57557424890,8094903104,73747228672,2359911317504,2359840342016,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,18122150058,1113202533024,144858414344,92416,0,0,0,0
5120,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",25169100800,25169100800,8391884800,8391884800,1380807710,1105476672,1887846,1416180,1651955,1652003,1207744376,1207654915,8388608000,8388608000,1638400,1638400,7219377545,5156065633,109350,109752,8389129628,8389121135,1638400,1638406,0,0,0,5,21289186356,0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,8516622728,67130983160,9441280832,86013542400,2752433356800,2752354713600,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,21287516644,1285924742468,170896974349,102400,0,0,0,0
5376,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",29136199680,29136199680,9714475008,9714475008,1623354290,1259623177,2079917,1560125,1819966,1820066,1420435320,1420812598,9710862336,9710862336,1806336,1806336,8310906437,8310492846,106376,105202,9711478184,9711468079,1806337,1806341,0,0,1,4,24711766471,0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,10037116266,77711284976,10929236800,99569756160,3186232197120,3186145492992,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,24709602329,1478787883650,197380322546,112896,0,0,0,0
5632,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",33499676672,33499676672,11169202176,11169202176,1933575847,1368388087,2281013,1710863,1995913,1996133,1692630273,1692046559,11165237248,11165237248,1982464,1982464,9458975527,9459581583,118820,118854,11165942702,11165930959,1982464,1982470,0,0,0,5,28426784723,0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,11627797093,89348662009,12565848896,114480357376,3663371436032,3663276277760,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,28423040883,1695575908548,227189481646,123904,0,0,0,0
5888,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",38278406144,38278406144,12762357760,12762357760,2186524551,1590119283,2492283,1868779,2180619,2180621,1915154826,1916371908,12758024192,12758024192,2166784,2166784,10847959759,10846796114,137232,137252,12758833568,12758820263,2166788,2166786,0,0,4,1,32502192045,0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,13608562163,102093445883,14358195008,130809833472,4185914671104,4185810665472,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,32497673652,1950123908742,260474614004,135424,0,0,0,0
6144,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",43491262464,43491262464,14500233216,14500233216,2541794769,1905136232,2711909,2034091,2373013,2373111,2224909812,2225171534,14495514624,14495514624,2359296,2359296,12253143072,12252855791,154490,110912,14496417536,14496402703,2359297,2359301,0,0,5,0,36953656758,0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,15167395370,115995968248,16313353024,148622671872,4755925499904,4755812253696,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,36951021995,2206628313928,295309114942,147456,0,0,0,0
6400,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",49157120000,49157120000,16389120000,16389120000,2680158018,2019907566,2941365,2204660,2573878,2573574,2348150645,2347821900,16384000000,11702886400,2560000,2560000,13975936615,13976307492,148312,148618,16385026016,16385009175,2560004,2560002,0,0,4,1,41754592307,0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,17837990508,131106560832,18438400832,167983360000,5375467520000,5375344640000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,41746912408,2562283350802,334892007692,160000,0,0,0,0
6656,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",18435309568,18435309568,3093232728,2400169739,3179371,2385113,2782311,2782209,2711899932,2713116534,18429771776,18429771776,2768896,2768896,15574909728,15573545925,161704,162666,18430944528,18430925263,2768896,2768902,0,0,4,1,47285721338,0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,20766641186,147475555072,20740416320,188956385280,6046604328960,6046471421952,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,47283723644,2867979339566,377283336022,173056,0,0,0,0
6912,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",20645093376,20645093376,3617508608,2593021597,3428081,2569704,2999654,2999714,3167822785,3166421312,20639121408,14742355968,2985984,2985984,17467734575,17468946773,169592,169584,20640434720,20640413119,2985989,2985985,0,0,5,0,52978366628,0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,24231801466,165153282880,23226477376,211606235136,6771399524352,6771256197120,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,52975823413,3196812110344,423711668280,186624,0,0,0,0
7168,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",23024762880,23024762880,3979945722,3062884965,3685679,2764549,3225097,3225195,3482761794,3483123729,23018340352,23018340352,3211264,2293760,19454331421,19453815747,181418,181414,23019800642,23019776719,3211265,3211269,0,0,1,4,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,27001145076,184190075712,25903661888,235997396992,7551916703744,7551762563072,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,59308585974,3569251079306,474196969336,200704,0,0,0,0
7424,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",25580609536,25580609536,4461115148,3351927169,3952499,2964445,3458494,3458596,3905851518,3903803671,25573720064,25573720064,3444736,3444736,21796089291,15568812934,181382,181404,25575356018,25575329191,3444737,3444741,0,0,5,0,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,29705330473,204636265213,28779047744,262194358272,8390219464704,8390054117376,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,65758502088,4005470975154,526265459224,215296,0,0,0,0
7680,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",28318924800,28318924800,4919112023,3635860504,4228551,3171795,3700155,3700211,4306005410,4305385860,28311552000,28311552000,3686400,3686400,24029450786,24029795010,195444,192808,28313375528,28313345527,3686405,3686401,0,0,1,4,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,34431996847,226542183165,31859712832,290261606400,9288371404800,9288194457600,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,73386178178,4434917424988,585479892703,230400,0,0,0,0
7936,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",31246000128,31246000128,5512540545,4035093001,4513870,3385685,3949862,3949900,4823977718,4826061771,"<OVERFLOW>","<OVERFLOW>",3936256,2811616,26295192404,26293449660,188588,190782,"<OVERFLOW>","<OVERFLOW>",3936257,3936261,0,0,5,0,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,39406728516,249958161216,35152735040,320263628800,10248436121600,10248247181312,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,80821889329,4924971884992,647144435463,246016,0,0,0,0
8192,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",34368126976,34368126976,6293325703,4706780517,4808840,3607126,4207851,4207871,5503977707,5504066483,"<OVERFLOW>","<OVERFLOW>",4194304,4194304,28993840026,28993641174,188206,187766,"<OVERFLOW>","<OVERFLOW>",4194305,4194309,0,0,1,4,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,44944851800,274934530880,38665192256,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,89929310180,5370711235122,718980769023,262144,0,0,0,0
