256,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",89.142798,0.926134,1.003852,1.021432,5285.000000,100.000000,100.000000,99.943236,0.000231,22.727246,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,18874368,65536,456,134,52.777778,0.000000,51.990290,369.708728,392.815524,2.888349,20.579490,6.047482,184.854364,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,4194304,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432,0,16777216,0,0,10823680,10826176,"Low (1)","Low (2)",0.000000,"Idle (0)",16777216,0,244383744,0,4325376,33619968,47054848,0,9635456,141312,141312,4210688,1058816,0,0.000000,0.612929,29.941424,8.044637,5.546379,0.000000,54.268553,0.039480,0.724264,0.439704,0.382631,0,5,8923909,65542,0,0.000000,52.595156,100.000000,100.000000,392.815524,2.888349,8912896,65536,393.300897,2.888614,0.000000,231.067383,"High (8)",0.000000,0,"Low (1)",0.000000,1.133841,1.129869,0.000000
512,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",95.911595,0.970424,1.072774,1.074668,10533.000000,100.000000,100.000000,99.971518,0.000028,23.915341,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,150994944,262144,45467,39204,52.777778,0.000000,59.941037,213.123688,452.887837,1.665029,295.718222,254.983552,213.123688,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,33554432,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456,0,134217728,0,0,86286336,86288752,"Low (1)","Low (3)",0.000000,"Idle (0)",134217728,0,1950613504,0,34078720,268697600,372768768,0,76809776,1089536,1089536,33619968,8429568,0,0.000000,0.595151,29.354016,4.923324,5.746386,0.000000,57.968924,0.007933,0.779131,0.238410,0.386726,0,5,71303527,262150,0,0.000000,52.686308,99.952961,96.875000,452.887837,1.665029,71303168,262144,452.890117,1.665067,0.000000,33.299805,"High (8)",0.000000,0,"Low (1)",0.000000,1.192401,1.251067,0.000000
768,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",98.878998,0.972957,1.017621,1.016730,15781.000000,100.000000,100.000000,99.980990,0.000008,22.626876,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,509607936,589824,2330799,98614,52.777778,0.000000,57.986276,137.448950,438.118528,1.073820,4.243399,183.843190,206.173425,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,113246208,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,905969664,0,452984832,0,0,290875392,290877888,"Low (1)","Low (2)",0.000000,"Idle (0)",452984832,0,6578307072,0,114425856,906559488,1253965824,0,258934400,3631104,3631104,113393664,28403712,0,0.000000,0.545202,29.419740,4.577939,6.130366,0.000000,58.079370,0.002201,0.736182,0.167449,0.341550,0,5,240659879,589830,0,0.000000,52.716763,99.039038,94.842529,438.118528,1.073820,240648192,589824,438.139805,1.073831,0.000000,9.544922,"High (8)",0.000000,0,"Low (1)",0.000000,1.113905,1.222575,0.000000
1024,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",99.544600,0.975597,1.066739,1.067221,21029.000000,100.000000,100.000000,99.985734,0.000004,23.750965,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,1207959552,1048576,7996939,156536,52.777778,0.000000,60.833250,108.148000,459.629000,865.184000,6.443657,129.158442,216.296000,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,268435456,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,2147483648,0,1073741824,0,0,689078272,689080689,"Low (1)","Low (3)",0.000000,"Idle (0)",1073741824,0,15587082240,0,270532608,2148532224,2967470080,0,613418545,8552448,8552448,268697600,67272704,0,0.000000,0.574965,29.500552,4.486913,5.928032,0.000000,58.220488,0.000994,0.774144,0.132217,0.381695,0,5,570457449,1048582,0,0.000000,52.732003,98.607511,94.023418,459.629000,865.184000,570425344,1048576,459.654870,865.188951,0.000000,4.223633,"High (9)",0.000000,0,"Low (1)",0.000000,1.184763,1.291772,0.000000
1280,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",99.601991,0.978717,0.990589,0.993324,26277.000000,100.000000,100.000000,99.988583,0.000002,22.106618,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,2359296000,1638400,16557462,230771,52.777778,0.000000,57.179156,81.321465,432.020290,650.571730,6.420503,91.633965,203.303666,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,524288000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304000,0,2097152000,0,0,1345382400,1345384805,"Low (1)","Low (2)",0.000000,"Idle (0)",2097152000,0,30436556800,0,527564800,4195942400,5790105600,0,1197671973,16640000,16640000,524697600,131328000,0,0.000000,0.527698,29.424653,4.174444,6.270878,0.000000,58.445050,0.000513,0.721460,0.107472,0.327833,0,5,1114158879,1404422,0,0.000000,52.741152,98.521515,93.777527,432.020290,650.571730,1114112000,1638400,432.038468,557.664337,0.000000,2.032227,"High (8)",0.000000,0,"Low (1)",0.000000,1.086491,1.205683,0.000000
1536,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",99.711779,0.978823,1.020676,1.021221,31525.000000,100.000000,100.000000,99.990484,0.000001,22.727629,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,4076863488,2359296,28742848,322309,52.777778,0.000000,56.701216,67.201440,428.409185,537.611526,6.396111,73.444380,201.604322,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,905969664,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,7247757312,0,3623878656,0,0,2324275200,2324277696,"Low (1)","Low (2)",0.000000,"Idle (0)",3623878656,0,52586348544,0,910688256,7250116608,9998696448,0,2069104256,28680192,28680192,906559488,226861056,0,0.000000,0.543317,29.435383,4.145410,6.119107,0.000000,58.578961,0.000230,0.743334,0.089585,0.344674,0,5,1925278855,2359302,0,0.000000,52.747253,98.512046,93.721771,428.409185,537.611526,1925185536,2359296,428.429951,537.612893,0.000000,1.166016,"High (8)",0.000000,0,"Low (1)",0.000000,1.121400,1.243503,0.000000
1792,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",99.876047,0.979745,1.030109,1.027469,36773.000000,100.000000,100.000000,99.991842,0.000001,22.866791,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,6473908224,3211264,45648423,432374,52.777778,0.000000,56.508292,57.405249,426.951539,459.241992,6.375165,61.833688,200.918372,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,1438646272,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,11509170176,0,5754585088,0,0,3690244096,3690246517,"Low (1)","Low (3)",0.000000,"Idle (0)",5754585088,0,83496075264,0,1445068800,11512381440,15870066688,0,3285124661,45459456,45459456,1439449088,360163328,0,0.000000,0.546337,29.411703,4.086060,6.115215,0.000000,58.661984,0.000146,0.749523,0.077359,0.351673,0,5,3057275735,3211270,0,0.000000,52.751611,98.511287,93.655489,426.951539,459.241992,3057123328,3211264,426.972824,459.242849,0.000000,749.000000,"High (8)",0.000000,0,"Low (1)",0.000000,1.131481,1.250380,0.000000
2048,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",99.939410,0.979694,1.058892,1.061537,42021.000000,100.000000,100.000000,99.992861,0.000000,23.625082,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,9663676416,4194304,68077310,558874,52.777778,0.000000,58.142366,51.682102,439.297875,413.456822,6.553491,55.091445,206.728412,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,2147483648,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,5507776512,5507778922,"Low (1)","Low (3)",0.000000,"Idle (0)",8589934592,0,124625354752,0,2155872256,17184063488,23681040384,0,4903142954,67764224,67764224,2148532224,537526272,0,0.000000,0.566289,29.475953,4.175728,5.982265,0.000000,58.585396,0.000118,0.770591,0.067428,0.376232,0,5,4563613319,4194310,0,0.000000,52.754881,98.512906,93.600631,439.297875,413.456822,4563402752,4194304,439.318145,413.457414,0.000000,516.000000,"High (9)",0.000000,0,"Low (1)",0.000000,1.177588,1.289356,0.000000
2304,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",99.923204,0.981049,1.017073,1.014549,47269.000000,100.000000,100.000000,99.993653,0.000000,22.579399,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,13759414272,5308416,97428949,714199,52.777778,0.000000,56.352086,44.525105,425.771319,356.200841,6.384370,47.923577,200.362973,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,3057647616,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,24461180928,0,12230590464,0,0,7841359872,7841362272,"Low (1)","Low (2)",0.000000,"Idle (0)",12230590464,0,177433804800,0,3068264448,24466489344,33708441600,0,6980568608,96380928,96380928,3058974720,765241344,0,0.000000,0.538320,29.258877,4.039764,6.267388,0.000000,58.755615,0.000081,0.736575,0.060220,0.343160,0,5,6497827207,5308422,0,0.000000,52.757424,98.505809,93.354157,425.771319,356.200841,6497501184,5308416,425.792682,356.201244,0.000000,351.000000,"High (8)",0.000000,0,"Low (1)",0.000000,1.115144,1.238797,0.000000
2560,"GeForce GTX 970 (1)","2","14","matMul(float*, float*, float*, int, int)",99.900526,0.981745,1.006724,0.997878,52517.000000,100.000000,100.000000,99.994288,0.000000,22.208434,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,18874368000,6553600,134355869,895298,52.777778,0.000000,55.695582,39.605746,420.811064,316.845977,6.343442,43.284846,198.028736,0.000000,0.000000,0.000000,0.000000,13.235294,12.500000,4194304000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432000,0,16777216000,0,0,10755481600,10755483999,"Low (1)","Low (2)",0.000000,"Idle (0)",16777216000,0,243381043200,0,4207411200,33560985600,46229094400,0,9574811167,132096000,132096000,4195942400,1049600000,0,0.000000,0.530633,29.323153,3.938052,6.217944,0.000000,58.874344,0.000048,0.727990,0.054446,0.333389,0,5,8913338727,6553606,0,0.000000,52.759459,98.497502,93.099884,420.811064,316.845977,8912896000,6553600,420.831966,316.846267,0.000000,253.000000,"High (8)",0.000000,0,"Low (1)",0.000000,1.093403,1.225964,0.000000
