gpu_id,l1_cache_used,max_clock_rate,num_of_cores,threads_launched,Instructions.Executed,Instructions.Issued,Executed.IPC,Achieved.Occupancy,Global.Hit.Rate,Shared.Load.Transactions,Shared.Store.Transactions,Global.Load.Transactions,Global.Store.Transactions,Duration
8,0,1076,3072,37748736,38928384,38931413,0.752867,0.866118,50,0,0,18874368,9437184,0.00203213
8,0,1076,3072,34668544,35751936,35755187,0.728381,0.869095,50,0,0,17334272,8667136,0.00197124
8,0,1076,3072,31719424,32710656,32712498,0.848043,0.8608,50,0,0,15859712,7929856,0.00177362
8,0,1076,3072,28901376,29804544,29807626,0.749002,0.867195,50,0,0,14450688,7225344,0.00159125
8,0,1076,3072,26214400,27033600,27036678,0.758281,0.864766,50,0,0,13107200,6553600,0.001404591
8,0,1076,3072,23658496,24397824,24400844,0.762513,0.86213,50,0,0,11829248,5914624,0.001263373
8,0,1076,3072,21233664,21897216,21900283,0.862251,0.859932,50,0,0,10616832,5308416,0.001122541
8,0,1076,3072,18939904,19531776,19534802,0.772361,0.861361,50,0,0,9469952,4734976,0.001001356
8,0,1076,3072,16777216,17301504,17304566,0.805178,0.857856,50,0,0,8388608,4194304,0.000836169
8,0,1076,3072,14745600,15206400,15209374,0.871936,0.854329,50,0,0,7372800,3686400,0.000772136
8,0,1076,3072,12845056,13246464,13248309,0.845747,0.8593,50,0,0,6422528,3211264,0.000684007
8,0,1076,3072,11075584,11421696,11425195,0.756668,0.865311,50,0,0,5537792,2768896,0.000602535
8,0,1076,3072,9437184,9732096,9735137,0.784639,0.859118,50,0,0,4718592,2359296,0.00048263
8,0,1076,3072,7929856,8177664,8180686,0.845037,0.852206,50,0,0,3964928,1982464,0.000429669
8,0,1076,3072,6553600,6758400,6761474,0.761014,0.862234,50,0,0,3276800,1638400,0.000359908
8,0,1076,3072,4194304,4325376,4331099,0.809915,0.844488,50,0,0,2097152,1048576,0.000209538
8,0,1076,3072,3211264,3311616,3313421,0.840931,0.849753,50,0,0,1605632,802816,0.000179778
8,0,1076,3072,2359296,2433024,2438743,0.805884,0.834975,50,0,0,1179648,589824,0.000121602
8,0,1076,3072,1638400,1689600,1691446,0.750047,0.836988,50,0,0,819200,409600,0.000090337
8,0,1076,3072,1048576,1081344,1083185,0.819784,0.843844,50,0,0,524288,262144,0.000052833
8,0,1076,3072,589824,608256,611354,0.851377,0.813317,50,0,0,294912,147456,0.00002976
8,0,1076,3072,262144,270336,273428,1.026531,0.679907,50,0,0,131072,65536,0.00001392
8,0,1076,3072,65536,67584,70142,0.953297,0.463086,50,0,0,32768,16384,0.000006272
8,0,1076,3072,67108864,69206016,69211128,0.860645,0.857036,50,0,0,33554432,8388608,0.00388276
8,0,1076,3072,58982400,60825600,60827458,0.717952,0.870153,50,0,0,29491200,14745600,0.003387553
8,0,1076,3072,62980096,64948224,64950063,0.708213,0.869162,50,0,0,31490048,15745024,0.003707459
8,0,1076,3072,5308416,5474304,5476255,0.857605,0.858426,50,0,0,2654208,1327104,0.000282211
8,0,1076,3072,65536,67584,72699,1.500699,0.670522,50,0,0,32768,8192,0.00000608
8,0,1076,3072,58982400,60825600,60830656,0.858496,0.849333,50,0,0,29491200,7372800,0.003272417
8,0,1076,3072,67108864,69206016,69209093,0.699298,0.874613,50,1,1,33554432,16777216,0.00404842
8,0,1076,3072,55115776,56838144,56843698,0.857828,0.854626,50,0,0,27557888,6889472,0.003070431
8,0,1076,3072,51380224,52985856,52991404,0.859737,0.854013,50,0,0,25690112,6422528,0.00283062
8,0,1076,3072,47775744,49268736,49273768,0.863335,0.855973,50,0,0,23887872,5971968,0.00261321
8,0,1076,3072,44302336,45686784,45692325,0.862579,0.85272,50,0,0,22151168,5537792,0.002437016
8,0,1076,3072,37748736,38928384,38933463,0.869138,0.859915,50,0,0,18874368,4718592,0.00198914
8,0,1076,3072,34668544,35751936,35757013,0.866768,0.850111,50,0,0,17334272,4333568,0.001903059
8,0,1076,3072,31719424,32710656,32715767,0.865589,0.854757,50,0,0,15859712,3964928,0.001712657
8,0,1076,3072,28901376,29804544,29809646,0.863996,0.854504,50,0,0,14450688,3612672,0.001547952
8,0,1076,3072,26214400,27033600,27039179,1.00493,0.849814,50,0,0,13107200,3276800,0.001378926
8,0,1076,3072,23658496,24397824,24402885,0.865098,0.860075,50,0,0,11829248,2957312,0.001242252
8,0,1076,3072,21233664,21897216,21902300,1.00157,0.851301,50,0,0,10616832,2654208,0.001095692
8,0,1076,3072,18939904,19531776,19537404,0.859339,0.848957,50,0,0,9469952,2367488,0.000976362
8,0,1076,3072,16777216,17301504,17306585,0.864596,0.862135,50,0,0,8388608,2097152,0.00081956
8,0,1076,3072,40960000,42240000,42245059,0.996977,0.853673,50,0,0,20480000,5120000,0.002264118
8,0,1076,3072,2359296,2433024,2438556,0.877249,0.861914,50,0,0,1179648,294912,0.000119618
8,0,1076,3072,12845056,13246464,13251579,0.864627,0.858884,50,0,0,6422528,1605632,0.000671815
8,0,1076,3072,11075584,11421696,11426801,1.008601,0.849211,50,0,0,5537792,1384448,0.000593446
8,0,1076,3072,9437184,9732096,9737690,0.876156,0.855976,50,0,0,4718592,1179648,0.000470565
8,0,1076,3072,7929856,8177664,8182723,0.873635,0.859796,50,0,0,3964928,991232,0.000416228
8,0,1076,3072,589824,608256,613329,0.955189,0.834468,50,0,0,294912,73728,0.000029696
8,0,1076,3072,6553600,6758400,6763470,0.872452,0.860742,50,0,0,3276800,819200,0.00034778
8,0,1076,3072,5308416,5474304,5479845,1.00768,0.865953,50,0,0,2654208,663552,0.000274595
8,0,1076,3072,4194304,4325376,4330477,0.865414,0.863368,50,0,0,2097152,524288,0.000208002
8,0,1076,3072,262144,270336,275892,1.035794,0.795502,50,0,0,131072,32768,0.00001392
8,0,1076,3072,3211264,3311616,3316696,0.868117,0.86116,50,0,0,1605632,401408,0.000170594
8,0,1076,3072,1638400,1689600,1694703,0.873439,0.862584,50,0,0,819200,204800,0.000088705
8,0,1076,3072,1048576,1081344,1086896,0.877383,0.866619,50,0,0,524288,131072,0.000052449
8,0,1076,3072,14745600,15206400,15211489,0.86085,0.859866,50,0,0,7372800,1843200,0.000755528
8,0,1076,3072,23658496,24397824,24404800,0.24375,0.831805,50,0,0,47316992,23658496,0.003872585
8,0,1076,3072,26214400,27033600,27040549,0.262875,0.834195,50,0,0,52428800,26214400,0.004318379
8,0,1076,3072,28901376,29804544,29811510,0.26228,0.831857,50,0,0,57802752,28901376,0.004760205
8,0,1076,3072,31719424,32710656,32717048,0.241266,0.834082,50,0,0,63438848,31719424,0.005223855
8,0,1076,3072,34668544,35751936,35758906,0.241318,0.833887,50,0,0,69337088,34668544,0.00569813
8,0,1076,3072,47775744,49268736,49275159,0.236229,0.831997,50,0,0,95551488,47775744,0.007981572
8,0,1076,3072,40960000,42240000,42246398,0.236302,0.833342,50,0,0,81920000,40960000,0.006833339
8,0,1076,3072,44302336,45686784,45693212,0.237273,0.834275,50,0,0,88604672,44302336,0.007363711
8,0,1076,3072,51380224,52985856,52992250,0.232037,0.833564,50,0,0,102760448,51380224,0.008686659
8,0,1076,3072,58982400,60825600,60832572,0.224376,0.832803,50,0,0,117964800,58982400,0.01047
8,0,1076,3072,21233664,21897216,21903621,0.240536,0.833865,50,0,0,42467328,21233664,0.003502343
8,0,1076,3072,55115776,56838144,56844545,0.236588,0.833611,50,0,0,110231552,55115776,0.009428137
8,0,1076,3072,37748736,38928384,38934788,0.233636,0.83334,50,0,0,75497472,37748736,0.006972764
8,0,1076,3072,18939904,19531776,19538774,0.263075,0.833275,50,0,0,37879808,18939904,0.003130372
8,0,1076,3072,3211264,3311616,3318595,0.247772,0.830141,50,0,0,6422528,3211264,0.000521767
8,0,1076,3072,14745600,15206400,15212784,0.239792,0.832619,50,0,0,29491200,14745600,0.002450974
8,0,1076,3072,12845056,13246464,13252898,0.266964,0.83081,50,0,0,25690112,12845056,0.002091225
8,0,1076,3072,11075584,11421696,11428080,0.240897,0.833338,50,0,0,22151168,11075584,0.001824438
8,0,1076,3072,9437184,9732096,9738480,0.235054,0.833337,50,0,0,18874368,9437184,0.001585876
8,0,1076,3072,7929856,8177664,8184628,0.242184,0.832726,50,0,0,15859712,7929856,0.001289841
8,0,1076,3072,6553600,6758400,6764813,0.244067,0.831722,50,0,0,13107200,6553600,0.001054702
8,0,1076,3072,5308416,5474304,5481272,0.244457,0.834315,50,0,0,10616832,5308416,0.000858923
8,0,1076,3072,4194304,4325376,4331789,0.302262,0.829049,50,0,0,8388608,4194304,0.000614056
8,0,1076,3072,2359296,2433024,2440003,0.251208,0.831627,50,0,0,4718592,2359296,0.000371301
8,0,1076,3072,1638400,1689600,1696000,0.254737,0.824371,50,0,0,3276800,1638400,0.000266403
8,0,1076,3072,1048576,1081344,1087744,0.288882,0.822314,50,0,0,2097152,1048576,0.000163874
8,0,1076,3072,62980096,64948224,64954616,0.241349,0.833418,50,0,0,125960192,62980096,0.011355
8,0,1076,3072,589824,608256,614666,0.265513,0.816754,50,0,0,1179648,589824,0.000100065
8,0,1076,3072,16777216,17301504,17308497,0.2655,0.832419,50,0,0,33554432,16777216,0.002787553
8,0,1076,3072,67108864,69206016,69212978,0.215774,0.830713,50,0,0,134217728,67108864,0.013422
8,0,1076,3072,40960000,42240000,42246945,0.203131,0.814427,0,0,0,81920000,40960000,0.008865036
8,0,1076,3072,262144,270336,277266,0.223838,0.780355,0,0,0,524288,262144,0.000058433
8,0,1076,3072,262144,270336,276744,0.294514,0.784059,50,0,0,524288,262144,0.000043009
8,0,1076,3072,67108864,69206016,69212970,0.100803,0.747484,0,0,0,134217728,67108864,0.026973
8,0,1076,3072,62980096,64948224,64955167,0.174907,0.833408,0,0,0,125960192,62980096,0.015452
8,0,1076,3072,58982400,60825600,60832539,0.181549,0.821507,0,0,0,117964800,58982400,0.013912
8,0,1076,3072,55115776,56838144,56845080,0.192333,0.824485,0,0,0,110231552,55115776,0.012615
8,0,1076,3072,51380224,52985856,52992798,0.196361,0.820837,0,0,0,102760448,51380224,0.011329
8,0,1076,3072,47775744,49268736,49275683,0.197262,0.81779,0,0,0,95551488,47775744,0.010434
8,0,1076,3072,44302336,45686784,45693726,0.201104,0.817421,0,0,0,88604672,44302336,0.009608177
8,0,1076,3072,37748736,38928384,38935315,0.191559,0.817821,0,0,0,75497472,37748736,0.008663246
8,0,1076,3072,34668544,35751936,35758894,0.200903,0.813352,0,0,0,69337088,34668544,0.007489862
8,0,1076,3072,31719424,32710656,32717587,0.202929,0.816776,0,0,0,63438848,31719424,0.006808484
8,0,1076,3072,28901376,29804544,29811464,0.201817,0.815453,0,0,0,57802752,28901376,0.00621229
8,0,1076,3072,26214400,27033600,27040535,0.201674,0.81672,0,0,0,52428800,26214400,0.005622079
8,0,1076,3072,23658496,24397824,24404734,0.205507,0.813314,0,0,0,47316992,23658496,0.00507305
8,0,1076,3072,21233664,21897216,21904134,0.201171,0.817116,0,0,0,42467328,21233664,0.004590966
8,0,1076,3072,18939904,19531776,19538706,0.202544,0.810647,0,0,0,37879808,18939904,0.004117681
8,0,1076,3072,14745600,15206400,15213324,0.199263,0.808204,0,0,0,29491200,14745600,0.003204391
8,0,1076,3072,12845056,13246464,13253373,0.205923,0.812936,0,0,0,25690112,12845056,0.002766881
8,0,1076,3072,11075584,11421696,11428650,0.198269,0.816723,0,0,0,22151168,11075584,0.002453437
8,0,1076,3072,9437184,9732096,9739038,0.188452,0.813867,0,0,0,18874368,9437184,0.002230459
8,0,1076,3072,7929856,8177664,8184589,0.201886,0.813323,0,0,0,15859712,7929856,0.001698518
8,0,1076,3072,6553600,6758400,6765350,0.209281,0.810316,0,0,0,13107200,6553600,0.001391793
8,0,1076,3072,5308416,5474304,5481206,0.203868,0.817432,0,0,0,10616832,5308416,0.001150637
8,0,1076,3072,4194304,4325376,4332313,0.217817,0.80411,0,0,0,8388608,4194304,0.000843979
8,0,1076,3072,3211264,3311616,3318544,0.198695,0.816391,0,0,0,6422528,3211264,0.000706793
8,0,1076,3072,2359296,2433024,2439941,0.198718,0.813087,0,0,0,4718592,2359296,0.000524903
8,0,1076,3072,1638400,1689600,1696501,0.200163,0.813117,0,0,0,3276800,1638400,0.000362533
8,0,1076,3072,1048576,1081344,1088305,0.211372,0.801997,0,0,0,2097152,1048576,0.000218691
8,0,1076,3072,589824,608256,615172,0.188671,0.797572,0,0,0,1179648,589824,0.000133345
8,0,1076,3072,65536,67584,74535,0.243795,0.675736,0,0,0,131072,65536,0.000016576
8,0,1076,3072,65536,67584,73991,0.254041,0.680602,50,0,0,131072,65536,0.000015232
8,0,1076,3072,16777216,17301504,17308457,0.192812,0.812118,0,0,0,33554432,16777216,0.003828398
8,0,1076,3072,62980096,64948224,64954616,0.241349,0.833418,50,0,0,125960192,62980096,0.012456
8,0,1076,3072,55115776,56838144,56840483,0.209037,0.830102,50,0,0,55115776,27557888,0.010196
8,0,1076,3072,51380224,52985856,52988187,0.213873,0.830292,50,0,0,51380224,25690112,0.009509881
8,0,1076,3072,47775744,49268736,49272490,0.212086,0.832004,50,0,0,47775744,23887872,0.008658898
8,0,1076,3072,44302336,45686784,45690532,0.214138,0.861184,50,0,0,44302336,22151168,0.007977515
8,0,1076,3072,40960000,42240000,42243662,0.212644,0.869588,50,0,0,40960000,20480000,0.007395141
8,0,1076,3072,37748736,38928384,38931951,0.184859,0.822768,50,0,0,37748736,18874368,0.007747465
8,0,1076,3072,34668544,35751936,35758721,0.251953,0.850399,50,0,0,34668544,17334272,0.006140762
8,0,1076,3072,31719424,32710656,32714705,0.252611,0.863928,50,0,0,31719424,15859712,0.005616149
8,0,1076,3072,28901376,29804544,29806871,0.248303,0.849033,50,0,0,28901376,14450688,0.005214929
8,0,1076,3072,26214400,27033600,27036018,0.219394,0.851283,50,0,0,26214400,13107200,0.004600299
8,0,1076,3072,23658496,24397824,24400125,0.222997,0.842518,50,0,0,23658496,11829248,0.004094183
8,0,1076,3072,21233664,21897216,21899497,0.215027,0.873323,50,0,0,21233664,10616832,0.00382042
8,0,1076,3072,18939904,19531776,19534119,0.219902,0.857216,50,0,0,18939904,9469952,0.003315232
8,0,1076,3072,16777216,17301504,17305059,0.290621,0.851403,50,0,0,16777216,8388608,0.002482296
8,0,1076,3072,14745600,15206400,15208883,0.216179,0.842441,50,0,0,14745600,7372800,0.002626105
8,0,1076,3072,12845056,13246464,13248748,0.255292,0.869919,50,0,0,12845056,6422528,0.002257175
8,0,1076,3072,11075584,11421696,11423983,0.214497,0.856295,50,0,0,11075584,5537792,0.001984467
8,0,1076,3072,9437184,9732096,9734366,0.210533,0.836573,50,0,0,9437184,4718592,0.001712114
8,0,1076,3072,7929856,8177664,8181267,0.22128,0.841619,50,0,0,7929856,3964928,0.001371822
8,0,1076,3072,6553600,6758400,6760752,0.223225,0.855225,50,0,0,6553600,3276800,0.001122475
8,0,1076,3072,4194304,4325376,4327656,0.285484,0.806657,50,0,0,4194304,2097152,0.000592262
8,0,1076,3072,3211264,3311616,3313888,0.237306,0.850554,50,0,0,3211264,1605632,0.000519014
8,0,1076,3072,2359296,2433024,2435319,0.247337,0.82547,50,0,0,2359296,1179648,0.000374084
8,0,1076,3072,1638400,1689600,1691954,0.258241,0.822358,50,0,0,1638400,819200,0.000241603
8,0,1076,3072,1048576,1081344,1084906,0.328951,0.846709,50,0,0,1048576,524288,0.000118722
8,0,1076,3072,589824,608256,611927,0.32721,0.829693,50,0,0,589824,294912,0.000070561
8,0,1076,3072,262144,270336,272610,0.54357,0.79345,50,0,0,262144,131072,0.000024416
8,0,1076,3072,65536,67584,70115,0.623181,0.49425,50,0,0,65536,32768,0.000008416
8,0,1076,3072,67108864,69206016,69212978,0.215774,0.830713,50,0,0,134217728,67108864,0.012262
8,0,1076,3072,58982400,60825600,60827930,0.232836,0.84143,50,0,0,58982400,29491200,0.011176
8,0,1076,3072,62980096,64948224,64950565,0.195618,0.840035,50,0,0,62980096,31490048,0.012462
8,0,1076,3072,5308416,5474304,5476658,0.22821,0.831201,50,0,0,5308416,2654208,0.000885898
8,0,1076,3072,65536,67584,73991,0.254041,0.680602,50,0,0,131072,65536,0.000007968
8,0,1076,3072,58982400,60825600,60832572,0.224376,0.832803,50,0,0,117964800,58982400,0.01104
8,0,1076,3072,67108864,69206016,69208344,0.212004,0.856952,50,0,0,67108864,33554432,0.012424
8,0,1076,3072,55115776,56838144,56844545,0.236588,0.833611,50,0,0,110231552,55115776,0.010111
8,0,1076,3072,51380224,52985856,52992250,0.232037,0.833564,50,0,0,102760448,51380224,0.009483733
8,0,1076,3072,47775744,49268736,49275159,0.236229,0.831997,50,0,0,95551488,47775744,0.008530221
8,0,1076,3072,44302336,45686784,45693212,0.237273,0.834275,50,0,0,88604672,44302336,0.007831749
8,0,1076,3072,37748736,38928384,38934788,0.233636,0.83334,50,0,0,75497472,37748736,0.007659492
8,0,1076,3072,34668544,35751936,35758906,0.241318,0.833887,50,0,0,69337088,34668544,0.006039158
8,0,1076,3072,31719424,32710656,32717048,0.241266,0.834082,50,0,0,63438848,31719424,0.005518321
8,0,1076,3072,28901376,29804544,29811510,0.26228,0.831857,50,0,0,57802752,28901376,0.005114573
8,0,1076,3072,26214400,27033600,27040549,0.262875,0.834195,50,0,0,52428800,26214400,0.004529448
8,0,1076,3072,23658496,24397824,24404800,0.24375,0.831805,50,0,0,47316992,23658496,0.004034756
8,0,1076,3072,21233664,21897216,21903621,0.240536,0.833865,50,0,0,42467328,21233664,0.003744514
8,0,1076,3072,18939904,19531776,19538774,0.263075,0.833275,50,0,0,37879808,18939904,0.003258525
8,0,1076,3072,16777216,17301504,17308497,0.2655,0.832419,50,0,0,33554432,16777216,0.002328405
8,0,1076,3072,40960000,42240000,42246398,0.236302,0.833342,50,0,0,81920000,40960000,0.007274145
8,0,1076,3072,2359296,2433024,2440003,0.251208,0.831627,50,0,0,4718592,2359296,0.000371205
8,0,1076,3072,12845056,13246464,13252898,0.266964,0.83081,50,0,0,25690112,12845056,0.002216564
8,0,1076,3072,11075584,11421696,11428080,0.240897,0.833338,50,0,0,22151168,11075584,0.001946387
8,0,1076,3072,9437184,9732096,9738480,0.235054,0.833337,50,0,0,18874368,9437184,0.001680689
8,0,1076,3072,7929856,8177664,8184628,0.242184,0.832726,50,0,0,15859712,7929856,0.001350766
8,0,1076,3072,589824,608256,614666,0.265513,0.816754,50,0,0,1179648,589824,0.000068449
8,0,1076,3072,6553600,6758400,6764813,0.244067,0.831722,50,0,0,13107200,6553600,0.001104845
8,0,1076,3072,5308416,5474304,5481272,0.244457,0.834315,50,0,0,10616832,5308416,0.000878891
8,0,1076,3072,4194304,4325376,4331789,0.302262,0.829049,50,0,0,8388608,4194304,0.000530919
8,0,1076,3072,262144,270336,276744,0.294514,0.784059,50,0,0,524288,262144,0.000024224
8,0,1076,3072,3211264,3311616,3318595,0.247772,0.830141,50,0,0,6422528,3211264,0.000511718
8,0,1076,3072,1638400,1689600,1696000,0.254737,0.824371,50,0,0,3276800,1638400,0.000241123
8,0,1076,3072,1048576,1081344,1087744,0.288882,0.822314,50,0,0,2097152,1048576,0.00011181
8,0,1076,3072,14745600,15206400,15212784,0.239792,0.832619,50,0,0,29491200,14745600,0.00257916
9,0,1216,2048,65536,67584,70723,1.15546,0.754803,50,0,0,32768,8192,0.000003392
9,0,1216,2048,262144,270336,273983,1.15192,0.782836,50,1,1,131072,32768,0.000013792
9,0,1216,2048,23658496,24397824,24401493,0.744904,0.878269,50,0,0,11829248,2957312,0.00165606
9,0,1216,2048,1048576,1081344,1084991,0.861051,0.827219,50,0,0,524288,131072,0.000073533
9,0,1216,2048,1638400,1689600,1693233,0.850453,0.793013,50,0,0,819200,204800,0.000114299
9,0,1216,2048,62980096,64948224,64951880,0.742509,0.877777,50,0,0,31490048,7872512,0.004423399
9,0,1216,2048,2359296,2433024,2436658,0.856604,0.802436,50,0,0,1179648,294912,0.000164762
9,0,1216,2048,3211264,3311616,3315253,0.851247,0.800247,50,0,0,1605632,401408,0.000223287
9,0,1216,2048,589824,608256,611838,0.783094,0.807601,50,0,0,294912,73728,0.000041438
9,0,1216,2048,58982400,60825600,60829106,0.740169,0.877597,50,0,0,29491200,7372800,0.004176881
9,0,1216,2048,37748736,38928384,38931911,0.747133,0.880845,50,0,0,18874368,4718592,0.002631347
9,0,1216,2048,51380224,52985856,52989553,0.744163,0.879014,50,0,0,25690112,6422528,0.003660327
9,0,1216,2048,47775744,49268736,49272435,0.743549,0.876437,50,1,1,23887872,5971968,0.00341477
9,0,1216,2048,44302336,45686784,45690284,0.743801,0.875662,50,0,0,22151168,5537792,0.003105439
9,0,1216,2048,40960000,42240000,42243524,0.726269,0.877225,50,0,0,20480000,5120000,0.002940678
9,0,1216,2048,34668544,35751936,35755466,0.742457,0.875145,50,0,0,17334272,4333568,0.002493497
9,0,1216,2048,31719424,32710656,32714326,0.742621,0.874447,50,3,3,15859712,3964928,0.002223236
9,0,1216,2048,28901376,29804544,29808187,0.74472,0.878369,50,0,0,14450688,3612672,0.002022284
9,0,1216,2048,4194304,4325376,4329033,0.852156,0.811996,50,0,0,2097152,524288,0.000292596
9,0,1216,2048,26214400,27033600,27037088,0.745774,0.878498,50,0,0,13107200,3276800,0.001831573
9,0,1216,2048,55115776,56838144,56841826,0.730059,0.8736,50,0,0,27557888,6889472,0.003876127
9,0,1216,2048,5308416,5474304,5477941,0.848522,0.796608,50,0,0,2654208,663552,0.000368721
9,0,1216,2048,37748736,38928384,38932014,0.7461,0.798196,50,0,0,18874368,4718592,0.002633457
9,0,1216,2048,7929856,8177664,8181294,0.846454,0.792868,50,0,0,3964928,991232,0.000552042
9,0,1216,2048,67108864,69206016,69209657,0.747745,0.798238,50,1,1,33554432,8388608,0.004708695
9,0,1216,2048,21233664,21897216,21900700,0.746056,0.875161,50,0,0,10616832,2654208,0.001481284
9,0,1216,2048,62980096,64948224,64951834,0.742665,0.793495,50,0,0,31490048,7872512,0.004416612
9,0,1216,2048,58982400,60825600,60829241,0.743468,0.800647,50,0,0,29491200,7372800,0.004187725
9,0,1216,2048,55115776,56838144,56841766,0.74181,0.791598,50,0,0,27557888,6889472,0.003858747
9,0,1216,2048,51380224,52985856,52989501,0.74545,0.791754,50,0,0,25690112,6422528,0.003584008
9,0,1216,2048,47775744,49268736,49272385,0.744059,0.792972,50,1,1,23887872,5971968,0.003340114
9,0,1216,2048,44302336,45686784,45690410,0.743959,0.796937,50,0,0,22151168,5537792,0.003158202
9,0,1216,2048,40960000,42240000,42243634,0.725291,0.793563,50,0,0,20480000,5120000,0.002873606
9,0,1216,2048,34668544,35751936,35755581,0.724347,0.793778,50,1,1,17334272,4333568,0.002428153
9,0,1216,2048,31719424,32710656,32714289,0.74424,0.792721,50,0,0,15859712,3964928,0.002214306
9,0,1216,2048,28901376,29804544,29808169,0.744955,0.792772,50,0,0,14450688,3612672,0.002076104
9,0,1216,2048,26214400,27033600,27037231,0.745374,0.795275,50,1,1,13107200,3276800,0.001844114
9,0,1216,2048,23658496,24397824,24401449,0.723744,0.798832,50,0,0,11829248,2957312,0.001650811
9,0,1216,2048,21233664,21897216,21900844,0.74676,0.793922,50,0,0,10616832,2654208,0.001481505
9,0,1216,2048,18939904,19531776,19535407,0.741369,0.79394,50,0,0,9469952,2367488,0.001332232
9,0,1216,2048,16777216,17301504,17305149,0.749071,0.815538,50,0,0,8388608,2097152,0.001167279
9,0,1216,2048,14745600,15206400,15210044,0.757273,0.794519,50,0,0,7372800,1843200,0.001035669
9,0,1216,2048,12845056,13246464,13250102,0.847017,0.789606,50,0,0,6422528,1605632,0.000892475
9,0,1216,2048,11075584,11421696,11425322,0.84625,0.790624,50,0,0,5537792,1384448,0.00076992
9,0,1216,2048,9437184,9732096,9735748,0.812345,0.792103,50,0,0,4718592,1179648,0.000653797
9,0,1216,2048,6553600,6758400,6762031,0.850438,0.796968,50,0,0,3276800,819200,0.000453934
9,0,1216,2048,18939904,19531776,19535271,0.74544,0.877109,50,0,0,9469952,2367488,0.001322922
9,0,1216,2048,67108864,69206016,69209548,0.737498,0.882397,50,0,0,33554432,8388608,0.004737914
9,0,1216,2048,14745600,15206400,15210049,0.846297,0.87517,50,0,0,7372800,1843200,0.001092051
9,0,1216,2048,28901376,29804544,29806201,0.696866,0.888498,50,0,0,14450688,7225344,0.00219287
9,0,1216,2048,26214400,27033600,27036471,0.697697,0.88571,50,0,0,13107200,6553600,0.001988399
9,0,1216,2048,23658496,24397824,24400711,0.701954,0.884658,50,0,0,11829248,5914624,0.001783095
9,0,1216,2048,21233664,21897216,21898912,0.708975,0.884391,50,0,0,10616832,5308416,0.001660573
9,0,1216,2048,18939904,19531776,19534690,0.718941,0.881929,50,0,0,9469952,4734976,0.001390152
9,0,1216,2048,16777216,17301504,17305360,0.73544,0.879075,50,0,0,8388608,4194304,0.001199439
9,0,1216,2048,14745600,15206400,15208084,0.721373,0.881665,50,0,0,7372800,3686400,0.001078868
9,0,1216,2048,12845056,13246464,13248153,0.78367,0.883701,50,0,0,6422528,3211264,0.000957146
9,0,1216,2048,16777216,17301504,17305205,0.85141,0.878684,50,0,0,8388608,2097152,0.001161008
9,0,1216,2048,9437184,9732096,9733773,0.780862,0.87573,50,0,0,4718592,2359296,0.000704868
9,0,1216,2048,7929856,8177664,8180473,0.775549,0.881409,50,0,0,3964928,1982464,0.000599976
9,0,1216,2048,6553600,6758400,6761220,0.779865,0.877215,50,0,0,3276800,1638400,0.000491564
9,0,1216,2048,5308416,5474304,5476014,0.784964,0.87605,50,0,0,2654208,1327104,0.000397872
9,0,1216,2048,4194304,4325376,4328180,0.848002,0.858669,50,0,0,2097152,1048576,0.000292628
9,0,1216,2048,3211264,3311616,3313278,0.77847,0.877462,50,0,0,1605632,802816,0.000240823
9,0,1216,2048,2359296,2433024,2434682,0.730939,0.875369,50,0,0,1179648,589824,0.000169177
9,0,1216,2048,1638400,1689600,1692550,0.729841,0.870539,50,0,0,819200,409600,0.000119292
9,0,1216,2048,1048576,1081344,1083045,0.754567,0.870728,50,0,0,524288,262144,0.000073502
9,0,1216,2048,589824,608256,611174,0.747429,0.856282,50,0,0,294912,147456,0.000042943
9,0,1216,2048,262144,270336,272022,0.915943,0.800733,50,0,0,131072,65536,0.000015231
9,0,1216,2048,65536,67584,68836,0.871422,0.636997,50,0,0,32768,16384,0.000004863
9,0,1216,2048,31719424,32710656,32713574,0.695065,0.887653,50,0,0,15859712,7929856,0.002414654
9,0,1216,2048,34668544,35751936,35753611,0.68963,0.886586,50,0,0,17334272,8667136,0.002659411
9,0,1216,2048,11075584,11421696,11424511,0.778367,0.878766,50,0,0,5537792,2768896,0.000837854
9,0,1216,2048,40960000,42240000,42242912,0.686836,0.885673,50,0,0,20480000,10240000,0.003152895
9,0,1216,2048,37748736,38928384,38930041,0.697003,0.885145,50,0,0,18874368,9437184,0.002854091
9,0,1216,2048,12845056,13246464,13250118,0.845263,0.869931,50,0,0,6422528,1605632,0.000894716
9,0,1216,2048,11075584,11421696,11425342,0.846049,0.873289,50,0,0,5537792,1384448,0.00077328
9,0,1216,2048,9437184,9732096,9735749,0.846584,0.87822,50,0,0,4718592,1179648,0.000656357
9,0,1216,2048,7929856,8177664,8181316,0.845707,0.875436,50,0,0,3964928,991232,0.000552586
9,0,1216,2048,6553600,6758400,6761911,0.847815,0.876,50,0,0,3276800,819200,0.000455278
9,0,1216,2048,4194304,4325376,4328879,0.85232,0.878349,50,1,1,2097152,524288,0.000290485
9,0,1216,2048,3211264,3311616,3315309,0.850178,0.871954,50,1,1,1605632,401408,0.000223991
9,0,1216,2048,2359296,2433024,2436537,0.853942,0.874775,50,0,0,1179648,294912,0.000163674
9,0,1216,2048,1638400,1689600,1693095,0.863979,0.87115,50,0,0,819200,204800,0.000114972
