128,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",34816,34816,18432,18432,0,0,14,12,8,6,8,4,0,0,0,0,8192,8192,8192,8192,512,512,512,512,8192,8192,8192,8192,512,512,512,512,8200,8208,8192,8192,512,512,517,513,0,0,0,0,0,0,1,4,146240,0,0,262144,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,512,339968,119040,67840,253952,8126464,8093696,0,0,81920,8192,0,0,0,0,0,8192,512,0,5120,129557,7392940,927710,64,0,0,98304,8192
256,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",270336,270336,139264,139264,0,0,2,108,0,2,8,4,0,0,0,0,65536,65536,65536,65536,2048,2048,2048,2048,65536,65536,65536,65536,2048,2048,2048,2048,65544,65544,65536,65544,2048,2049,2048,2053,0,0,0,0,0,1,4,0,998524,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,2479664,901376,532736,1966080,62914560,62783488,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,980728,60721830,7617516,256,0,0,786432,65536
512,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",2129920,2129920,1081344,1081344,32601,32469,27718,27854,13861,13857,13882,13878,16316,16285,16296,16316,524288,524288,524288,524288,8192,8192,8192,8192,508008,508012,508020,508016,4096,4096,4096,4096,524296,524296,524296,524288,8193,8192,8193,8196,0,0,0,0,0,0,1,4,7794196,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,19763520,7012608,4227328,15466496,494927872,494403584,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,7754664,491182588,61462070,1024,0,0,6291456,524288
1024,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",16908288,16908288,8519680,8519680,4259946,4318039,83316,83290,41658,41658,41654,41646,2129986,2129960,2129972,2129968,4194304,4194304,4194304,4194304,32768,32768,32768,32768,2064368,2064376,2064368,2064372,16384,16384,16384,16384,4249568,4249568,4249544,4249518,32768,32772,32769,32769,0,0,0,0,0,4,1,0,62207792,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,159683444,55312640,33685760,122683392,3925868544,3923771392,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,62164349,3965756744,496028796,4096,0,0,50331648,4194304
2048,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",134742016,134742016,67633152,67633152,34524352,34594770,280067,280470,140029,140038,140043,140039,17262180,17262195,17262220,17262179,33554432,33554432,33554432,33554432,131072,131072,131072,131072,16644000,16644004,16643996,16643992,65536,65536,65536,65536,33885648,33885648,33885656,33885596,131072,131072,131073,131077,0,0,0,0,0,0,1,4,497967092,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1296147920,439353600,268960000,977272832,31272730624,31264342016,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,497900462,31830812148,4001881850,16384,0,0,402653184,33554432
4096,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",1075838976,1075838976,538968064,538968064,276966301,276848765,1067710,1066702,533879,533831,533855,533889,138483157,138483144,138483636,138483042,268435456,268435456,268435456,268435456,524288,524288,524288,524288,132564356,132564488,132564580,132564300,243656,243664,243656,243638,271195824,271195776,271195832,271195364,524292,524290,524288,524288,0,0,0,0,0,5,0,0,3990518552,0,0,8589934592,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,10347158424,3502244352,2149581312,7801405440,249644974080,249611419648,0,0,2684354560,268435456,0,0,0,0,0,268435456,524288,0,135266304,3990085488,255263623836,31942827496,65536,0,0,3221225472,268435456
8192,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",8598323200,8598323200,4303355904,4303355904,2488279674,2488133604,4217676,4217716,2108839,2108837,2108854,2108860,1244136417,1244143257,1244139581,1244136022,2147483648,2147483648,2147483648,2147483648,2097152,2097152,2097152,2097152,927300180,927300528,927296912,927303572,512388,512454,512420,512406,2169897810,2169897454,2169897952,2169893988,2097157,2097169,2097169,2097174,0,0,0,0,0,5,0,0,"<OVERFLOW>",0,0,68719476736,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,83395530858,27967619584,17188258304,62344134656,1995012308992,1994878091264,0,0,21474836480,2147483648,0,0,0,0,0,2147483648,2097152,0,1077936128,32101374582,2054057066684,257240333376,262144,0,0,25769803776,2147483648
