2816,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.993653,0.918947,4.056185,4.056315,57765.000000,100.000000,100.000000,99.994807,0.000000,90.276087,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,8373927936,991232,0,5,2803506958,991238,215792130,1029878,66.666667,0.000000,59.775667,38.642855,106.267852,38.642855,0.000000,66.662722,92.697977,23.966135,8.215416,40.149456,212.535703,106.267852,38.642855,106.732228,38.643088,0.000000,204.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,5582618624,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,44660948992,0,22330474496,0,0,14314629120,14314629888,"Low (2)","Low (1)","High (8)","Mid (4)",3.690913,2.475135,14.775928,0.003932,0.000000,64.585921,0.000047,4.916917,0.000000,"Idle (0)",22330474496,0,323926687744,0,5598478336,44668878848,61519822848,0,12743279104,175695872,175695872,5584601088,1396893696,0,0.000000,0.000000,0,0.000000,8.879544,0,2791309312,991232,4.942058,0.000000,0.003646,9.547562
3072,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.992505,0.916516,4.056293,4.056268,63013.000000,100.000000,100.000000,99.995239,0.000000,90.275187,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,10871635968,1179648,0,5,3639709354,1179654,284735814,1217350,66.666667,0.000000,59.737800,35.400178,106.200534,35.400178,0.000000,66.663051,92.530985,20.004442,8.344401,36.531581,212.401068,106.200534,35.400178,106.664465,35.400357,0.000000,157.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,7247757312,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,57982058496,0,28991029248,0,0,18583289856,18583290624,"Low (2)","Low (1)","High (8)","Mid (4)",3.704719,2.486045,14.873865,0.003942,0.000000,64.406446,0.000101,4.937470,0.000000,"Idle (0)",28991029248,0,420530356224,0,7266631680,57991495680,79857451008,0,16543384064,227966976,227966976,7250116608,1813413888,0,0.000000,0.000000,0,0.000000,8.879089,0,3623878656,1179648,4.943220,0.000000,0.003373,9.584038
3328,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.993800,0.914877,4.054618,4.054251,68261.000000,100.000000,100.000000,99.995605,0.000000,90.230421,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,13822328832,1384448,0,5,4627425530,1384478,401843220,1426489,66.666667,0.000000,59.749321,32.683389,106.221015,32.683389,0.000000,66.663329,91.755518,19.933721,9.264183,33.675873,212.442031,106.221015,32.683389,106.681698,32.684097,0.000000,123.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,9214885888,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,73719087104,0,36859543552,0,0,23625951232,23625952000,"Low (2)","Low (1)","High (8)","Mid (4)",3.707401,2.500935,15.263234,0.004129,0.000000,64.025322,0.000030,4.929204,0.000000,"Idle (0)",36859543552,0,534651666432,0,9237037056,73730162688,101518802944,0,21032534528,289695744,289695744,9217654784,2305452032,0,0.000000,0.000000,0,0.000000,8.867507,0,4607442944,1384448,4.941032,0.000000,0.003156,9.566588
3584,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.995807,0.914598,4.054384,4.054278,73509.000000,100.000000,100.000000,99.995919,0.000000,90.231110,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,17263755264,1605632,0,5,5779758842,1605638,512368719,1644979,66.666667,0.000000,59.678788,30.313035,106.095623,30.313035,0.000000,66.663567,91.495006,16.233109,9.446394,31.055874,212.191247,106.095623,30.313035,106.559744,30.313148,0.000000,98.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,11509170176,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,92073361408,0,46036680704,0,0,29507100672,29507101440,"Low (2)","Low (1)","High (8)","Mid (4)",3.713545,2.508546,15.329076,0.004201,0.000000,63.923471,0.000024,4.937052,0.000000,"Idle (0)",46036680704,0,667750236160,0,11534860288,92086206464,126780702720,0,26268140032,361668608,361668608,11512381440,2879299584,0,0.000000,0.000000,0,0.000000,8.867117,0,5754585088,1605632,4.941631,0.000000,0.002952,9.581133
3840,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.991225,0.916729,4.053773,4.054387,78757.000000,100.000000,100.000000,99.996191,0.000000,90.233621,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,21233664000,1843200,0,5,7109030904,1843206,661366459,1885347,66.666667,0.000000,59.432873,28.175584,105.658440,28.175584,0.000000,66.663774,91.089689,15.022678,9.872853,28.819853,211.316881,105.658440,28.175584,106.123341,28.175675,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,14155776000,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,113246208000,0,56623104000,0,0,36291225600,36291227136,"Low (2)","Low (1)","High (8)","Mid (4)",3.703785,2.508891,15.493387,0.004250,0.000000,63.816960,0.000020,4.918101,0.000000,"Idle (0)",56623104000,0,821285683200,0,14185267200,113260953600,155919974400,0,32307610624,444672000,444672000,14159462400,3541248000,0,0.000000,0.000000,0,0.000000,8.867689,0,7077888000,1843200,4.941078,0.000000,0.002763,9.551842
4096,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.996168,0.918799,4.055083,4.055072,84005.000000,100.000000,100.000000,99.996429,0.000000,90.248950,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,25769803776,2097152,0,5,8627563922,2097158,803739378,2134728,66.666667,0.000000,59.688505,26.528224,106.112897,26.528224,0.000000,66.663954,91.090045,13.608074,9.928727,27.003547,212.225795,106.112897,26.528224,106.577739,26.528299,0.000000,66.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,17179869184,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,137438953472,0,68719476736,0,0,44042813440,44042814208,"Low (2)","Low (1)","High (8)","Mid (4)",3.693395,2.496554,15.074484,0.004191,0.000000,64.266462,0.000015,4.917048,0.000000,"Idle (0)",68719476736,0,996717625344,0,17213423616,137455730688,189213442048,0,39208354304,539492352,539492352,17184063488,4297588736,0,0.000000,0.000000,0,0.000000,8.871396,0,8589934592,2097152,4.942502,0.000000,0.002561,9.545289
4352,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.997367,0.916975,4.051973,4.052055,89253.000000,100.000000,100.000000,99.996639,0.000000,90.181866,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,30909923328,2367488,0,5,10348982856,2367494,1083541865,2410275,66.666667,0.000000,59.417900,24.854546,105.631823,24.854546,0.000000,66.664114,89.895920,13.139327,11.108714,25.303736,211.263645,105.631823,24.854546,106.100094,24.854609,0.000000,55.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,20606615552,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,164852924416,0,82426462208,0,0,52826351616,52826353152,"Low (2)","Low (1)","High (8)","Mid (4)",3.698364,2.535371,15.831395,0.004616,0.000000,63.515583,0.000014,4.898741,0.000000,"Idle (0)",82426462208,0,1195505680384,0,20644495360,164871864320,226937929728,0,47027782656,646916096,646916096,20611350528,5154613248,0,0.000000,0.000000,0,0.000000,8.850597,0,10303307776,2367488,4.939108,0.000000,0.002504,9.513413
4608,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",99.995164,0.915719,4.051481,4.051828,94501.000000,100.000000,100.000000,99.996825,0.000000,90.176879,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,36691771392,2654208,0,5,12285921766,2654214,1337967001,2698189,66.666667,0.000000,59.182014,23.380548,105.212470,23.380548,0.000000,"<OVERFLOW>",89.498971,11.529692,11.509732,23.767971,210.424940,105.212470,23.380548,105.688452,23.380601,0.000000,46.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,24461180928,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,195689447424,0,97844723712,0,0,62706327552,62706329088,"Low (2)","Low (1)","High (8)","Mid (4)",3.698013,2.537330,15.991027,0.004866,0.000000,63.358801,0.000045,4.891774,0.000000,"Idle (0)",97844723712,0,1419109466112,0,24503648256,195710681088,269370261504,0,55823303680,767729664,767729664,24466489344,6118612992,0,0.000000,0.000000,0,0.000000,8.849176,0,12230590464,2654208,4.937830,0.000000,0.002364,9.515779
4864,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.919803,4.048597,4.048715,99749.000000,100.000000,100.000000,99.996992,0.000000,90.107634,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,43153096704,2957312,0,5,14448332232,2957342,1695054612,2996856,66.666667,0.000000,59.075667,22.110190,105.023408,22.110190,0.000000,"<OVERFLOW>",88.539380,11.774409,12.375966,22.405840,210.046817,105.023408,22.110190,105.490443,22.110415,0.000000,39.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,28768731136,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,230149849088,0,115074924544,0,0,73747228672,73747229440,"Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>",3.685875,2.555494,15.906340,0.005238,0.000000,63.509416,0.000023,4.878918,0.000000,"<OVERFLOW>",115074924544,0,1668988600320,0,28816048128,230173507584,316787261440,0,65652326912,902719488,902719488,28774645760,7195879424,0,0.000000,0.000000,0,0.000000,8.826920,0,14384365568,2957312,"<OVERFLOW>","<OVERFLOW>",0.002292,9.456405
5120,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.918512,4.048440,4.050137,104997.000000,100.000000,100.000000,99.997143,0.000000,90.139336,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,0,0,0,0,50331648000,3276800,0,5,16850842642,3276830,1994613803,3321741,66.666667,0.000000,59.302267,21.085250,105.426252,21.085250,0.000000,"<OVERFLOW>",88.490598,9.587708,12.533942,21.374433,210.852505,105.426252,21.085250,105.888914,21.085443,0.000000,33.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,33554432000,"Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,268435456000,0,134217728000,0,0,86013542400,86013543936,"Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>",3.682128,2.569666,16.157649,0.005356,0.000000,63.259738,0.000020,4.859815,0.000000,"<OVERFLOW>",134217728000,0,1946602700800,0,33606860800,268461670400,369465753600,0,76572263424,1052672000,1052672000,33560985600,8392704000,0,0.000000,0.000000,0,0.000000,8.837443,0,16777216000,3276800,"<OVERFLOW>","<OVERFLOW>",0.002198,9.463429
5376,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.918454,4.047578,4.047882,110245.000000,100.000000,100.000000,99.997279,0.000000,90.089184,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",3612672,0,5,19508142666,3612702,2504405622,3653440,"<OVERFLOW>",0.000000,58.926850,19.954065,104.758844,19.954065,0.000000,"<OVERFLOW>",87.520271,9.074724,13.508514,20.179241,"<OVERFLOW>",104.758844,19.954065,105.224974,19.954230,0.000000,28.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,"<OVERFLOW>","Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,310747594752,0,155373797376,0,0,99569756160,99569757696,"Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>",3.683831,2.641576,16.227298,0.005678,0.000000,63.128418,0.000008,4.860861,0.000000,"<OVERFLOW>",155373797376,0,2253411385344,0,38901252096,310776496128,427682562048,0,88640521216,1218373632,1218373632,38850674688,9715378176,0,0.000000,0.000000,0,0.000000,8.821240,0,19421724672,3612672,"<OVERFLOW>","<OVERFLOW>",0.002196,9.450135
5632,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.917513,4.041147,4.043732,115493.000000,100.000000,100.000000,99.997402,0.000000,89.996862,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",3964928,0,5,22428311898,3964958,3070568725,4009788,"<OVERFLOW>",0.000000,58.696223,18.972516,104.348841,18.972516,0.000000,"<OVERFLOW>",86.802836,8.121762,14.348566,19.187175,"<OVERFLOW>",104.348841,18.972516,104.806029,18.972659,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,"<OVERFLOW>","Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,357287591936,0,178643795968,0,0,114480357376,114480358912,"Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>",3.687475,2.689985,16.532580,0.006424,0.000000,62.815064,0.000024,4.840885,0.000000,"<OVERFLOW>",178643795968,0,2590874271744,0,44724387840,357319311360,491714510848,0,101914510336,1400610816,1400610816,44668878848,11170193408,0,0.000000,0.000000,0,0.000000,8.792541,0,22330474496,3964928,"<OVERFLOW>","<OVERFLOW>",0.002159,9.425403
5888,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.914169,4.039182,4.031789,120741.000000,100.000000,100.000000,99.997515,0.000000,89.731109,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",4333568,0,5,25628418602,4333598,3921538781,4383626,"<OVERFLOW>",0.000000,58.772925,18.171339,104.485200,18.171339,0.000000,"<OVERFLOW>",85.267830,7.298512,16.058237,18.381240,"<OVERFLOW>",104.485200,18.171339,104.945342,18.171464,0.000000,21.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,"<OVERFLOW>","Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,408256774144,0,204128387072,0,0,130809833472,130809835008,"Low (3)","Low (1)","<OVERFLOW>","<OVERFLOW>",3.715437,2.799780,16.946747,0.008292,0.000000,62.271845,0.000022,4.855359,0.000000,"<OVERFLOW>",204128387072,0,2960450977792,0,51101433856,408291442688,561838424064,0,116451640320,1600169984,1600169984,51040763904,12763441152,0,0.000000,0.000000,0,0.000000,8.711783,0,25516048384,4333568,"<OVERFLOW>","<OVERFLOW>",0.002200,9.400319
6144,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.907466,4.038152,4.037736,125989.000000,100.000000,100.000000,99.997619,0.000000,89.863492,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",4718592,0,5,29120527286,4718622,4550188449,4744656,"<OVERFLOW>",0.000000,58.662565,17.381500,104.289004,17.381500,0.000000,"<OVERFLOW>",84.708482,6.035784,16.368326,17.477510,"<OVERFLOW>",104.289004,17.381500,104.754846,17.381611,0.000000,19.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,"<OVERFLOW>","Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,463856467968,0,231928233984,0,0,148622671872,148622673408,"Low (3)","Low (1)","<OVERFLOW>","<OVERFLOW>",3.773381,2.871510,17.307128,0.008912,0.000000,61.522822,0.000012,4.915012,0.000000,"<OVERFLOW>",231928233984,0,3363601121280,0,58057555968,463894216704,638331125760,0,132309320704,1817837568,1817837568,57991495680,14501412864,0,0.000000,0.000000,0,0.000000,8.752346,0,28991029248,4718592,"<OVERFLOW>","<OVERFLOW>",0.002177,9.599045
6400,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>",0.895982,4.023977,4.023542,131237.000000,100.000000,100.000000,99.997714,0.000000,89.547634,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",4.000000,0,0,0,0,"<OVERFLOW>",5120000,0,5,32913016118,5120060,5708288549,5169804,"<OVERFLOW>",0.000000,58.528276,16.648043,104.050268,16.648043,0.000000,"<OVERFLOW>",82.840492,5.147812,18.125884,16.809983,"<OVERFLOW>",104.050268,16.648043,104.510747,16.648237,0.000000,17.000000,0.000000,0.000000,0.000000,0.000000,56.250000,100.000000,"<OVERFLOW>","Low (1)","High (8)","Low (1)","Idle (0)","Idle (0)","High (9)",0,0,0,0,524288000000,0,262144000000,0,0,167983360000,167983362304,"Low (3)","Low (1)","<OVERFLOW>","<OVERFLOW>",3.778156,3.143727,18.014506,0.012187,0.000000,60.758811,0.000011,4.815363,0.000000,"<OVERFLOW>",262144000000,0,3801784320000,0,65617920000,524328960000,721469440000,0,149544961536,2054400000,2054400000,65546240000,16390400000,0,0.000000,0.000000,0,0.000000,8.657247,0,32768000000,5120000,"<OVERFLOW>","<OVERFLOW>",0.002375,9.474865
