2816,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",12564856832,12564856832,5935497216,5935497216,113277718,112778274,579357,571340,289877,289480,289737,289597,56641211,56636507,56607650,56608869,2965766144,2965766144,2965766144,2965766144,1982464,1982464,1982464,1982464,2920231142,2920233362,2920258920,2920257447,1843465,1843512,1843373,1843447,2976601138,2976600682,2976600874,2976600944,1982465,1982465,1982464,1982468,0,0,0,0,0,1,4,0,13029512332,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,39352682198,11171928576,1571351040,14314629120,458068131840,458044342272,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,13026572084,779915266712,104599675079,30976,0,0,0,0
3072,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)",16312172544,16312172544,7705460736,7705460736,147957038,147837866,693245,690826,346752,346493,346581,346832,73980906,73976132,73957230,73958482,3850371072,3850371072,3850371072,3850371072,2359296,2359296,2359296,2359296,3790732037,3790735140,3790754265,3790750121,2190575,2190952,2190762,2190826,3864450074,3864449480,3864449800,3864449840,2359297,2359296,2359305,2359316,0,0,0,0,0,0,5,0,16876464464,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,50950717714,14503477504,2039906560,18583289856,594665275392,594636963840,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,16874584901,1012961726132,135466202072,36864,0,0,0,0
3328,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",9796354048,9796354048,191573331,191804374,828383,832274,414714,413669,413981,414600,95785866,95787465,95781623,95790519,4895408128,4895408128,4895408128,4895408128,2768896,2768896,2768896,2768896,4817552751,4817559408,4817564145,4817563653,2562751,2562422,2562952,2562585,4913444690,4913443898,4913444272,4913444320,2768899,2768896,2768904,2768915,0,0,0,0,1,0,4,0,"<OVERFLOW>",0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,65428685934,18439117312,2593417728,23625951232,756030439424,755997212672,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,21621223523,1297850453882,173564871785,43264,0,0,0,0
3584,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",12234915840,12234915840,242874130,243022657,980450,982519,490352,490098,490095,489731,121435512,121438618,121407711,121435323,6114246656,6114246656,6114246656,6114246656,3211264,3211264,3211264,3211264,6015273137,6015262515,6015286100,6015264696,2964779,2965047,2965147,2964960,6136824902,6136823906,6136824320,6136824408,3211265,3211265,3211269,3211287,0,0,0,0,0,0,1,4,"<OVERFLOW>",0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,82030809894,23029178624,3238961408,29507100672,944227221504,944188686336,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,27073203481,1626000181022,217285550042,50176,0,0,0,0
3840,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>",15047884800,15047884800,315384245,315545391,1185972,1187195,593043,592929,592925,592718,157707615,157676630,157590633,157578267,7520256000,7520256000,7520256000,7520256000,3686400,3686400,3686400,3686400,7390990773,7391031994,7391089370,7391103292,3375977,3375449,3375269,3375361,7548414170,7548412962,7548413576,7548413616,3686402,3686405,3686416,3686438,0,0,0,0,5,0,0,0,"<OVERFLOW>",0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,102752154424,28323994112,3983616512,36291225600,1161319219200,1161274982400,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,33763875609,2027027668630,271032563279,57600,0,0,0,0
4096,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",367295463,366963415,1323117,1325665,661541,661576,661624,661621,183648500,183646963,183646336,183650428,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4194304,4194304,4194304,4194304,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3861117,3861117,3861107,3861082,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4194305,4194304,4194309,4194328,0,0,0,0,0,0,1,4,"<OVERFLOW>",0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,120474806318,34373894656,4834460160,44042813440,1409370030080,1409319698432,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,39919649810,2397190344888,320390437992,65536,0,0,0,0
4352,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",497439647,498161864,1621149,1624354,810936,810213,809060,809881,248709903,248729744,248710236,248680142,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4734976,4734976,4734976,4734976,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4284571,4285312,4284576,4284735,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4734979,4734980,4734980,4734995,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,157426117148,41229212160,5798570496,52826351616,1690443251712,1690386432000,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,51087272512,3065882015086,410139806913,73984,0,0,0,0
4608,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",601950720,602829160,1863597,1865234,931524,932073,932259,931437,300981513,300969207,301046511,301079455,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5308416,5308416,5308416,5308416,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4774272,4774073,4775360,4775125,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5308418,5308417,5308429,5308454,0,0,0,0,0,0,5,0,"<OVERFLOW>",0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,190162660626,48940278784,6883025920,62706327552,2006602481664,2006538780672,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,61483958066,3691226465994,493703937698,82944,0,0,0,0
4864,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",719558990,720370262,2167572,2167686,1083587,1083985,1082237,1083082,359776640,359782350,359632391,359594121,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5914624,5914624,5914624,5914624,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5280498,5281347,5281644,5282512,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5914626,5914628,5914634,5914662,0,0,0,0,4,0,1,0,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,237216267550,57557424896,8094903040,73747228672,2359911317504,2359840342016,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,75727841279,4547049733740,607841180011,92416,0,0,0,0
5120,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",866414454,868470275,2471814,2477901,1235866,1235948,1235717,1234442,433184011,433230443,433097802,433152697,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6553600,6553600,6553600,6553600,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5804402,5801744,5801601,5803329,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6553603,6553601,6553613,6553661,0,0,0,0,0,1,4,0,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,273716314706,67130983424,9441281024,86013542400,2752433356800,2752354713600,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,87579828637,5260676213268,703128540823,102400,0,0,0,0
5376,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1069879846,1065862301,2858641,2837652,1429176,1429465,1430298,1428240,534981635,534898211,534642133,534623995,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7225344,7225344,7225344,7225344,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6329798,6329368,6330201,6330650,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7225348,7225345,7225367,7225424,0,0,0,0,1,0,4,0,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,353464845216,77711285248,10929236992,99569756160,3186232197120,3186145492992,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,110491428112,6639975790482,887226448435,112896,0,0,0,0
5632,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1275414618,1270619819,3206950,3195245,1603623,1603327,1604833,1603883,637692798,637721820,637669142,637580711,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7929856,7929856,7929856,7929856,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6882094,6882562,6881935,6882825,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7929860,7929856,7929888,7929952,0,0,0,0,0,0,1,4,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,420874390848,89348662272,12565849088,114480357376,3663371436032,3663276277760,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,130671004336,7863577292018,1049145160983,123904,0,0,0,0
5888,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1601361946,1600783171,3786655,3792674,1893183,1893472,1891848,1892795,800645903,800716043,800364120,800558534,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8667136,8667136,8667136,8667136,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7320516,7321071,7320241,7322182,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8667144,8667136,8667163,8667233,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,504788758220,102093446656,14358195712,130809833472,4185914671104,4185810665472,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,155306880538,9346263841718,1246789626598,135424,0,0,0,0
6144,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1935113973,1998313102,4369577,4474362,2184923,2184654,2184881,2183805,967566696,967547277,967845910,967754941,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9437184,9437184,9437184,9437184,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7928379,7929151,7929338,7930158,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9437188,9437189,9437200,9437261,0,0,0,0,0,5,0,0,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,521319596534,115995969280,16313353984,148622671872,4755925499904,4755812253696,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,164514415106,9539595473008,1310694885581,147456,0,0,0,0
6400,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2227316741,2222821775,4625172,4623363,2311367,2313805,2311357,2308243,1113651191,1113665550,1113509056,1113537854,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10240000,10240000,10240000,10240000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8543106,8545118,8543378,8542824,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10240006,10240001,10240040,10240133,0,0,0,0,0,0,1,4,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,705030738504,131106562048,18438402048,167983360000,5375467520000,5375344640000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,213635235181,12867987736496,1714519687816,160000,0,0,0,0
6656,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",2773910756,2779028320,5252269,5262962,2626518,2625751,2624810,2626354,1387023847,1386886910,1387073290,1387157458,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11075584,11075584,11075584,11075584,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9036754,9038592,9036422,9037226,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11075595,11075585,11075623,11075737,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,843810575724,147475556608,20740417792,188956385280,6046604328960,6046471421952,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,253194932192,15235510496620,2031826089163,173056,0,0,0,0
6912,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3133247764,3131321603,5782210,5757798,2890952,2891258,2890853,2890466,1566599486,1566648251,1567053297,1566991064,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11943936,11943936,11943936,11943936,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",9640725,9643105,9641490,9642250,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11943945,11943940,11943980,11944107,0,0,0,0,4,0,1,0,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,995477057718,165153284608,23226479104,211606235136,6771399524352,6771256197120,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,295980597507,17886686413214,2375438137811,186624,0,0,0,0
7168,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3592148581,3586993424,6233325,6237563,3116925,3116400,3115986,3115787,1796038440,1796110141,1795977142,1795892127,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12845056,12845056,12845056,12845056,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10360595,10359061,10358841,10358302,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12845069,12845056,12845116,12845267,0,0,0,0,0,4,0,1,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,1124794178376,184190077952,25903664128,235997396992,7551916703744,7551762563072,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,333754353510,20168594826700,2678095716572,200704,0,0,0,0
7424,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4314264369,4299603600,6885578,6874100,3442213,3443365,3441184,3441612,2157197496,2157066873,2156781923,2156912797,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13778944,13778944,13778944,13778944,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10981862,10980254,10979746,10982376,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13778956,13778945,13778999,13779176,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,1331870332906,204636267776,28779050240,262194358272,8390219464704,8390054117376,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,391247715704,23559017543988,3139227321660,215296,0,0,0,0
7680,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5063301813,5076867923,7582894,7587452,3791286,3791608,3791115,3792399,2531575168,2531726645,2531407892,2531368164,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14745600,14745600,14745600,14745600,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",11555126,11556002,11553687,11553197,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",14745617,14745600,14745663,14745868,0,0,0,0,4,0,0,1,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,1551390967298,226542186496,31859716096,290261606400,9288371404800,9288194457600,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,452330348710,27325959332360,3630034048630,230400,0,0,0,0
7936,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5802134244,5785361979,7960148,7934772,3980725,3979423,3977615,3977740,2901096998,2901037246,2898739119,2898834611,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15745024,15745024,15745024,15745024,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12409528,12410425,12413745,12412033,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15745039,15745029,15745107,15745347,0,0,0,0,0,4,1,0,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,1827802162008,249958164992,35152738816,320263628800,10248436121600,10248247181312,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,528189930643,31961595993816,4237975171879,246016,0,0,0,0
8192,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6291119025,6308851325,8517519,8532287,4258870,4258649,4258195,4258370,3145569985,3145549026,3145530894,3145539220,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777216,16777216,16777216,16777216,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13107142,13107121,13107448,13107317,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16777245,16777217,16777345,16777729,0,0,0,0,4,1,0,0,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,3001749507709,274934537216,38665198592,352264912896,11272477212672,11272275886080,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,828854412413,50406542877088,"<OVERFLOW>",262144,0,0,0,0
