128,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",88.135503,0.887692,1.979700,1.915188,496.000000,100.000000,100.000000,99.596774,0.003024,35.127820,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,8192,98304,0,0,65536,2048,0,5,32792,2054,16,1337,50.000000,0.000000,33.003126,2.062695,33.003126,2.062695,0.000000,50.000000,100.000000,100.000000,16.501562,1.346594,33.003126,33.003126,2.062695,33.027298,2.068738,0.000000,5.156738,0.000000,0.000000,396.037513,33.003126,100.000000,100.000000,32768,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304,0,2097152,0,0,253952,254720,"Low (1)","Low (1)","Low (2)","Low (2)",5.801676,31.729206,9.841684,0.000000,21.420781,29.176689,0.706395,0.389239,130.769231,"High (8)",2097152,0,2293760,0,131072,3162112,409600,0,186880,5120,5120,135168,109056,0,0.000000,0.000000,0,0.000000,1.819271,0,32768,2048,11.290589,0.000000,0.166930,0.767402
256,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",98.031724,0.964817,2.006526,2.009376,960.000000,100.000000,100.000000,99.791667,0.000391,36.628032,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,65536,786432,0,0,524288,8192,0,5,262168,8198,0,0,50.000000,0.000000,37.093221,1.159163,37.093221,1.159163,0.000000,50.000000,100.000000,100.000000,0.000000,0.000000,37.093221,37.093221,1.159163,37.096617,1.160012,0.000000,741.864258,0.000000,0.000000,445.118651,37.093221,100.000000,100.000000,262144,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432,0,16777216,0,0,1966080,1966848,"Idle (0)","Low (1)","Low (2)","Low (2)",5.444398,31.789085,9.237386,0.000000,23.110237,29.193220,0.085212,0.375597,130.769231,"High (9)",16777216,0,17039360,0,1048576,25231360,2686976,0,1434112,36864,36864,1064960,862208,0,0.000000,0.000000,0,0.000000,1.876370,0,262144,8192,13.082135,0.000000,0.084277,0.680588
512,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.626632,0.990208,1.996272,1.996721,1888.000000,100.000000,100.000000,99.894068,0.000050,36.275027,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,524288,6291456,0,0,4194304,32768,0,5,2097224,32774,87774,56560,50.000000,0.000000,38.008986,608.143774,38.008986,608.143774,0.000000,50.000000,96.899033,50.000000,1.590824,1.025099,38.008986,38.008986,608.143774,38.010291,608.255129,0.000000,95.022461,0.000000,0.000000,456.107831,38.008986,100.000000,100.000000,2097152,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456,0,134217728,0,0,15466496,15467264,"Low (1)","Low (1)","Low (2)","Low (2)",5.330486,31.641367,10.381317,0.000000,22.955401,28.625164,0.019689,0.355261,130.769231,"High (9)",134217728,0,131072000,0,8388608,201588736,19136512,0,11239936,278528,278528,8454144,6856704,0,0.000000,0.000000,0,0.000000,1.853223,0,2097152,32768,13.477196,0.000000,0.042190,0.649124
1024,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.907570,0.996890,1.970948,1.972657,3744.000000,100.000000,100.000000,99.946581,0.000006,35.775464,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,4194304,50331648,0,0,33554432,131072,0,5,16998046,131078,8740516,168116,50.000000,0.000000,37.954568,303.636540,37.954568,303.636540,0.000000,50.000000,49.218369,50.000000,19.773394,389.451299,37.954568,37.954568,303.636540,38.454144,303.650440,0.000000,11.860352,0.000000,0.000000,455.454811,37.954568,100.000000,100.000000,16777216,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,2147483648,0,1073741824,0,0,122683392,122684160,"Low (3)","Low (1)","Low (2)","Low (2)",5.197993,29.696546,18.759399,0.000000,20.368691,25.011290,0.002516,0.315631,130.769231,"High (9)",1073741824,0,1027604480,0,67108864,1611661312,143654912,0,88998400,2162688,2162688,67371008,54689792,0,0.000000,0.000000,0,0.000000,1.822133,0,16777216,131072,13.453531,0.000000,0.020739,0.627195
2048,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.977878,0.998978,1.958685,1.955585,7456.000000,100.000000,100.000000,99.973176,0.000001,35.434482,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,33554432,402653184,0,0,268435456,524288,0,5,135542724,524294,69078816,563340,50.000000,0.000000,37.858029,151.432116,37.858029,151.432116,0.000000,50.000000,49.601677,50.000000,19.484668,162.711655,37.858029,37.858029,151.432116,38.231763,151.433848,0.000000,1.478516,0.000000,0.000000,454.296349,37.858029,100.000000,100.000000,134217728,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,977272832,977273600,"Low (3)","Low (1)","Low (2)","Low (2)",5.137781,29.616841,18.713813,0.000000,20.957981,24.627132,0.000312,0.316478,130.769231,"High (9)",8589934592,0,8136949760,0,536870912,12889096192,1111490560,0,708313600,17039360,17039360,537919488,436862976,0,0.000000,0.000000,0,0.000000,1.805530,0,134217728,524288,13.434318,0.000000,0.010185,0.619478
4096,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.996804,0.999460,1.953842,1.947237,14880.000000,100.000000,100.000000,99.986559,0.000000,35.267495,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,268435456,3221225472,0,0,2147483648,2097152,0,5,1085003858,2097158,554394564,2137617,50.000000,0.000000,37.823645,75.647288,37.823645,75.647288,0.000000,50.000000,49.475297,47.141266,19.529111,77.106919,37.823645,37.823645,75.647288,38.220361,75.647505,0.000000,189.000000,0.000000,0.000000,453.883735,37.823645,100.000000,100.000000,1073741824,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,137438953472,0,68719476736,0,0,7801405440,7801406208,"Low (3)","Low (1)","Low (2)","Low (2)",5.121876,29.481426,19.087661,0.000000,21.156463,24.207973,0.000038,0.319640,130.769231,"High (9)",68719476736,0,64760053760,0,4294967296,103095992320,8740929536,0,5651825152,135266304,135266304,4299161600,3492282368,0,0.000000,0.000000,0,0.000000,1.797315,0,1073741824,2097152,13.428600,0.000000,0.005109,0.619815
8192,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)","<OVERFLOW>",0.999796,1.937386,1.939455,29728.000000,100.000000,100.000000,99.993272,0.000000,35.118703,1.200000,1.000000,0.000000,0.000000,8.000000,4.000000,2147483648,25769803776,0,0,17179869184,8388608,0,5,8679364846,8388638,4983739275,8431304,50.000000,0.000000,37.684074,37.684073,37.684074,37.684073,0.000000,50.000000,43.117683,25.401807,21.863682,37.875876,37.684074,37.684074,37.684073,38.076405,37.684208,0.000000,23.000000,0.000000,0.000000,452.208886,37.684074,100.000000,100.000000,8589934592,"Low (1)","Low (2)","Mid (5)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,1099511627776,0,549755813888,0,0,62344134656,62344136192,"Low (3)","Low (1)","<OVERFLOW>","<OVERFLOW>",5.041351,29.055500,20.299857,0.000000,21.236019,23.435900,0.000012,0.313421,130.769231,"<OVERFLOW>",549755813888,0,516738252800,0,34359738368,824700829696,69323456512,0,45155877888,1077936128,1077936128,34376515584,27927773184,0,0.000000,0.000000,0,0.000000,1.789780,0,8589934592,8388608,"<OVERFLOW>","<OVERFLOW>",0.002538,0.615402
