128,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",95.761208,0.957582,0.621014,0.620524,496.000000,100.000000,100.000000,99.596774,0.003024,11.381464,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,65536,327680,0,0,262144,16384,0,5,131096,16390,0,14,50.000000,0.000000,10.896703,697.388975,43.586811,5.448351,0.000000,47.058824,100.000000,100.000000,0.000000,4.767307,10.896703,43.586811,5.448351,43.594792,5.450347,0.000000,1.702609,0.000000,0.000000,435.868110,87.173622,25.000000,12.500000,32768,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304,0,2097152,0,0,253952,254720,"Low (1)","Low (1)","Low (1)","Low (2)",1.325982,46.625202,7.468292,0.000000,24.754375,18.389522,0.204061,0.891565,35.416667,"Max (10)",2097152,0,2293760,0,131072,3162112,409600,0,186880,5120,5120,135168,109056,0,0.000000,0.000000,0,0.000000,0.528334,0,131072,16384,3.827250,0.000000,0.219749,0.121251
256,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.366127,0.980065,0.608670,0.608383,960.000000,100.000000,100.000000,99.791667,0.000391,11.089940,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,524288,2621440,0,0,2097152,65536,0,5,1048648,65542,0,0,50.000000,0.000000,11.366397,363.724715,45.465589,2.841599,0.000000,48.484848,100.000000,100.000000,0.000000,0.000000,11.366397,45.465589,2.841599,45.468711,2.841859,0.000000,227.327148,0.000000,0.000000,454.655895,90.931179,25.000000,12.500000,262144,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33554432,0,16777216,0,0,1966080,1966848,"Idle (0)","Low (1)","Low (1)","Low (2)",1.192629,46.934341,6.988440,0.000001,25.322850,18.252517,0.023428,1.051757,35.416667,"Max (10)",16777216,0,17039360,0,1048576,25231360,2686976,0,1434112,36864,36864,1064960,862208,0,0.000000,0.000000,0,0.000000,0.505609,0,1048576,65536,4.024104,0.000000,0.134636,0.099402
512,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.903984,0.994264,0.600568,0.600520,1888.000000,100.000000,100.000000,99.894068,0.000050,10.909828,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,4194304,20971520,0,0,16777216,262144,0,5,8521652,262150,141978,34312,50.000000,0.000000,11.454000,183.264001,45.816000,1.431750,0.000000,49.230769,99.627495,96.875000,794.050793,191.899243,11.454000,45.816000,1.431750,46.542646,1.431783,0.000000,28.634766,0.000000,0.000000,458.160004,91.632001,25.000000,12.500000,2097152,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,268435456,0,134217728,0,0,15466496,15467264,"Low (1)","Low (1)","Low (1)","Low (2)",1.184896,47.038498,7.026514,0.000118,25.468844,18.129639,0.006028,0.972788,35.416667,"Max (10)",134217728,0,131072000,0,8388608,201588736,19136512,0,11239936,278528,278528,8454144,6856704,0,0.000000,0.000000,0,0.000000,0.497149,0,8388608,262144,4.066736,0.000000,0.076478,0.096197
1024,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.984396,0.998114,0.595901,0.595903,3744.000000,100.000000,100.000000,99.946581,0.000006,10.807109,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,33554432,167772160,0,0,134217728,1048576,0,5,67771402,1048582,9182954,169588,50.000000,0.000000,11.467080,91.736640,45.868320,733.893126,0.000000,49.612403,87.303358,93.750000,6.276469,118.693797,11.467080,45.868320,733.893126,46.321159,733.897326,0.000000,3.583008,0.000000,0.000000,458.683204,91.736641,25.000000,12.500000,16777216,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2147483648,0,1073741824,0,0,122683392,122684160,"Low (1)","Low (1)","Low (1)","Low (2)",1.160975,45.771024,10.183943,0.000008,24.917642,17.038724,0.000723,0.800291,35.416667,"Max (10)",1073741824,0,1027604480,0,67108864,1611661312,143654912,0,88998400,2162688,2162688,67371008,54689792,0,0.000000,0.000000,0,0.000000,0.488984,0,67108864,1048576,4.067353,0.000000,0.037277,0.089393
2048,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.975761,0.999347,0.593701,0.593726,7456.000000,100.000000,100.000000,99.973176,0.000001,10.758090,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,268435456,1342177280,0,0,1073741824,4194304,0,5,541508494,4194310,72299039,561810,50.000000,0.000000,11.480835,45.923341,45.923341,367.386726,0.000000,49.805447,87.396713,93.750000,6.184379,49.209961,11.480835,45.923341,367.386726,46.320034,367.387252,0.000000,459.000000,0.000000,0.000000,459.233408,91.846682,25.000000,12.500000,134217728,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,17179869184,0,8589934592,0,0,977272832,977273600,"Low (1)","Low (1)","Low (1)","Low (2)",1.156837,45.722494,10.106573,0.000011,25.156950,16.958109,0.000094,0.793144,35.416667,"Max (10)",8589934592,0,8136949760,0,536870912,12889096192,1111490560,0,708313600,17039360,17039360,537919488,436862976,0,0.000000,0.000000,0,0.000000,0.486364,0,536870912,4194304,4.075860,0.000000,0.017714,0.088074
4096,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)",99.988038,0.999756,0.592552,0.592524,14880.000000,100.000000,100.000000,99.986559,0.000000,10.731538,4.000000,8.000000,0.000000,0.000000,32.000000,32.000000,2147483648,10737418240,0,0,8589934592,16777216,0,5,4331843066,16777246,578584587,2137600,50.000000,0.000000,11.482513,22.965026,45.930052,183.720209,0.000000,49.902534,87.377850,93.750000,6.187339,23.407955,11.482513,45.930052,183.720209,46.324399,183.720538,0.000000,57.000000,0.000000,0.000000,459.300524,91.860105,25.000000,12.500000,1073741824,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,137438953472,0,68719476736,0,0,7801405440,7801406976,"Low (1)","Low (1)","Low (1)","Low (2)",1.156249,45.583725,10.327110,0.000010,25.280317,16.802916,0.000029,0.753588,35.416667,"Max (10)",68719476736,0,64760053760,0,4294967296,103095992320,8740929536,0,5651825664,135266304,135266304,4299161600,3492282368,0,0.000000,0.000000,0,0.000000,0.484476,0,4294967296,16777216,4.077213,0.000000,0.009104,0.086953
8192,"GeForce GTX 750 (0)","2","14","matMul(float*, float*, float*, int)","<OVERFLOW>",0.999811,0.591837,0.591793,29728.000000,100.000000,100.000000,99.993272,0.000000,10.715896,4.000000,8.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,17179869184,85899345920,0,0,"<OVERFLOW>",67108864,0,5,"<OVERFLOW>",67108972,5130584588,8444066,"<OVERFLOW>",0.000000,11.394696,11.394695,"<OVERFLOW>",91.157566,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",93.750000,6.805809,11.470027,11.394696,"<OVERFLOW>",91.157566,"<OVERFLOW>",91.157713,0.000000,7.000000,0.000000,0.000000,455.787834,91.157567,"<OVERFLOW>",12.500000,8589934592,"Low (1)","Low (1)","Low (2)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1099511627776,0,549755813888,0,0,62344134656,62344136960,"Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>",1.143203,44.869475,11.664272,0.000023,25.529758,16.134076,0.000008,0.574770,35.416667,"<OVERFLOW>",549755813888,0,516738252800,0,34359738368,824700829696,69323456512,0,45155878400,1077936128,1077936128,34376515584,27927773184,0,0.000000,0.000000,0,0.000000,0.479169,0,"<OVERFLOW>",67108864,"<OVERFLOW>","<OVERFLOW>",0.005015,0.079399
