256,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",98.381623,0.966132,1.482922,1.491534,5281.000000,100.000000,100.000000,99.943193,0.000267,33.184688,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,10485760,32768,0,18,55.000000,0.000000,55.480595,591.793014,332.883571,2.311691,0.000000,1.300326,295.896507,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,4194304,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,33554432,0,16777216,0,0,10815488,10818377,"Low (1)","Low (3)",0.000000,"Idle (0)",16777216,0,244121600,0,4325376,33619968,47054848,0,9627465,141312,141312,4210688,1058816,0,0.000000,0.844452,29.126683,9.242051,4.001443,0.000000,54.735238,0.015866,0.979127,0.344560,0.710580,0,5,4718663,32774,0,0.000000,54.828660,100.000000,100.000000,332.883571,2.311691,4718592,32768,332.888579,2.312115,0.000000,369.870117,"High (7)",0.000000,0,"Low (1)",0.000000,1.756097,1.792206,0.000000
512,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.169825,0.970205,1.974381,1.974818,10529.000000,100.000000,100.000000,99.971507,0.000014,43.945076,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,83886080,131072,31948,31800,55.000000,0.000000,73.534285,392.182854,441.205711,1.531964,382.368708,380.597374,392.182854,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,33554432,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,268435456,0,134217728,0,0,86253568,86254767,"Low (1)","Mid (4)",0.000000,"Idle (0)",134217728,0,1949564928,0,34078720,268697600,372768768,0,76776124,1089536,1089536,33619968,8429568,0,0.000000,1.114252,29.760524,8.502323,2.396090,0.000000,55.740757,0.010264,1.192701,0.230793,1.052294,0,5,37749095,131078,0,0.000000,54.914197,99.915557,93.750000,441.205711,1.531964,37748736,131072,441.209907,1.532034,0.000000,61.278320,"High (9)",0.000000,0,"Low (1)",0.000000,2.391240,2.383072,0.000000
768,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.197618,0.977153,1.949348,1.944513,15777.000000,100.000000,100.000000,99.980985,0.000007,43.272967,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,283115520,294912,2517897,99907,55.000000,0.000000,72.341626,257.214671,434.049758,1.004745,8.578301,348.545277,385.822007,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,113246208,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,905969664,0,452984832,0,0,290801664,290803719,"Low (1)","Mid (4)",0.000000,"Idle (0)",452984832,0,6575947776,0,114425856,906559488,1253965824,0,258860282,3631104,3631104,113393664,28403712,0,0.000000,1.074146,29.865028,7.992060,2.539385,0.000000,56.171054,0.001449,1.181794,0.162525,1.012558,0,5,127402343,294918,0,0.000000,54.942768,98.200466,86.628554,434.049758,1.004745,127401984,294912,434.050981,1.004765,0.000000,17.861328,"High (9)",0.000000,0,"Low (1)",0.000000,2.344051,2.347299,0.000000
1024,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.634064,0.985083,2.015938,2.017960,21025.000000,100.000000,100.000000,99.985731,0.000003,44.908576,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,671088640,524288,10782305,157323,55.000000,0.000000,76.041059,202.776157,456.246355,811.104630,16.289908,243.388011,405.552315,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,268435456,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,2147483648,0,1073741824,0,0,688947200,688948388,"Low (1)","Mid (4)",0.000000,"Idle (0)",1073741824,0,15582887936,0,270532608,2148532224,2967470080,0,613286580,8552448,8552448,268697600,67272704,0,0.000000,1.127875,29.897731,7.737138,2.277352,0.000000,56.564124,0.001321,1.190022,0.119282,1.085155,0,5,302211005,524294,0,0.000000,54.957065,96.057745,81.593323,456.246355,811.104630,301989888,524288,456.580418,811.113913,0.000000,7.920898,"High (9)",0.000000,0,"Low (1)",0.000000,2.459596,2.458791,0.000000
1280,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.788860,0.987613,1.850356,1.837354,26273.000000,100.000000,100.000000,99.988581,0.000002,40.889917,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,1310720000,819200,19511725,234539,55.000000,0.000000,71.693811,152.946796,430.162865,611.787186,14.230041,175.156195,382.366991,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,524288000,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,4194304000,0,2097152000,0,0,1345177600,1345179699,"Low (1)","Mid (4)",0.000000,"Idle (0)",2097152000,0,30430003200,0,527564800,4195942400,5790105600,0,1197466900,16640000,16640000,524697600,131328000,0,0.000000,0.999344,29.609114,7.738352,2.741661,0.000000,56.729675,0.000280,1.126952,0.093311,0.961310,0,5,590265587,819206,0,0.000000,54.965646,95.563886,81.399902,430.162865,611.787186,589824000,819200,430.484918,611.791667,0.000000,3.823242,"High (9)",0.000000,0,"Low (1)",0.000000,2.228684,2.260571,0.000000
1536,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.715238,0.989554,1.920499,1.908152,31521.000000,100.000000,100.000000,99.990483,0.000001,42.465915,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,1,1,0,0,2264924160,1179648,31797647,324730,55.000000,0.000000,78.348073,139.285463,470.088439,557.141853,14.665888,153.368356,417.856390,0.000000,0.000000,1.933594,1.933594,16.666667,25.000000,905969664,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,7247757312,0,3623878656,0,0,2323980288,2323981487,"Low (1)","Mid (4)",0.000000,"Low (1)",3623878656,0,52576911360,0,910688256,7250116608,9998696448,0,2068808377,28680192,28680192,906559488,226861056,0,0.000000,1.052153,29.661556,7.119838,2.513729,0.000000,57.374818,0.000358,1.157804,0.077832,1.041912,0,5,1020099047,1179654,0,0.000000,54.971369,96.711446,82.714844,470.088439,557.141853,1019215872,1179648,470.495782,557.144687,0.000000,2.417969,"High (9)",0.000000,0,"Low (1)",0.000000,2.339208,2.339192,0.000000
1792,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.736008,0.984560,1.873416,1.864788,36769.000000,100.000000,100.000000,99.991841,0.000001,41.501139,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,3596615680,1605632,86295662,448644,55.000000,0.000000,76.038101,115.867582,456.228609,463.470332,24.325677,129.502391,405.536541,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,1438646272,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,11509170176,0,5754585088,0,0,3689842688,3689844841,"Low (2)","Mid (4)",0.000000,"Idle (0)",5754585088,0,83483230208,0,1445068800,11512381440,15870066688,0,3284722996,45459456,45459456,1439449088,360163328,0,0.000000,1.039308,30.010425,7.447711,2.643493,0.000000,56.624300,0.000110,1.146245,0.067527,1.020881,0,5,1619802740,1605638,0,0.000000,54.975457,94.755958,75.149661,456.228609,463.470332,1618477056,1605632,456.602302,463.472064,0.000000,1.477539,"High (9)",0.000000,0,"Low (1)",0.000000,2.283254,2.265440,0.000000
2048,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.776080,0.989943,1.989480,1.977275,42017.000000,100.000000,100.000000,99.992860,0.000000,44.004791,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,5368709120,2097152,132886397,580659,55.000000,0.000000,78.501607,104.668809,471.009641,418.675236,25.907645,115.922710,418.675237,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,2147483648,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,17179869184,0,8589934592,0,0,5507252224,5507254361,"Low (2)","Mid (4)",0.000000,"Idle (0)",8589934592,0,124608577536,0,2155872256,17184063488,23681040384,0,4902618410,67764224,67764224,2148532224,537526272,0,0.000000,1.120222,29.775585,7.555301,2.328225,0.000000,56.879286,0.000166,1.182268,0.059510,1.099438,0,5,2417906629,2097158,0,0.000000,54.978524,94.575087,74.163485,471.009641,418.675236,2415919104,2097152,471.397131,418.676434,0.000000,1.021484,"High (9)",0.000000,0,"Low (1)",0.000000,2.433074,2.418628,0.000000
2304,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.841090,0.986170,1.729865,1.748360,47265.000000,100.000000,100.000000,99.993653,0.000000,38.910388,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,7644119040,2654208,196676182,759730,55.000000,0.000000,67.283006,79.742822,403.698037,318.971289,23.081735,91.301080,358.842700,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,3057647616,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,24461180928,0,12230590464,0,0,7840696320,7840698386,"Low (2)","Mid (4)",0.000000,"Idle (0)",12230590464,0,177412571136,0,3068264448,24466489344,33708441600,0,6979904768,96380928,96380928,3058974720,765241344,0,0.000000,0.895507,29.880567,6.258564,3.460095,0.000000,57.394849,0.000046,1.184380,0.052821,0.873171,0,5,3443165065,2654214,0,0.000000,54.980909,94.378917,72.279904,403.698037,318.971289,3439853568,2654208,404.086672,318.972010,0.000000,630.000000,"High (8)",0.000000,0,"Low (1)",0.000000,2.098796,2.086853,0.000000
2560,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.837860,0.993549,1.720402,1.711177,52513.000000,100.000000,100.000000,99.994287,0.000000,38.083001,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,10485760000,3276800,272931280,953193,55.000000,0.000000,65.592565,69.965403,393.555393,279.861612,22.763904,81.409341,349.827016,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,4194304000,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,33554432000,0,16777216000,0,0,10754662400,10754664671,"Low (2)","Mid (4)",0.000000,"Idle (0)",16777216000,0,243354828800,0,4207411200,33560985600,46229094400,0,9573991790,132096000,132096000,4195942400,1049600000,0,0.000000,0.883415,29.582444,5.700206,3.376877,0.000000,58.373454,0.000034,1.176346,0.047800,0.859423,0,5,4723228045,3276806,0,0.000000,54.982818,94.315914,71.959167,393.555393,279.861612,4718592000,3276800,393.942063,279.862124,0.000000,447.000000,"High (8)",0.000000,0,"Low (1)",0.000000,2.050923,2.077284,0.000000
2816,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.938722,0.986865,1.445658,1.447190,57761.000000,100.000000,100.000000,99.994806,0.000000,32.207930,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,13956546560,3964928,369165407,1265884,55.000000,0.000000,55.116073,53.445889,330.696439,213.783556,19.438379,68.254753,293.952390,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,5582618624,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,44660948992,0,22330474496,0,0,14313637888,14313639081,"Low (1)","Low (3)",0.000000,"Idle (0)",22330474496,0,323894968320,0,5598478336,44668878848,61519822848,0,12742288055,175695872,175695872,5584601088,1396893696,0,0.000000,0.696983,29.537185,4.028794,4.500693,0.000000,59.485513,0.000043,1.076907,0.047712,0.626170,0,5,6287951795,3964934,0,0.000000,54.984379,94.235044,69.148292,330.696439,213.783556,6280445952,3964928,331.091659,213.783879,0.000000,282.000000,"High (7)",0.000000,0,"Low (1)",0.000000,1.676058,1.760975,0.000000
3072,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.972434,0.987496,1.522100,1.518803,63009.000000,100.000000,100.000000,99.995239,0.000000,33.801790,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,18119393280,4718592,481446551,1512490,55.000000,0.000000,57.837116,51.410769,347.022696,205.643079,20.490370,65.916506,308.464619,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,7247757312,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,57982058496,0,28991029248,0,0,18582110208,18582111390,"Low (1)","Low (3)",0.000000,"Idle (0)",28991029248,0,420492607488,0,7266631680,57991495680,79857451008,0,16542204595,227966976,227966976,7250116608,1813413888,0,0.000000,0.739821,29.618280,4.647687,4.132801,0.000000,59.022855,0.000052,1.114460,0.043540,0.680504,0,5,8163220761,4718598,0,0.000000,54.985681,94.236961,68.659931,347.022696,205.643079,8153726976,4718592,347.426752,205.643340,0.000000,228.000000,"High (7)",0.000000,0,"Low (1)",0.000000,1.772434,1.849145,0.000000
3328,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.966939,0.987996,1.342399,1.333026,68257.000000,100.000000,100.000000,99.995605,0.000000,29.667278,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,23037214720,5537792,631741103,1848845,55.000000,0.000000,50.374324,41.332779,302.245947,165.331116,18.418622,55.197379,268.663064,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,9214885888,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,73719087104,0,36859543552,0,0,23624566784,23624569031,"Low (1)","Low (3)",0.000000,"Idle (0)",36859543552,0,534607364096,0,9237037056,73730162688,101518802944,0,21031150966,289695744,289695744,9217654784,2305452032,0,0.000000,0.637169,29.584307,3.645231,4.959398,0.000000,59.568050,0.000011,1.016110,0.040793,0.548930,0,5,10380015861,5537798,0,0.000000,54.986782,94.032301,67.074043,302.245947,165.331116,10366746624,5537792,302.632816,165.331295,0.000000,156.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.525384,1.635584,0.000000
3584,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.969046,0.991246,1.285188,1.290871,73505.000000,100.000000,100.000000,99.995919,0.000000,28.729136,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,28772925440,6422528,799764234,2226068,55.000000,0.000000,49.020961,37.349303,294.125769,149.397216,18.167640,51.781535,261.445128,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,11509170176,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,92073361408,0,46036680704,0,0,29505495040,29505496228,"Low (1)","Low (3)",0.000000,"Idle (0)",46036680704,0,667698855936,0,11534860288,92086206464,126780702720,0,26266534579,361668608,361668608,11512381440,2879299584,0,0.000000,0.606669,29.378485,3.311460,5.181705,0.000000,59.993122,0.000046,0.979911,0.038121,0.510481,0,5,12965479039,6422534,0,0.000000,54.987726,93.966221,65.819129,294.125769,149.397216,12947816448,6422528,294.526997,149.397355,0.000000,121.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.467369,1.560951,0.000000
3840,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.959641,0.989311,1.223695,1.226119,78753.000000,100.000000,100.000000,99.996191,0.000000,27.288095,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,35389440000,7372800,1054104200,2742808,55.000000,0.000000,46.247943,32.887425,277.487660,131.549705,18.367118,48.938745,246.655698,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,14155776000,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,113246208000,0,56623104000,0,0,36289382400,36289387151,"Low (1)","Low (3)",0.000000,"Idle (0)",56623104000,0,821226700800,0,14185267200,113260953600,155919974400,0,32305769371,444672000,444672000,14159462400,3541248000,0,0.000000,0.568774,29.336828,3.184000,5.443463,0.000000,60.043756,0.000007,0.929468,0.035786,0.457917,0,5,15947988065,7372806,0,0.000000,54.988544,93.514086,63.675307,277.487660,131.549705,15925248000,7372800,277.883892,131.549812,0.000000,93.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.377230,1.488229,0.000000
4096,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.976218,0.992451,1.359383,1.357876,84001.000000,100.000000,100.000000,99.996429,0.000000,30.220464,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,42949672960,8388608,1223402454,3045530,55.000000,0.000000,51.307753,34.205169,307.846519,136.820675,19.486382,49.673493,273.641350,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,17179869184,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,137438953472,0,68719476736,0,0,44040716288,44040720243,"Low (1)","Low (3)",0.000000,"Idle (0)",68719476736,0,996650516480,0,17213423616,137455730688,189213442048,0,39206259078,539492352,539492352,17184063488,4297588736,0,0.000000,0.653371,29.360823,3.415669,4.787015,0.000000,60.142969,0.000026,1.027394,0.032715,0.580019,0,5,19352080103,8388614,0,0.000000,54.989260,93.852951,64.252591,307.846519,136.820675,19327352832,8388608,308.240375,136.820772,0.000000,85.000000,"Mid (6)",0.000000,0,"Low (1)",0.000000,1.570136,1.654984,0.000000
4352,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.986293,0.987730,1.133413,1.134493,89249.000000,100.000000,100.000000,99.996639,0.000000,25.248948,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,51516538880,9469952,1565459309,3553012,55.000000,0.000000,43.124281,27.058372,258.745685,108.233488,17.472526,40.607902,229.996164,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,20606615552,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,164852924416,0,82426462208,0,0,52823984128,52823988704,"Low (1)","Low (3)",0.000000,"Idle (0)",82426462208,0,1195429920768,0,20644495360,164871864320,226937929728,0,47025416992,646916096,646916096,20611350528,5154613248,0,0.000000,0.523353,29.265791,3.055844,5.825352,0.000000,60.045191,0.000009,0.853536,0.031823,0.399102,0,5,23217546305,9469958,0,0.000000,54.989892,93.417228,62.896084,258.745685,108.233488,23182442496,9469952,259.137488,108.233557,0.000000,59.000000,"Mid (5)",0.000000,0,"Low (1)",0.000000,1.258508,1.384769,0.000000
4608,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",99.962791,0.991485,1.086638,1.078774,94497.000000,100.000000,100.000000,99.996825,0.000000,24.008911,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,61152952320,10616832,1899572575,4079389,55.000000,0.000000,41.017126,24.306445,246.102758,97.225780,16.988007,37.357827,218.758007,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,24461180928,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,195689447424,0,97844723712,0,0,62703673344,62703678078,"Low (1)","Low (3)",0.000000,"Idle (0)",97844723712,0,1419024531456,0,24503648256,195710681088,269370261504,0,55820651406,767729664,767729664,24466489344,6118612992,0,0.000000,0.493748,28.900293,2.856174,6.073369,0.000000,60.482877,0.000018,0.801405,0.029621,0.362497,0,5,27562763257,10616838,0,0.000000,54.990453,93.243150,61.852669,246.102758,97.225780,27518828544,10616832,246.495669,97.225836,0.000000,48.000000,"Mid (5)",0.000000,0,"Low (1)",0.000000,1.187106,1.301509,0.000000
