131072,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",53.606037,0.440010,1.025734,1.071837,21.000000,100.000000,100.000000,95.238095,0.008231,25.538687,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,65536,16384,340,14229,50.000000,0.000000,150.611120,75.305560,150.611120,75.305560,1.562737,65.400562,150.611120,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,32768,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,131072,131072,0,0,0,86016,86724,"Mid (4)","Low (2)",0.000000,"Idle (0)",131072,0,1572864,0,131072,393216,393216,0,82628,8192,8192,57344,20480,0,0.000000,1.281745,5.095192,80.760714,0.000000,0.000000,2.505813,8.379923,0.133401,1.407459,0.435754,0,5,32839,16390,0,0.000000,50.000000,33.312988,1.708984,150.611120,75.305560,32768,16384,150.937456,75.333138,0.000000,23.532987,"Mid (4)",0.000000,0,"Low (1)",0.000000,1.365411,0.349536,0.000000
262144,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",83.300797,0.776606,0.498959,0.799802,21.000000,100.000000,100.000000,95.238095,0.004075,19.050129,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,131072,32768,37360,28573,50.000000,0.000000,141.050408,70.525204,141.050408,70.525204,80.408375,61.496480,141.050408,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65536,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,262144,262144,0,0,0,172032,172733,"High (7)","Low (1)",0.000000,"Idle (0)",262144,0,3145728,0,262144,786432,786432,0,164541,16384,16384,114688,40960,0,0.000000,2.135284,6.492990,84.393998,0.000000,0.000000,3.376520,1.318768,0.137287,1.778357,0.366797,0,5,65703,32774,0,0.000000,50.000000,42.224121,0.000000,141.050408,70.525204,65536,32768,141.409835,70.538118,0.000000,11.019563,"Mid (4)",0.000000,0,"Low (1)",0.000000,0.934682,0.339622,0.000000
524288,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",89.587235,0.859465,0.503381,0.502979,21.000000,100.000000,100.000000,95.238095,0.003880,11.977987,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,262144,65536,130948,61305,50.000000,0.000000,105.437540,52.718770,105.437540,52.718770,105.337792,49.315250,105.437540,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,131072,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,524288,524288,0,0,0,344064,345399,"High (8)","Low (1)",0.000000,"Idle (0)",524288,0,6291456,0,524288,1572864,1572864,0,329015,32768,32768,229376,81920,0,0.000000,0.790321,3.621459,92.104853,0.000000,0.000000,1.450568,0.771675,0.077523,0.977972,0.205628,0,5,131239,65542,0,0.000000,50.000000,0.222778,0.000000,105.437540,52.718770,131072,65536,105.571879,52.723597,0.000000,4.118653,"Low (3)",0.000000,0,"Low (1)",0.000000,0.587086,0.273129,0.000000
1048576,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",95.128681,0.885614,0.490177,0.492014,21.000000,100.000000,100.000000,95.238095,0.001009,11.715208,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,524288,131072,262160,126666,50.000000,0.000000,106.517145,53.258572,106.517145,53.258572,106.523646,51.468280,106.517145,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,262144,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1048576,1048576,0,0,0,688128,688822,"High (8)","Low (1)",0.000000,"Idle (0)",1048576,0,12582912,0,1048576,3145728,3145728,0,656054,65536,65536,458752,163840,0,0.000000,0.815702,3.382312,92.834635,0.000000,0.000000,1.437142,0.364376,0.069216,0.914508,0.182109,0,5,262368,131078,0,0.000000,50.000000,0.000000,0.000000,106.517145,53.258572,262144,131072,106.608163,53.261010,0.000000,2.080413,"Low (3)",0.000000,0,"Low (1)",0.000000,0.568784,0.275582,0.000000
2097152,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",97.373691,0.888508,0.482507,0.481483,21.000000,100.000000,100.000000,95.238095,0.000955,11.464730,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,1048576,262144,524337,258067,50.000000,0.000000,107.020548,53.510274,107.020548,53.510274,107.030550,52.678054,107.020548,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,524288,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2097152,2097152,0,0,0,1376256,1377570,"High (8)","Low (1)",0.000000,"Idle (0)",2097152,0,25165824,0,2097152,6291456,6291456,0,1312034,131072,131072,917504,327680,0,0.000000,0.696056,3.293269,93.524998,0.000000,0.000000,1.264347,0.083191,0.067814,0.894419,0.175907,0,5,524359,262150,0,0.000000,50.000000,0.000000,0.000000,107.020548,53.510274,524288,262144,107.035041,53.511499,0.000000,1.045122,"Low (3)",0.000000,0,"Low (1)",0.000000,0.556625,0.279480,0.000000
4194304,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",98.700719,0.913409,0.480145,0.480254,21.000000,100.000000,100.000000,95.238095,0.000474,11.434903,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,2097152,524288,1048600,519980,50.000000,0.000000,106.110973,53.055487,106.110973,53.055487,106.113402,52.619537,106.110973,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,1048576,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4194304,4194304,0,0,0,2752512,2753818,"High (8)","Low (1)",0.000000,"Idle (0)",4194304,0,50331648,0,4194304,12582912,12582912,0,2622746,262144,262144,1835008,655360,0,0.000000,0.688798,3.240793,93.614028,0.000000,0.000000,1.247956,0.085445,0.068014,0.883132,0.171834,0,5,1048647,524294,0,0.000000,50.000000,0.000000,0.000000,106.110973,53.055487,1048576,524288,106.118158,53.056094,0.000000,530.554688,"Low (3)",0.000000,0,"Low (1)",0.000000,0.554561,0.282849,0.000000
8388608,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",99.383729,0.888600,0.439884,0.478296,21.000000,100.000000,100.000000,95.238095,0.000125,11.388218,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,4194304,1048576,2097305,1044639,50.000000,0.000000,106.919670,53.459835,106.919670,53.459835,106.927470,53.259114,106.919670,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,2097152,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,8388608,8388608,0,0,0,5505024,5505714,"High (8)","Low (1)",0.000000,"Idle (0)",8388608,0,100663296,0,8388608,25165824,25165824,0,5243570,524288,524288,3670016,1310720,0,0.000000,0.692422,3.251319,93.680774,0.000000,0.000000,1.233959,0.020768,0.069229,0.875184,0.176346,0,5,2097223,1048582,0,0.000000,50.000000,0.000000,0.000000,106.919670,53.459835,2097152,1048576,106.923290,53.460141,0.000000,267.298828,"Low (3)",0.000000,0,"Low (1)",0.000000,0.554179,0.283529,0.000000
12582912,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",99.559007,0.903891,0.478875,0.478969,21.000000,100.000000,100.000000,95.238095,0.000086,11.404114,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,6291456,1572864,3145752,1568777,50.000000,0.000000,107.583766,53.791883,107.583766,53.791883,107.584587,53.652108,107.583766,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,3145728,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,12582912,12582912,0,0,0,8257536,8258243,"High (8)","Low (1)",0.000000,"Idle (0)",12582912,0,150994944,0,12582912,37748736,37748736,0,7865027,786432,786432,5505024,1966080,0,0.000000,0.695032,3.266236,93.662273,0.000000,0.000000,1.243432,0.013582,0.069604,0.880572,0.169268,0,5,3145799,1572870,0,0.000000,50.000000,0.000000,0.000000,107.583766,53.791883,3145728,1572864,107.586194,53.792088,0.000000,179.305664,"Low (3)",0.000000,0,"Low (1)",0.000000,0.551309,0.283982,0.000000
16777216,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",99.666134,0.897751,0.478743,0.478874,21.000000,100.000000,100.000000,95.238095,0.000064,11.401798,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,8388608,2097152,4194324,2091488,50.000000,0.000000,106.569907,53.284953,106.569907,53.284953,106.570415,53.141041,106.569907,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,4194304,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,16777216,16777216,0,0,0,11010048,11010757,"High (8)","Low (1)",0.000000,"Idle (0)",16777216,0,201326592,0,16777216,50331648,50331648,0,10486469,1048576,1048576,7340032,2621440,0,0.000000,0.691545,3.252542,93.644041,0.000000,0.000000,1.254492,0.010325,0.068661,0.893334,0.185061,0,5,4194375,2097158,0,0.000000,50.000000,0.000000,0.000000,106.569907,53.284953,4194304,2097152,106.571711,53.285106,0.000000,133.211914,"Low (3)",0.000000,0,"Low (1)",0.000000,0.559423,0.284147,0.000000
20971520,"GeForce GTX 980 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",99.749230,0.909466,0.478672,0.478811,21.000000,100.000000,100.000000,95.238095,0.000149,11.400298,0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,0,0,0,0,10485760,2621440,5242888,2617373,50.000000,0.000000,107.266084,53.633042,107.266084,53.633042,107.266248,53.549834,107.266084,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,5242880,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,20971520,20971520,0,0,0,13762560,13764608,"High (8)","Low (1)",0.000000,"Idle (0)",20971520,0,251658240,0,20971520,62914560,62914560,0,13109248,1310720,1310720,9175040,3276800,0,0.000000,0.687314,3.241559,93.707207,0.000059,0.000000,1.237553,0.008227,0.068441,0.876611,0.173030,0,5,5242951,2621446,0,0.000000,50.000000,0.000000,0.000000,107.266084,53.633042,5242880,2621440,107.267537,53.633165,0.000000,107.265625,"Low (3)",0.000000,0,"Low (1)",0.000000,0.553255,0.284192,0.000000
