4352,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",25762917360,25763091472,11595956224,11595956224,773185751,781963442,1756307,1772378,1756589,1756023,773006551,772956605,11591221248,11591221248,4734976,4734976,10823608498,10823760409,2985966,2985201,11608330704,11608332753,4735012,4734994,0,0,0,5,46686652676,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,139130630854,41226844988,5798571486,52823984128,1690367492096,1690310672384,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,46677048480,2955126612512,1478680708234,295936,0,0,0,0
4608,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",30581876752,30581692400,13764722688,13764722688,959816143,953148640,2046796,2026924,2046425,2046759,959444605,959406100,13759414272,13759414272,5308416,5308416,12826688339,12826736951,3295570,3295831,13781048720,13781051519,5308456,5308430,0,0,0,5,57737750888,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,174686845935,48937624380,6883026327,62703673344,2006517547008,2006453846016,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,57715197213,3662843445770,1836381024463,331776,0,0,0,0
4864,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",35966828544,35966828544,16188282096,16188369680,1160495860,1158788969,2368178,2373742,2367855,2368518,1160450157,1160563265,16182411264,16182411264,5914624,5914624,15069292366,15069142156,3574624,3575676,16209675480,16209678929,5914624,5914630,0,0,0,5,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,239081467123,57554467959,8094904064,73744271360,2359816683520,2359745708032,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,76363615327,4831343789126,2413755999917,369664,0,0,0,0
5120,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",41949491184,41949696016,18880921600,18880921600,1365439523,1372084154,2649696,2652466,2649795,2649647,1365237055,1365179947,18874368000,18874368000,6553600,6553600,17525121203,17525216819,3913346,3913582,18906378320,18906382435,6553641,6553613,0,0,5,0,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,275187365816,67127706458,9441281465,86010265600,2752328499200,2752249856000,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,88472998089,5599330782618,2829940431272,409600,0,0,0,0
5376,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",48561537024,48561537024,21856665600,21856665600,1739606878,1680795697,3093533,3025506,3092976,3093124,1739261689,1739270716,21849440256,21849440256,7225344,7225344,20187710396,20187670413,4127960,4128411,21891164420,21891169703,7225381,7225361,0,0,1,4,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,376541935692,77707672411,10929237433,99566143488,3186116591616,3186029887488,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,115695035187,7318996218576,3685005877239,451584,0,0,0,0
5632,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",55834228752,55834003440,25129713664,25129713664,1940890824,1966133317,3330842,3350986,3330925,3330275,1940986837,1940973937,25121783808,25121783808,7929856,7929856,23201782722,23201782988,4602528,4601935,25171566148,25171572389,7929929,7929885,0,0,1,4,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,454310518300,89344697177,12565849567,114476392448,3663244558336,3663149400064,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,139564526045,8841487782332,4428580549225,495616,0,0,0,0
5888,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",63798788096,63798788096,28714221568,28714221568,2435565856,2432900572,3781040,3776946,3780283,3781241,2435762636,2435446856,28705554432,28705554432,8667136,8667136,26428542703,26428466343,4953612,4953713,28765932520,28765940225,8667173,8667153,0,0,1,4,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,561127783848,102089113726,14358197582,130805499904,4185775996928,4185671991296,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,170816779384,10815760869276,5419754369760,541696,0,0,0,0
6144,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",32624289776,32624400400,2675706681,2787556915,4098167,4186423,4098684,4098187,2675523006,2675534757,32614907904,32614907904,9437184,9437184,29952195540,29952443028,5275358,5274878,32682240192,32682248707,9437224,9437198,0,0,4,1,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,632383507860,115991250585,16313354193,148617953280,4755774504960,4755661258752,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,189696623506,12020735765636,6045490773330,589824,0,0,0,0
6400,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",36874124768,36874355232,3184617183,3248266345,4455365,4500727,4454927,4455424,3181302764,3181282237,"<OVERFLOW>","<OVERFLOW>",10240000,10240000,33691254235,33691254945,5755694,5755430,"<OVERFLOW>","<OVERFLOW>",10240108,10240048,0,0,4,1,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,818289495784,131101440858,18438401464,167978240000,5375303680000,5375180800000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,240194922233,15234023606694,7661255582936,640000,0,0,0,0
6656,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",41478002160,41478122000,3591623999,3727562878,4834207,4927787,4834433,4833602,3591396140,3591255458,"<OVERFLOW>","<OVERFLOW>",11075584,11075584,"<OVERFLOW>","<OVERFLOW>",6172816,6171966,"<OVERFLOW>","<OVERFLOW>",11075660,11075610,0,0,4,1,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,967800232959,147470018064,20740417953,188950847488,6046427119616,6046294212608,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,285729478216,18127053010976,9000688333251,692224,0,0,0,0
6912,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",46449967104,46449967104,4242239950,4362136443,5322365,5383720,5322509,5322332,4241066191,4241279015,"<OVERFLOW>","<OVERFLOW>",11943936,11943936,"<OVERFLOW>","<OVERFLOW>",6587593,6587624,"<OVERFLOW>","<OVERFLOW>",11944045,11943983,0,0,1,4,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,1148451478058,165147311602,23226479084,211600263168,6771208421376,6771065094144,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,330486768234,20950800934600,10579688165645,746496,0,0,0,0
7168,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",51804110848,51804110848,4980342660,4738103537,5896395,5776267,5896300,5897106,4981505264,4982134622,"<OVERFLOW>","<OVERFLOW>",12845056,12845056,"<OVERFLOW>","<OVERFLOW>",7123480,7124591,"<OVERFLOW>","<OVERFLOW>",12845129,12845085,0,0,5,0,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,1338564147452,184183654516,25903664524,235990974464,7551711182848,7551557042176,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,383442313988,24277284229520,12250750035370,802816,0,0,0,0
7424,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",57554715920,57554582256,5426160004,5715012987,6235296,6354998,6235131,6235026,5424749085,5424913556,"<OVERFLOW>","<OVERFLOW>",13778944,13778944,"<OVERFLOW>","<OVERFLOW>",7528873,7527111,"<OVERFLOW>","<OVERFLOW>",13779093,13778999,0,0,1,4,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,1558663854351,204629377594,28779050689,262187468800,8389999001600,8389833654272,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,446350777630,28301663524284,14269803925332,861184,0,0,1,0
7680,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",63715737600,63715737600,6414110260,6217259341,6737567,6665669,6738901,6737226,6412351977,6415526428,"<OVERFLOW>","<OVERFLOW>",14745600,14745600,"<OVERFLOW>","<OVERFLOW>",8128590,8126032,"<OVERFLOW>","<OVERFLOW>",14745781,14745671,0,0,1,4,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,1804664046335,226534812454,31859716398,290254233600,9288135475200,9287958528000,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,513344541772,32520821417278,16187903382876,921600,0,0,0,0
7936,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6895601565,6915159597,7174768,7179868,7175985,7175158,6895695960,6895936340,"<OVERFLOW>","<OVERFLOW>",15745024,15745024,"<OVERFLOW>","<OVERFLOW>",8613422,8614081,"<OVERFLOW>","<OVERFLOW>",15745172,15745074,0,0,0,5,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,2067560785062,249950291369,35152739548,320255756288,10248184201216,10247995260928,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,588775008705,37336738271942,"<OVERFLOW>",984064,0,0,0,0
8192,"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7330504671,7569418187,7604334,7682505,7604293,7604752,7330151084,7330873876,"<OVERFLOW>","<OVERFLOW>",16777216,16777216,"<OVERFLOW>","<OVERFLOW>",9154877,9152358,"<OVERFLOW>","<OVERFLOW>",16777400,16777278,0,0,4,1,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,2331614992754,274926144930,38665196726,352256524288,11272208777216,11272007450624,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,656902175638,41703353191172,"<OVERFLOW>",1048576,0,0,0,0
