"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"1","GTX-680","matMul_GM_uncoalesced",256,64,0.00124207,0.000954769378006823,0.768692084992652,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"2","GTX-680","matMul_GM_uncoalesced",512,64,0.010034,0.00820202681968679,0.817423442264978,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"3","GTX-680","matMul_GM_uncoalesced",768,64,0.033598,0.0268576551557746,0.799382557169313,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"4","GTX-680","matMul_GM_uncoalesced",1024,64,0.079599,0.0659383248751783,0.828381322317847,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"5","GTX-680","matMul_GM_uncoalesced",1280,64,0.154715,0.141007598116232,0.911402243584865,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"6","GTX-680","matMul_GM_uncoalesced",1536,64,0.267857,0.221785073864444,0.827998050692885,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"7","GTX-680","matMul_GM_uncoalesced",1792,64,0.424185,0.33815028468971,0.797176431721324,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"8","GTX-680","matMul_GM_uncoalesced",2048,64,0.631861,0.501584533191032,0.793821003655918,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"9","GTX-680","matMul_GM_uncoalesced",2304,64,0.899349,0.720280983381284,0.800891515286373,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"10","GTX-680","matMul_GM_uncoalesced",2560,64,1.226606,1.0111527513652,0.824350077665685,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"11","GTX-680","matMul_GM_uncoalesced",2816,64,1.642481,1.26957253591661,0.772960257023743,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"12","GTX-680","matMul_GM_uncoalesced",3072,64,2.132354,1.6644270744725,0.780558516302873,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"13","GTX-680","matMul_GM_uncoalesced",3328,64,2.711404,2.1646533289752,0.798351455177909,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
"14","GTX-680","matMul_GM_uncoalesced",3584,64,3.349367,2.6967359463944,0.80514794180345,0.582035036570467,1.06641186811715,0.762154370416605,0.770280319232252,0.0836028219153192,3.45690844731837,1.13553913092777,3.32060342314815
