"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"1","GTX-680","matMul_GM_uncoalesced",256,64,0.00124207,0.000892225362100745,0.718337422287589,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"2","GTX-680","matMul_GM_uncoalesced",512,64,0.010034,0.0070548915425352,0.703098618949093,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"3","GTX-680","matMul_GM_uncoalesced",768,64,0.033598,0.0236700594688892,0.704507990621144,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"4","GTX-680","matMul_GM_uncoalesced",1024,64,0.079599,0.0557186546210398,0.69999189212226,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"5","GTX-680","matMul_GM_uncoalesced",1280,64,0.154715,0.108395159310452,0.700611830206848,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"6","GTX-680","matMul_GM_uncoalesced",1536,64,0.267857,0.186633230195995,0.696764431006079,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"7","GTX-680","matMul_GM_uncoalesced",1792,64,0.424185,0.295453970912202,0.696521496309871,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"8","GTX-680","matMul_GM_uncoalesced",2048,64,0.631861,0.43994582523283,0.696269947397972,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"9","GTX-680","matMul_GM_uncoalesced",2304,64,0.899349,0.625252516339664,0.695227899669276,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"10","GTX-680","matMul_GM_uncoalesced",2560,64,1.226606,0.855903353844747,0.697781809191172,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"11","GTX-680","matMul_GM_uncoalesced",2816,64,1.642481,1.13691896605361,0.692196114325589,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"12","GTX-680","matMul_GM_uncoalesced",3072,64,2.132354,1.47334957388842,0.690949801903632,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"13","GTX-680","matMul_GM_uncoalesced",3328,64,2.711404,1.87037007478301,0.689816078600978,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"14","GTX-680","matMul_GM_uncoalesced",3584,64,3.349367,2.33241571143168,0.696375079658836,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"15","GTX-680","matMul_GM_uncoalesced",3840,64,4.157993,2.8647948905944,0.688985020079253,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"16","GTX-680","matMul_GM_uncoalesced",4096,64,4.99024,3.47229393741057,0.695817022309662,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"17","GTX-680","matMul_GM_uncoalesced",4352,64,5.995696,4.15981706590551,0.693800530564843,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"18","GTX-680","matMul_GM_uncoalesced",4608,64,7.154504,4.93226232667936,0.689392629688845,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
"19","GTX-680","matMul_GM_uncoalesced",4864,64,8.376372,5.79452197735461,0.691769894813006,0.597646093188924,0.78427101991088,0.700151087476065,0.699433859326894,0.0386099673776293,3.51422537323714,1.20280975012359,3.32060342314815
