"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"1","GTX-680","matMul_gpu_sharedmem",256,16,0.001177986,0.746751537626717,633.922251730256,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"2","GTX-680","matMul_gpu_sharedmem",512,16,0.010689,0.753879700293019,70.5285527451604,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"3","GTX-680","matMul_gpu_sharedmem",768,16,0.036016,0.771620226701689,21.4243732424947,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"4","GTX-680","matMul_gpu_sharedmem",1024,16,0.084985,0.804446523568981,9.46574717384221,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"5","GTX-680","matMul_gpu_sharedmem",1280,16,0.165926,0.856249778315306,5.16043162804688,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"6","GTX-680","matMul_gpu_sharedmem",1536,16,0.275292,0.931444732975019,3.38347911662896,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"7","GTX-680","matMul_gpu_sharedmem",1792,16,0.439716,1.03428839906982,2.35217367362074,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"8","GTX-680","matMul_gpu_sharedmem",2048,16,0.654899,1.16911305601516,1.78518070116942,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"9","GTX-680","matMul_gpu_sharedmem",2304,16,0.933446,1.34021058207763,1.43576659183031,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"10","GTX-680","matMul_gpu_sharedmem",2560,16,1.281488,1.55189776034164,1.21101232344091,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"11","GTX-680","matMul_gpu_sharedmem",2816,16,1.709266,1.80848196540485,1.05804594802965,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"12","GTX-680","matMul_gpu_sharedmem",3072,16,2.213871,2.11427942691124,0.955014735235811,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"13","GTX-680","matMul_gpu_sharedmem",3328,16,2.823254,2.47359419881612,0.876150073219102,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"14","GTX-680","matMul_gpu_sharedmem",3584,16,3.521898,2.89073697635952,0.820789522115497,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"15","GTX-680","matMul_gpu_sharedmem",3840,16,4.348581,3.3700184547815,0.774969686613058,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"16","GTX-680","matMul_gpu_sharedmem",4096,16,5.251682,3.91574932932207,0.74561813326132,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"17","GTX-680","matMul_gpu_sharedmem",4352,16,6.3177,4.53224029522129,0.71738770362969,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"18","GTX-680","matMul_gpu_sharedmem",4608,16,7.495728,5.2238020477192,0.696903896155143,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"19","GTX-680","matMul_gpu_sharedmem",4864,16,8.825136,5.99474528205583,0.679280781854901,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"20","GTX-680","matMul_gpu_sharedmem",5120,16,10.280783,6.84938069347123,0.666231423566787,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"21","GTX-680","matMul_gpu_sharedmem",5376,16,11.923501,7.79201897720543,0.653500928729358,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"22","GTX-680","matMul_gpu_sharedmem",5632,16,13.785869,8.82697082849848,0.640291216208313,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"23","GTX-680","matMul_gpu_sharedmem",5888,16,15.794089,9.95854694259038,0.630523668860571,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"24","GTX-680","matMul_gpu_sharedmem",6144,16,17.885617,11.1910580147212,0.62570153519005,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"25","GTX-680","matMul_gpu_sharedmem",6400,16,20.253923,12.5288147401311,0.618587062868318,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"26","GTX-680","matMul_gpu_sharedmem",6656,16,22.776122,13.9761278140599,0.613630705616166,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"27","GTX-680","matMul_gpu_sharedmem",6912,16,25.551682,15.5373079317477,0.608073782843249,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"33","GTX-680","matMul_gpu_sharedmem",256,64,0.000271811,0.638384200732868,2348.63269232249,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"34","GTX-680","matMul_gpu_sharedmem",512,64,0.002197406,0.633352540841475,288.227364829929,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"35","GTX-680","matMul_gpu_sharedmem",768,64,0.007433022,0.638370252256501,85.8830032060313,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"36","GTX-680","matMul_gpu_sharedmem",1024,64,0.017558,0.65038685174541,37.0421945406886,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"37","GTX-680","matMul_gpu_sharedmem",1280,64,0.034728,0.669814734865598,19.2874549316286,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"38","GTX-680","matMul_gpu_sharedmem",1536,64,0.060282,0.697982792977974,11.5786270027201,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"39","GTX-680","matMul_gpu_sharedmem",1792,64,0.094731,0.736413622700108,7.77373428655992,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"40","GTX-680","matMul_gpu_sharedmem",2048,64,0.14103,0.786794189464807,5.57891363160183,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"41","GTX-680","matMul_gpu_sharedmem",2304,64,0.204274,0.850534189912855,4.16369283370794,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"42","GTX-680","matMul_gpu_sharedmem",2560,64,0.284864,0.929005129197287,3.2612233528887,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"43","GTX-680","matMul_gpu_sharedmem",2816,64,0.381032,1.02393880403232,2.68727771954146,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"44","GTX-680","matMul_gpu_sharedmem",3072,64,0.489206,1.13682183629152,2.32381008469136,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"45","GTX-680","matMul_gpu_sharedmem",3328,64,0.638776,1.26921224277776,1.98694416004634,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"46","GTX-680","matMul_gpu_sharedmem",3584,64,0.788914,1.42266859298876,1.80332532188396,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"47","GTX-680","matMul_gpu_sharedmem",3840,64,0.987934,1.59872510392654,1.61825091952148,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"48","GTX-680","matMul_gpu_sharedmem",4096,64,1.185529,1.79896414451689,1.51743579829502,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"49","GTX-680","matMul_gpu_sharedmem",4352,64,1.451736,2.02490609575197,1.39481702992278,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"50","GTX-680","matMul_gpu_sharedmem",4608,64,1.709398,2.27812391695254,1.33270538338792,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"51","GTX-680","matMul_gpu_sharedmem",4864,64,2.032578,2.56014850522378,1.25955732337149,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"52","GTX-680","matMul_gpu_sharedmem",5120,64,2.344728,2.87255115993806,1.22511061408319,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"53","GTX-680","matMul_gpu_sharedmem",5376,64,2.784795,3.21686388508134,1.15515285149583,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"54","GTX-680","matMul_gpu_sharedmem",5632,64,3.194603,3.59465244524928,1.12522665421941,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"55","GTX-680","matMul_gpu_sharedmem",5888,64,3.734596,4.00746157355693,1.07306428153324,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"56","GTX-680","matMul_gpu_sharedmem",6144,64,4.125141,4.45684817806251,1.08041111275045,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"57","GTX-680","matMul_gpu_sharedmem",6400,64,4.756244,4.94435920825209,1.03955121063009,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"58","GTX-680","matMul_gpu_sharedmem",6656,64,5.362123,5.47154603740715,1.02040666307117,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
"59","GTX-680","matMul_gpu_sharedmem",6912,64,6.021932,6.03996004067306,1.00299373036312,0.176904927212853,5969.90296855013,125.245119041153,1.61163630743307,642.26379451765,1.99313790070539,0.79147932516963,1.94386432991667
