"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"1","GTX-680","matMul_GM_uncoalesced",256,64,0.00124207,0.000891633546561781,0.717860947097813,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"2","GTX-680","matMul_GM_uncoalesced",512,64,0.010034,0.00705298555983655,0.702908666517496,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"3","GTX-680","matMul_GM_uncoalesced",768,64,0.033598,0.0236692847282533,0.704484931491557,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"4","GTX-680","matMul_GM_uncoalesced",1024,64,0.079599,0.0557249990776523,0.700071597352383,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"5","GTX-680","matMul_GM_uncoalesced",1280,64,0.154715,0.108421056102091,0.700779214052232,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"6","GTX-680","matMul_GM_uncoalesced",1536,64,0.267857,0.186696346513857,0.697000065385102,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"7","GTX-680","matMul_GM_uncoalesced",1792,64,0.424185,0.29557859954,0.696815303558589,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"8","GTX-680","matMul_GM_uncoalesced",2048,64,0.631861,0.440164036901602,0.696615294980386,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"9","GTX-680","matMul_GM_uncoalesced",2304,64,0.899349,0.625605148666583,0.69561999698291,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"10","GTX-680","matMul_GM_uncoalesced",2560,64,1.226606,0.856435201548155,0.698215402132515,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"11","GTX-680","matMul_GM_uncoalesced",2816,64,1.642481,1.13768330235305,0.692661469053856,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"12","GTX-680","matMul_GM_uncoalesced",3072,64,2.132354,1.47440876693321,0.691446526671094,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"13","GTX-680","matMul_GM_uncoalesced",3328,64,2.711404,1.87179700498335,0.69034234845982,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"14","GTX-680","matMul_GM_uncoalesced",3584,64,3.349367,2.33428760893471,0.696933960636356,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"15","GTX-680","matMul_GM_uncoalesced",3840,64,4.157993,2.86720120369515,0.68956373993298,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"16","GTX-680","matMul_GM_uncoalesced",4096,64,4.99024,3.47533201771207,0.696425826756243,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"17","GTX-680","matMul_GM_uncoalesced",4352,64,5.995696,4.16359341990919,0.694430374706987,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"18","GTX-680","matMul_GM_uncoalesced",4608,64,7.154504,4.93689277083065,0.690039836560389,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"19","GTX-680","matMul_GM_uncoalesced",4864,64,8.376372,5.80013178308767,0.692439612649447,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"20","GTX-680","matMul_GM_uncoalesced",5120,64,9.742227,6.75820684231869,0.693702460671333,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"33","GTX-680","matMul_GM_uncoalesced",256,256,0.002234976,0.00175177295551768,0.783799448189903,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"34","GTX-680","matMul_GM_uncoalesced",512,256,0.017742,0.0138862553469688,0.782677000730964,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"35","GTX-680","matMul_GM_uncoalesced",768,256,0.059652,0.0467150924883285,0.783127011472012,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"36","GTX-680","matMul_GM_uncoalesced",1024,256,0.142552,0.109467720799607,0.767914310564617,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"37","GTX-680","matMul_GM_uncoalesced",1280,256,0.277664,0.210845062171751,0.759353254911516,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"38","GTX-680","matMul_GM_uncoalesced",1536,256,0.522434,0.368257855805953,0.704888762611072,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"39","GTX-680","matMul_GM_uncoalesced",1792,256,0.763392,0.565807676347768,0.741175800044758,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"40","GTX-680","matMul_GM_uncoalesced",2048,256,1.183328,0.852878410915794,0.720745567514496,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"41","GTX-680","matMul_GM_uncoalesced",2304,256,1.636687,1.17692391199391,0.71908917954008,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"42","GTX-680","matMul_GM_uncoalesced",2560,256,2.527365,1.61111363041074,0.637467730387476,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"43","GTX-680","matMul_GM_uncoalesced",2816,256,2.966659,2.1403997178032,0.72148491545648,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"44","GTX-680","matMul_GM_uncoalesced",3072,256,4.462793,2.77409734083704,0.621605649385271,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"45","GTX-680","matMul_GM_uncoalesced",3328,256,4.884389,3.52150507643732,0.720971461617271,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"46","GTX-680","matMul_GM_uncoalesced",3584,256,7.230567,4.39190632695506,0.607408288583048,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
"47","GTX-680","matMul_GM_uncoalesced",3840,256,8.706024,5.39457051434242,0.61963653148009,0.59800182703186,0.783799448189903,0.70028222511878,0.699417901338138,0.0384764585997892,3.50722202751445,1.20163709007169,3.32060342314815
